Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;411898;"Pettenkofen, August Xaver Karl von (Ritter) [Künstler:in]";"Die Vertreibung aus dem Paradies";;Zeichnung;;"Kleines Format.";"Die Eltern des Anspruchstellers, vormals wohnhaft in der Uraniastraße 2, Wien I, verpackten ihre Sammlung transportfertig in Kisten. Der Abtransport wurde aufgehalten durch den Beginn des Zweiten Weltkriegs, die Kisten verließen Wien nie. Die genauen Umstände des Verlusts sind nicht geklärt.";2009-03-17;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/411898;
Suchmeldung;Einzelobjekt;442109;;"Des Fürsten Leopold Friedrich Franz Quittung über geführte Vormundschaft des Fürsten Dietrich";"1758 [Dokumentdatum]";Archivgut;"Z 44, A 2b Nr. 20";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442109;
Suchmeldung;Einzelobjekt;421526;"Unbekannt (Deutsch) [Künstler:in]";"Drei Frauen, sich badend an einem Waldsee";"1601/1700 [Datierung]";Malerei;;"Goldrahmen aus der Zeit; weitere Maßangaben auch: 60 x 80 cm";"Sammlung Robert von Wassermannn; 1943 Beschlagnahme im Wohnhaus Brüssel, dann Übergabe durch die Brüsseler Treuhandgesellschaft S.P.R.L. an den Einsatzstab Reichsleiter Rosenberg (ERR)";2010-09-08;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/421526;
Suchmeldung;Einzelobjekt;260651;;"A map of the northern parts of Italy";;"Karte / Grundrisse";"Cart. V. 17";;;2002-06-27;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260651;
Suchmeldung;Einzelobjekt;530380;"Sturm-Skrla, [Egge] [Künstler:in]";Praterlandschaft;"1921 (vor) [Datierung]";Malerei;"2  (Notariat 1921)
164 (Rieger 1938)
278 (RA 1947)";"Ankauf 1921. Ein Ölgemälde ""Schneeschmelze"" wurde bereits restituiert. Quelle: • Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.• Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: AT – BDA, K 44/3, Rieger. Blatt 92.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-16;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/530380;
Fundmeldung;Einzelobjekt;526127;"Busch, Wilhelm [Autor:in]
Bassermann [Verlag]";"Abenteuer eines Junggesellen";"1908 [Erscheinungsdatum]";Buch;42.c.1523;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion o.D.Provenienz: Juden-Auktion 12Zugang: 1942 September 01";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/526127;
Fundmeldung;Einzelobjekt;434751;;"Rosen und Vergißmeinnicht ; 1845";"1845 [Erscheinungsdatum]";Periodika;"A 370 (9)";"Stempel: NNWeitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Quelle: Korrespondenz Arthur Goldschmidts mit dem Goethe-und-Schiller-Archiv Weimar 1935-1936 und weitere Dokumente: GSA 150 / A 725. Außerdem Zugangs- und Abgangsverzeichnis der Abt. A = Almanachsammlung, begonnen am 09.07.1955, Nr. A 370, mit der Angabe ""Lieferant: A"". A steht vermutlich für Goethe-und-Schiller-Archiv WeimarErwerbung: 1955-1958 / Zugangsnummer / NS-RaubgutSammlung Arthur Goldschmidt <Weimar, Herzogin-Anna-Amalia-Bibliothek>Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Almanachsammlung <Weimar, Herzogin-Anna-Amalia-Bibliothek>Sammlung: Sammlung Arthur GoldschmidtVorbesitz: Goldschmidt, Arthur *1883-1951*Vorbesitz: Goethe- und Schiller-Archiv | StempelVorbesitz: Goethe- und Schiller-Archiv | Einband | Etikett | NotizVorbesitz: NN | NummerVorbesitz: Herzogin-Anna-Amalia-Bibliothek <Weimar> | Restitution | Erläuterung: Abgang; Datum 2012
Status
restituiert";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/434751;
Suchmeldung;Einzelobjekt;87530;"Sitzka, J. [Autor:in]";"Archäologische Karte und Verzeichnis archäologischer Fundorte in Liv- Est- und Kurland";"1896 [Erscheinungsdatum]";Buch;8566;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87530;
Suchmeldung;Einzelobjekt;592090;"Jean Paul [Autor:in]";"Kleine Bücherschau. Gesammelte Vorreden u. Rezensionen nebst einer kleinen Nachschule zur ästhetischen Vorschule";"1825 [Erscheinungsdatum]";Buch;;"2 Bände, in einem dekorativen Halblederband der Zeit mit farbigen Rückenschildchen und Rückengoldpress.";"Louis Hagen, Berlin; 15./16.10.1936 Auktionshaus Max Perl, Berlin, Nr. 201; Verbleib unbekannt";2020-10-30;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/592090;"Goedeke V, 465, 36. Erste Ausgabe. Schönes sauberes Exemplar; Max Perl, Bücher des 16. - 20. Jahrhunderts: alte u. moderne Graphik, Handzeichnungen, Städteansichten, Kunstgewerbe; 15. und 16. Oktober 1936 (Katalog Nr. 193) - Einlieferernummer 20 = ""H. H., Berlin"" = Louis Hagen, Charlottenstraße 58, Berlin)"
Suchmeldung;Einzelobjekt;300840;;"Akten Burggraf Friedrich Alexander (1741-1810): Staats-, Hof- und Kriegsdienst II (Besuch der Prinzen von Preußen in Schlobitten)";"1741/1810 [Dokumentdatum]";Archivgut;;"1 Paket, ehemals Schrank und Fach 16,5";"Dohnasche Archivbestände aus Schloss Schlobitten (Ostpreußen), 16.-19. Jahrhundert; Verlust mit Kriegsende 1945";2004-03-12;;https://www.lostart.de/de/Verlust/300840;
Suchmeldung;Einzelobjekt;82332;;"Gränzen der Publizität für Produkte der Litteratur und Kunst. Ein Gesetz-Entwurf für den Königlich Preussischen Staat";"1802 [Erscheinungsdatum]";Buch;11447;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82332;
