Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;594488;"Unbekannt (Paris) [Künstler:in]";Dokumentenschrank;"1775/1800 [Datierung]";Möbel;;;"aus Sammlungen Baronin Mathilde von Rothschild, dann Baronin Schey, Frankfurt a. M.; Herbert M. Gutmann, Potsdam - Herbertshof; aus dessen Sammlung Auktion Paul Graupe 12.-14. April 1934, Los 78; Verbleib unbekannt";2021-03-23;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594488;"Auktionskatalog Paul Graupe, Versteigerung 132, Sammlung Herbert M. Gutmann, Herbertshof bei Potsdam - Gemälde, meist aus dem 18. Jahrhundert, Möbel, Silber, Porzellan, Textilien, Alte syrische Gläser, Ostasiatische und islamische Kleinkunst, Berlin, 12.-14.04.1934"
Suchmeldung;Einzelobjekt;410251;"Hasenclever, Johann Peter [Künstler:in]";"Der erste Schultag oder Lasset die Kindlein zu mir kommen";"1852 [Datierung]";Malerei;;datiert;"Die Großeltern des Anspruchstellers verloren ihre Bilder während des Zweiten Weltkriegs entweder in Essen, Deutschland oder Amsterdam, Niederlande";2009-02-19;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/410251;
Fundmeldung;Einzelobjekt;482111;"Goldsmith, Oliver [Autor:in]
Bibliographische Anstalt [Verlag]";"De Landprediger von Wakefield";"1900 [Dokumentdatum]";Buch;"G 41.3037";;"NS-Raubgut (Verdacht) 1.) Geschenk der Stadt Speyer an die Saarpfälzische Landesbibliothek 1941 im Zuge der Deportation der saarpfälzischen Juden am 22.10.1940 nach Gurs (Frankreich) 2.) Autogramm ""H + S Mayer"": evt. die Schwestern Helene und Sofie Mayer: a) Mayer, Helene, geb. am 14.5.1892 in Speyer, Freitod am 29.6.1939 ebd. b) Siegel, Sophie, geb. Mayer, am 27.8.1890 in Speyer; 1940 nach Gurs, 1942 nach Auschwitz deportiert, für tot erklärt";2014-02-12;"Pfälzische Landesbibliothek
Otto-Mayer-Str. 9
67346 Speyer
+49 (0)6232 9006 - 224
 Info.PLB@lbz.rlp.de
http://www.lbz.rlp.de
Dr. Armin Schlechter (Sachgebietsleiter Handschriften / Altes Buch)
Armin.Schlechter@lbz.rlp.de";https://www.lostart.de/de/Fund/482111;
Fundmeldung;Einzelobjekt;218832;"Spitzweg, Carl [Künstler:in]";"Die Sonne bringt es an den Tag (Beim Wäscheaufhängen; Die Wäscherin)";"1875 (um) [Datierung]";Gemälde;mü10517;"Das Werk ist unten links mit dem Nachlassstempel bezeichnet.Verso: weißes, blau umrandetes Etikett mit perforiertem Rand „339“ (Linz-Nr.); in blauer Fettkreide „10517“ (Mü-Nr.); Nachlassstempel Spitzweg; Aufschriften, Etiketten und Stempel ehemaliger Leihnehmer (nach 1945); Stempel „Eigentum der Bundesrepublik Deutschland“ (Provenienzmerkmal nach 1945).";"(…)1888–1935 Martin Flersheim (1856–1935), Frankfurt am Main, erworben über Frankfurter Kunstverein1935–1938 Florence Flersheim (1864–1950), Frankfurt am Main, erworben durch Erbgang1938 Galerie Almas, München1938 Reichsvermögen („Sonderauftrag Linz“)Ab Sommer 1943 Eingang in das Bergwerk Alt-Aussee18.10.1945 Eingang in den Central Collecting Point München1949–2010 Bundesvermögen2010 Restitution
Status
restituiert";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/218832;
Suchmeldung;Einzelobjekt;195167;"Silbermann, Valentin [Künstler:in]";"Büffet in Gestalt einer Bergstufe";"1590 (um) [Datierung]";Möbel;"B 46";"Terrassenförmiger Aufbau aus Holz mit Erzstufen verschiedener Art besetzt und zackenförmig aufragenden Gipfeln. Die darauf verteilten, geschnitzten und bemalten Tiere (Einhorn, zwei springende Pferde, Bock, Gemse, Hirsch) bilden mit der Figur des musizierenden Orpheus mit Violonchell eine Gruppe, ergänzt durch aus Draht und Stoff gebildete Blumen und Früchte. Der Unterbau mit einer Klapptür zeigt an den Ecklsenen Karyatiden, dazwischen ein Bachuszug in Graumalerei. Das als Schenktisch dienende Möbel ist zur Aufstellung von 20 Pokalen bestimmt. Aus einer seitlichen Öffnung des Berges, von einem Bergmann bewacht, sprengt die Reiterfigur eines römischen Ritters mit erhobenem Pokal, der einen Blechharnisch und Samtkleidung trägt, das Reitzeug ist bestickt.";"Inventar 90; Eingangszimmer v. 1838; Verbleib unbekannt.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Rüstkammer
Taschenberg 2
01067 Dresden
(0351) 4914 8590
rk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 8590
rk@skd.museum";https://www.lostart.de/de/Verlust/195167;"Literatur: Hainhofer, 1901, S. 190; Beutel, 1671, K 2; Quandt, 1834, S. 44; Gurlitt, 1901, S. 409. Schaal, Bäumel, Schuckelt, Lieber 1990, S. 96, Obj.-Nr. 275."
Suchmeldung;Einzelobjekt;144099;"Knüpfer, Nikolaus [Künstler:in]";"Merkur entführt das Glück";;Zeichnung;;"Studie zum Gemälde: Merkur entführt das Glück. Kopenhagen, Statens Museum for Kunst. Kopie von S. Lammers (?). Dresden, Kupferstichkabinett (Inventarnummer C 5732). Signatur: Rechts unten: N. Knüpfer. Pinsel in Braun.";"Alter Bestand der Sammlung.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/144099;"Woermann, Karl: Katalog der königlichen Gemäldegalerie zu Dresden (?); mehrere, tw. veränderte Auflagen sowie kleine und große Ausgaben um 1900 109"
Suchmeldung;Einzelobjekt;472213;"Unbekannt (Chinesisch) [Künstler:in]";"Stehender, gesattelter Maulesel";"1700 (um) [Datierung]";Kleinkunst;"Gundersheimer Gutachten S. 48, Nr. 216";"Pferd oder Maulesel, gesattelt (Steigriemen eingeritzt). Linkes Ohr abgebrochen, grün, gelb, braun, weiss glasiert; Helbing: Email sur biscuit. Grüne, zitronengelbe und auberginebraune, getigerte Glasur.";"7. November 1934 Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, Lot 807, Abbildung Tafel 54, erworben durch Karl Billand; Versteigerung 11.-13. Mai 1936 bei Helbing, Frankfurt (Main), Sammlung eines rheinischen Großindustriellen, Lot 228";2013-04-04;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/472213;
Fundmeldung;Einzelobjekt;219218;"Ranftl, Johann Mathias [Künstler:in]";"Winterlandschaft mit zwei Bauernkindern";"1850 [Datierung]";Malerei;mü1696/2;"Bei Sturm ein Mädchen (links) und ein Junge (rechts), auf das rechts liegende Haus zugehend. Beide mit Winterkleidung, das Mädchen die Hände im Muff, der Junge hat sie in den Taschen. Links hinten ein Kirchturm. Signatur: Ranftl/1850 (?)";;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219218;
Fundmeldung;Einzelobjekt;417334;"Unbekannt [Künstler:in]";unbekannt;"1601/1700 [Datierung]";Gemälde;"V 7 K1";"weißbärtiger Feldherr in Rüstung frontal, Kopf nach links im Profil, rechte Hand auf Tisch mit Urkunde gestützt, linke Hand in Hüfte angewinkelt, Stab in der Hand haltend. Am linken oberen Bildrand ein Fenster(Bildnis?)ausschnitt mit Blick auf eine Galeere.Oberfläche in schlechtem Zustand. Auf der Rückseite zwei Klebezettel übereinander, untere handschriftlich in blauer Farbe: …aube. Darüber handschriftlich mit schwarzer Tinte: 3564.";unbekannt;2010-03-01;"Museum im Mönchenkloster
Mönchenkirchplatz 4
14913 Jüterbog
03372 - 46 31 44
03372 - 46 34 52
museen@jueterbog.de
http://www.moenchenkloster.jueterbog.de
Herr Jannek (Museumsleiter)
museen@jueterbog.de";https://www.lostart.de/de/Fund/417334;
Suchmeldung;Einzelobjekt;318013;"Pissarro, Camille Jacob [Künstler:in]";"Säender Bauer / Le Semeur à Montfoucault / Semeur et Laboureur";"1875 (um) [Datierung]";Gemälde;;"rechts unten bezeichnet: ""C. Pissarro 1875""Auf einem von Buschwerk abgegrenzten Feld im Vordergrund ein Bauer mit Säschüssel beim Auswerfen des Saatgutes. Im Mittelgrund ein stampfender Schimmel, ein Ackergerät ziehend, das von einem weiteren Bauern geführt wird. Blick über weites Feldgebiet bis an den Horizont.";"Leipzig, Verlust 1939; 1997 bei Sotheby`s in New York versteigert; 2009 gütliche Einigung mit den ErbenExterner Link
Status
gütliche Einigung";2006-10-24;"Christian Hinrichsen
christian.hinrichsen@gmail.com";https://www.lostart.de/de/Verlust/318013;
