Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;82451;;"Jahresbericht der Kgl. akademischen Hochschule für die bildenden Künste zu Berlin in Charlottenburg";"1904/1912 [Erscheinungsdatum]";Buch;9290;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82451;
Suchmeldung;Einzelobjekt;307946;"Unbekannt (Italienisch) [Künstler:in]";Rauchgefäß;"1945 [Zeitraum]
1201/1300 [Datierung]";"Plastik / Skulptur";;;"Verlustgeschichte: Safe der Dresdner Bank, Dresden 1945; bei Verlust verpackt im Koffer ""Continental Hotel""";2005-05-13;;https://www.lostart.de/de/Verlust/307946;
Fundmeldung;Einzelobjekt;438195;"Akad.-Verl. / Kauffmann / Welt.-Verl. / Schwetschke [Verlag]";"Korrespondenzblatt des Vereins zur Gründung und Erhaltung einer Akademie für die Wissenschaft des Judentums";"1.1920 - 11.1930[?] [Erscheinungsdatum]";Periodika;"Ez 25939/13-1.1920<a>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Zentral-Verein Deutscher Staatsbürger Jüdischen Glaubens | Stempel | Erläuterung: 1 Band: Central-Verein deutscher Staatsbürger jüdischen Glaubens Berlin S.W. 68, Lindenstr. 13 [mit Bleistift durchgestrichen] | ProvenienzmerkmalVorbesitz: NN | Nummer W 22IX4 | Erläuterung: 1 Band: Handschriftlicher Eintrag auf dem vorderen Originalumschlag: W 22IX4Vorbesitz: NN | Nummer W 19Ib | Erläuterung: 1 Band: Handschriftlichem Eintrag auf dem vorderen Originalumschlag: W 19IbVorbesitz: NN | Marginalie | Erläuterung: 1 Band: Handschriftliche EinträgeVorbesitz: Brody, Heinrich *1868-1942* | Autogramm | Erläuterung: 1 Band: Handschriftlichem Eintrag: Mit Gruß, BrodyVorbesitz: NN | Stempel | Erläuterung: 1 Band: Stempel mit 4 hebräischen ZeichenVorbesitz: Zentral-Verein Deutscher Staatsbürger Jüdischen Glaubens / Bibliothek | Bibliotheksexemplar | Stempel | Erläuterung: 1 Band: Bibliothek des Central-Verein deutscher Staatsbürger jüdischen Glaubens Berlin SW6 | ProvenienzmerkmalVorbesitz: Freie Universität Berlin / Universitätsbibliothek | Bibliotheksexemplar | Stempel | Erläuterung: 1 Band: Stempel auf der letzten Seite des jeweiligen Jahrgängs: Freie Universität Berlin UniversitätsbibliothekVorbesitz: Freie Universität Berlin / Universitätsbibliothek | Bibliotheksexemplar | Etikett | Signatur 2 72 1507 | Erläuterung: 1 Band: Etikett auf dem vorderen Originalumschlag des jeweiligen Jahrgängs mit gedruckter Signatur: 2 72 1507Vorbesitz: Freie Universität Berlin / Universitätsbibliothek | Bibliotheksexemplar | Signatur 24/72/1507(5) | Erläuterung: 1 Band: Handschriftlicher Eintrag auf dem Spiegel jedes Jahrgangs: 24/72/1507(5)-1 [bis] 24/72/1507(5)-7 [und] 24/72/1507(5)-9 [bis] 24/72/1507(5)-11Zugang: Deutsche Staatsbibliothek | NS-Raubgut | Erläuterung: 1 Band: Verdacht auf NS-RaubgutZugang: Staatsbibliothek zu Berlin | Stempel | Erläuterung: 1 Band: Staatsbibliothek Zu Berlin Preussischer Kulturbesitz";2011-07-28;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/438195;
Suchmeldung;Einzelobjekt;319856;"Bergius, Joh. [Autor:in]";"Begengnis Predigt auf Joachim Sigismund Markgraf";"1625 [Erscheinungsdatum]";Buch;76;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/319856;
Suchmeldung;Einzelobjekt;277455;"Unbekannt [Künstler:in]";"Bildnis der Saskia";;Malerei;"Handschriftliches Verzeichnis Nr. 573";"Kopie nach RembrandtDie in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/277455;
Suchmeldung;Einzelobjekt;62846;"Bassano, Francesco (der Jüngere) (Schule des) [Künstler:in]
Bassano, Francesco da Ponte (il Vecchio) (Schule des) [Künstler:in]";"Büßender Hieronymus";;Malerei;"GK I 2656";"Ganze Figur.";"Sammlung (?) Solly, A 58; Gemäldervorrat im Neuen Palais (P-NP-V) - am 18. April 1946 verpackt und in die Sowjetunion abtransportiert (Kiste 37).";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/62846;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 71"
Suchmeldung;Einzelobjekt;453828;"Unbekannt [Künstler:in]";"Runder Tisch auf vier geschnitzten Wangenfüßen";;Möbel;;"passend zu Versteigerungshaus ""Union"" Inh. Leo Spik angeboten am 01.10.1936, Lot 50 (Polstergarnitur im Renaissance-Stil)";"Ludwig und Käte Israelsky, Berlin; Versteigerung Wohnungseinrichtung und Kunstbesitz J., Berlin, Kurfürstendamm 106-107; Versteigerungshaus ""Union"" Inh. Leo Spik angeboten am 01.10.1936, Lot 51";2012-05-30;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/453828;
Fundmeldung;Einzelobjekt;479426;"Adolph, R. [Autor:in]
E. Bloch [Verlag]";"Die Wüsten-Brüder : Schwank in 1 Akt.";"1870 [Erscheinungsdatum]";Buch;"Yp 5005-19";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1939.1 ""Gesellschaft f. deutsche Literatur Bln."", inventarisiert als Donum 1939-04-01Provenienz: Gesellschaft für Deutsche LiteraturProvenienz: Gesellschaft für Deutsche Literatur, Bibliothek Deutscher Privat- und ManuskriptdruckeProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1939-04-01 / Zugangsnummer D 1939.1 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Etikett / Zugangsnummer D 1939.1,19Gesellschaft für Deutsche Literatur Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-18;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/479426;
Suchmeldung;Einzelobjekt;568402;"Füger, [Heinrich] [Künstler:in]";Miniaturbild;"1701/1800 [Datierung]";Malerei;"130 b (WGA)";"Quelle: D - LAB, B Rep. 025-04, Nr. 671/ 57.";"Sammlung Alexander und Richard BallFirma Wouters, ParisBeschlagnahme 08.02.1943";2017-08-15;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/568402;
Fundmeldung;Einzelobjekt;478982;"Askenazy, Szymon [Autor:in]
Altenberg [Verlag]";"Sto lat zarzadu w Królestwie Polskiem : 1800 - 1900";"1903 [Erscheinungsdatum]";Buch;"Ud 6729";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Deutsches Reich. Heer. Oberbefehlshaber Ost | Erläuterung: LieferantZugang: Preußische Staatsbibliothek | Zugangsnummer D 1940.3211 | NS-Raubgut | Datum 1940-05-10 | Erläuterung: Akzessionsnummer auf der Rückseite des Titelblattes: D 1940.3211. NS-Raubgut, Quelle: Akzessionsjournal der Preußischen Staatsbibliothek Dona ausl. 1940.3211""Oberbefehlshaber Ost, Litzmannstadt, beschlagnahmte Bücher"", inventarisiert als Donum";2014-02-18;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/478982;
