Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;423924;"Unbekannt (Österreichischer Maler des 19. Jahrhunderts) [Künstler:in]";"Porträt des Kardinals";"1801/1900 [Datierung]";Malerei;"інв. 616-жз (ХХМ)";"Objekt-Nr. 2.369; Männliches Porträt, Porträt einer historischen Persönlichkeit, Miniaturmalerei";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/423924;
Fundmeldung;Einzelobjekt;453841;"Unbekannt (Chinesisch) [Künstler:in]";Kumme;"1723/1734 [Datierung]";Gefäß;"Ostasien 1996.586";"Qing/Yonzheng-Dynastie; Gewölbte Kumme mit blauer Unterglasurmalerei. Außen Lotosteich mit Enten, innen Wellenmotive. Blaumalerei für diese Zeit zu blaß. Blaumarke Chia-ching (1522-1566) jedoch 18. Jhd.";"Sammlung Philipp F. Reemtsma; 1934/1940 erworben; Schenkung MKG 1996";2012-06-05;"Museum für Kunst und Gewerbe
Hamburg
Steintorplatz
20099 Hamburg
+49 40 428134-0
+49 40 428134-999
service@mtg-hamburg.de
http://www.mkg-hamburg.de
Direktion 
direktion@mkg-hamburg.de";https://www.lostart.de/de/Fund/453841;
Suchmeldung;Einzelobjekt;578955;"Zenker, Karl [Künstler:in]";"Billardzimmer des Schlosses Hluboka, ehemaliges Apartment des Fürsten Johann Adolf Schwarzenberg";"1888 [Datierung]";Aquarell;"HL 9934";"Literatur: Johann Georg de Hamilton (1672-1737) Malíř zvířat a lidí, Ludmila Ourodová-Hronková (ISBN 978-80-85033-66-3), mit Abb.; Hrady a Zámky, Petr Pavelec (ed.) (ISBN 978-80-87890-05-9), mit Abb.";"Sammlung von Dr. Adolph Fürst zu Schwarzenberg; 1940 von der Gestapo beschlagnahmt; Schloss Hluboká nad Vltavou (Frauenberg)";2018-09-14;;https://www.lostart.de/de/Verlust/578955;
Suchmeldung;Einzelobjekt;303090;;"Siegfried von Mügeln schenkt dem Kloster Marienthal bei Mügeln Güter in Sornzig, Baderitz, Zävertitz und Strocken, die er wie die Güter in Paschkowitz der Gerichtsbarkeit des Klosters unterstellt.";"124[1]-04-19 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 383";"Sprache: Latein";"Kloster Sornzig; in Auslagerungsstelle Schloss Rochlitz verschollen
Auslagerung (Rochlitz  Rochlitz, Schloss Rochlitz)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/303090;
Fundmeldung;Einzelobjekt;583368;"Lejeune, Fritz [Autor:in]
Thieme [Verlag]";"Leitfaden zur Geschichte der Medizin";"1943 [Erscheinungsdatum]";Buch;4/258;"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Institut für Biologie und Rassenlehre. Bücherei. NS-Raubgut-Verdacht";2019-07-24;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/583368;
Suchmeldung;Einzelobjekt;442762;;"Kaufkontrakt Fürst Dietrichs dritten Sohns, des Fürsten Leopold von Dessau mit dem Stallmeister von Körbenerschen über eine Ackerfläche im alten Tiergarten an den Kreuzbergen, die Konfirmation desselben und sonst dazugehöriges";"1743-1745 [Dokumentdatum]";Archivgut;"Z 44, A 5a Nr. 24";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442762;
Suchmeldung;Einzelobjekt;315073;"Carl Peters [Verfasser:in]";"Deutsche Visitenkarte";"1815-01-22 [Dokumentdatum]";Archivgut;342/2790;;;2006-06-23;"Stiftung Luthergedenkstätten
in Sachsen-Anhalt
Lutherhaus
Collegienstraße 54
06886 Lutherstadt Wittenberg
+49 (0) 3491 420 30
+49 (0) 3491 420 32 70
info@martinluther.de
http://www.martinluther.de
Anne-Katrin Ziesak (Stiftung Luthergedenkstätten in Sachsen-Anhalt)
+49(0)3491 4203 117
Anne-Katrin.Ziesak@martinluther.de
Petra Gröschl (Reformationsgeschichtliche Forschungsbibliothek)
+49 (0) 3491 5069 240
groeschl@rfb-wittenberg.de";https://www.lostart.de/de/Verlust/315073;
Fundmeldung;Einzelobjekt;434401;"Frapan, Ilse [Autor:in]
Verl. des Volksbildungsvereins [Verlag]";"Wiesbadener Volksbücher ; 20. Altmodische Leute : eine Erzählung";"1903 [Erscheinungsdatum]";Buch;"Dd 3 : 1294";"Ex. mit hs. Nummern: 565; 48 [?]Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Quelle: Zugangsbuch, Jg. 1935.1203a, Nr. 20: ""Überweisung aus Thüringischen Bibliotheken früherer sozialdemokratischer Ortsgruppen u.ä."" an die Thüringische Landesbibliothek <Weimar>, als Geschenk deklariertErwerbung: 1935 November 21 / Zugangsnummer / sogenannte Überweisung als Geschenk / NS-RaubgutForschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Sammlung: Sammlung Überweisungen sozialdemokratischer OrtsgruppenVorbesitz: Zabelsche Höhere Töchterschule <Gera> | NummerVorbesitz: Zabelsche Höhere Töchterschule <Gera> | Stempel | TilgungVorbesitz: Thüringische Landesbibliothek Weimar | Signatur | Stempel | Tilgung";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/434401;
Suchmeldung;Einzelobjekt;272221;;Tisch;;Möbel;;;"Schloß Teutschenthal/Verlust 1944";2002-10-16;"Carl-Friedrich Wentzel
cf@wentzel.at";https://www.lostart.de/de/Verlust/272221;
Fundmeldung;Einzelobjekt;448529;"Jacob, Heinrich Eduard [Autor:in]
Reiß [Verlag]";"Das Leichenbegängnis der Gemma Ebria : Novellen";"1912 [Erscheinungsdatum]";Buch;"8 FAB VIII, 13478/d";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"Verdacht auf NS-Raubgut; Bezugsquelle: Preußische Staatsbibliothek Berlin; Notiz: VL (Verbotene Literatur); (verbotener Autor)Provenienz: Preußische Staatsbibliothek BerlinNotiz: VL (Verbotene Literatur)Zugang: 1935-05-14 / Verdacht auf NS-RaubgutPreußische Staatsbibliothek <Berlin>";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/448529;
