Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;582388;"Krüger, Franz [Künstler:in]";"Bildnis der Madame Toussaint";;Zeichnung;;"Brustbild, im Dreiviertel-Profil, nach links gewendet. Stammt aus dem Besitz von Max Liebermann. Vgl. Weidemann: Franz Krüger, Abb. S. 137";"Clara und Julius Freund, Berlin; 21.03.1942 Auktion bei der Galerie Fischer, Luzern, Nr. 162, Katalog Abbildung Tafel 21; Bührle); Verbleib unbekannt";2019-02-08;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/582388;"Galerie Fischer, Sammlung Julius Freund: aus dem Besitz von Frau Dr. G. Freund, Buenos Aires, Auktion 21. März 1942, Luzern (annotiertes Exemplar des Verkaufskatalogs, Bibliothek des Jüdischen Museums Berlin)"
Fundmeldung;Einzelobjekt;457596;"Danhauser, Josef (1805) [Künstler:in]";"Zwei Mädchen am Tisch sitzend, links Klavier";;Zeichnung;"C 1944-320";;"Adam Politzer, Wien; Besitz B 4 (166) bei Auktion Boerner 207 (Kat.-Nr. 215), Leipzig; April 1943 ""Sonderauftrag Linz""";2012-08-14;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/457596;
Suchmeldung;Einzelobjekt;428774;"Unbekannt (Schweizerisch (Nordschweiz)) [Künstler:in]";"Teil eines Wandbehanges mit der Heimsuchung";"1505 (um) [Datierung]";"Gebrauchs- / Raumtextilie";"442 (Graupe)";"Aus Wolle, Seide und Metallfäden gewirkt. In einer Landschaft in grünen, gelben und blauen Tönen mit Tieren und Pflanzen stehen Maria in rotem Kleid und blauem Mantel, Elisabeth in gelb-rötlichem Kleid und ebensolchem blau gefütterten Mantel. Ober Maria ein Spruchband: ""Min lei(b) machet gros den heren"", über Elisabeth: ""Min frucht im lib neigt sich got zu eren"". Die Abrundung des unteren Teils sowie die Montierung in Form einer Kappa in späterer Zeit vorgenommen. Mehrere Stellen restauriert.";"Sammlung Budge; Käufer 1937 (Graupe): Rosenbaum, 2500,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428774;"Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 442; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937; Göbel, Heinrich: Wandteppiche. III, I Nr.40. (Abbildung)"
Suchmeldung;Einzelobjekt;312562;"Unbekannt (Deutsch / Süddeutsch) [Künstler:in]";"Maria mit Kind";"1701/1800 [Datierung]";"Plastik / Skulptur";"Auktionskatalog Nr. 143";"ovales Relief mit Rahmen, Louis XVI., Goldrahmen";"Berlin / Internationales Kunst- und Auktions-Haus GmbH, 1933.5.9";2006-02-06;;https://www.lostart.de/de/Verlust/312562;
Fundmeldung;Einzelobjekt;220556;"Reinhold, Heinrich [Künstler:in]";"Landschaft mit Schloß und Wäscherinnen";;Malerei;mü7617;;;2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/220556;
Suchmeldung;Einzelobjekt;568647;"Oeben, Jean-François [Künstler:in]
Unbekannt (Französisch (?)) [Künstler:in]";Schreibtisch;"1740/1750 (um) [Datierung]";Möbel;"1 (NARA) / 
1 (WGA)";"Louis XV. mit sieben Schubladen. Louis XV mit Bronzebeschlägen, 18.Jahrhundert, abgebildet in Adolf Feulner: Kunstgeschichte des Möbels. Berlin 1927. S.456. Quelle:- Adolf Feulner: Kunstgeschichte des Möbels. Berlin 1927. S.456.- D - LAB, B Rep. 025-04, Nr. 671/ 57.- US - NARA, RG 260, M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, und other records from the Munich CCP. Roll 47. Restitution Claim Records. Jewish Claims, Nr. 0053.- Weltkunst vom 01.01.1950. (1950)1, S.14.";"Sammlung Graf Vitzthum, Schloß Lichtenwalde - 1930Sammlung Alexander und Richard Ball, Berlin Paris 1930 -übersandt zur Ansicht an Frau von Pannwitz, Den Haag, 1939Spedition de Gruyter & Co, Amsterdam 1939 (um) beschlagnahmt durch ""Heim in Holland"", Amsterdam 04.02.1941Auslieferung an ""Heim in Holland"" 05.12.1941 auf Befehl der ""Sammelverwaltung feindliche Hausgeräte""";2017-08-15;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/568647;
Fundmeldung;Einzelobjekt;577306;"Gerhard Fleischer [Verlag]";"Minerva : Taschenbuch für das Jahr 1828 (20. Jahrgang)";"1828 [Erscheinungsdatum]";Buch;"1.8° 591-1828";"1 Band";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/577306;
Suchmeldung;Einzelobjekt;453515;"Unbekannt (deutsch (Nürnberg)) [Künstler:in]";Schüssel;;"Kunsthandwerk / -gewerbe";33046;"Gerippter Rand, blauer Fruchtkorb mit 2 Vögeln und 6 Felder mit weißem Ornament auf blauem Grund, Rand 12 Felder.";;2012-04-17;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/453515;
Suchmeldung;Einzelobjekt;123814;"Carriera, Rosalba [Künstler:in]";"Dame in gelbem, weissgeblümtem Kleid";"1690/1757 [Datierung]";Malerei;"Gal.-Nr. P 113";;"1765 im Bestand nachweisbar; 1938 im ehemaligen Residenzschloß zu Dresden.";2001-08-08;"Staatliche Kunstsammlungen Dresden 
Gemäldegalerie Alte Meister 
Zwinger
Theaterplatz 1
01067 Dresden
+49 (0)351 4914 6679
AlteMeister@skd.museum
https://www.skd.museum/ 
Direktion
+49 (0)351 4914 6679";https://www.lostart.de/de/Verlust/123814;"Marx, Harald (Hrsg.). Gemäldegalerie Alte Meister Dresden. Illustriertes Gesamtverzeichnis Bd. II, Köln 2005."
Fundmeldung;Einzelobjekt;595007;"Enderlein, Caspar (Nürnberg / Nuremberg) [Künstler:in]";Schale;"1611 [Datierung]";Gefäß;18/371;"Gegossene Zinnschale mit zentralem Marien-Motiv";"Herkunft unbekannt, vor Juli 1961 im Kunsthandel in Köln erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/595007;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 410-412."
