Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;524860;"Langewiesche [Verlag]";"[Die blauen Bücher]. Der Blumenkorb : deutsche Maler 1800 bis 1870";"1921 [Erscheinungsdatum]";Buch;"az 2607";"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion 3Zugang: 1942 Mai 26";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/524860;
Suchmeldung;Einzelobjekt;149917;"Rosenthal, Gottfried Erich [Autor:in]
Ettinger [Verlag]";"Beyträge zu der Verfertigung, der wissenschaftlichen Kenntniß und dem Gebrauche meteorologischer Werkzeuge";"1782/1784 [Erscheinungsdatum]";Buch;;;"Beschlagnahme am Auslagerungsort Georgi Schacht Wansleben bei Eisleben Mai 1945; Abtransport März 1946 (Zuständigkeitsbereich Sowjetische Militäradministration Sachsen-Anhalt).
Auslagerung (Wansleben, Bergwerk (Georgi Schacht))
Kali-Bergwerk mit den Schächten Georgi und Neu-Mansfeld. 1926 stillgelegt.1944-45 Außenlager des KZ Buchenwald, Herstellung von Waffen und Kriegsgerät.";2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/149917;
Suchmeldung;Einzelobjekt;260830;"Nach Schnorr von Heinr. Schmidt. [Autor:in]
Gerhard Fleischer der Jüngere [Verlag]";"Lieder der Liebe und der Einsamkeit zur Harfe und zum Clavier zu singen von Johann Fried. Reichardt";"[1804] [Erscheinungsdatum]";Bibliotheksgut;"Hirzel A 253";"Zweiter Theil.; 2, 72 S.; Größe: 4°; Ppbd.";;2002-06-28;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260830;
Suchmeldung;Einzelobjekt;177791;;"Oberlausitzer Landschaft";;Malerei;"BK 1539 (21-32)";;;2001-08-08;"Görlitzer Sammlungen für Geschichte und Kultur / Kulturhistorisches Museum 
Neißstraße 29
02826 Görlitz
+49 (0) 3581 67 1355
museum@goerlitz.de
http://www.museum-goerlitz.de/
Dr. Jasper von Richthofen (Museumsleitung, Archäologie)
+49 (0) 3581 67 1351
jvrichthofen@goerlitz.de";https://www.lostart.de/de/Verlust/177791;
Fundmeldung;Einzelobjekt;447910;"Leeuw, Aart [Autor:in]
Rozendaal, W. J. [Illustrator:in]
Wereldbibliotheek [Verlag]";"Vertellingen. Houtsneden van W. J. Rozendaal";"1935 [Erscheinungsdatum]";Buch;"8 FAB X, 1021/n";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"Verdacht auf NS-Raubgut; Bezugsquelle: Beutelager Göttingen; Exlibris: Uit de boekerij, W.L.M.E.V: Leeuwen (= Willem Lion Marinus Ernst van Leeuwen)Provenienz: Beutelager GöttingenProvenienz: Uit de boekerij, W.L.M.E.V: Leeuwen / ExlibrisZugang: 1941-02-07 / Verdacht auf NS-RaubgutBeutelager Göttingen";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/447910;
Suchmeldung;Einzelobjekt;590755;"Thiébaut [Autor:in]";"Wörterbuch der französischen und deutschen Sprache";"1883 [Erscheinungsdatum]";Buch;;"2 Teile in 1 Bd. 100. Aufl. Gr.-8°. Geb. (lose in Einband)";"Sammlung Agathe und Ernst Saulmann, Erlenhof; Versteigerung Auktionshaus Adolf Weinmüller, München, 11.09-12.09.1936, Katalognummer 258; Verbleib unbekannt";2020-08-07;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/590755;
Suchmeldung;Einzelobjekt;404432;;"Stern und Grosskreuz der Ehrenlegion";;"Orden / Ehrenzeichen";4764;"Napoleon I.";"Königlicher Hausschatz, Hohenzollernmuseum, Schloss Monbijou, Berlin; Verlust 1945.";2008-05-22;"Michaela Blankart (Generalverwaltung)
+49 (0) 30 803 1138
berlin@preussen.de
Stefan Schimmel (Kunstsammlungen)
+49 (0) 30 803 1138
schimmel@preussen.de";https://www.lostart.de/de/Verlust/404432;
Suchmeldung;Einzelobjekt;423560;"Dandini, Pietro (Italienischer Maler) [Künstler:in]";Pieta;"1656/1700 [Datierung]";Malerei;"інв. 561-жз (ХХМ)";"Objekt-Nr. 2.001; Religiöses Thema";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/423560;
Fundmeldung;Einzelobjekt;450390;"Kautsky, Karl [Autor:in]
""Der Freidenker"" Verl.Gesellschaft [Verlag]";"Die Sozialdemokratie und die katholische Kirche : mit e. Anh. ""Christentum und Revolution""";"1930 [Erscheinungsdatum]";Buch;"Fc 6385<3>";"Stempel: Deutscher Freidenkerverband E.V., Ortsgruppe Cannstatt, Zahlstelle 769 Kassier:Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-RaubgutProvenienz: Deutscher Freidenker-Verband, Ortsgruppe <Cannstatt> / StempelProvenienz: Deutsche Staatsbibliothek <Berlin, Ost> / Zugang / Stempel / NS-RaubgutDeutscher Freidenker-Verband / Ortsgruppe <Cannstatt> Deutsche Staatsbibliothek <Berlin, Ost> NS-Raubgut";2012-01-11;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/450390;
Fundmeldung;Einzelobjekt;273737;"Bloch, Simon [Autor:in]
L¿Univers Israélite [Verlag]";"La foi d'Israel";"1859 [Erscheinungsdatum]";Buch;"IKG 5. 4a";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.A. Gimpel, 1862 (Schriftzug) ; J. W. (Einbandprägung)";2003-01-20;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/273737;
