Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;521970;"Unbekannt [Künstler:in]";"Löwenkopf mit Klopfring";"1930 (um) [Datierung]";"Plastik / Skulptur";76/26;"url: https://www.bayerisches-nationalmuseum.de/sammlung/00101276; Befund: Laut Restitutionskartei eine Markierung ""63"". Diese konnte anlässlich der Befundung nicht aufgefunden werden. Auf der Rückseite Spuren eines ehemaligen schmalrechteckigen Aufklebers, vgl. dazu das Detailfoto (D96143). Außer der Inventarnummer des BNM und einem modernen grünen Klebepunkt keine weiteren Kennzeichnungen.";"Überweisung 1975. Bayerische Staatsgemäldesammlungen. Freistaat Bayern. Gemäß der Vereinbarung vom 6.12.1960 zwischen der Bundesrepublik Deutschland und dem Freistaat Bayern. Von der Treuhandverwaltung für Kulturgut, übernommen vom Central Collecting Point München aus der Vermögenseinziehung Hermann Göring. Provenienzforschung: Die Forschungen des Central Collecting Points und der Treuhandverwaltung für Kulturgut brachten keine Hinweise auf eine Vorprovenienz. Die 1945 bei der Auffindung des Türklopfers festgestellte Nummerierung ""63"" bislang nicht zuzuordnen. Auf der Website German Sales keine verifizierbaren Übereinstimmungen mit Türklopfern, die in Auktionen angeboten wurden. Erwogen wurde ein Türklopferpaar, angeboten bei Adolf Weinmüller, München, Kunstgewerbe und Plastik: aus dem Besitz eines deutschen Museums, Versteigerung am 11./12. Dezember 1940 (Katalog-Nummer 24), München 1940, Nr. 301, aus dem ehemaligen Besitz des Bayerischen Nationalmuseums (ehemalige Inv.-Nrn. des Bayerischen Nationalmuseums R 6901und R 6902). Doch auch hier wohl keine Übereinstimmung aufgrund anderer Datierung, dem Fehlen jeglichen Fotomaterials und einer eher allgemeinen Beschreibung im Versteigerungskatalog. Die Türklopfer des Bayerischen Nationalmuseums wurden nicht verkauft, und gingen zurück. Im Bayerischen Nationalmuseum bislang nicht aufgefunden, Verbleib derzeit unbekannt. Die Herkunft des Stückes aus der Sammlung Göring ist damit weiter unbekannt./I.v.z.M., 2014";2014-10-22;"Bayerisches Nationalmuseum
München
Prinzregentenstraße 3
80538 München
+45 (0)89 211 24-01 
bay.nationalmuseum@bnm.mwn.de
http://www.bayerisches-nationalmuseum.de/
Dr. Matthias Weniger (Beauftragter für Provenienzforschung)
+49 (0)89 211 24-246
provenienzforschung@bnm.mwn.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Fund/521970;
Suchmeldung;Einzelobjekt;422049;"Thoma, Hans [Künstler:in]";Schwarzwaldtal;"1880 [Datierung]";Malerei;"Katalog der Sammlung Martin Flersheim um 1911/15: Nr. 54";"(Schwarzwaldlandschaft) - Von den in dunstiger Ferne liegenden hohen Schweizer Bergen herkommend, fließt der Rhein, silbrig leuchtend in großem Bogen durch das grüne Tal. Im Mittelgrund ein Bauernhaus neben Laubbäumen, die den Fluss überschneiden. Die Wiese im Vordergrund steigt stufenartig nach links an bis zu einem Holzstaket vor blühendem Holunderstrauch, an dem ein Mädchen mit rotem Kopftuch sich mit einem Bauernbub in Hemdsärmeln unterhält. Abendwolken und blauer Himmel mit langen weißen Wolkenstreifen. Bez.r.u. mit Monogramm des Künstlers und der Jahreszahl 1880. Rentoiliert. Klassiker der Kunst S. 65";"1895 Ankauf vom Künstler; Sammlung Martin und Florence Flersheim; 1906 Deutsche Kunstausstellung in der Flora zu Köln und hier ""Säkkinger Landschaft"" bezeichnet; 1944 Beschlagnahme in Amsterdam";2010-10-21;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/422049;
Suchmeldung;Einzelobjekt;520441;"Unbekannt [Künstler:in]";"Chippendale-Stühle (zwölf Stück)";;Möbel;;"Gerade Füße und leich geschweifte Rückenlehne, in der Mitte eine stilisierte heraldische Lilie.";"Sammlung Rudolf Mosse; Versteigerung,  Berlin (Rudolf Lepke's Kunst-Auktion-Haus), 1934-5-29. Kat.Nr.229";2014-07-03;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/520441;
Suchmeldung;Einzelobjekt;522462;"Cézanne, Paul [Künstler:in]";"Pins du Chateau noir";;Aquarell;"982 (Rosenberg - Cézanne)";"Quelle: Paul Rosenberg (Hrsg.): Cézanne. Son Art - son oeuvre. Paris 1936. S.262. Kat. Nr. 982.";"Sammlung Max Silberberg, Breslau; Auktion Galerie Georges Petit, Paris 09.07.1932, Lot 1; Sammlung Friedrich und Annie Knize, Wien; Verlust aufgrund nationalsozialistischer Verfolgung, Wien 1938";2014-12-17;"Rosbach & Fremy (Rechtsanwälte)
Tel:  +49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/522462;
Suchmeldung;Einzelobjekt;451497;"Tamm, Franz Werner von [Künstler:in]";Jagdbeute;;Malerei;"5977 ; 4627 (Inv.-Nr. 1905) ; 5714 (Inv.-Nr. 1922) ; Zweibrücken 1795, 599 (Inv.-Nr. Ältere Inventare)";"Kat. Galerie Bamberg 1901, Nr. 80.";"aus der Galerie Zweibrücken; 1944 durch Kriegseinwirkung in der Akademie der Bildenden Künste in München zerstört
Verlustgeschichte (München / Akademie der Bildenden Künste)";2012-02-13;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/451497;
Suchmeldung;Einzelobjekt;445310;"Unbekannt (Passau) [Künstler:in]";"Degen mit Scheide und Gehänge";"1540/1560 [Datierung]";"Waffen / Zubehör";"PC 8193 a-b";"Knauf, Parierstange und Bügel sowie Beschlag der Scheide aus Eisen. Zu kleinen geriefelten Buckeln ausgeschnitten. Parierstange an beiden Enden mit Silber umlegt, Beschlag gänzlich versilbert. Auf der Klinge Meistermarken und Passauer Wolfsmarke.";"Sammlung Prinz Carl, seit 1883 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445310;
Fundmeldung;Einzelobjekt;573205;;"Burial Society charity box with inscription";"1868 [Datierung]";Behältnis;"B50.02.0900;130/020";"Object Name: Charity boxSubject: Boxes and alms platesHebrew inscription mentions the Burial Society of the Holy Community of Gran (probably Esztergom) and the Hebrew year";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 471";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573205;
Fundmeldung;Einzelobjekt;573623;"Wagner, Otto [Künstler:in]";"The Festival (Der Festplatz)";"1880 [Datierung]";Druckgrafik;B52.11.1898(01);"Object Name: Print";"Received through JRSO (Jewish Restitution Successor Organization)JRSO Number: 6132/2";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573623;
Fundmeldung;Einzelobjekt;482069;"Marken, Wolfgang [Autor:in]
Oskar Meister [Verlag]";"Friedrich Augsburger";"1926 [Erscheinungsdatum]";Buch;"G 41.935/82";;"NS-Raubgut (Verdacht) 1.) Geschenk der Stadt Speyer an die Saarpfälzische Landesbibliothek 1941 im Zuge der Deportation der saarpfälzischen Juden am 22.10.1940 nach Gurs (Frankreich) 2.) Autogramm ""Scharff"": vmtl. Scharff, Lazarus, geb. 15.08.1854 in Kleinfischlingen, wohnhaft in Speyer, verst. 10.11.1940 in Gursrestituiert im Oktober 2015
Status
restituiert";2014-02-12;"Pfälzische Landesbibliothek
Otto-Mayer-Str. 9
67346 Speyer
+49 (0)6232 9006 - 224
 Info.PLB@lbz.rlp.de
http://www.lbz.rlp.de
Dr. Armin Schlechter (Sachgebietsleiter Handschriften / Altes Buch)
Armin.Schlechter@lbz.rlp.de";https://www.lostart.de/de/Fund/482069;
Fundmeldung;Einzelobjekt;237838;"Zick, Januarius [Künstler:in]";"Parklandschaft mit Barke und drei badenden Frauen";"1751/1800 [Datierung]";Gemälde;"Gu 3";"Tafelmalerei: Bild: Picknick; alfresco; déjeuner sur l'herbe & ein Bad nehmen & Boot, das durch menschliche oder tierische Kraft angetrieben wird";"(zeitweilige) Verwaltung; Berlin; (öffentliche) Sammlung; Staatliche Museen zu Berlin - Preußischer Kulturbesitz; Gemäldegalerie; Zugangsart: Überweisung; Zugangsdatum: 21.06.62; (zeitweilige) Verwaltung; Guben; administrative Institution; Oberbürgermeisteramt der Stadt Guben; Besitzzeit: bis 1940; (zeitweilige) Verwaltung; Berlin; Staatliche Museen zu Berlin - Preußischer Kulturbesitz; Nationalgalerie; Zugangsart: Zur Restaurierung eingestellt; Zugangsdatum: 1940Katalogtext: Herkunft: unbekannt. Am 21. 06. 1962 gem. Protokoll von der Nationalgalerie SMB an die Gemäldegalerie SMB überwiesen. In der Nationalgalerie bereits seit 1940 vom Oberbürgermeister der Stadt Guben über den Kunsthändler Viktor Rheins (Berlin W8, Kleine Mauerstr. 1/2) zur Restaurierung durch den Hilfsrestaurator der Nationalgalerie eingestellt. Trotz mehrmaliger Aufforderung an die Stadt Guben seitens der Nationalgalerie 1946/47 nicht wieder abgeholt. Seitens der Gemäldegalerie (Ost) am 27. 02. 1978 nochmalige Aufforderung an den damaligen Oberbürgermeister von Guben, die Eigentumsfrage im Hinblick auf mögliche Rückführung nach Guben zu klären. Am 21. 03. 1979 Antwort des Oberbürgermeisters Guben: keine Klärung möglich, da keine Unterlagen vorhanden sind. Anfrage vom Juni 1999 an das Stadtarchiv Guben ergaben den Namen des 1940 amtierenden Oberbürgermeisters, Erich Schmiedicke, seine zahlreichen NS-politischen Funktionen zwischen 1925-1945, jedoch keinen Hinweis auf seinen Kunstbesitz. H.-G. Lengau
Status
restituiert";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Fund/237838;
