Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;448165;"Stühmer, Heinrich [Autor:in]
Deutscher Bekleidungsarbeiter-Verband [Verlag]";"Die Schneiderbewegung in Deutschland ; Bd. 2. Geschichte des Verbandes der Schneider, Schneiderinnen und Wäschearbeiter Deutschlands, des Deutschen Bekleidungsarbeiter-Verbandes und seiner Vorläufer seit 1888";"1928 [Erscheinungsdatum]";Buch;"8 H GERM II, 1471/oo:2";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"Verdacht auf NS-Raubgut; Bezugsquelle: Deutsche Arbeitsfront (DAF); 1. Stempel: Allgemeiner Deutscher Gewerkschaftsbund; 2. Stempel: Abgegeben von Zentralbücherei der DAFProvenienz: Deutsche Arbeitsfront (DAF)Provenienz: Allgemeiner Deutscher Gewerkschaftsbund / StempelProvenienz: Abgegeben von Zentralbücherei der DAF / StempelZugang: 1938-02-09 / Verdacht auf NS-RaubgutDeutsche Arbeitsfront <DAF>";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/448165;
Fundmeldung;Einzelobjekt;525358;"Hofmannsthal, Hugo [Autor:in]
S. Fischer [Verlag]";"Die prosaischen Schriften gesammelt ; Bd. 1";"1919 [Erscheinungsdatum]";Buch;"ab 4172-1";"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion o.D.Provenienz: Juden-Auktion 11Zugang: 1943 März 31";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/525358;
Suchmeldung;Einzelobjekt;424154;"Unbekannt (Russischer Maler des 19. Jahrhunderts) [Künstler:in]";"Ikone, Madonna";"1801/1900 [Datierung]";Malerei;"інв. 168-ХІМ (ХХМ)";"Objekt-Nr. 2.606; Russische Ikonenmalerei, kirchliches Objekt";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/424154;
Suchmeldung;Einzelobjekt;260471;;"Neuester u. zuverlässigster Schauplatz d. Nordisch";"1788 [Erscheinungsdatum]";"Karte / Grundrisse";"Cart. II. 60 u";;;2002-06-27;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260471;
Fundmeldung;Einzelobjekt;480624;"Darcy, Paul [Autor:in]
Grasset [Verlag]";"L' Allemagne toujours armée : nouveaux documents";"1933 [Erscheinungsdatum]";Buch;"Sa 7797/686<4>";"Akzessions-Nr. auf der Rücks. des Titelbl.: D 1941.3411Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D ausl. D 1941.3411 ""Ausw. Amt Bln."", inventarisiert als Donum 1941-11-17Provenienz: Deutschland <Deutsches Reich>, Auswärtiges AmtProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1941-11-17 / Zugangsnummer D 1941.3411 / NS-Raubgut Deutschland <Deutsches Reich> / Auswärtiges Amt Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/480624;
Fundmeldung;Einzelobjekt;465901;"Aurelius Victor, Sextus [Autor:in]
Metzler ; Mörschner und Jasper [Verlag]";"Sextus Aurelius Victor ; Bdch. 3";"1838 [Dokumentdatum]";Buch;"2000 B 909 - 3";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"2. Ex.Bdch. 1 - 3 in e. Bd.Exlibris: Stadt-Bibliothek zu SchwerinMit hs. Namenseintragung: C. Kürschner, No. 7610Stempel: Deutsche Akademie der Wissenschaften zu Berlin, Institut für griechisch-römische Altertumskunde, Kommission für Spätantike Religionsgeschichte, Außenstelle HalleStempel: Berlin-Brandenburgische Akademie der Wissenschaften, AkademiebibliothekQuelle: Zugangsbuch Ohne Signaturen 2000ff der Berlin-Brandenburgischen Akademie der Wissenschaften 2012/30, ""?"", inventarisiert als Geschenk 2012-10-10Verdacht auf NS-Raubgut";2013-02-11;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/465901;
Fundmeldung;Einzelobjekt;318617;"Willmann, E. [Künstler:in]";Klosterneuburg;"o.J. [Datierung]";Druckgrafik;"69.178 (Museum Wien";;"Ankauf Buchhandlung / Antiquariat Otto, Mannheim.";2006-10-27;"
Wien Museum
Karlsplatz
A-1040 Wien
0043 1 505 8747 - 7201
http://www.wienmuseum.at
Mag. Gerhard Milchram (Restitutionsbeauftragter der Stadt Wien)
+43-664-882 938 81
gerhard.milchram@wienmuseum.at
MMag. Dr. Michael Wladika
0043 1 0664 213 0481
michael.wladika@wienmuseum.at";https://www.lostart.de/de/Fund/318617;
Suchmeldung;Einzelobjekt;227505;"Noman [Verlag]";"Vaderlandsche spreekwoorden.";;Buch;"Jac 1811";"16 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227505;
Suchmeldung;Einzelobjekt;397603;"Munch, Edvard [Künstler:in]";"Frau und Kind";;Druckgrafik;"Los 1196";;"Berlin / Max Perl, Auktion 180, 1933-5-18/1933-5-19";2007-11-30;;https://www.lostart.de/de/Verlust/397603;
Suchmeldung;Einzelobjekt;166193;"Unbekannt [Künstler:in]";"Bildnis des Kurfürsten Emmerich Joseph von Breitbach - Bürresheim";;Malerei;1417;"Material nicht mehr bekannt";"Die Bilder sind durch Kriegseinwirkungen verlorengegangen. Über ihren Verbleib ist nichts Näheres bekannt.";2001-08-08;"Landesmuseum Mainz
55116 Mainz
(06131) 28570
(0631) 285757
http://www.landesmuseum-mainz.de
Dorothee Glawe M.A. (Provenienzforschung)
dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Verlust/166193;
