Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;312602;"Unbekannt (Deutsch / Süddeutsch) [Künstler:in]";"Trauernde Magdalena";"1701/1800 [Datierung]";"Plastik / Skulptur";"Auktionskatalog 20";;"Berlin / Internationales Kunst- und Auktions-Haus GmbH, 1933.5.9";2006-02-06;;https://www.lostart.de/de/Verlust/312602;
Fundmeldung;Einzelobjekt;448655;"Stassen, Franz [Illustrator:in]
Manitius, Max [Herausgeber]
Greiner und Pfeiffer [Verlag]";"Bücher der Weisheit und Schönheit. Mären und Satiren aus dem Lateinischen";"1905 [Erscheinungsdatum]";Buch;"8 FAB I, 5495";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"NS-Raubgut; Provenienz: Landrat Hann. MündenProvenienz: Landrat Hann. MündenZugang: 1936-03-09 / NS-RaubgutLandrat <Hann. Münden>";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/448655;
Suchmeldung;Einzelobjekt;302673;;"Die Kommissare im Streit zwischen König Ferdinand von Ungarn und Böhmen und Jeremias Schlick einerseits mit Kurfürst Johann Friedrich von Sachsen und Wolff und Albrecht Tosse zu Erlbach andererseits um die Rechte an den Orten, die Torkengrün oder Diebslo";"1543-07-10 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 11166";"Sprache: Deutsch";"Kurfürsten von Sachsen; in Auslagerungsstelle Schloss Bieberstein verschollen
Auslagerung (Bieberstein, Schloss Bieberstein)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/302673;
Fundmeldung;Einzelobjekt;425151;"Becher, Johannes Robert [Autor:in]
Insel-Verl [Verlag]";"Gedichte für ein Volk";"1919 [Erscheinungsdatum]";Buch;"NSR A/314139";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Deutsches Reich, Geheime Staatspolizei | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer D 1940/1937 | NS-RaubgutZugang: Bibliothek der Hansestadt Hamburg | Zensurexemplar | Erläuterung: Stempel Sekretiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/425151;
Suchmeldung;Einzelobjekt;276138;;"Aufz. zu einem Philister mit komischer Eigenart";;Handschrift;"F 1";"1 Seite, 2°; RS: Urschr. zu Vor dem Sturm";;2002-02-19;"Universität Potsdsam
Villa Quandt
Große Weinmeisterstr. 46/47
14469 Potsdam
+49 (0) 331 201396
+49 (0) 0331 2013970
fontanearchiv@uni-potsdam.de
http://www.fontanearchiv.de
Prof. Dr. Peer Trilcke  (Leiter des Theodor-Fontane-Archivs)
+49 (0) 331 201396
trilcke@uni-potsdam.de";https://www.lostart.de/de/Verlust/276138;
Suchmeldung;Einzelobjekt;228092;"Mackenroth, Anna [Autor:in]
Schröter [Verlag]";"Ueber die Rechtsstellung der Frau im Vorentwurf zum schweizer. Civilgesetzbuch. 4 Vortr.";"1901 [Erscheinungsdatum]";Buch;"Fr.Fr. 1677";"Aus: Schweizer. Familien-Wochenblatt., 76 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/228092;
Suchmeldung;Einzelobjekt;420858;"Unbekannt [Künstler:in]";"Sophie Christiane Anhalt-Zerbst-Dornburg (1692-1747)";;Gemälde;3254;"Tochter des Johann Ludwig zu A.-Z.-D., Kanonissin von Gandersheim mit Kreuz und blauem Halsbande";"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/420858;
Fundmeldung;Einzelobjekt;474401;"Predić, Milivoj [Autor:in]
Kon [Verlag]";"Pukovnik jelić";"1939 [Erscheinungsdatum]";Buch;Lit.slav.83:17;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474401;
Suchmeldung;Einzelobjekt;428049;"Unbekannt (Deutsch (Ludwigsburg)) [Künstler:in]";Schäfer;"1765 (um) [Datierung]";Kleinkunst;"949 (Graupe)";"Farbig bemalt. Stehend, in der erhobenen rechten Hand eine Rotweinflasche, unterm linken Arm einen Dudelsack haltend. Grünlich getupfter weißer Sockel mit Goldrocaillen. Sockel und rechter Fuß repariert. Marke: Doppel-C mit Krone.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 949; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): zurück, nicht versteigert";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428049;
Fundmeldung;Einzelobjekt;465739;"Zedler, Johann Heinrich [Drucker:in]
Zedler [Verlag]";"Grosses vollständiges Universal-Lexicon Aller Wissenschafften und Künste, Welche bißhero durch menschlichen Verstand und Witz erfunden und verbessert worden : Darinnen so wohl die Geographisch-Politische Beschreibung des Erd-Creyses, nach allen Monarchien, Kayserthümern, ... Sammt der natürlichen Abhandlung von dem Reich der Natur, ... Als auch eine ausführliche Historisch-Genealogische Nachricht von den ... berühmtesten Geschlechtern in der Welt, ... Ingleichen von allen Staats- Kriegs- Rechts- Policey und Haußhaltungs-Geschäfften des Adelichen und bürgerlichen Standes, ... Wie nicht weniger die völlige Vorstellung aller in den Kirchen-Geschichten berühmten Alt-Väter, Propheten, Apostel, Päbste, Cardinäle, ... Endlich auch ein vollkommener Inbegriff der allergelehrtesten Männer, berühmter Universitäten ... enthalten ist ; Sieben und Dreyßigster Band. Send - Si";"1743 [Dokumentdatum]";Buch;"Un 35300 - 37";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"Stempel: Victoria Gymnasium Bibliothek PotsdamStempel: Dublette der Brandenburg. Landes- u. Hochschul-Bibliothek PotsdamStempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch Alle Erwerbungsarten 1954-1955 der Deutschen Akademie der Wissenschaften zu Berlin 1955/367, ""Landesbibliothek Gotha"", inventarisiert als Geschenk/Tausch 1955-03-31Verdacht auf NS-Raubgut";2013-02-11;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/465739;
