Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;183197;"Schirmer, Johann Wilhelm [Künstler:in]";"Landschaft mit einem im Sturm gebrochenen Baum";;Zeichnung;"1876-40 (42)";;"Aus der Sammlung Carl Gustav Müller, Dresden, 1876.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/183197;
Suchmeldung;Einzelobjekt;84740;"Grossmann, Paul [Autor:in]";"Mahlsdorfer Ortsgeschichte";"1912 [Erscheinungsdatum]";Buch;10667;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/84740;
Fundmeldung;Einzelobjekt;581425;"Stern, William [Autor:in]
Barth [Verlag]";"Die Intelligenz der Kinder und Jugendlichen und die Methoden ihrer Untersuchung";"1920 [Erscheinungsdatum]";Buch;"AF 3270";"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Institut für Biologie und Rassenlehre. Bücherei. NS-Raubgut-VerdachtLukauskaitė-Poškienė, Ona *1906-1983*. NS-Raubgut-Verdacht";2019-01-29;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/581425;
Suchmeldung;Einzelobjekt;295402;"Unbekannt (Ukrainisch) [Künstler:in]";"Christus Derselbe und der Ewige";"1701/1800 [Datierung]";Malerei;117-XIM;Ikone;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295402;
Suchmeldung;Einzelobjekt;97694;"Unbekannt (Deutsch / Mecklenburg) [Künstler:in]";"Konsole vom Gehäuse der Orgel des Doms zu Güstrow";"1590 [Datierung]";"Kunsthandwerk / -gewerbe";160;Fassungsreste;"1868 aus dem Güstrower Dom nach Abbruch der Orgel erworben; ehemals Stiftung des Herzogs Ulrich von Mecklenburg und Anna von Pommern";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/97694;"Thiel, Gustav: Beschreibung des Domes zu Güstrow, Rostock; 1726 S. 59"
Suchmeldung;Einzelobjekt;484238;"Unbekannt [Künstler:in]";Garnrollenhalter;"1831/1870 [Datierung]";"Kunsthandwerk / -gewerbe";"VI 20194";"zum Einstecken, Einsteckhaken mit Muschelornament, daran der Haken für die Garnrolle";"Schenkung von Hedwig Dahl und Frau Lütten-Dahl, Barbarossastr. 17, Berlin W 35, 30.10.1933";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/484238;
Suchmeldung;Einzelobjekt;221887;;"Herzog Christian I. (Louis) von Mecklenburg-Schwerin (1658-1692)";;Münze;694+;"Taler 1675 auf den Tod Georgs von Mecklenburg; Vs. Geharnischtes Brustbild mit großer Perücke von vorn/IOHANN GEORG D MEGAPOLITAN/Rs. 16 Zeilen Text/NAT A SAL / MDCXXIX D V MAI / LITER ARM IVNCT ET / CIV ET EXT PROBAVIT / AN MDCLXXV D FEBR II / D ELISABET";;2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/221887;
Fundmeldung;Einzelobjekt;438113;"Hodann, Max [Autor:in]
Greifenverl. [Verlag]";"Die Sexualnot der Erwachsenen";"1928 [Erscheinungsdatum]";Buch;"Kd 1300/653";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1934.2638 ""Amtsvorsteher Königs-Wusterhausen"", inventarisiert als Donum 1935-01-17; Vermerk im ARK: BeschlagnahmtProvenienz: Königs WusterhausenProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1935-01-17 / Zugangsnummer D 1934.2638 / NS-RaubgutKönigs Wusterhausen Preußische Staatsbibliothek <Berlin> NS-Raubgut";2011-07-28;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/438113;
Fundmeldung;Einzelobjekt;438278;"Friedländer, Moriz [Autor:in]
Reimer [Verlag]";"Synagoge und Kirche in ihren Anfängen";"1908 [Erscheinungsdatum]";Buch;15988;"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Gesellschaft zur Beförderung des Christentums unter den Juden zu Berlin | Bibliotheksexemplar | Stempel | Erläuterung: Gesellschaft z. Beförderung d. Christenthums u. d. Juden in Berlin | ProvenienzmerkmalVorbesitz: Gesellschaft zur Beförderung des Christentums unter den Juden zu Berlin | Bibliotheksexemplar | Signatur Gb 42 | Erläuterung: Handschriftlicher Eintrag über dem Stempel der Gesellschaft: Gb 42Zugang: Westdeutsche Bibliothek | Zugangsnummer 15988 | NS-Raubgut | Datum 1951-11-06 | Erläuterung: Herkunft laut Akzessionsjournal 1951/52: A.B. [Alter Bestand]; inventarisiert als DonumAbgang: Staatsbibliothek zu Berlin | Restitution | Datum 2012-12-20 | Erläuterung: Restituiert an das Berliner Missionswerk der Evangelischen Kirche Berlin-Brandenburg-schlesische Oberlausitz
Status
restituiert";2011-07-28;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/438278;
Suchmeldung;Einzelobjekt;533848;"Unbekannt (a) Delft, b) Alpenländisch) [Künstler:in]";"Zwei Fayenceteller";"a) 1700 (um), b) 1701/1800 [Datierung]";"Kunsthandwerk / -gewerbe";;"a) Teller, weiß glasiert, mit dichtem Blumenmuster aus Eisenrot, Grün und Blaz, sternförmiger Mittelrosette und ornamentaler Bordüre. b) Runde Schüssel, bunt bemalt mit der hl. Katharina. Am Rande ausgebessert. Lit.: Hans W. Lange: Gemälde und Kunstgewerbe aus der ehemaligen Sammlung J. G. / Berlin - Verschiedener Kunstbesitz, Versteigerung am 25. September 1941, Los-Nr. 200";"Sammlung Jakob Goldschmidt, Käufer 1941 (Lange): Gadol, 150,-";2016-10-20;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/533848;
