Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;86184;"Meitzen, August [Autor:in]";"Ländliche, Das, Bauwesen in den alten Provinzen des preussischen -staates";"1868 [Erscheinungsdatum]";Buch;11594;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86184;
Fundmeldung;Einzelobjekt;520085;"Boucher, André [Autor:in]
Téqui [Verlag]";"A travers les missions du Togo et du Dahomey";"1926 [Erscheinungsdatum]";Buch;"Us 4891/52";"Akzessions-Nr. auf dem Titelbl.: D 1942.4089Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quellen: Akzessionsjournal der Preußischen Staatsbibliothek D ausl. D 1942.4089, ""Sichtungsstelle d. Propaganda-Ministeriums, Bln."", inventarisiert als Donum 1942-10-01Provenienz: Deutschland <Deutsches Reich>, Reichsministerium für Volksaufklärung und Propaganda, SichtungsstelleProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1942-10-01 / Zugangsnummer D 1942.4089 / NS-Raubgut Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-06-23;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/520085;
Suchmeldung;Einzelobjekt;420609;"Unbekannt [Künstler:in]";"Das Blumenmädchen";;Gemälde;2802;;"Herzog Joachim Ernst von Anhalt, Ballenstedter Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/420609;
Suchmeldung;Einzelobjekt;414283;"Springer, ? [Künstler:in]";"Vier Landschafts-Darstellungen in München";;Aquarell;;"Vier kleine Bilder.";"Wien/ Verlust nach 1938. Der Großvater des Anspruchstellers, Ignatz Pick, besaß eine Galerie für Klassische Kunst und hatte eine große Privatsammlung in Wien. Nach dem Anschluss Österreichs wurde erst in der Galerie und später auch in der Privatsammlung von Ignatz Pick ein NS-Interimsverwalter namens Robert Grehs eingesetz";2009-06-02;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/414283;
Suchmeldung;Einzelobjekt;400450;;"Der Knappe Cesarius dictus de Bak verkauft mit Einwilligung seiner Frau Jutta dem Kloster Clarholz (Clarholte) für 36 Mark eine jährliche Rente von 3 Mark. Dieselbe erhielt er von dem Klarholzer Kellner auf Grund ...";;Archivgut;"Rha.C.Uk 99";"... der von ihm und seinen Vorgängern seit langem besessenen Votgtei aus 4 diesem Kloster gehörigen Hufen, nämlich von den Erben thon Pole im Kspl. Beelen (Belen), Besselino im Kspl. Klarholz, von dem Erbe in Huttinchusen, in Angensele, Kspl. Ennigerloh (Enigerlo). Zum Dank dafür nimmt das Kloster den dominus Sifridus, dessen Frau Clementia, den Gysiko nebst seiner Frau Elizabeth sowie den Wescelus, sämtlich dicti de Stumpenhusen, von denen obige Rente auf Cesarius gekommen ist, in die Gemeinschaft seiner guten Werke auf.Pergament, mit dem Siegel des Cesarius de Bak.";"Verlustgeschichte: Fürstliches Archiv Rheda, Steinweg 2, Rheda-Wiedenbrück, April 1945.";2008-03-10;"Freiherr-vom-Stein-Platz 1
48147 Münster
+49 (0) 251 591 01
+49 (0) 251 591 33 00
lwl@lwl.org
http://www.lwl.org/de/LWL/portal/
Dr. Daniel Droste (Referent für Regionale Archivpflege LWL-Archivamt für Westfalen)
+49 (0) 591 4030
daniel.droste@lwl.org";https://www.lostart.de/de/Verlust/400450;
Suchmeldung;Sammelobjektgruppe;537054;;"ca. 7 LKW-Ladungen [70 t] (Archivgut)";;Archivgut;;;"Verlustgeschichte (Berlin / Generalsteuerdirektion, 17.12.1947)";2001-08-08;"Landesarchiv Berlin
13403 Berlin
(030) 902640
(030) 90264201
info@landesarchiv-berlin.de
http://landesarchiv-berlin.de/
Dr. Heike Schroll  (Abteilungsleiterin)
(030) 90264260
Dr. Uwe Schaper (Direktor)
(030) 90264200";https://www.lostart.de/de/Verlust/537054;
Suchmeldung;Einzelobjekt;415838;;"Flache Schale";"960/1279 [Datierung]";Gefäß;;"Außen braun glasiert, innen weißer Anguss mit flüchtiger sepiabrauner Malerei unter Glasur. Tz`u-chou-yao. Sung.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 115.";2009-11-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/415838;
Suchmeldung;Einzelobjekt;87976;"Wallot, Paul [Autor:in]";"Reichstagsgebäude, Das, in Berlin";"1897 [Erscheinungsdatum]";Buch;10012;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87976;
Suchmeldung;Einzelobjekt;85374;"Jung, Wilhelm [Autor:in]";"Klosterkirche, Die, zu Zinna im Mittelalter";"1904 [Erscheinungsdatum]";Buch;9447;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/85374;
Fundmeldung;Einzelobjekt;479306;"Bauernfeld, Eduard [Autor:in]
Klopf & Eurich [Verlag]";"Die Virtuosen : Lustspiel in 2 Acten";"1840 [Erscheinungsdatum]";Buch;"Yp 5005-351";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1939.1 ""Gesellschaft f. deutsche Literatur Bln."", inventarisiert als Donum 1939-04-01Provenienz: Gesellschaft für Deutsche LiteraturProvenienz: Gesellschaft für Deutsche Literatur, Bibliothek Deutscher Privat- und ManuskriptdruckeProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1939-04-01 / Zugangsnummer D 1939.1 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Etikett / Zugangsnummer D 1939.1,351Gesellschaft für Deutsche Literatur Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-18;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/479306;
