Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;472268;"Unbekannt (Chinesisch (Kang Hsi)) [Künstler:in]";Vase;"1701/1800 [Datierung]";Gefäß;;"Schlankbauchig mit etwas eingezogenem Hals. Dunkel aubergineblaue Glasur.";"7. November 1934 Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, Lot 904";2013-04-04;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/472268;
Fundmeldung;Einzelobjekt;318300;"Kupelwieser, Josef [Künstler:in]";"Karikaturen auf eine Wiener Künstlervereinigung";"1818 (um) [Datierung]";Druckgrafik;"71.695/16 (Museum Wien)";"Reihe von 44 Stück Inv.-Nr. 71.695/1-44; weitere Autoren: Schmirsch, Hoechle, Goebel u.a.; einige dat. 1818, 40 Bl., einige Blätter leer, in zwei Halbleinenbänden gebunden, mit ungebundenem Anhang";"Ankauf Kunstantiquariat Golhofer & Ranschburg, Wien";2006-10-27;"
Wien Museum
Karlsplatz
A-1040 Wien
0043 1 505 8747 - 7201
http://www.wienmuseum.at
Mag. Gerhard Milchram (Restitutionsbeauftragter der Stadt Wien)
+43-664-882 938 81
gerhard.milchram@wienmuseum.at
MMag. Dr. Michael Wladika
0043 1 0664 213 0481
michael.wladika@wienmuseum.at";https://www.lostart.de/de/Fund/318300;
Fundmeldung;Einzelobjekt;587717;"Smiškowa, Antonina [Autor:in]
Skład Główny w ""Ksie̜garni Polskiej"" J. Sikorskiej [Verlag]";"Nasi pobratymcy Słowacy";"1901 [Erscheinungsdatum]";Buch;"24 III J 12";"Stempel: Bücherei der Publikationsstelle; Zugangsnummer: Publikationsstelle Berlin-Dahlem: 108/45; Auf dem Umschlag mit Bleistift: 331 ; 1939 durch die Publikationsstelle Berlin-Dahlem vom Geheimen Staatspolizeiamt Berlin übernommen;NS-Raubgut";"Vorbesitzer: Bund der Polen in Deutschland, Vorstand ?; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/587717;
Fundmeldung;Einzelobjekt;593171;"Rennert, Georg [Autor:in]";"Zur Geschichte des Postwesens in Bayreuth";"1932 [Erscheinungsdatum]";Buch;"I Cab 182";;"bis 1943:unbekanntin 1943:Antiquariat Friedrich Otto, Mannheimab 1943:Reichspostmuseum BerlinAnkauf über Händler";2021-01-05;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/593171;
Suchmeldung;Einzelobjekt;300808;;"Akten Burggraf Alexander Aemil (1704-1745): Correspondenz IV (Geelharr)";"1704/1745 [Dokumentdatum]";Archivgut;;"1 Paket, ehemals Schrank und Fach 16,12";"Dohnasche Archivbestände aus Schloss Schlobitten (Ostpreußen), 16.-19. Jahrhundert; Verlust mit Kriegsende 1945";2004-03-12;;https://www.lostart.de/de/Verlust/300808;
Suchmeldung;Einzelobjekt;443524;;"Serenissimi Resolutiones (Verfügungen des Landesherrn) auf den Jeverschen, Coswiger und Zerbster Militärrevisionsbericht";"keine Angabe [Dokumentdatum]";Archivgut;"Z 89, Nr. 776";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/443524;
Suchmeldung;Einzelobjekt;5000008797;"Hübner, Erika [Autor:in]
Adler [Drucker:in]";"Der höfische Roman des französischen Rokoko (5 in: Dissertationen Sprach- und Lit.-wiss. im allg. betr. Bd. 3)";"1936 [Erscheinungsdatum]";Buch;"La 151";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-11-05;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000008797;
Suchmeldung;Einzelobjekt;240468;;"Der erste Dampfwagen (Omnibus) in England, 1833";;Archivgut;;;;2001-12-13;"Stiftung Deutsches Technikmuseum Berlin
Trebbiner Straße 9
10963 Berlin
+49 30 / 439734-0 
+49 30 / 439734-175
info@technikmuseum.berlin
http://www.technikmuseum.berlin
Joachim Breuninger (Vorstand der Stiftung)
+49 30 / 439734-103
Breuninger@technikmuseum.berlin
Peter Schwirkmann  (Leitung Sammlungsdienste / Provenienzforschung)
+49 30 / 439734-157
Schwirkmann@technikmuseum.berlin";https://www.lostart.de/de/Verlust/240468;
Suchmeldung;Einzelobjekt;452053;"Horemans, Peter Jacob [Künstler:in]";Jagdbeute;;Malerei;"2972 & 2388 (Inv.-Nr. 1905) & 3776 (Inv.-Nr. 1922) & Schleißheim 1701 (Inv.-Nr. Ältere Inventare)";"Hase, Wildente, Schnepfe und Häher von einem Hunde bewacht, liegen unter einem Marmordenkmal (Inventarbeschreibung).";"aus Schloß Schleißheim; seit 1901 als Leihgabe im Neuen Kurhaus von Bad Brückenau, seit Kriegsende verschollen";2012-02-27;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/452053;
Suchmeldung;Einzelobjekt;453569;"Unbekannt (Deutsch, Berlin) [Künstler:in]";"Zwei Berliner Figürchen";;Kleinkunst;;"kleiner als Lot 649-650: Kavalier und Dame.";"Meyer, Anna, Berlin; Versteigerung Kunstauktionshaus Rudolph Lepke, 13. Februar 1937, Lot 651-652";2012-04-26;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/453569;
