Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;566222;"Unbekannt (Niederländisch, Werkstatt) [Künstler:in]";"Darstellungen aus dem Leben Alexanders d. Großen: König Porus wird vor Alexander gebracht";"1600/1699 [Datierung]";"Gebrauchs- / Raumtextilie";"T XXIII/6";"Tapisserie: auf der Rückseite in der rechten unteren Ecke ein aufgenähtes naturfarbenes Stoff-Etikett, auf welchem in Tinte die Seriennummer und Subnummer, Serientitel und Untertitel sowie die Maße verzeichnet sind, sofern das Etikett nicht enfernt wurde.Kette: Wolle, Schuß: Wolle & Seide";"alter kaiserlicher Besitz; 1938/39 entlehnt an die Reichskanzlei Berlin; laut Schönberger 1981, S. 142, FN 72 bezugnehmend auf BA Koblenz, R 43 II/1062c geborgen im großen Luftschutzkeller unter der Reichskanzlei; verschollen";2017-01-19;"Maria-Theresien-Platz
1010 Wien
+43 1 525 24- 0
+43 1 525 24- 4099
info@khm.at
http://www.khm.at
Dr. Franz Pichorner  (Direktor des Archivs)
+43 1 525 24- 4004
franz.pichorner@khm.at
Dr. Susanne Hehenberger  (Kuratorin / Archiv)
+43 1 525 24- 5611
susanne.hehenberger@khm.at";https://www.lostart.de/de/Verlust/566222;
Suchmeldung;Einzelobjekt;293339;"Baskirceva, Marija Konstantinovna [Künstler:in]";Italienerin;;Malerei;"1604 kleines russisches sh, kleines russisches r,";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/293339;
Suchmeldung;Einzelobjekt;191928;;Kinderstuhl;;Möbel;"1907, 77";;"Die Objekte waren 1942/43 kriegsbedingt nach Hohenbocka (Schloss Hoyerswerda) und Riesa ausgelagert worden. Sie kehrten von dort nicht zurück.
Auslagerung (Hohenbocka (Hoyerswerda), Schloss)";2001-08-08;"Museum für Hamburgische Geschichte
Holstenwall 24
20355 Hamburg
+49 (0) 40 428 132 100
+49 (0) 40 428 132 112
info@mhg.shmh.de
https://www.shmh.de/museum-fuer-hamburgische-geschichte/
Prof. Bettina Probst (Direktorin)
+49 (0) 40 428 132 100
sandra.munzinger@mhg.shmh.de
Wiebke Müller (Provenienzforschung)
+49 (0) 40 428 132 100
wiebke.mueller@mhg.shmh.de";https://www.lostart.de/de/Verlust/191928;
Fundmeldung;Einzelobjekt;454158;"Unbekannt (Chinesisch) [Künstler:in]";Vase;"1700/1800 [Datierung]";"Kunsthandwerk / -gewerbe";"Ostasien 1996. 621";"Balusterförmige Vase. Grüne gesprüngelte, an einzelnen Stellen irisierende Glasur.";"Sammlung Philipp F. Reemtsma; erworben 1934/1940; Schenkung MKG 1996";2012-07-06;"Museum für Kunst und Gewerbe
Hamburg
Steintorplatz
20099 Hamburg
+49 40 428134-0
+49 40 428134-999
service@mtg-hamburg.de
http://www.mkg-hamburg.de
Direktion 
direktion@mkg-hamburg.de";https://www.lostart.de/de/Fund/454158;
Fundmeldung;Einzelobjekt;531961;"Unbekannt [Künstler:in]";"Zylindrischer Krug (Walzenkrug)";;"Kunsthandwerk / -gewerbe";"V 78/67 Fa";"mit Zinndeckel und -fußring, Manufaktur Rheinsberg oder Frankfurt a. O., Glasur cremefarben, Bemalung mehrfarbig, Zinnmarke";"1956-2008 Potsdam-Museum; zuvor: 1942-1956 verpackt/magaziniert in einem Lagerraum auf dem Firmengrundstück Behlertstraße 29, Potsdam; zuvor: ca. 1933-1942 Lina Friedrichs, geb. Kaufmann (1856-1943), Potsdam; zuvor: bis ca. 1933 Paul Heiland (1870-1933), Potsdam; zuvor: unbekannt
Status
restituiert";2016-01-28;"Provenienzforschung, Hausarchiv, Bibliothek Potsdam-Museum - Forum für Kunst und Geschichte
Am Alten Markt 9
14467 Potsdam
+49(0)331 - 289 6821
+49(0)331 - 289 6808
museum-geschichte@rathaus.potsdam.de
http://www.potsdam.de/potsdam-museum";https://www.lostart.de/de/Fund/531961;
Fundmeldung;Einzelobjekt;424879;"Dissinger, Arthur [Autor:in]
Hobbing [Verlag]";"Bücherei des Arbeitsrechts ; N.F., 12. Die Regelung des Urlaubs";"1931 [Erscheinungsdatum]";Buch;"NSR X/4632: NF 12";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Rawicz, Erwin | Stempel | Monogramm | Erläuterung: runder Stempel mit verschlungenen Initialen ""ER""Vorbesitz: Rawicz, Erwin | Stempel | Erläuterung: ""Dr. Erwin Rawicz"" (grün)Vorbesitz: Deutsches Reich, Geheime Staatspolizei | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer D 1941/13495 | NS-Raubgut | Erläuterung: Restitution angeboten";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/424879;
Suchmeldung;Einzelobjekt;149710;"Ortlob, Johann Friedrich [Autor:in]
Richterus [Verlag]";"Historia Partium Et Oeconomiae Hominis Secundum Naturam Sive Dissertationes Anatomico-Physiologicae in Academia Lipsiensi publicè ventilatae, & in usu";"1696 [Erscheinungsdatum]";Buch;;;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/149710;
Suchmeldung;Einzelobjekt;459952;"Unbekannt (Deutsch) [Künstler:in]";"Ein Paar Salzfässer";"1780 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"335  (Lange 1940a)";"mit blauen Glaseinsätzen. rund. Durchbrochene Wandung mit Festons. Quelle: Hans W. Lange: Verschiedener Kunstbesitz. Die kunstgewerblichen Bestände der Firma E.Kahlert & Sohn, i.L., Berlin. Chinasammlung O., Bremen. 18. -20.6.1940. Berlin 1940. Katalognummer 335.";"Sammlung Feist; Pfändung 1933-1939; C[aesar] W[ollheim], Berlin; Auktion Lange 1940a";2012-10-11;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/459952;
Suchmeldung;Einzelobjekt;294978;;Christus;"1701/1800 [Datierung]";Malerei;"649-kleines russisches sh, kleines russisches s";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/294978;
Fundmeldung;Einzelobjekt;304497;"Chacornac, Paul [Autor:in]
Bibliothèque Chacornac [Verlag]";"Le voile d'Isis. Revue mensuelle d'etudes ésotériques, psychiques et divinatoires";"1934 [Erscheinungsdatum]";Buch;"IKG 41. 19 (34)";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.Cons. Phil. Les Fréres Reunis C. de Strasbourg, G. O. D. F., 5821 (Stempel)
Status
restituiert";2004-08-09;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/304497;
