Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;526099;"Hölderlin, Friedrich [Autor:in]
Deutsche Verl.-Anst. [Verlag]";"Hölderlins Werke ; 1. Gedichte, Übersetzungen I, ästhetische und philosophische Bruchstücke";"1925 [Erscheinungsdatum]";Buch;42.c.0812-1;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion 7Provenienz: Juden-Auktion 12Zugang: 1942 Mai 30";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/526099;
Suchmeldung;Einzelobjekt;424604;"Unbekannt [Künstler:in]";"Hals-, Kopftuch";;"Kunsthandwerk / -gewerbe";879-БМ;"Objekt-Nr. 724; Pinkfarbenes Hals-, Kopftuch aus Musselin, bestickt mit silbernen und seidenen Fäden.";;2010-11-30;"Richna Str. 133  C
98405 Bakhchisaray Crimea
+38 06554 42881 
hansaray@ukr.net ";https://www.lostart.de/de/Verlust/424604;
Suchmeldung;Einzelobjekt;209341;"Unbekannt [Künstler:in]";Teekännchen;;Gefäß;"Z.V. Nr. 3029";"Flache Vierpassform mit ovalem Boden. Henkel und Ausguß mit Bambusknoten. Auf dem Deckel eine Kröte (?) und ein Schmetterling zwischen Blattranken.";;2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/209341;"Zugangsverzeichnis Nr. 3029"
Suchmeldung;Einzelobjekt;285174;;Likörglas;;Gefäß;79;"in Form von der Tulpe, glatt";;2003-07-01;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285174;
Suchmeldung;Einzelobjekt;221080;;"Herzog Adolf Friedrich I. von Mecklenburg-Schwerin (1610-1658)";;Münze;1270;"Goldgulden 1616, Gadebusch; Vs. Hüftbild nach rechts/Mzz ADOLPH FRIDRICH D G DVX/Rs. Behelmter mecklenburgischer Wappenschild, zu den Seiten I ¿ 6/MEGAPO ¿ LENSIS; 3,3 g";;2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/221080;
Suchmeldung;Einzelobjekt;396774;"Gundelach, Matthäus [Künstler:in]";"Antiker Held und zwei Frauen";"1625 [Datierung]";Zeichnung;;"Bez. u. Dat.: 25. Nov. Anno 93; Los 507";"Berlin / Max Perl, Auktion 180, 1933-5-18/1933-5-19";2007-11-22;;https://www.lostart.de/de/Verlust/396774;
Fundmeldung;Einzelobjekt;425884;"Charpentier, ... [Autor:in]
Desenne [Verlag]";"La bastille dévoilée ou recueil de pièces authentiques pour servir à son histoire ; Livr. 1";"1789 [Erscheinungsdatum]";Bibliotheksgut;;"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Provenienz: Finck, Rudolf Carl von / Exlibris / MonogrammVorbesitz: Petschek, Ignaz | Exlibris | ProvenienzmerkmalVorbesitz: Petschek, Helene | Exlibris | ProvenienzmerkmalVorbesitz: Reichstauschstelle | NS-Raubgut | Erläuterung: LieferantVorbesitz: Reichstauschstelle | Notiz | Nummer 2820/44Zugang: Bibliothek der Hansestadt Hamburg | Datum 1944Abgang: Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky | Restitution | Datum 2013-07-17
Status
restituiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/425884;
Suchmeldung;Sammelobjektgruppe;538416;;"Musikinstrument / Musikalie";"1500/2000 [Zeitraum]";"Musikinstrument / Musikalie";;"In der Herzoglichen Öffentlichen und Privaten Bibliothek im Schloß Elisabethenburg in Meiningen und im Hausarchiv";"Verlustgeschichte (Meiningen / Beschlagnahme Zerstörung Diebstahl Plünderung Auslagerung, nach 1945)
Schloss Elisabethenburg und das Grosse Palais in Meiningen in Südwestthüringen wurde zunächst von amerikanischen und ab dem 1. Juli 1945 von sowjetischen Besatzungstruppen besetzt. Plünderungen und Wegnahmen von Objekten durch Besatzungstruppen und Dritte folgte die Enteignung des Inventars und der Kunstsammlungen. Die hierzu erstellten Sequestlisten sind dokumentiert.";2008-12-18;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/538416;
Suchmeldung;Einzelobjekt;302183;"Zahn, Wilhelm [Künstler:in]";"Großes Wandgemälde. Perseus befreit Andromeda. Pompeji";;Druckgrafik;"Stollsches Verzeichnis L. Nr. 172";"Mappe: Die schönsten Ornamente und merkwürdigsten Gemälde aus Pompeji, Herakulanum und Stabiae nach den an Ort gemachten Originalzeichnungen von Wilhelm ZahnDie in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2004-05-03;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/302183;
Suchmeldung;Einzelobjekt;261500;"Göschen [Verlag]";"Historischer Calender für Damen für das Jahr 1794. Geschichte des achtzehnten Jahrhunderts.";"[1793] [Erscheinungsdatum]";Bibliotheksgut;"Dürr 233";"144 S., XC S.; Ppbd., m. Kupfern";;2002-06-26;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/261500;
Suchmeldung;Einzelobjekt;82701;;"Mannus-Zeitschrift für Vorgeschichte";"1909/1917/1938 [Erscheinungsdatum]";Buch;11037a;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82701;
Suchmeldung;Einzelobjekt;208327;"Unbekannt [Künstler:in]";"Brustbild Herzogin Elisabeth Sophie von Sachsen-Gotha";;"Plastik / Skulptur";"Ahv 17 / Ahv 625 (doppelt inventarisiert)";"Reliefporträt in einem Rautenkranz auf schwarzem Grund.";;2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208327;"Inventar 1764, fol. 38r, Nr. 110; Inventar 1830, fol. 21v, Nr. 125; Inventar 1858, Bd. I, Kap. XXV, Nr. 117; Aldenhoven Plastik, Elfenbein Nr. 17"
Suchmeldung;Einzelobjekt;295058;;"Mythologische Szene";;Malerei;"503-kleines russisches sh, kleines russisches s";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295058;
Suchmeldung;Einzelobjekt;229535;"Wette, Hermann [Autor:in]
Grunow [Verlag]";"Peter Schlemihl - Modernes Teufelsmärchen in fünf Akten";"1910 [Erscheinungsdatum]";Buch;"B S 320";"152 S.";"Verlustgeschichte: Verlust am Auslagerungsort Priegnitz, 1945. In Priegnitz ausgelagert waren u.a. Bestände zur Kunst (IV, Da bis Dl, Dt bis Dx), die Peter-Schlemihl-Sammlung und eine Kiste mit wissenschaftlichen Werken und Manuskripten der Sammlung Wilamowitz-Moellendorf. Bald nach Kriegsende bemühte sich die Leitung der Bibliothek, wenigstens in Berlin und Brandenburg ausgelagerte Bestände zu ermitteln und zurückzuführen. Dieses gelang nur in bescheidenem Umfang, da vor allem die Auslagerungsorte in der Priegnitz geplündert worden waren und aus diesen Beständen bis in die Gegenwart Stücke aus unserem Besitz auftauchten.
Auslagerung (Priegnitz)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/229535;
Suchmeldung;Einzelobjekt;449452;"Unbekannt (Italienisch) [Künstler:in]";"Reliefdarstellung des Schmerzensmannes";"1401/1500 [Datierung]";"Kunsthandwerk / -gewerbe";;"Zwei Engel halten den auf dem Sarkophagrand Sitzenden. Dahinter das Kreuz und Marterwerkzeuge.";"Sammlung Edith Weinberger, München; Versteigerungskatalog Weinmüller 15./16. Juni 1939, Lot 522 (Einlieferer B 72), versteigert; Verbleib unbekannt";2011-12-07;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/449452;
Suchmeldung;Einzelobjekt;87865;"Virchow, Rudolf [Autor:in]";"Eröffnung, Die, des Pathologischen Museums der Kgl. Friedrich-Wilhelm-Universität zu Berlin am 27. Juni 1899";"1899 [Erscheinungsdatum]";Buch;6695;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87865;
Suchmeldung;Einzelobjekt;593321;"Verlat, Charles [Künstler:in]";"Der Verrat des Judas";;Gemälde;;Triptychon;"Sammlung van Son, Hilversum-London (bis 1942); Beschlagnahme des Vermögens durch deutsche Behörden; Dezember 1942 Sammlung Pieter Cornelis Docter, Laren; 05.11.1947 Treuhänder Georg Hessing, Wolfenbüttel; Niederländisches Konsulat, Hannover; 09.11.1948 Sammlung Pieter Cornelis Docter, Laren; Verbleib unbekannt";2021-02-05;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/593321;"NL - HaNA, 2.08.42 Stichting Nederlands Kunstbezit, 169, Inventarliste Nr. 15 (06.07.1945); SNK Aangifte, Nr. 9150 (20.02.1946)"
Suchmeldung;Einzelobjekt;391923;"Moreelse, Paulus [Künstler:in]";Schäferin;;Malerei;211;;"Verlustgeschichte: Herrenhaus des Rittergutes Schauen, 1945.";2007-07-19;"BKM | Referat K47 - Kulturgutverluste, Provenienzforschung
+49 (0) 30 18 681 44312
K47@bkm.bund.de";https://www.lostart.de/de/Verlust/391923;"""Verzeichnis aller meiner Schildereien nebst Benennung der Meister, welche dieselbe verfertiget"" (Inventar des Kammerpräsidenten Heinrich Grote, 1675-1753)."
Fundmeldung;Einzelobjekt;525620;"Shaw, Bernard [Autor:in]
Fischer [Verlag]";Essays;"1927 [Erscheinungsdatum]";Buch;"a ang 622.1/909";"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion 7Zugang: 1942 Juni 01";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/525620;
Suchmeldung;Einzelobjekt;312394;"Anwander [Künstler:in]";"Verklärung eines Heiligen";;Malerei;"Auktionskatalog Nr. 255";"Im Oval. Alter Goldrahmen";;2006-01-19;;https://www.lostart.de/de/Verlust/312394;
Suchmeldung;Einzelobjekt;421658;"Unbekannt [Künstler:in]";Tischlampe;;"Kunsthandwerk / -gewerbe";;"auf Chinavase";"Sammlung Fritz Gugenheim, versteigert bei Harms, 19.8.1936 Nr. 225";2010-09-08;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/421658;
Fundmeldung;Einzelobjekt;525724;"Reuter, Fritz [Autor:in]
Hinstorff'sche Hofbuchhandlung Verlagsconto [Verlag]";"Sämmtliche Werke ; 8. Band";"1902 [Erscheinungsdatum]";Buch;"ao 7146-8";"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion 7Provenienz: Juden-Auktion 12Zugang: 1942 Mai 30";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/525724;
Suchmeldung;Einzelobjekt;141547;"Dietrich, Christian Wilhelm Ernst [Künstler:in]";"Maria mit dem Kind auf dem Arme";;Zeichnung;"C 2406";;"Aus dem Nachlaß des Künstlers, Dresden, 1774.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/141547;
