Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;48498;;"Ohne Titel";;Malerei;"GK I 9169";;"Schloß Monbijou (B-MON); ausschließlich GK I Nummer vorhanden";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/48498;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004"
Suchmeldung;Einzelobjekt;441024;;"Ungefährlicher Entwurf des Fürstentums Anhalt, Bernburgschen Teils, Kirchen-, Schulen-, Justitien- und Hauswirtschaftsordnung Vol. I-II";"1617 [Dokumentdatum]";Archivgut;"Z 18, C 5b 2 Nr. 27";"Zusatzinformationen: Vol. I Original, Vol. II Kopie";"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441024;
Suchmeldung;Einzelobjekt;286907;"Bossoli, Carlo [Künstler:in]";"Schloss in Bachtschissarai";;Malerei;1230;;;2003-07-08;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/286907;
Suchmeldung;Einzelobjekt;285026;"Unbekannt (Italienisch / Venedig) [Künstler:in]";Kelch;;Gefäß;88;"mit Masken im antiken Stil";;2003-06-27;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285026;
Suchmeldung;Einzelobjekt;110566;"Roos, Philipp Peter [Künstler:in]";"Stier und Ziege";"1666-1715 (ca.) [Datierung]";Malerei;"Ahv 424";"Ein Stier und eine Ziege, die ihr Junges säugt, vor einem verfallenen Meierhof in trübem Licht unter bewölktem Himmel. Links steht ein Bauer mit seinem Hund.";"Vor 1826/1854 in der Kunstkammer (vgl. Inventar 1854). 1943 noch in der Bibliothek vorhanden, am 11.8.1943 nach Reinhardsbrunn (2) (Katalog 1943, Bl. 300); seitdem Verbleib unbekannt.";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/110566;"Inventar 1826 (Verzeichnis), Abt. I, Nr. 76; Inventar 1854 Schneider, Abt. I, Nr. 18; SSFG, SM, Archiv, Akte 3405; Katalog 1943, Bl. 300; Verlustdokumentation Neumeister"
Suchmeldung;Einzelobjekt;441801;;"Verhandlungen des Fürsten Viktor Amadeus zu Bernburg, Karl Wilhelm von Zerbst und Johann Ludwig zu Dornburg betr. Standeserhöhung der Kinder der Gemahlin des Fürsten Johann Ludwig und der Christiane Eleonore von Zeutsch als Fürsten und Fürstinnen zu Anhalt durch den Kaiser Leopold";"1698-1699 [Dokumentdatum]";Archivgut;"Z 88, F 107 Nr. 2";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441801;
Suchmeldung;Einzelobjekt;285470;"Unbekannt (Dänisch, Bing-Groendahl) [Künstler:in]";"Drei Meerschweinchen";"1886/1900 [Datierung]";Kleinkunst;216;Statuette;;2003-07-02;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285470;
Suchmeldung;Einzelobjekt;285820;;Milchkännchen;"1846/1855 [Datierung]";Gefäß;989;"mit Medaillons, Manufakturmarke: ""A.M.""";;2003-07-02;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285820;
Suchmeldung;Einzelobjekt;423676;"Ferrari, A. [Künstler:in]";"Sturm auf dem Meer";"1869 [Datierung]";Malerei;"інв. 631-жз (ХХМ)";"Objekt-Nr. 2.118; Seestück";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/423676;
Suchmeldung;Einzelobjekt;285157;;Weinglas;"1701/1800 [Datierung]";Gefäß;37;"mit Darstellung einer Hirschjagd";;2003-07-01;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285157;
