Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;588685;"Teut II. [Autor:in]";"Deutschland und das Slawentum : Glossen";"1906 [Erscheinungsdatum]";Buch;"an 32 VII J 158 : 4";"Stempel auf dem Fliegenden Blatt des Konvoluts: Bücherei der Publikationsstelle; Exlibris auf dem Anpappblatt: Stiftung des Deutschen Ostmarkenvereins; Auf dem Fliegenden Blatt: Zugangsnummer: Publikationsstelle Berlin-Dahlem: O.V. Acc. 78;NS-Raubgut";"Vorbesitzer: Deutscher Ostmarkenverein; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588685;
Suchmeldung;Einzelobjekt;445962;"Unbekannt (Deutsch (Preußen)) [Künstler:in]";"Fahne des 1. Elsässischen Pionier-Bataillons Nr. 15";"1871/1882 [Datierung]";"Gebrauchs- / Raumtextilie";08.273;"Tuch: Auf weißseidenem Filetnetz. Nagelborte ohne Nägel.";"Dieses Objekt wurde 1908 erworben";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445962;
Suchmeldung;Einzelobjekt;82581;;"Königliche Museen zu Berlin. Die Gemäldegalerie des Kaiser-Friedrich-Museums.";"1909/1911 [Erscheinungsdatum]";Buch;9324;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82581;
Suchmeldung;Einzelobjekt;31110;"Lawrence [Künstler:in]";"Angeblich Luise von Preußen";;Malerei;"41717 / 0";;"Geschenk des Rechtsanwalts Dr. Marcuse, Berlin, durch Graf Eulenburg, Juni 1909; Hohenzollern-Museum (II 663); Schloß Monbijou (B-MON)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/31110;
Suchmeldung;Einzelobjekt;278230;;Fischmarkt;"1701/1800 [Datierung]";Malerei;"Inventarnummer: O/830";Gemälde;;2003-04-16;"Stefanyk Str. 3 (вул. Стефаника 3)
79000 Lviv
+ 38 (032) 261 44 48
lviv.national.gallery@gmail.com
Taras S. Voznyak (Тарас Степанович Возняк) (Generaldirektor (Генеральний директор))
+38 (032) 261 44 48
lviv.national.gallery@gmail.com";https://www.lostart.de/de/Verlust/278230;
Fundmeldung;Einzelobjekt;583060;"Starcke, Carl Nicolai [Autor:in]
Rademacher [Verlag]";"Die Freimaurerei, ihre geschichtliche Entwicklung und kulturelle Bedeutung bei den verschiedenen Völkern";"1913 [Erscheinungsdatum]";Buch;"Nb 3588/8<a>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: NN | Marginalie | Erläuterung: Handschriftliche Anmerkungen am TextrandVorbesitz: NN | Merkzeichen | Erläuterung: Handschriftliche An- und Unterstreichungen im TextVorbesitz: NN | Stempel | Tektur | Erläuterung: Geschwärzter runder Stempel auf dem Titelblatt untenVorbesitz: NN | Tektur | Erläuterung: Weitere, zweifache Schwärzung auf dem Titelblatt obenVorbesitz: NN | Einband | Grafisches Zeichen | Nummer I 2284 | Erläuterung: Handschriftlicher Eintrag auf dem vorderen Einband: [Dreieck] I 2284Vorbesitz: NN | Einband | Nummer B 712 | Erläuterung: Handschriftlicher Eintrag auf dem vorderen Einband: B 712Vorbesitz: NN | Einband | Nummer V.102 | Erläuterung: Handschriftlicher Eintrag auf dem Buchrücken: V.102Vorbesitz: NN | Einband | Etikett | Tilgung | Erläuterung: Reste eines Etiketts auf dem Buchrücken sichtbarZugang: Öffentliche Wissenschaftliche Bibliothek | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut";2019-07-24;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/583060;
Suchmeldung;Einzelobjekt;279651;"Hove, Bartholomeus Johannes van [Künstler:in]";"Das Innere der großen Kirche im Haag";"1550-1850 [Zeitraum]";Malerei;;"Ursprüngliche Maßangabe: 21 x 14 Zoll";;2003-05-16;"Katharinenstr. 10
04109 Leipzig
+49 (341) 216 99 920
+49 (341) 216 99 999
sternburg.stiftung@leipzig.de
Nicolaisen, Dr. Jan (Leiter Abt. Malerei/Plastik)
+49 (0) 341 216 999 45
Speck.v.Sternburg.Stiftung@t-online.de
Sander, Dr. Dietulf (Wissenschaflticher Mitarbeiter)
+49 (0) 341 216 999 13
Speck.v.Sternburg.Stiftung@t-online.de
Speck von Sternburg, Wolf-Dietrich Freiherr (Präsident des Stiftungsrates)
(0341) 9807865 od. (089) 363427
Speck.v.Sternburg.Stiftung@t-online.de";https://www.lostart.de/de/Verlust/279651;
Fundmeldung;Einzelobjekt;473381;"Grej, Zejn [Autor:in]
Kon [Verlag]";"Osvetnik prašume";"1939 [Erscheinungsdatum]";Buch;54-8-3873;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/473381;
Fundmeldung;Einzelobjekt;465598;"Friedrich, II. <Preußen, König> *1712-1786* [Autor:in]
Decker, Georg Jacob <der Ältere> / Christian Friedrich Voss und Sohn Berlin; Potsdam [Drucker:in]
Voß u. Decker [Verlag]";"Hinterlassene Werke Friedrichs II Königs von Preussen ; Bd. 11. Briefwechsel des Königs. Briefe an d'Alembert";"1788 [Dokumentdatum]";Buch;"Fr 44410";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"Stempel: St. Joh.-Loge Georg zur wahren Treue in NeustrelitzStempel: L. Dümmler's HofbuchhandlStempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch Alle Erwerbungsarten 1954-1955 der Deutschen Akademie der Wissenschaften zu Berlin 1954/749, ""ÖWB"", inventarisiert als Geschenk 1954-06-21NS-Raubgut";2013-02-11;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/465598;
Suchmeldung;Einzelobjekt;442683;;"Korrespondenz des Grafen Gustav mit Fürst Moritz";"1756-1757 [Dokumentdatum]";Archivgut;"Z 44, A 4c Nr. 9";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442683;
