Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;226553;;"Der Semper-Lustige Fabel-Hanns, oder Neu-erdichter, alt verpflichter und lächerlich poetisierender Knospus, welcher allerhand alte saturnische Fausen, mit gemeinen mercurialischen Grausen ausfantasiret, dutzent-weiss allerley alte Sprüche und Reimen ...";"1703 [Erscheinungsdatum]";Buch;"Jac 548";"211 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/226553;
Suchmeldung;Einzelobjekt;294533;"Buracek, Mykola Grygorovyc [Künstler:in]";"Im Garten";;Malerei;189;Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/294533;
Suchmeldung;Einzelobjekt;428590;"Unbekannt (Italienisch) [Künstler:in]";Wandbehang;"1700/1720 [Datierung]";"Gebrauchs- / Raumtextilie";"490 (Lange)";"Stickerei in farbiger Seide und Gold. Zwei Felder mit Goldarabesken und Blumenranken. Eingefaßt von zwei Streifen eines Seidendamastes, der bunte Blumen auf weißem Grund zeigt.Lit.: Hans W. Lange: Verschiedener Deutscher Kunstbesitz. Gemälde alter und neuer Meister (zum größten Teil aus Sammlung Budge †, Hamburg). Versteigerung am 6. und 7. Dezember 1937, Katalognummer 490; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift verschiedener Beitraggeber vom 06./07.Dezember 1937";"Sammlung Budge; Käufer 1937 (Lange): Voigt, 75,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428590;
Suchmeldung;Einzelobjekt;257176;"Kameke, Otto Werner Henning von [Künstler:in]";"Der Königssee bei Sankt Bartholomä";;Gemälde;;"Tafelmalerei: Bild: Gebirgszug, Schneegipfel & See & der Außenbau einer Kirche";"1916 übernommen mit der Sammlung Freund. Alte Leihgabe beim Reichsminister für Ernährung und Landwirtschaft in Berlin, 1945 verschollen";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/257176;
Suchmeldung;Einzelobjekt;169757;;"Lüsterschale mit Strichdekor";;Gefäß;"I. 2174";;;2001-08-08;"Museum für
Islamische Kunst
Geschwister-Scholl-Str. 6
10117 Berlin
+49 (0) 30 266 42 5201 
isl@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Prof. Dr. Stefan Weber (Direktor)
+49 (0) 30 266 425200 /+49 (0) 30 266 425201";https://www.lostart.de/de/Verlust/169757;
Suchmeldung;Einzelobjekt;573734;"Cohen, Lucy [Autor:in]
Murrey [Verlag]";"Lady de Rothschild and her daughters";"1935 [Erscheinungsdatum]";Buch;;"Quelle: Umzugsgutverzeichnis. Frachtgut. Ferdinand von Goldschmidt-Rotschild, 03.07.1941. In: D - HHStAW, 519/3, 27593.";"Sammlung Rudolf von Goldschmidt-Rothschild, KönigsteinBeschlagnahme 1939Sammlung Georg von Opel, Königstein 1939Auktion Hahn, Frankfurt a.M. 15.-16.11.1939 (außerhalb der Auktion angeboten)Sammlung Ferdinand von Goldschmidt-Rotschild, - 1941Verlust 1941";2018-01-10;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/573734;
Suchmeldung;Einzelobjekt;429187;"Unbekannt [Künstler:in]";Figurenbild;;Malerei;;"Umzugsgutverzeichnis [1939] von Margit Jacobi, FfM, ab Blatt 8, In: Abt. 519-3, Nr. 203399, Nr.231";"Sammlung Margit Jacobi, Frankfurt (Main); beschlagnahmt ca. 1940-1945";2011-01-12;"Von Trott zu Solz Lammek (Rechtsanwälte und Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/429187;
Suchmeldung;Einzelobjekt;82047;;"Einhundertfünfundzwanzigjähriges (125) Bestehen der Firma C. S. Gerold, Berlin 1804-1929";"1929 [Erscheinungsdatum]";Buch;12614a;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82047;
Suchmeldung;Einzelobjekt;440172;"Unbekannt (Chinesisch) [Künstler:in]";"Dose für Siegel";;Behältnis;;"Blau und weiss Oui-Tsé. Zeit: Kang-Hi";"Sammlung Max Wassermann und Eleonore Wassermann geborene Seligmann; Gutachten über Porzellane und Keramiken fernöstlichen und europäischen Ursprungs, die zu den Kriegsschäden von Frau Raymonde Regina Lemant, geborene Wassermann, gehören; Deponiert durch Wassermann in Banque de l'Union Parisienne , Paris; 1941 durch ERR, Devisenschutzkommando beschlagnahmt; 11. Originalseite.";2011-09-12;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/440172;
Fundmeldung;Einzelobjekt;418526;"Gedruckt bei Br. W. Büxenstein [Verlag]";"Grundverfassung des Bundes der Freimaurer der Grossen National-Mutterloge der Preussischen Staaten, genannt: Zu den drei Weltkugeln : nach der Revision vom Jahre 1873 und mit denjenigen Abänderungen, welche seither durch die gesetzgebenden Conferenzen Gesetzeskraft erhalten haben ; [Grundverfassung vom 19. April 1873]";"1873 [Erscheinungsdatum]";Buch;"Nb 4308/74";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: NN | Initiale | Erläuterung: Handschriftlicher Eintrag auf dem vorderen Vorsatz: GVorbesitz: Johannis-Loge Teutonia zur Weisheit im Orient Potsdam | Stempel | Erläuterung: Variante des gerahmten Stempels ""T.z.W."" in grünblau | ProvenienzmerkmalVorbesitz: Johannis-Loge Teutonia zur Weisheit im Orient Potsdam / Bibliothek | Bibliotheksexemplar | Stempel | Erläuterung: Bibliothek der Loge Teutonia z. W. | ProvenienzmerkmalZugang: Preußische Staatsbibliothek | Zugangsnummer D 1935.2886 | NS-Raubgut | Datum 1936-03-18 | Erläuterung: Akzessions-Nr. auf der Rückseite des Titelblatts: D 1935.2886. NS-Raubgut, Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1935.2886 ""Loge Teutonia zur Weisheit Potsdam"", inventarisiert als DonumAbgang: Staatsbibliothek Preußischer Kulturbesitz | Restitution | Datum 1965 | Erläuterung: Restituiert an die Große National-Mutterloge ""Zu den drei Weltkugeln"", Berlin. Im Mai 2017 von der Mutterloge an die Johannis-Loge Teutonia zur Weisheit im Orient Potsdam übergeben
Status
restituiert";2010-11-25;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/418526;
