Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;596591;"Mestrovic, Ivan [Künstler:in]";Bogenschützen;"1898/1943 [Datierung]";Druckgrafik;"A 1943-20";"Im Stein unten links: XVI; in Blei unten rechts: JMestrovic";"1943 Geschenk von Dr. Artur Schneider, Zagreb";2021-10-29;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/596591;
Suchmeldung;Einzelobjekt;522643;"Unbekannt (Deutsch / Meißen) [Künstler:in]";"Schokoladenbecher und Untertasse";"1720 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"61 (Schnorr von Carolsfeld)";"Schnorr von Carolsfeld: Hohe Form mit zwei wellig bewegten, zur Hälfte vergoldeten Henkeln. Bemalung: Chinoiserien in radiertem Gold. Auf beiden Seiten je eine Gruppe von drei Chinesen zwischen Bäumen, Blumen und Sträuchern auf schmalem, von Spitzenwerk getragenem Streifen: a) Im Lehnstuhl sitzender Chinese, einen sitzenden Hund fütternd; stehender Chinese mit Henkelkorb und Stielblattfächer; hockender Chinese mit Schale; b) Sitzender Chinese mit Geschirr auf einem Tablett, auf die Stuhllehne gestützt ein stehender Chinese, rechts ein Tisch mit Gefäßen und ein Knabe mit Stielblattfächer, in der Luft Vögel. Als Randbordüre C-förmige gezahnte Bögen, Winkel mit Punkten und Hakenornament. Ringfuß und Inneres vergoldet. Auf der Untertasse entsprechende Gruppen von vier Chinesen: Links Tisch mit Kanne und Topf; auf dem Tisch ein stehender Knabe mit Sonnenschirm, unten am Boden ein kniender, auf die Arme gestutzter Chinese, ferner eine hohe Kokospalme, ein vornüber geneigter Chinese in unterwürfiger Haltung und ein kerzengerade aufgerichteter Mann mit Räuchervase. Breiter Goldrand mit kleinen und großen, von Linien begleiteten Bogenausschnitten; in den Buchten Zweigornament und Rosetten. Um 1720. Ohne Marke. Lüsterzeichen F auf der Untertasse. Das Motiv von a) in dem Fries der Untertasse Nr. 69. Aus a) und der Untertasse Nr. 61 kombinierte Motive auf dem Walzenkrug Nr. 36.Quelle: Julius Schnorr von Carolsfeld: Sammlung Margarethe und Franz Oppenheimer: Meissener Porzellan. Berlin 1927";"Sammlung Dr. Franz und Margarethe Oppenheimer, Berlin und Wien, - 1927 - Verlust, Wien (?) 1938 (um)";2015-02-23;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/522643;
Suchmeldung;Einzelobjekt;530421;"Jungnickel, Ludwig Heinrich [Künstler:in]";"Kämpfende Hähne";"1919 [Datierung]";Zeichnung;"136 (Notariat 1921)
2 (Ciba 1934)
3199 (VL 1935)
Teil von 59 (Rieger 1938)
112 (RA 1947)
166 (Sotheby's)";"Sotheby's: Kämpfende Hähne. signiert re.u., Herr T. (!) Rieger gewidmet 1919. li.u. und rückseitig auf einem alten Aufkleber betitelt. auf Unterkarton aufgezogen, ungerahmtQuelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Einlagsbuch 1935-1936 und Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: AT – WStLA, MA 8, Archiv des Wiener Künstlerhauses. Biographische Mappe Dr. Heinrich Rieger.• Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: AT – BDA, K 44/3, Rieger. Blatt 88.• F.J.W.: Bilder als Honorar. In: Ciba-Zeitschrift. Vom Honorar des Arztes. 1(1934)6, S. 198-199.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.• Sotheby's: Deutsche und Osterreichische Malerei und Zeichnungen nach 1800. Auktion vom 05.12.1995. München 1995. Lot 166.";"Sammlung Dr. Heinrich Rieger, WienKunsthandel Kasimir, Wien - 05.12.1995Auktion Sotheby's, München 05.12.1995, Lot 166";2015-11-16;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/530421;
Fundmeldung;Einzelobjekt;594955;"Unbekannt (Süddeutschland, wohl Ansbach / Southern Germany, probably Ansbach) [Künstler:in]";Enghalskrug;"1725-1750 [Datierung]";Gefäß;18/289;"Enghalskrug, sogen. Vögeleskrug mit blauer Bemalung, Zinndeckel";"Herkunft unbekannt, 1954 aus dem Kunsthandel in Wiesbaden erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/594955;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 374-375"
Fundmeldung;Einzelobjekt;576881;"Steinmann, Ernst [Autor:in]
Verlag von Velhagen & Klasing [Verlag]";"Botticelli : mit 1 bibliographischen Anhang";"1925 [Erscheinungsdatum]";Buch;"1.4° 12";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/576881;
Suchmeldung;Einzelobjekt;314657;"Hirt, Aloys Ludwig [Künstler:in]";"Entwurf für ein Museumsgebäude: Lageplan, Grundriß und Aufriß";"1797 [Datierung]";Zeichnung;;"Zeichnung vermutl. von Heinrich Gentz";;2006-06-22;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/314657;
Fundmeldung;Einzelobjekt;594953;"Unbekannt (Nürnberg / Nuremberg) [Künstler:in]";Walzenkrug;"1740-1760 [Datierung]";Gefäß;18/287;"Walzenkrug mit melkender Frau, Zinndeckel";"Herkunft unbekannt, vor Juli 1961 erworben";2021-03-11;"Städtische Museen Wetzlar
Kornblumengasse 1 
35578 Wetzlar
+49 644199-4131
museum@wetzlar.de
https://www.wetzlar.de/kultur/museen/sammlung-von-lemmers-danforth.php
Dr. Anja Eichler (Leiterin der Städtischen Sammlungen Wetzlar)
06441 99-4131
museum@wetzlar.de";https://www.lostart.de/de/Fund/594953;"Wolfram Koeppe, Die Lemmers-Danforth-Sammlung Wetzlar, Heidelberg 1992, S. 373-374"
Suchmeldung;Einzelobjekt;449544;"Royen, Wilhelm Frederik van [Künstler:in]";Stillleben;"1712 [Datierung]";Malerei;;"Auf Marmorbalustrade vier Pomeranzen mit Blättern, links bezeichnet: W.F. van Roye fecit A. Do. 1712, G.R.";"Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 45, 21.-24. Mai 1935, Lot 90, Abbildung Tafel 21";2011-12-08;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/449544;
Fundmeldung;Einzelobjekt;573633;"Greil, Alois [Künstler:in]";"The Mining (Der Bergbau)";"1880 [Datierung]";Druckgrafik;B52.11.1898(09);"Object Name: Print";"Received through JRSO (Jewish Restitution Successor Organization)JRSO Number: 6132/2";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573633;
Suchmeldung;Einzelobjekt;128334;"Carpi, Girolamo da [Künstler:in]";"Maria mit dem Kind und vier Heilige früher als 'Bagnacavallo'";"1523 [Datierung]";Malerei;"Gal.-Nr. 113";;"1755 durch C. C. Giovannini aus dem Ospedale de pellegrini zu Bologna.";2001-08-08;"Staatliche Kunstsammlungen Dresden 
Gemäldegalerie Alte Meister 
Zwinger
Theaterplatz 1
01067 Dresden
+49 (0)351 4914 6679
AlteMeister@skd.museum
https://www.skd.museum/ 
Direktion
+49 (0)351 4914 6679";https://www.lostart.de/de/Verlust/128334;"Marx, Harald (Hrsg.). Gemäldegalerie Alte Meister Dresden. Illustriertes Gesamtverzeichnis Bd. II, Köln 2005, S. 721."
Suchmeldung;Einzelobjekt;577870;"Unbekannt (Deutsch, Meißen) [Künstler:in]";Balustervase;"1722 (um) [Datierung]";Gefäß;"38 aus 38 - 39 (Carolsfeld); Por. 183 (Mannheimer); Mü 1782/1";"Quellen: Muller & Cie, Mensing: Catalogue de tableaux, antiquités, objets d'art provenant de la collection du Dr. F. Mannheimer, 14.-21.10.1952. Amsterdam 1952. Kat. Nr. 285; NL – HaNA, 2.08.42. Stichting Nederlands Kunsbezit (SNK), ""Interne Aangifteformulieren"" betreffende kunstvoorwerpen waarvan de naam van de eigenaar bekend is, 1945-1951, Nr. 404; Porselein-Mannheimer bestemd voor de verkoop. In: NL - HaNA, 2.08.42. - SNK, Stichting Nederlands Kunstbezit, Nr. 565 - Stukken betreffende de verkoop van kunstvoorwerpen die behoren tot de Mannheimer collectie op de veiling van 14 oktober 1952; Julius Schnorr von Carolsfeld: Sammlung Margarete und Franz Oppenheimer: Meissener Porzellan. Berlin 1927. Katalognummer 38; US – NARA, RG 260. M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 145. Restitution Research Records. Mannheimer Collection: Catalog, Volume II. Blatt 15; US - NARA, RG 260, M1946. Photographs of art objects stolen by the Nazis from the Linz Museum and other collections in Europe. Roll 279. Photographs Taken by the Munich Central Collecting Point, OMGUS, of Artworks Appropriated by Germany during World War II. 260-MP-1782/1, 260-MP-1782/2. Blatt 964-967; www.dhm.de/datenbank/ccp";"Sammlung Dr. Franz und Margarete Oppenheimer, Berlin, Wien, - 1927 - 1936 (nach); Sammlung Dr. Fritz Mannheimer und Erben, Amsterdam 1936 (nach) - 1941; Dienststelle Mühlmann, Sicherstellung für Sonderauftrag Linz, 1941 - [...]; Depot Stift Hohenfurth; Depot Salzbergwerk Bad Aussee; CCP München, 30.06.1945 - 15.01.1946; Restitution Niederlande; Rijksmuseum Amsterdam; Auktion Muller & Cie, Mensing, Amsterdam 14.-21.10.1952, Lot 285 a oder b; Einigung zwischen dem aktuellen Eigentümer und den Erben Oppenheimer, 2018 - Anerkennung der Rechte des aktuellen Besitzers
Status
gütliche Einigung";2018-07-06;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/577870;
Suchmeldung;Einzelobjekt;519093;"Berretz, Gerhard [Künstler:in]";"Heraus aus den Löchern";"1942 [Datierung]";Aquarell;;"signiert: ""Berretz 42""";"Familie Berretz, Köln; Verlust nach 1942 (zur Ausstellung in einem Berliner Museum, von dort nicht zurückerlangt); möglicherweise verbrannt; seit Kriegsende verschollen";2014-06-02;;https://www.lostart.de/de/Verlust/519093;
Fundmeldung;Einzelobjekt;571582;"Anonymous / Sonrel, Elisabeth (after) [Künstler:in]";Flora;"1875/1900 [Datierung]";Bekleidung;B52.11.1862;"Object Name: ClothSubject: MythologySubject: Allegory";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 3623/9";2017-11-14;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/571582;
Suchmeldung;Einzelobjekt;473344;"Unbekannt (Berlin) [Künstler:in]";"Zwei Koppchen mit Untertassen";"1785/1800 [Datierung]";Gefäß;"Po 089";"Blumendekor und brauner Rand. Szeptermarke.";"Schloss Schlobitten/Ostpreußen";2013-04-30;;https://www.lostart.de/de/Verlust/473344;
Suchmeldung;Einzelobjekt;427970;"Unbekannt (Deutsch (Höchst)) [Künstler:in]";Hundehochzeit;"1760 (um) [Datierung]";Kleinkunst;"870 (Graupe)";"Sechs Doggen und ein Pudel haben sich um die aus grünlichen und braunen Ziegeln gebaute Hütte des neuvermählten Doggenpaares, das aus den offenen Fenstern herausschaut, zum Ständchen versammelt. Der schwarze Pudel mit Dudelsack sitzt auf dem schrägen grauen Dach, vier Doggen mit Schalmeien und Waldhörner auf den niedrigen Seitenmauern, zwei auf dem Grasboden vor der Hütte, die eine mit Schalmei, die andere heulend. Vor der Tür liegen zwei Schwartenmagen als Morgengabe. Der den Sockel abschließende Rocaillerand purpurn und golden staffiert. - Einige Pfoten und Instrumente repariert. Marke: Blaues Rad.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 870; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): Steinmeyer für Bernter, 420,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427970;
Suchmeldung;Einzelobjekt;475819;"Gaul, August [Künstler:in]";"Fischotter mit Fisch";"1909 [Datierung]";"Plastik / Skulptur";;"Brunnen mit Fischotter auf Steinstele im Garten des Landhauses Liebermann in Wannsee";"Galerie Paul Cassirer, Berlin (1909); Max Liebermann (seit 1909), Martha Liebermann (seit 1935); Verlust nach 1940, Verbleib unbekannt";2013-07-25;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/475819;"J. Gabler, August Gaul, Werkverzeichnis der Skulpturen, Berlin 2007, Nr. 150"
Fundmeldung;Einzelobjekt;521672;"Schretter, Josef [Künstler:in]";"Großherzog Friedrich Franz II.";"1906 [Datierung]";Gemälde;"G 2149";"sign. u.l. ""Schretter / 1906""";"„Nach 1945 sichergestellt“";2014-09-26;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/521672;
Suchmeldung;Einzelobjekt;58749;"Palma, Jacopo [Künstler:in]";"Triumph der Galatea";;Malerei;"GK I 2364";"Qualitätvolles. eigenhändiges Gemälde Palmas. Eine Vorzeichnung im Muée des Beaux-Art. Ottawa.";"Neues Palais (P-NP) - Juli 1942 Schloss Rheinsberg";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/58749;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 346"
Suchmeldung;Einzelobjekt;51677;"Moucheron, Frederick de [Künstler:in]";"Waldige Landschaft mit Gewässer";;Malerei;"GK I 942";"Bezeichnet rechts unten: ""Moucheron...""";"Schloss Königsberg (KÖ-SCHL)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/51677;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 334"
