Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;446261;"Unbekannt (Französisch) [Künstler:in]";Kürass;"1806/1840 [Datierung]";Militaria;"AD 17026 a-b";;"Artilleriedepot, die Objekte befanden sich bereits vor 1885 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/446261;
Fundmeldung;Einzelobjekt;450674;"Friedländer, Ludwig [Autor:in]
Hirzel [Verlag]";"Darstellungen aus der Sittengeschichte Roms : in der Zeit von August bis zum Ausgang der Antonine ; Theil 1";"1901 [Erscheinungsdatum]";Buch;"Rn 1950-1";"Akzessions-Nr. auf der Rücks. des Titelbl.: D 1941.349Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1941.349, ""Polizeipräs. Berlin"", inventarisiert als Donum 1941-08-12Provenienz: Preußen, Polizei-Präsidium <Berlin>Provenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1941-08-12 / Zugangsnummer D 1941.349 / NS-RaubgutPreußen / Polizei-Präsidium <Berlin> Preußische Staatsbibliothek <Berlin> NS-Raubgut";2012-01-11;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/450674;
Suchmeldung;Einzelobjekt;302956;;"Herzog Moritz Wilhelm von Sachsen-Zeitz bewilligt der Stadt Oelsnitz außer den bisherigen vier Jahrmärkten einen freien Jahrmarkt auf den Donnerstag nach Pfingsten.";"1697-05-18 [Dokumentdatum]";"Urkunde / Faksimile";"12864 Stadt Oelsnitz/V., (Depositum), Lagerung: 10001 Ältere Urkunden, Nr. 14156c";"Sprache: Deutsch";"Stadt Oelsnitz; in Auslagerungsstelle Schloss Reichstädt verschollen
Auslagerung (Reichstädt, Schloss Reichstädt)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/302956;
Suchmeldung;Einzelobjekt;194952;"Unbekannt (Europäisch) [Künstler:in]";Stock;"1567 (vor) [Datierung]";Accessoire;"I 253";"Etwas kantiger Stock von dickem »spanischen Rohr« mit gravierter Silberkappe sowie einer Zwinge und Spitze aus Eisen.";"Inventar 72.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Rüstkammer
Taschenberg 2
01067 Dresden
(0351) 4914 8590
rk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 8590
rk@skd.museum";https://www.lostart.de/de/Verlust/194952;"Literatur: Schaal, Bäumel, Schuckelt, Lieber 1990, S. 78, Obj.-Nr. 215."
Suchmeldung;Einzelobjekt;442672;;"Briefe des Erbprinzen Wilhelm Gustav an seine Eltern Fürst Leopold und Fürstin Anna Luise wegen seiner Heirat mit Johanna Sophie Herre";"1734-1757 [Dokumentdatum]";Archivgut;"Z 44, A 4c Nr. 1";"Zusatzinformationen: alles auf Fürst Georg Aribert und seine Heirat u. a. Bezügliches";"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442672;
Fundmeldung;Einzelobjekt;583290;"Ziehen, Theodor [Autor:in]
Borntraeger [Verlag]";"Abhandlungen zur theoretischen Biologie ; 13. Die Beziehungen der Lebenserscheinungen zum Bewußtsein";"1921 [Erscheinungsdatum]";Buch;"Z 1650-13";"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Institut für Biologie und Rassenlehre. Bücherei. NS-Raubgut-Verdacht";2019-07-24;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/583290;
Suchmeldung;Einzelobjekt;445837;"Unbekannt (Österreichisch) [Künstler:in]";"Uniformrock des Generalfeldmarschalls Friedrich von Wrangel";"1868/1877 [Datierung]";Bekleidung;03.28;"Waffenrock, getragen als Chef des 2. österreichischen Dragoner-Regiments. Hellblaues Tuch, schwarzer Samtkragen, Silbertresse. Am Kragen je drei goldene Rangsterne. Achselband an der linken Schulter gold-schwarz durchwirkt. Weiße Knöpfe.";"Dieses Objekt wurde 1903 erworben";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445837;
Suchmeldung;Einzelobjekt;300825;;"Akten Burggraf Karl Florus";;Archivgut;;"1 Paket, enthält alles was vorhanden, ehemals Schrank und Fach 17,3";"Dohnasche Archivbestände aus Schloss Schlobitten (Ostpreußen), 16.-19. Jahrhundert; Verlust mit Kriegsende 1945";2004-03-12;;https://www.lostart.de/de/Verlust/300825;
Suchmeldung;Einzelobjekt;87633;"Stern, Oscar [Autor:in]";"Aus der Vorgeschichte der Cottbuser Tuchindustrie";"1909 [Erscheinungsdatum]";Buch;9073;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87633;
Suchmeldung;Einzelobjekt;5000004406;"Buch, L. von [Autor:in]";"Mémoire sur la limite des neiges perpetuelles dans le nord";"1816 [Erscheinungsdatum]";Buch;;;;2005-11-29;"Humboldt-Uni Berlin Museum für
Naturkunde, Geologisch-
Paläontolog. Inst. u. Museum
10117 Berlin
(030) 20932770
Frau Ebber, Petra (Sekretärin)
030 20 93 88 62
petra.ebber@museum.hu-berlin.de";https://www.lostart.de/de/Verlust/5000004406;
