Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;451030;"Unbekannt (Chinesisch) [Künstler:in]";Fibel;"206/220 (v.Chr.) [Datierung]";"Kunsthandwerk / -gewerbe";102;"Bronze mit Silber tauschiert. Patina. Han-Periode. Quelle: Gesellschaft für Ostasiatische Kunst, Preußische Akademie der Künste (Hrsg.): Ausstellung chinesischer Kunst. Berlin 1929.";"Sammlung Paul Rosenbacher";2012-01-27;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/451030;
Suchmeldung;Einzelobjekt;10907;"Adriaenssen, Alexander [Künstler:in]";"Stilleben mit Vögeln und Fischen";;Gemälde;1801;"Tafelmalerei: Bild: Lebensmittel; Stilleben mit Lebensmitteln & Behälter aus Holz: Faß, Tonne & Teller, Platte & Geflügel (Hahn, Henne, Huhn, etc.) & gerupftes Geflügel & Fisch; Fischstilleben & Katze; Speise; Stilleben & Holz; hölzern; Faß & Teller & Geflügel & Geflügel & Fisch; Stilleben & Katze; Signatur: Rechts unten: A.ex. Adriaenssen fec.; Maße: 57 x 94 cm";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Abteilung: Gemäldegalerie; Inv. Nr. 1801; Zugangsart: Vermächtnis; Zugangsdatum: 1916; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin; (private) Sammlung: Freund, Georg August; Besitzzeit: bis 1916 [1819 Vermächtnis Freund, Berlin";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/10907;
Suchmeldung;Einzelobjekt;594716;"Unbekannt (China) [Künstler:in]";"Zwei Phönixe";"1700 (um) [Datierung]";Kleinkunst;;;"Herbert M. Gutmann, Potsdam - Herbertshof; aus dessen Sammlung Auktion Paul Graupe 12.-14. April 1934, Los 505; Verbleib unbekannt";2021-03-23;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594716;"Ausst. Chinesischer Kunst, Berlin 1929, Nr. 965; Auktionskatalog Paul Graupe, Versteigerung 132, Sammlung Herbert M. Gutmann, Herbertshof bei Potsdam - Gemälde, meist aus dem 18. Jahrhundert, Möbel, Silber, Porzellan, Textilien, Alte syrische Gläser, Ostasiatische und islamische Kleinkunst, Berlin, 12.-14.04.1934"
Suchmeldung;Einzelobjekt;445656;"Unbekannt (Deutsch (Brandenburg)) [Künstler:in]";"Weste des Generalfeldmarschalls Georg von Derfflinger";"1695 (vor) [Datierung]";Bekleidung;"AB 11663";;"Alter Bestand, für zwischen 1885 und 1894 erworbene Objekte";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445656;
Suchmeldung;Einzelobjekt;416010;;"Walzenförmige Vase mit engerem Hals";"1662/1722 [Datierung]";Gefäß;;"Mit Schmelzfarbenmalerei der grünen Gattung auf Glasur (famille verte). Auf olivgrünem Grund mit Streublumen und Schmetterlingen verschieden geformte Reserven mit Figurenszenen, Landschaften und Fo-Hunden. Auf der Schulter stilisierte Lotosblumen, am Hals die hundert Altertümer und spielende Knaben. K`ang-hsi.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 191.";2009-11-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/416010;
Fundmeldung;Einzelobjekt;576986;"Engelmann, Wilhelm [Autor:in]
S. Martin Fraenkel Verlag G.m.b.H. [Verlag]";"Daniel Chodowiecki's sämmtliche Kupferstiche : beschrieben, mit historischen, literarischen und bibliographischen Nachweisungen , der Lebensbeschreibung des Künstlers und Registern vesehen (Band 1)";"1926 [Erscheinungsdatum]";Buch;"1.8° 9-1";"1 Band (Provenienzmerkmal entfernt)";"ETG (Edith und Georg Tietz) - Berlin; Arisierung 1934, Emigration 1937, Enteignung 1942; via Reichstauschstelle in Stadtbibliothek Bautzen";2018-05-07;"Stadtbibliothek Bautzen
Schloßstraße 10
02625 Bautzen
03591 534-850
stadtbibliothek@bautzen.de
http://www.bautzen.de/stadtbibliothek.asp";https://www.lostart.de/de/Fund/576986;
Suchmeldung;Einzelobjekt;573944;"Unbekannt (Breslau) [Künstler:in]";Deckelschale;"1600 (um) [Datierung]";Gefäß;G.R.489;"Kelchförmige Schale mit flachem Boden aus blassgelbem Onyx. Ihre glatte silbervergoldete Bodenfassung wird getragen von kniender Neptunsfigur auf gebogener Wellenplatte. Drei kleine Seepferde rings um Neptun. Die Wellenplatte ruht auf drei Spitzmuscheln. Flach gewölbter Deckel mit plattem Rand und Treibarbeit: Triton und zwei Nereiden zwischen Seeungeheuern. Mitte des Deckels zu einem runden Knauf hochgewölbt, der mit Krausblättern und einer Koralle gekrönt ist. Marke: Auf Deckel, Stz. W Breslau R.1365, Mrz. HS in Oval, in dieser Form nicht bei R und bei Hintze, vielleicht Hans Strich 1582 - 1616";"Sammlung Maximilian Freiherr von Goldschmidt-Rothschild, Frankfurt/M.; Stadt Frankfurt am Main (Kaufvertrag vom 11.11.1938), Museum für Kunsthandwerk Inventarnummer G.R.489; Müller-Ruzika (Tausch November 1942 zusammen mit G.R.432 und G.R.1384); Verbleib unbekannt";2018-01-10;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/573944;"Museum Angewandte Kunst Frankfurt am Main; Institut für Stadtgeschichte Frankfurt am Main, Museum für Kunsthandwerk, Sign. 46"
Suchmeldung;Einzelobjekt;451218;"Vogel, Richard [Künstler:in]";Waldgewässer;"1938 [Datierung]";Malerei;10799;"Bezeichnet links unten: Rich. Vogel / 1938.";"1940 aus der Weihnachtsausstellung der Kameradschaft der Künstler in München erworben; es ist davon auszugehen, dass die Wohnung bei Kriegsende und nach dem Selbstmord Gieslers geplündert wurde; einige der Werke tauchten bei Auktionen 1973 in London und 2007 in den USA wieder auf (letztere konnten an die Bayerischen Staatsgemäldesammlungen zurückgeführt werden), weitere Kunstwerke, wie dieses Objekt, gelten noch als verschollen";2012-02-13;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/451218;
Suchmeldung;Einzelobjekt;459894;"Unbekannt (Französisch, Paris) [Künstler:in]";"Teller (Sèvres)";"1769 (um) [Datierung]";"Kunsthandwerk / -gewerbe";"111  (Sotheby's) → 443  (Simonis - Porzellan)";"Bemalt von Chappuis, flacher Teller mit sechsfach geschweiften Fahnenrand und königsblauer Fahne mit leicht reliefierten Rocailleschwüngen, darin drei ovale Vignetten reserviert mit je einem bunten Vogel in Landschaftsszene […] in der Mitte ein buntes Blumenboquet. Quelle: The Distinguished Collection of a Lady. Sotheby's Zürich. Versteigerung vom 9.-11.12.1997. Katalognummer 111; Fotografien von Martha Huth, in: LAB, F Rep. 290-05-01 Nr.36, 38, 43.";"Sammlung Feist; Zwangsverkauf 1933-1939; Privatsammlung; Collection of a Lady, Auktion Sotheby's 1997";2012-10-11;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/459894;
Suchmeldung;Einzelobjekt;520490;"Unbekannt [Künstler:in]";Bronzekrone;;"Kunsthandwerk / -gewerbe";;"Gotisch; profiliert Mittelspindel, unten in einen Löwenkopf mit Ring endigend, als Bekrönung geflügelter Engel mit dem Schweißtuch Christi, sechs Kerzenarme mit nach unten gebogener Kleeblattbordüre, darüber in durchbrochener Arbeit Groteske, die eine Palmette flankiert und bekrönt wird von einem sitzenden Hund.";"Sammlung Rudolf Mosse; Versteigerung, Berlin (Rudolf Lepke's Kunst-Auktion-Haus), 1934-5-29. Kat.Nr.279";2014-07-03;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/520490;
