Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;465285;"Hartmann, Nicolai [Autor:in]
de Gruyter [Verlag]";"Geschichte der Philosophie ; Bd. 8Die Philosophie des deutschen Idealismus ; Teil 2. Hegel";"1929 [Dokumentdatum]";Buch;"Ha 67337 - 2";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"Stempel: II. Städtische Bücherhalle LeipzigStempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch Kauf 1953-1955 der Deutschen Akademie der Wissenschaften zu Berlin 1954/392, ""Dt. Buch-Export u. Import"", inventarisiert als Kauf 1954-06-14Verdacht auf NS-Raubgut";2013-02-11;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/465285;
Suchmeldung;Einzelobjekt;276014;"Menzel, Adolph [Künstler:in]";"Ohne Titel";;Gemälde;;;"Verlust nach 1940";2003-03-26;"Dor Levi Advocate & Notary (Joel Levi, & Co. Advocates)
joellevi@013.net.il
Rebecca Friedman (Holocaust Claims Processing Office (HCPO))
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/276014;
Suchmeldung;Einzelobjekt;420437;"Pfüller, Minna [Künstler:in]";"Friedrich Wilhelm Kronprinz von Preußen (1831-1888)";;Gemälde;2552;"Geschenk des Kaisers an Herzog Friedrich I. von Anhalt; Nach Heinrich von Angeli (1840-1925)";"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/420437;
Suchmeldung;Einzelobjekt;394625;"Klee, Paul [Künstler:in]";"Mit dem Mann, der sich einschifft";"1920 [Datierung]";Malerei;;;"Verlust: Kattowitz (Schlesien), 1945";2007-10-18;;https://www.lostart.de/de/Verlust/394625;
Fundmeldung;Einzelobjekt;235223;"Unbekannt (Deutsch (Mecklenburg)) [Künstler:in]";"Mecklenburgische Medaillen";;"Medaille / Plakette";35,223/35,290;;"Tausch bei Münzhändler Ludwig Grabow, Rostock, am 10.08.1935";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/235223;
Fundmeldung;Einzelobjekt;479632;"Arland, Marcel [Autor:in]
Gallimard [Verlag]";"La Grâce";"1941 [Erscheinungsdatum]";Buch;"Xy 20282/170<5>";"Akzessions-Nr. auf der Rücks. des Titelbl.: D 1942.4415 [Dreieck nach unten]Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek Dona Ausländisch D 1942.4415 ""Sicherheitshauptamt Berlin"", inventarisiert als Donum 1942-11-21Provenienz: Deutschland <Deutsches Reich>, ReichssicherheitshauptamtProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1942-11-21 / Zugangsnummer D 1942.4415 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Zensurexemplar / Notiz / Datum 1942 Deutschland <Deutsches Reich> / Reichssicherheitshauptamt Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/479632;
Fundmeldung;Einzelobjekt;570027;"Schmitz, Christian [Autor:in]
Zwing [Verlag]";"Gewerkschafts-Archiv-Bücherei ; 8. Die Welt der modernen Fabrik";"1929 [Erscheinungsdatum]";Buch;35.c.2266;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"restituiert / Als Dauerleihgabe von den Erben erhaltenRückgabe erfolgtProvenienz: Arbeiterkammer BremenZugang: 1937.01.21
Status
restituiert";2017-10-11;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/570027;
Suchmeldung;Einzelobjekt;286079;"Ssokoloff-Skalja, Pawel Petrowitsch [Künstler:in]";"Im Arbeiterviertel";;Zeichnung;2306;;;2003-07-02;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/286079;
Suchmeldung;Einzelobjekt;443365;;"Die geschehenen Vokationen (Berufungen) der Professoren der Theologie lutherischer Religion: 1. Herrn Dr. Johann Georg Pritii (Pritius), 2. Herrn Magister Andreas Kunads, 3. Herrn Magister Christian Reuter";"1698-1708 [Dokumentdatum]";Archivgut;"Z 89, Nr. 602";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/443365;
Suchmeldung;Einzelobjekt;301071;"Cortonensis, Petrus Benetinus [Künstler:in]";Alexanderschlacht;;Druckgrafik;"Stollsches Verzeichnis K. Nr. 9";"Die in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2004-03-17;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/301071;
