Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;568670;"Weisweiler, Adam [Künstler:in]
Unbekannt (Englisch) [Künstler:in]";Tisch;;Möbel;"88 (WGA)";"mit grüner Marmorplatte, Louis XV. Beschriftung der Rückseite des Fotos: Tischchen (Weißweiler): „Durchmesser 92 cm, Seite 4 Lot 13“. Quelle: Liste, der im Ausland beschlagnahmten Kunstgegenstände. In: D - LAB, B Rep. 025-04, Nr. 671/ 57.";"Sammlung Alexander und Richard BallFirma Jansen, Paris 9 Rue Royale (in Kommission) Beschlagnahme durch den ERR, Paris 1941 (um)";2017-08-15;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/568670;
Suchmeldung;Einzelobjekt;589502;"Nagel, Otto (1894) [Künstler:in]";"Hermann W.";"1926 (um) [Datierung]";Gemälde;;"Polyptychon bestehend aus neun Einzelbildern; Einzelbild Hermann W., seit siebenundzwanzig Jahren bei Borsig";"Otto Nagel, Berlin, Atelier in Berlin-Wedding, Badstr. 65 (1944 bei einem Bombenangriff zerstört), ab 1943 Forst/Lausitz; Anfang 1945 wurden die Nagels zwangsevakuiert; Kunstwerk gilt seit 1945 als verschollen";2020-06-19;"Salka-Valka Schallenberg
s.schallenberg@kulturmd.de";https://www.lostart.de/de/Verlust/589502;"Katalog Otto Nagel, Werke aus drei Jahrzehnten, Ausstellung 15.12.1950 bis 15.1.1951, Deutsche Akademie der Künste Bild 13; Otto Nagel, Mein Leben, 1952, S. 42f.; Werkverzeichnis: Otto Nagel Die Gemälde und Pastelle bearbeitet von Sibylle Schallenberg-Nagel und Götz Schallenberg, Henschelverlag Kunst und Gesellschaft Berlin, DDR 1974, Nr. 103"
Fundmeldung;Einzelobjekt;579255;"Unbekannt (Deutsch) [Künstler:in]";"Sitzender italienischer Fischer und Gewandstudie";"1801/1899 [Datierung]";Zeichnung;"C 1944-347";;"unbekannte Herkunft, erworben für den ""Sonderauftrag Linz""";2018-09-10;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/579255;
Suchmeldung;Einzelobjekt;208752;"Unbekannt [Künstler:in]";Pokal;"1700-1800 [Datierung]";Gefäß;"Ahv 45 (+ G 32)";"Pokal (Becher) von dickem Glas mit Deckel, innen und außen mit Blumen in dicker Vergoldung verziert, am Deckel (welcher nicht passt und den Knopf verloren hat,) das sächsische Wappen. Deckel in der Sammlung erhalten.";"Laut Inventar 1858 aus dem Nachlass von Herzog August von Sachsen-Gotha und Altenburg";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208752;"Inventar 1858, Bd. I, Kap. XIII, Nr. 25; Aldenhoven Ton und Glas III, Nr. 45"
Suchmeldung;Einzelobjekt;427856;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Ein Paar runde Schüsseln";"1725 (um) [Datierung]";Gefäß;"751 (Graupe)";"Im Goldfond des Randes vier Aussparungen mit bunten Chinesenbildern, dazwischen kräftiges Akanthusornament in tiefvioletter Lüsterfarbe. Im Spiegel Rundmedaillon mit dichtem Muster weiß im roten Grund ausgesparter Chrysanthemumblätter und vierfarbigen Blüten. Im weißen Fond kräftiges Goldspitzenmuster. Rückseits langgezogene chinesische Blumenzweige und Schmetterlinge in bunten Farben. Marke: Große Knaufschwerter.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 751; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): de Weerth, 2550,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/427856;
Suchmeldung;Einzelobjekt;144067;"Klinger, Max [Künstler:in]";"Tanzende Frau vom Rücken mit langem Gewand";"1893 [Datierung]";Zeichnung;"C 1898 - 13";"Verso: Männlicher Kopf. Studie zur Bronze: Tanzreigen (1898). Leipzig, Museum der bildenden Künste. Signatur: Mitte unten: MK 1.9.93.";"Vom Künstler, Leipzig, 1898.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/144067;
Suchmeldung;Einzelobjekt;472345;"Unbekannt (Chinesisch, Ming (Helbing: Kien lung)) [Künstler:in]";"Zwei Pinselhalter";"1701/1800 [Datierung]";Gefäß;"Gundersheimer Gutachten S. 49, Nr. 220 und Nr. 221";"Pinselgefäß, zylindrisch, mit vier Ringstreifen. Braungelb glasiert. Reliefauflage brauner Baumstamm mit grünen Blättern. Boden etwas eingezogen; Pinselgefäss, mit zwei Fussringstreifen. Braun glasiert (Boden unglasiert) mit zwei kleinen Zweigen und reliefierten grünen Blättern. Gesprungen. (Helbing: Zylindrisch, in Form eines Bambusrohrstücks. Email sur biscuit. a) Mit Kiefer und Bambus in Relief. Grün und Aubergine auf hellem goldbraunem Grund. b) Kleiner. Bambuszweige. Grün auf goldbraunem Grund. (Gesprungen.))";"8. November 1934 Auktion Ottmar Strauss bei Helbing, Frankfurt (Main), Nr. 42, Lot 1047-1048, Abbildung Tafel 61";2013-04-09;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/472345;
Fundmeldung;Einzelobjekt;261034;"Unbekannt (Deutsch (Nürnberg)) [Künstler:in]";"Deckelpokal (Akeleipokal)";"1560/1570 [Datierung]";Gefäß;8551;"Dekor: Balustervase, Puttoköpfe, Vögel, Girlanden, drei Widderköpfe, Früchtekranz, weibliche allegorische Figuren (Tugenden), Blattwerkfries, Fruchtbündel.Der Pokal wurde nach einem Stich von Jacob Hagenbach und Daniel Buchwald, Basel, 1558, gestaltet (s. P. Jessen: Der Ornamentstich, Berlin 1920, Abb. 78, Text S. 113).Beschau- und Meistermarke am oberen Teil der Kuppa. Tremulierstriche im Innern des Fußrandes. Meistermarke nicht zuzuordnen.";"o.D./1939, Jüdischer Besitzer (unbekannt); 1939/1939-06, Städtische Darlehenanstalt, Frankfurt am Main, erworben von jüdischem Vorbesitzer (unbekannt) im Zuge der Zwangsabgabe von Edelmetallen für Juden; seit 1939-06-30, Museum für Kunsthandwerk, Frankfurt am Main (Museum Angewandte Kunst), Ankauf durch die Stadt Frankfurt am Main), Ju. 206, erworben von der Städtischen Darlehensanstalt, Frankfurt am Main [1], [1] Inventarbuch Bd. 3";2002-06-26;"Museum für Angewandte Kunst
Schaumainkai 17
60594 Frankfurt (Main)
(069) 2123 4037
(069) 2123 0703
info.angewandte-kunst@stadt-frankfurt.de
http://www.museumangewandtekunst.de/
Wagner K, Matthias
(069) 212-34037
info.angewandte-kunst@stadt-frankfurt.de";https://www.lostart.de/de/Fund/261034;
Suchmeldung;Einzelobjekt;451216;"Rose, Walter [Künstler:in]";Tauwetter;"1936 [Datierung]";Malerei;10187;"Bezeichnet rechts unten: W. Rose 36.";"1936 aus der Großen Münchner Kunstausstellung vom Künstler erworben; Gemälde befand sich als Dauerleihgabe in der Badenweiler-Kaserne in Traunstein, nach Kriegsende nicht mehr aufzufinden, Plünderung ist nicht auszuschließen";2012-02-13;"Bayerische
Staatsgemäldesammlungen
München
Barer Str. 29
80799 München
+45 (0)89 23805-391
provenienz@pinakothek.de 
http://www.pinakothek.de
Dr. Andrea Bambi (Referat für Provenienzforschung)
+49 (0)89 23805-0
provenienz@pinakothek.de
Stephanie Niederalt (Zentrale Dienste der Staatl. Museen und Sammlungen, Juristisches Referat)
+49 (0)89 23805-0";https://www.lostart.de/de/Verlust/451216;
Suchmeldung;Einzelobjekt;3829;"Teniers, David (2) (Nachahmer des) [Künstler:in]";"Der schlafende Bauer";"1630/1690 [Datierung]";Malerei;"Gal.-Nr. 1089";"Bez. unten rechts (falsch): D. TENIERS. FEC";"Vor 1723 durch Lubomirsky. Inv. 1722-1728.";2001-08-08;"Staatliche Kunstsammlungen Dresden 
Gemäldegalerie Alte Meister 
Zwinger
Theaterplatz 1
01067 Dresden
+49 (0)351 4914 6679
AlteMeister@skd.museum
https://www.skd.museum/ 
Direktion
+49 (0)351 4914 6679";https://www.lostart.de/de/Verlust/3829;"Marx, Harald (Hrsg.). Gemäldegalerie Alte Meister Dresden. Illustriertes Gesamtverzeichnis Bd. II, Köln 2005."
