Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;405444;"Karl-Rohm-Verlag [Verlag]";"Lorcher Astrologischer Kalender";;Buch;;"11 Bde.";"Astrologische Privatbibliothek Max Kurt Berck; Dresden / beschlagnahmt durch die Gestapo, 07.08.1942; vermutlich nach Berlin überführt; Verbleib unbekannt";2008-09-01;;https://www.lostart.de/de/Verlust/405444;
Suchmeldung;Einzelobjekt;83907;"Brunner, Sebastian [Autor:in]";"Chorherrenbuch, Das";"1883 [Erscheinungsdatum]";Buch;4909;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83907;
Suchmeldung;Einzelobjekt;237417;"Unbekannt (Schule von Venedig) [Künstler:in]";"Haupt eines alten Mannes";"16. Jh. [Datierung]";Malerei;6154;;;2001-08-08;"Tereshchenkivs'ka St. 15-17 (вул. Терещенківська 15/17)
01004 Kiew
+38 (044) 234 35 76
khanenkomuseum@ukr.net
http://www.khanenkomuseum.kiev.ua
Vira I. Vinogradova (Віра Іллівна Виноградова) (Generaldirektorin (Генеральний директор))
+38 (044) 234-35-76
museumkhanenko@gmail.com
Yelena Zhyvkova (Head of Department - European Painting)
+38 (044) 234 35 76
zhivkova@yandex.ru";https://www.lostart.de/de/Verlust/237417;
Fundmeldung;Einzelobjekt;447832;"Saltmarsh, Max [Autor:in]
Joseph [Verlag]";"Indigo Death";"1939 [Erscheinungsdatum]";Buch;"8 FAB IX, 5291";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"NS-Raubgut; Bezugsquelle: Beschaffungsamt; Notiz: zurückgehalten ; Stempel: Stalag XXI A 1206Provenienz: BeschaffungsamtProvenienz: Stalag XXI A 1206 / StempelNotiz: zurückgehaltenZugang: 1943-06-25 / NS-RaubgutBeschaffungsamt";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/447832;
Suchmeldung;Einzelobjekt;262566;"Armstrong, Walter [Autor:in]";"Sir Henry Raeburn.";"1901 [Erscheinungsdatum]";Buch;"D 12e,2";;;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/262566;
Suchmeldung;Einzelobjekt;206252;;"Neue Bibliothek der schönen Wissenschaften 62.-67. Bd.";"1799/1803 [Erscheinungsdatum]";Buch;"C 4158-4202";;;2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/206252;
Suchmeldung;Einzelobjekt;208538;"Unbekannt [Künstler:in]";Messer;"1681 (um) [Datierung]";Essbesteck;"Ahv 108";"Messer, zu einem fünfteiligen Tafelzeug der Herzogin Christina, zweite Gemahlin Friedrichs I. von Sachsen-Gotha-Altenburg, gehörend. Der achteckige Griff des Messers ist ebenfalls mit rot und weiß emaillierten Blumen verziert und mit 25 Rubinen besetzt.";"Aus dem Nachlass der Herzogin Christina von Sachsen-Gotha und Altenburg († 1705).";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208538;"Inventar 1717, fol. 19v, sub. B; Inventar 1764, fol. 17v, Nr. 78 sub. B; Inventar 1830, fol. 3r, Nr. 21; Inventar 1858, Bd. 1, Kap. XXI, Nr. 7; Aldenhoven Geräth und Schmuck, Goldschmiedsarbeit Nr. 108"
Fundmeldung;Einzelobjekt;532625;"Garlepp, Bruno; Mennell, Arthur [Autor:in]
The Werner Company [Verlag]";"Bismarck-Denkmal für das deutsche Volk";"1895 [Erscheinungsdatum]";Buch;;;"seit 1961 Potsdam-Museum; zuvor: 1945-1960 Walter Neuling, Salzwedel, und Otto Neuling, Borkheide; zuvor: unbekannt";2016-02-22;"Provenienzforschung, Hausarchiv, Bibliothek Potsdam-Museum - Forum für Kunst und Geschichte
Am Alten Markt 9
14467 Potsdam
+49(0)331 - 289 6821
+49(0)331 - 289 6808
museum-geschichte@rathaus.potsdam.de
http://www.potsdam.de/potsdam-museum";https://www.lostart.de/de/Fund/532625;
Suchmeldung;Einzelobjekt;529735;"Unbekannt [Künstler:in]";Urne;;"Kunsthandwerk / -gewerbe";"ZV 1214";"Urne mit Inhalt. Teil eines Grabfundes römischer Zeit aus Carmona.";"1893 als Geschenk von Karl Dauphin, Sevilla/ Spanien.Inventar ZV 458-2814 (1886-1919/20). Nicht in Bestandsliste 1950 aufgeführt.";2015-09-23;"Staatliche Kunstsammlungen Dresden
Skulpturensammlung
Tzschirnerplatz 2
01067 Dresden
+49 (0)351 4914 9740
sks@skd.museum
http://www.skd.museum
Direktion
+49 (0)351 4914 9740
sks@skd.museum";https://www.lostart.de/de/Verlust/529735;"Sonder-Bericht über die Verwaltung der Königl. Sammlungen im Jahre 1893, S. 5."
Suchmeldung;Einzelobjekt;5000002048;"Mittler [Verlag]";"Seemärchen und Meeresspuk";"1930 [Erscheinungsdatum]";Buch;"La 395";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2003-06-23;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000002048;
