Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;459141;"Vincent [Verlag]";"Réflexions hazardées d'une femme ignorante, qui ne connoît les défauts des autres que par les siens, et le monde que par relation et par ouï-dire";"1766 [Erscheinungsdatum]";Buch;ALT50.10645;;"Wilhelm-Friedrich Graf zu Lynar
Status
restituiert";2012-09-24;"Stadt- und Landesbibliothek Potsdam
Am Kanal 47
14467 Potsdam
+49 331 289-6401
+49 331 289-6402
http://www.bibliothek.potsdam.de
Frau Marion Mattekat (Direktorin)
+49 331 289-6400
mattekat@bibliothek.potsdam.de";https://www.lostart.de/de/Fund/459141;
Suchmeldung;Einzelobjekt;167641;"Unbekannt (Sächsisch) [Künstler:in]";"Morion, blank";"1551/1600 [Datierung]";"Waffen / Zubehör";"W.-G.-I. Nr. 4358";;"Die Exponate wurden am 8.2.1946 auf Veranlassung des sowjetischen Stadtkommandanten von Eisenach in die Gastwirtschaft 'Clemda' in der Clemdastraße gebracht und dort in Kisten verpackt. Die Kisten wurden am 24.2.1947 auf Anweisung eines Gardegenerals von der Sowjetischen Militäradministration in Weimar in Waggons der Reichsbahn verladen. Bestimmungsort war Merseburg.";2001-08-08;"Auf der Wartburg 1
99817 Eisenach
+49 (0) 36 91 25 00
+49 (0) 36 91 20 33 42
info@wartburg.de
http://www.wartburg-eisenach.de/frame_st.htm
Günter Schuchardt (Direktor / Burghauptmann)
+49 (0) 36 91 25 00
info@wartburg.de";https://www.lostart.de/de/Verlust/167641;"Domagala, Rosemarie: Die Rüstkammer der Wartburg; Kleine Schriftenreihe der Wartburgstiftung, Bd. 3, hg. von der Wartburg-Stiftung; Druckhaus Dierichs; Kassel; 1990Diener-Schönberg, Alfons: Die Waffen der Wartburg. Beschreibendes Verzeichnis der Waffensammlung S.K.H. des Grossherzogs Wilhelm Ernst von Sachsen-Weimar-Eisenach; Mit ... Abb. ... nach photographischen Aufnahmen von Hans Lucas von Cranach; Berlin; 1912 Nr. 208"
Fundmeldung;Einzelobjekt;480180;"Bauernfeld, Eduard [Autor:in]
Prix [Verlag]";"Industrie und Kerz : Lustspiel in 4 Aufz.";"1840 [Erscheinungsdatum]";Buch;"Yp 5005-344";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1939.1 ""Gesellschaft f. deutsche Literatur Bln."", inventarisiert als Donum 1939-04-01Provenienz: Gesellschaft für Deutsche LiteraturProvenienz: Gesellschaft für Deutsche Literatur, Bibliothek Deutscher Privat- und ManuskriptdruckeProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1939-04-01 / Zugangsnummer D 1939.1 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Etikett / Zugangsnummer D 1939.1,344Gesellschaft für Deutsche Literatur Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/480180;
Suchmeldung;Einzelobjekt;315680;"Klein, César [Künstler:in]";Plakate;;Gebrauchsgrafik;;;"Berlin / Beschlagnahme 1938";2006-07-14;;https://www.lostart.de/de/Verlust/315680;
Fundmeldung;Einzelobjekt;471423;"Schädel, Karl [Autor:in]
Culemann, Friedrich [Drucker:in]
Engel ; Culemann [Verlag]";"Mittelhochdeutsches Elementarbuch";"1850 [Dokumentdatum]";Buch;"Sc 7100";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"Mit hs. Eintrag: NNEtikett: Deuerlich'sche Buchhandlung in GöttingenEtikett: H. Lange BuchbdrStempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch Alle Erwerbungsarten 1950-1953 der Deutschen Akademie der Wissenschaften zu Berlin 1951/55, ""unbekannt"", inventarisiert als Kauf 1951-01-22Verdacht auf NS-Raubgut";2013-03-06;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/471423;
Suchmeldung;Einzelobjekt;594172;"Unbekannt (Japan) [Künstler:in]";Stoff;"1800/1900 [Datierung]";"Gebrauchs- / Raumtextilie";;"In den Brokatstoff ist ein Chrysamthemen-Wappen in weiß, gelb, blau auf rötlichem Seidengrund gewebt.";"[...] - 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 wurden große Teile der Ginsberg-Sammlung in Rotterdam durch den Sicherheitsdienst (SD) beschlagnahmt; Verbleib unbekannt";2021-02-10;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594172;"Wiedergutmachungsakte im Landesarchiv Berlin: LAB, B Rep. 025-02 Nr. 233/57"
Fundmeldung;Einzelobjekt;459264;"LePrince de Beaumont, Marie [Autor:in]
Gosse [u. a.] [Verlag]";"Magazin des enfans ou dialogues entre une sage gouvernante et plusieurs de ses eleves de la première distinction";"1762 [Erscheinungsdatum]";Buch;ALT50.10561;;"Wilhelm-Friedrich Graf zu Lynar
Status
restituiert";2012-09-24;"Stadt- und Landesbibliothek Potsdam
Am Kanal 47
14467 Potsdam
+49 331 289-6401
+49 331 289-6402
http://www.bibliothek.potsdam.de
Frau Marion Mattekat (Direktorin)
+49 331 289-6400
mattekat@bibliothek.potsdam.de";https://www.lostart.de/de/Fund/459264;
Suchmeldung;Einzelobjekt;441854;;"Die Geburt und Taufe der Prinzessin Luise Sophie, Tochter Fürst Johann Georg II";"1667 [Dokumentdatum]";Archivgut;"Z 44, A 1a Nr. 24";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441854;
Suchmeldung;Einzelobjekt;5000008540;"Humboldt, Wilhelm von [Autor:in]
Vieweg [Verlag]";"Wilhelm von Humblodt's ästhetische Versuche über Goethe's Hermann und Dorothea";"1861 [Erscheinungsdatum]";Buch;"Lh 2910";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-10-31;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000008540;
Suchmeldung;Einzelobjekt;315529;"Rehberg, Friedrich [Künstler:in]";"Landschaft mit badenden Frauen";"1791 [Datierung]";Zeichnung;;"Sign./Bez.: Frederico Rehberg fec. Rom 1791";;2006-06-30;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/315529;
Suchmeldung;Einzelobjekt;429524;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";Wandermädchen;;Kleinkunst;;Porzellanfigur;"Sammlung Martin und Florence Flersheim, Beschlagnahme des Umzugsgutes in Amsterdam, 1944";2011-02-16;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/429524;
Suchmeldung;Einzelobjekt;82997;;"Schreiben wegen Einnehmung und Huldigung der Stadt Breslau von ihrer Kgl. Majest. von Preussen 1741";"1741 [Erscheinungsdatum]";Buch;10585;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82997;
