Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;566636;"Unbekannt [Künstler:in]";Kleinmöbel;;Möbel;"15 (Bernel Liste, S.12)";"Kleinmöbel, montiert auf vier kannelierten Füßen mit einer geschnitzten und vergoldeten Holztür, drei Felder Vernis Martin. Quelle: Charles Bernel: Inventaire & estimation du Mobilier, Objects d'art, Tapis, Tableaux, Argenterie, Verrerie, Vaisselle, en L'Hotel de Monsieur E. Kalman, 51, Avenue Foch, Paris (XVIème). In: US - NARA, RG 260, M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 51. Restitution Claim Records. Jewish Claims, Numbered: 0186-0192. Blatt 185 - 212.";"Sammlung Emmerich Kálmán, Wien - Paris, - 1942 (um) Beschlagnahme durch Einsatzstab Reichsleiter Rosenberg (ERR), Paris";2017-02-15;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/566636;
Fundmeldung;Einzelobjekt;589880;"Bloch, Iwan [Autor:in]
Marcus [Verlag]";"Das Sexualleben unserer Zeit in seinen Beziehungen zur modernen Kultur";"1909 [Erscheinungsdatum]";Buch;"1939 A 14117";"Weitere Informationen im Katalog der Deutschen Nationalbibliothek: Externer Link";"Erwerbung: Datum 1939.10.09$ | Bücherverwertungsstelle WienEtikett im vorderen Buchrücken : Erläuterung: J.L.Pollak&#39;s Buchhandlung & Antiquariat. Wien XV. Mariahilferstr. 140... | J.L. Pollak";2020-07-23;"Deutscher Platz 1
04103 Leipzig
http://www.dnb.de
Cornelia Ranft (Projekt Provenienzrecherchen)
0049 (0)341-2271-527
provenienz@dnb.de";https://www.lostart.de/de/Fund/589880;
Suchmeldung;Einzelobjekt;300622;;"Akten Burggraf Friedrich d. Ältere: Personalia";;Archivgut;;"Lebenslauf (Personalia) 1 Paket, enthält alles was vorhanden, ehemal Schrank und Fach 5,5 l.";"Dohnasche Archivbestände aus Schloss Schlobitten (Ostpreußen), 16.-19. Jahrhundert; Verlust mit Kriegsende 1945";2004-03-12;;https://www.lostart.de/de/Verlust/300622;
Suchmeldung;Einzelobjekt;231257;;"Meßinstrument für Spannungs-, Widerstands-,Isolationsmessungen sowie für Fehlerortsbestimmungen";;"Maschinen / Technik";EO-2579;"(Raum 56)";;2001-08-08;"Stiftung Deutsches Technikmuseum Berlin
Trebbiner Straße 9
10963 Berlin
+49 30 / 439734-0 
+49 30 / 439734-175
info@technikmuseum.berlin
http://www.technikmuseum.berlin
Joachim Breuninger (Vorstand der Stiftung)
+49 30 / 439734-103
Breuninger@technikmuseum.berlin
Peter Schwirkmann  (Leitung Sammlungsdienste / Provenienzforschung)
+49 30 / 439734-157
Schwirkmann@technikmuseum.berlin";https://www.lostart.de/de/Verlust/231257;
Suchmeldung;Einzelobjekt;86101;"Majewskiego, Erazma [Autor:in]";Swiatowit;"1904 [Erscheinungsdatum]";Buch;7803;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86101;
Suchmeldung;Einzelobjekt;415189;"Unbekannt [Künstler:in]";"Porträt (v. Glöckner)";;Gemälde;;;"Verlust 1945, Schloss Lobris (Schlafzimmer Dolly, oben), Schlesien (Kreis Jauer)";2009-10-20;;https://www.lostart.de/de/Verlust/415189;
Fundmeldung;Einzelobjekt;440672;"Franzen & Grosse [Verlag]";"Zum Unterhalt und Nachdenken für Freimaurer";"1783 [Erscheinungsdatum]";Buch;"Nb 5483";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek P 1935.8697 ""Loge Teutonia zur Weisheit, Potsdam"", inventarisiert als Pflichtexemplar 1936-02-24Provenienz: Johannis-Loge Teutonia zur Weisheit <Potsdam>, BibliothekProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1936-02-24 / Zugangsnummer P 1935.8697 / NS-RaubgutJohannis-Loge Teutonia zur Weisheit <Potsdam> / Bibliothek Preußische Staatsbibliothek <Berlin> NS-Raubgut";2011-09-09;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/440672;
Suchmeldung;Einzelobjekt;83574;"Baschin, Otto [Autor:in]";"Bibliotheca Geographica";"1899 [Erscheinungsdatum]";Buch;7760;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83574;
Suchmeldung;Einzelobjekt;439546;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Türke mit Mandoline";"1701/1800 [Datierung]";Kleinkunst;"200  (Simonis - Porzellan);
→ 493 (Böhler)";"Statuette; eventuell identisch mit → Katalognummer 493 (Böhler), dort Abbildung; Quelle: Rudolf Simonis: Inventory of the Art Collection of Hermine Feist-Wollheim, undated. In: Leo Baeck Institute, New York. AR 7019 / MF 551. Series XIV: Varia, undated, 1700s-1922. Box 9 Folder 10. Großer Salon, Vitrine I, Nummer 200";"Sammlung Feist;[Schlossmuseum, Berlin;Auktion Julius Böhler 1937]?";2011-08-31;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/439546;
Suchmeldung;Einzelobjekt;295868;"Unbekannt (Russisch (Novgorod)) [Künstler:in]";"Der Apostel Andreas der Erstberufene";"1586/1600 [Datierung]";Malerei;255-XIM;Ikone;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295868;
