Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;419576;"Unbekannt [Künstler:in]";"Johann Georg I. Fürst zu Anhalt-Dessau (1567-1618)";;Gemälde;637;;"Herzog Joachim Ernst von Anhalt, Dessauer Schloss 18b2";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/419576;
Suchmeldung;Einzelobjekt;189193;"Heinrich Gran [Drucker:in]";"Acta et decreta concilii Constantiensis";"1500 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"Thom. 759";;"1945 Verlust am Auslagerungsort Schloss Mutzschen.
Auslagerung (Mutzschen, Schloss Mutzschen)";2001-08-08;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/189193;
Suchmeldung;Einzelobjekt;443002;;"Vier Kupferstiche zur Leichenbestattung, Leichenpredigt Johann Georg II Vol. I";"1693 [Dokumentdatum]";Archivgut;"Z 44, A 6 Nr. 18a";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/443002;
Suchmeldung;Einzelobjekt;322063;;"Historische Nachricht von dem letzten Lebensjahre Königs Friedrich des Zweiten von Preussen";"1787 [Erscheinungsdatum]";Buch;3489;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/322063;
Fundmeldung;Einzelobjekt;318827;"Fertbauer, Leopold (?) [Künstler:in]";"Der naschhafte Lehrbube";"1848 [Datierung]";Gemälde;"66.583 (Museum Wien)";"nicht sign.; im Bild bez.: ""Hans F. (oder S.) 1848""; auf der Rückseite Stempel des Plattenherstellers, Kleber ""283 d.H.""";"Ankauf Kunsthandlung von Scharnitzer, Wien";2006-11-01;"
Wien Museum
Karlsplatz
A-1040 Wien
0043 1 505 8747 - 7201
http://www.wienmuseum.at
Mag. Gerhard Milchram (Restitutionsbeauftragter der Stadt Wien)
+43-664-882 938 81
gerhard.milchram@wienmuseum.at
MMag. Dr. Michael Wladika
0043 1 0664 213 0481
michael.wladika@wienmuseum.at";https://www.lostart.de/de/Fund/318827;
Suchmeldung;Einzelobjekt;300775;;"Akten Burggraf Albrecht Christoph: Güter- und Vermögenssachen I (Wartenberg allgemein)";;Archivgut;;"1 Paket, ehemals Schrank und Fach 17,5";"Dohnasche Archivbestände aus Schloss Schlobitten (Ostpreußen), 16.-19. Jahrhundert; Verlust mit Kriegsende 1945";2004-03-12;;https://www.lostart.de/de/Verlust/300775;
Suchmeldung;Einzelobjekt;595252;;"Wiener Porzellangeschirr";"1780 (um) [Datierung]";"Kunsthandwerk / -gewerbe";;;"Herbert M. Gutmann, Potsdam - Herbertshof; aus dessen Sammlung Auktion Paul Graupe 12.-14. April 1934, Los 366; Verbleib unbekannt";2021-03-23;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/595252;"Auktionskatalog Paul Graupe, Versteigerung 132, Sammlung Herbert M. Gutmann, Herbertshof bei Potsdam - Gemälde, meist aus dem 18. Jahrhundert, Möbel, Silber, Porzellan, Textilien, Alte syrische Gläser, Ostasiatische und islamische Kleinkunst, Berlin, 12.-14.04.1934"
Suchmeldung;Einzelobjekt;521184;"Unbekannt [Künstler:in]";"Weiße Schränke (zwei)";;Möbel;;"Innen mit Fächern";"Sammlung Rudolf Mosse, Berlin; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 655";2014-09-01;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/521184;
Suchmeldung;Einzelobjekt;262776;"d¿Essling, Comte [Autor:in]";"Les Livres à Figures vénitiens.";"1907 [Erscheinungsdatum]";Buch;"D 144,2";"I, II";;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/262776;
Suchmeldung;Einzelobjekt;415780;;Kanne;"618/906 [Datierung]";Gefäß;;"Mit drei aufmodellierten Medaillons und kurzer Tülle. Grün-braun gefleckte Glasur. T`ang.";"Zwangsversteigerung: Die Bestände der Firma Dr. Otto Burchard & Co., Berlin, in Liquidation, Auktionskatalog Paul Graupe, Berlin, Versteigerung 140, 22. und 23. März 1935, Losnummer 57.";2009-11-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/415780;
