Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;95774;"Kaplunger, Rudolph [Künstler:in]";Kräuterkunst;;"Plastik / Skulptur";266;;"vor 1919 erworben";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/95774;"Brinckmann, Albert E.: Barock-Bozzetti; 4 Bde; Frankfurt/M; 1924-1925 Bd. IV, S. 150f."
Suchmeldung;Einzelobjekt;320190;"Bolzenthal [Autor:in]";"Skizzen zur Kunstgeschichte der modernen Medaillen-Arbeit";"1840 [Erscheinungsdatum]";Buch;429;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/320190;
Fundmeldung;Einzelobjekt;580319;"Karpinskij, Vjačeslav Alekseevič [Autor:in]
Hoyer [Dr.] [Verlag]";"Wie das russische Volk gescheit wurde! : eine einfache Erklärung des Krieges und der Revolution";"1919 [Erscheinungsdatum]";Buch;"Ue 6830/86<a>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Deutscher Metallarbeiter-Verband, Vorstand, Bibliothek | Bibliotheksexemplar | Stempel | Signatur F 1297 | Datum | Preis 0,75 | Datum 1920-04-21 | Erläuterung: Stempel mit handschriftlichen Einträgen: Bibliothek des Vorstandes des Deutschen Metallarbeiter-Verbandes Buchzeichen F 1297 Angekauft am 21.4.1920 Preis geb. brosch. 0,75 Ueberwiesen am... von... [überstempelt mit] Ungültig | ProvenienzmerkmalVorbesitz: Freier Deutscher Gewerkschaftsbund, Bundesvorstand, Bibliothek | Bibliotheksexemplar | Stempel | Zugangsnummer 20164/46 | Erläuterung: Stempel mit handschriftlichem Nummerneintrag: Freier Deutscher Gewerkschaftsbund Bundesvorstand Bibliothek 20164/46 [überstempelt mit] Zentralbibl. d. Gew. abgegeben | ProvenienzmerkmalVorbesitz: Zentralbibliothek der Gewerkschaften | Bibliotheksexemplar | Stempel | Erläuterung: Zentralbibliothek der Gewerkschaften FDGB [überstempelt mit] Zentralbibl. d. Gew. abgegeben | ProvenienzmerkmalVorbesitz: Zentralbibliothek der Gewerkschaften | Bibliotheksexemplar | Signatur II 8721 | Erläuterung: Handschriftlicher Eintrag auf der Rückseite des Titelblatts: II 8721Vorbesitz: Zentralbibliothek der Gewerkschaften | AussonderungsexemplarVorbesitz: Zentralstelle für Wissenschaftliche Altbestände | Nummer F 324 | Datum 1975-04-24 | Erläuterung: Abgabedatum laut ZwA-Katalog der vermittelten Bestände: 24. April 1975; ZwA-Nummer nicht im BuchZugang: Deutsche Staatsbibliothek | NS-Raubgut | Erläuterung: Verdacht auf NS-RaubgutAusleihe: Deutsche Staatsbibliothek | Zensurexemplar | Stempel | Grafisches Zeichen | Erläuterung: Blaukreuz - Zeichen, Stempel";2018-12-13;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/580319;
Suchmeldung;Einzelobjekt;521297;"Unbekannt (Rosenthal) [Künstler:in]";"Kaffeee- und Teeservice";;"Kunsthandwerk / -gewerbe";;"Blumendekor, blauer Rand, komplett für 12 Personen";"Sammlung Rudolf Mosse; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 571";2014-09-02;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/521297;
Suchmeldung;Einzelobjekt;86458;"Netto, Friedrich [Autor:in]";"Bunzelwitz. Ein preussisches Soldaten-Festspiel von 1761.";"1903 [Erscheinungsdatum]";Buch;7970;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86458;
Suchmeldung;Einzelobjekt;148645;"Dahlbom, Andreas Gustaf [Autor:in]
Berlingska Boktryckeriet [Verlag]";"Synopsis hymenopterologiæ Scandinavicæ : Skandinaviska Steklarnes natur-historia ; andra Kretsen: Rof-steklar och deras likar (1. Häftet)";"1839 [Erscheinungsdatum]";Buch;"Ld 4: 5058";;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/148645;
Suchmeldung;Einzelobjekt;321303;;"Die Geschäfts- u. Revier Eintheilung der Polizei Verwaltung von Berlin mit Adressen-Nachweis";"1875 [Erscheinungsdatum]";Buch;1806;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/321303;
Fundmeldung;Einzelobjekt;422184;"Charles, Pierre [Autor:in]
Casterman [Verlag]";"Les Protocoles des sages de Sion";"1938 [Erscheinungsdatum]";Buch;"Ez 17660/765";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek Or 1943.515 ""Propag.-Min."", inventarisiert als Donum 1943-11-06Provenienz: Deutschland <Deutsches Reich>, Reichsministerium für Volksaufklärung und PropagandaProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1943-11-06 / Zugangsnummer Or 1943.515 / NS-RaubgutDeutschland <Deutsches Reich> / Reichsministerium für Volksaufklärung und Propaganda Preußische Staatsbibliothek <Berlin> NS-Raubgut";2010-11-25;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/422184;
Suchmeldung;Einzelobjekt;405417;;"Lehrbuch der Astrology und Horoskopie";;Buch;;"41 Bde.";"Astrologische Privatbibliothek Max Kurt Berck; Dresden / beschlagnahmt durch die Gestapo, 07.08.1942; vermutlich nach Berlin überführt; Verbleib unbekannt";2008-09-01;;https://www.lostart.de/de/Verlust/405417;
Fundmeldung;Einzelobjekt;472749;"Bussenius, Arthur Friedrich [Autor:in]
Balde [Verlag]";"Johann Wolfgang Goethe ; Theil 1";"1853 [Erscheinungsdatum]";Buch;"Goe 8185 [w]";"Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Sammlung Dr. Hermann Türck <Weimar, Herzogin-Anna-Amalia-Bibliothek>Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Türck, Hermann *1856-1933*Vorbesitz: Türck, Susanne *1905-1976*Sammlung: Sammlung Hermann und Susanne TürckVorbesitz: NN | Notiz | Nummer 533. | Preis 1.50 [?] | Signatur 2371 T ; A. XV, 3. 2 [1-2]Vorbesitz: L. Thelemann's Buchhandlung <Weimar> | Erläuterung: LieferantZugang: Thüringische Landesbibliothek Weimar | NS-Raubgut | Stempel | Zugangsnummer 1933.800 | Datum 1933-11-17 | Erläuterung: Erwerbungsart: AAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2020 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2020 | Erläuterung: Ankauf nach Restitution
Status
restituiert";2013-04-19;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/472749;
