Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;5000006521;"Capefigue, Baptiste Honoré Raymond [Autor:in]
Gerdés [Verlag]";"histoire authentique et secrète des traités de 1815 dans leurs rapports avec la Restauration et la Révolution de Juillet";"1847 [Erscheinungsdatum]";Buch;"Gc 251";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-06-05;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000006521;
Suchmeldung;Einzelobjekt;449342;"Unbekannt (Spanisch) [Künstler:in]";Buffet;"1601/1700 [Datierung]";Möbel;;"Sakristeischrank als Buffet umgearbeitet";"Sammlung Ludwig Löwenthal; an Galerie Gurlitt, Berlin, übergeben";2011-12-07;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/449342;
Suchmeldung;Einzelobjekt;285497;"Russisch (Popow) [Künstler:in]";"Frau mit Amor und Lamm";"1801/1815 [Datierung]";Kleinkunst;582;Statuette;;2003-07-02;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285497;
Suchmeldung;Einzelobjekt;235064;;"Schreibtisch (süddeutsches Rokoko)";"16. - 19. Jahrhundert [Zeitraum]";Möbel;;;;2001-08-08;"Museum – Naturalienkabinett Waldenburg
Geschwister-Scholl-Platz 1
08396 Waldenburg
+49 (0) 37608 22519
+49 (0) 37608 16060
museum@waldenburg.de
http://www.museum-waldenburg.de/
Christina Ludwig
+49 (0) 37608 22519
ch.ludwig@waldenburg.de
Fanny Stoye M.A.
+49 (0) 37608 22519
f.stoye@waldenburg.de";https://www.lostart.de/de/Verlust/235064;
Suchmeldung;Einzelobjekt;263297;"Schneider, Alex. [Autor:in]";"Kriegergestalten und Todesgewalten.";"1915 [Erscheinungsdatum]";Buch;"D 67s,1";;;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/263297;
Suchmeldung;Einzelobjekt;420557;"Unbekannt [Künstler:in]";"Eugen Prinz von Savoyen (1663-1736)";;Gemälde;2704;;"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/420557;
Suchmeldung;Einzelobjekt;585653;"Huchtenburgh, Jan van [Künstler:in]";"Reiterschlacht im 17. Jahrhundert";"1706 (ca.) [Datierung]";Gemälde;;Pendantbild;"Dr. Albert Magnus, Berlin; 1943 ausgelagert (Eckersdorf Schloss, 14.09.1943); seit Kriegsende verschollen";2020-02-10;;https://www.lostart.de/de/Verlust/585653;"Verzeichnis der Wertgegenstände von Dr. Albert Magnus, Berlin-Charlottenburg, Sybelstr. 4 [o. D .], Nr. 13"
Suchmeldung;Einzelobjekt;188455;"Georgi [Autor:in]";"Physikalische und naturhistorische Beschreibung des russischen Reiches";"1797/1802 [Erscheinungsdatum]";Buch;"R 60 D";;"Verlustgeschichte: Laut Schreiben des Kulturamts Lübben an das Ministerium für Volksbildung der Prov. Reg. Mark Brandenburg vom 25.01.1947 fand am 07.01.1947 eine weitere Kontrolle der Sowjetischen Militäradministration Potsdam und Cottbus (SMA Potsdam und Cottbus) statt. Von der seit Anfang Oktober 1946 gesondert gelagerten und gemeldeten Literatur wurden 16 Werke mit zusammen 76 Bänden beschlagnahmt. Die Beschlagnahmung am 07.01.47 erfolgte nach Aufstellung von Prof. Posner im Auftrag von einem Oberstleutnant der SMA Potsdam und einen ihn begleitenden Leutnant von der Bezirkskommandatur Cottbus. Laut Schreiben vom 01.03.1947 wurden 181 Bände bereitgestellter Literatur am 28.02.1947 von Leutnant Koslow übernommen. Die Sendung wurde noch am gleichen Tag bei der Bahn aufgegeben. Der Empfänger der beschlagnahmten Bücher war laut Angaben der Kommandantur: Staatliches Zentralarchiv der UdSSR für Militärgeschichte, Moskau Wtoraja Baumanskaja 3.";2001-08-08;"Brandenburgisches
Landeshauptarchiv / Lübben
14469 Potsdam
(0331) 619012
Zentrale
(0331) 56740
Schröder, Frau (Leiterin  Außenstelle Lübben)
(03546) 201909
Beck, Prof. Dr. OAR
Neitmann, Klaus Dr. (Direktor)
(0331) 292971/72";https://www.lostart.de/de/Verlust/188455;
Suchmeldung;Einzelobjekt;409348;;"Klagen und nützliche Lehre aus gemeinen beschriebenen Rechten der kaiserlichen Gesetze";"1480 [Erscheinungsdatum]";Handschrift;"Inc. 82";"HC 3727, Pr 150; Deutsch";"Herzogliche Öffentliche und Private Bibliothek Meiningen, Stempel siehe Seite Besitzstempel";2008-12-22;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/409348;
Suchmeldung;Einzelobjekt;459569;"Bille, Nicolaus [Künstler:in]";Becher;"1700 [Datierung]";Gefäß;;"Becher im Stil Ludwig XIV. Sehr schönes, vornehmes Stück. Auf drei Kugeln ruhend, mit schönen getriebenen Blumen verziert. Inschrift: Johann Andreas Vogt / Christian Sherretz / George Dünnebier, als Ältesten / Anno. 1700. Gemarkt mit Dresdner Beschau und einem Meisterzeichen, vielleicht des Dresdner Goldschmiedes Nicolaus Bille, der vorzugsweise zu Ende des 18. Jahrh. arbeitete.";"Das Objekt hat sich bis Mai 1945 im Dresdner Rathaus (Sitz des Dresdner Stadtmuseums) befunden. Es war dort zusammen mit den anderen kunsthandwerklichen Exponaten des Museums – in Kisten verpackt – im Keller eingelagert. Seit Kriegsende verschollen.";2012-09-24;"Museen der Stadt Dresden
Stadtmuseum Dresden
Wilsdruffer Str. 2
01067 Dresden
+49 (0) 351 488 73 01
+49 (0) 351 488 73 03
sekretariat@museen-dresden.de
http://www.stmd.de/
Christina Ludwig (Direktorin)
+49 (0) 351 488 73 50
christina.ludwig@museen-dresden.de";https://www.lostart.de/de/Verlust/459569;"Gurlitt, Cornelius: Die Kunstdenkmäler Dresdens. Heft XXI, XXII und XXIII der Beschreibenden Darstellung der älteren Bau- und Kunstdenkmäler des Königreichs Sachsen, Dresden 1903, S. 774."
