Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;218203;;"Medaillon mit Haarlocke des Generals Jean Victor Moreau (1761 - 1813)";"1813 [Datierung]";"Kunsthandwerk / -gewerbe";"G 21";"Das verglaste, silberne Medaillon bewahrt eine auf rotem Samt liegende braune Haarlocke Moreaus. Oberhalb der Locke befindet sich ein kleines Schild mit der Inschrift: »J. Vict. Moreau«.";"Inventar 81 Paradesaal v. 1838.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Rüstkammer
Taschenberg 2
01067 Dresden
(0351) 4914 8590
rk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 8590
rk@skd.museum";https://www.lostart.de/de/Verlust/218203;"Rahnfeld, F. A.: Notizen für den Beschauer des Königlichen historischen Museums im Zwingergebäude zu Dresden; Dresden; ohne Jahr (vor 1876) S. 40, Nr. 14."
Suchmeldung;Einzelobjekt;422127;"Uhde, Fritz von [Künstler:in]";"Gang nach Emmaus";;Malerei;"Katalog der Sammlung Martin Flersheim um 1911/15: Nr. 61";"Christus im lichten Gewande wandelt lebhaft redend zwischen den aufmerksam zuhörenden beiden Jüngern, welche Hut und Stecken in den Händen halten. Sie gehen auf schlechtem Feldweg nach dem Orte zu, dessen erstes Haus hinter einer Baumreihe am Horizont sichtbar ist. In der Flachlandschaft rechts Pferde auf der Koppel. Es ist Abend im Frühling. Bez. l.u.: F.v.Uhde; Monographie: Abb. 55 zu S. 81";"Sammlung Martin und Florence Flersheim; 1907 erste internatinale Mitgliederausstellung in Berlin, Königliche Akademie der Künste, Katalog S. 12; 1938 Beschlagnahme in Frankfurt; Bundesbesitz";2010-10-21;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/422127;
Fundmeldung;Einzelobjekt;424828;"Philo Verl. [Verlag]";"Philo-Lexikon : Handbuch des jüdischen Wissens ; mit 250 Abbildungen, zahlreichen Plänen, Tabellen und Übersichten sowie 40 zum Teil mehrfarbigen Tafeln und Karten";"1936 [Erscheinungsdatum]";Buch;"NSR A/534708";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Deutsches Reich, Geheime Staatspolizei | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer D 1941/7407 | NS-Raubgut";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/424828;
Suchmeldung;Einzelobjekt;441822;;"Die Geburt und Taufe der Prinzessin Eva Katharina, Tochter Fürst Johann Georg I";"1613 [Dokumentdatum]";Archivgut;"Z 44, A 1a Nr. 10";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441822;
Suchmeldung;Einzelobjekt;80611;"Lessing, Heinrich (nach Cranach, Lucas (d. Ä)) [Künstler:in]";"Kurfürst Joachim I. von Brandenburg";;Malerei;"GK I 8648";;"Verliehene Gemälde (L), 1938/1944 Leihgabe an die Kaiser-Wilhelm-Gesellschaft, Schloß Berlin (L 35, 66)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/80611;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 297"
Suchmeldung;Einzelobjekt;484210;"Roth, Emmy [Künstler:in]";"Zuckernapf und Löffel";"1929 [Datierung]";"Kunsthandwerk / -gewerbe";"XVI 92";"Zuckernapf u. Löffel, Silber gehämmert, oval, Boden nach einer Seite schräg ansteigend, dafür gebogener Griff als Stütze. Löffel mit in gleicher Kurve geschweiftem Stiel; sign. Emmy Roth";"Ankauf von Roth, Emmy (Frau) Charlottenburg, Clausewitzstr. 8, 28.08.1931";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/484210;
Suchmeldung;Einzelobjekt;447147;"Unbekannt (Türkisch) [Künstler:in]";Gebetsteppich;;"Gebrauchs- / Raumtextilie";"601  (Lange1939); 473  (Lange 1940)";"Kula, rote und blaue Farben auf hellem Grunde. Abgetreten. Quelle: Hans W. Lange: Gemälde und Kunstgewerbe aus einer bekannten Privatsammlung - Verschiedener Kunstbesitz. Berlin. Versteigerung am 22. und 23. Juni 1939. Katalognummer 601; Auf der Auktion am 22. und 23. Juni 1939 zurückgegangene Objekte, Jacquier & Securius, in: Nachlaß Feist, in: Literaturarchiv Marbach;  Hans W. Lange: Sammlung Wolfgang Zorer, Berlin. Verschiedener Kunstbesitz. 5. und 6. April 1940. Berlin 1940. Katalognummer 473.";"Sammlung Feist; Bankhaus Jacquier & Securius (?); Hans W. Lange Auktion 1939; nicht verkauft; C[aesar] W[ollheim], Berlin; Auktion Lange 1940";2011-09-28;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/447147;
Suchmeldung;Einzelobjekt;237409;"Unbekannt (the 18th century) [Künstler:in]";"Die Heilige Familie";;Malerei;6587;;;2001-08-08;"Tereshchenkivs'ka St. 15-17 (вул. Терещенківська 15/17)
01004 Kiew
+38 (044) 234 35 76
khanenkomuseum@ukr.net
http://www.khanenkomuseum.kiev.ua
Vira I. Vinogradova (Віра Іллівна Виноградова) (Generaldirektorin (Генеральний директор))
+38 (044) 234-35-76
museumkhanenko@gmail.com
Yelena Zhyvkova (Head of Department - European Painting)
+38 (044) 234 35 76
zhivkova@yandex.ru";https://www.lostart.de/de/Verlust/237409;
Suchmeldung;Einzelobjekt;449818;"Unbekannt (Deutsch) [Künstler:in]";"Enghalskrug und Schraubflasche";"1701/1750 [Datierung]";Gefäß;;"Weiss glasiert. a) eiförmige Leibung. b) Abgerundet sechskantig. Höhe: 24; 28 cm";"Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, 7. November 1934, Lot 436-437";2011-12-19;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/449818;
Suchmeldung;Einzelobjekt;392019;"Nerly, Friedrich [Künstler:in]";"Palazzo Contarini-Zaffo";;Zeichnung;"G 4201 a";"Links der Palast mit Nachbargebäuden, leicht schräg gestellt, vom Balkon mit Wappendecke herabhängend, auf dem Balkon eine Frauengestalt mit Vogel (vgl. Ölbild Inv. Nr. 3020). Im Vordergrund eine dunkle Gondel mit zum Balkon heraufschauenden Gondelführer. Bezeichnet: ""Nerly""";"Verlust: Erfurt (?), nach 1943/1945";2007-07-26;"Angermuseum
Anger 18
99084 Erfurt
0361-655 1651 
0361-655 1659 
kunstmuseen@erfurt.de 
http://www.angermuseum.de/
Cornelia Nowak (Graphische Sammlung)
0361-655 1653
cornelia.nowak@erfurt.de";https://www.lostart.de/de/Verlust/392019;
