Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;303726;;"Kaiser Ferdinand II. belehnt die Grafen von Schwarzburg mit den Straßen in der Grafschaft Honstein.";"1621-03-02 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 12880";"Sprache: Deutsch";"Grafen von Schwarzburg; in Auslagerungsstelle Herrenhaus Gersdorf bei Roßwein verschollen
Auslagerung (Rosswein, Herrenhaus Gersdorf)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/303726;
Suchmeldung;Einzelobjekt;424411;"Unbekannt (deutsch) [Künstler:in]";"Schlacht mit den Türken";"1701/1800 [Datierung]";Malerei;"інв. Нм/147";"Objekt-Nr. 1.745";;2010-11-26;"Stefanyk Str. 3 (вул. Стефаника 3)
79000 Lviv
+ 38 (032) 261 44 48
lviv.national.gallery@gmail.com
Taras S. Voznyak (Тарас Степанович Возняк) (Generaldirektor (Генеральний директор))
+38 (032) 261 44 48
lviv.national.gallery@gmail.com";https://www.lostart.de/de/Verlust/424411;
Suchmeldung;Einzelobjekt;179843;"Unbekannt (Deutsch (Fürstenberg)) [Künstler:in]";Potpourrivase;;Gefäß;653;"Fürstenberger Porzellan";;2001-08-08;"Herzog Anton Ulrich-Museum
Kunstmuseum
des Landes Niedersachsen
38100 Braunschweig
(0531) 12250
(0531) 12252408
info.haum@3landesmuseen.de
https://www.3landesmuseen.de/Herzog-Anton-Ulrich-Museum.304.0.html
Dr. Silke Gatenbröcker (Leitung Gemäldegalerie)
0531-12252405
Dr. Thomas Richter (Leitender Museumsdirektor)
Sekretariat
0531 – 1225-2401";https://www.lostart.de/de/Verlust/179843;
Suchmeldung;Einzelobjekt;5000000933;"Chagall, Marc [Künstler:in]";"Alter Jude";"1910/1925 [Datierung]";Malerei;;Hochformat;Russland;2002-07-25;"Blank, Klaus Walter
kwblank@gmx.de";https://www.lostart.de/de/Verlust/5000000933;
Suchmeldung;Einzelobjekt;442571;;"Mortifikationsschein Fürst Victor Amadeus über von der Herzogin Maria Eleonore zurückgezahlte, dem Bernburger Waisenhause gehörige Gelder";"1712 [Dokumentdatum]";Archivgut;"Z 44, A 4a Nr. 140c";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442571;
Fundmeldung;Einzelobjekt;519412;"Rühle-Gerstel, Alice [Autor:in]
Verl. Am Andern Ufer [Verlag]";"Der Weg zum Wir : Versuch einer Verbindung von Marxismus und Individualpsychologie";"1927 [Erscheinungsdatum]";Buch;"Fc 8063/170";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: NN | Stempel | Notiz | Erläuterung: Stempel auf der Seite hinter dem Schutzumschlag: Zur Besprechung Beleg erbeten. [darüber] handschriftlicher Eintrag mit rotem Buntstift: Sp. 5 ... [unleserlich] geb 6Vorbesitz: Goethe-Universität Frankfurt am Main, Institut für Sozialforschung, Bücherei | Bibliotheksexemplar | Stempel | Erläuterung: Bücherei des Institutes für Sozialforschung Frankfurt a. M. [durchgekreuzt] | ProvenienzmerkmalVorbesitz: Goethe-Universität Frankfurt am Main, Institut für Sozialforschung, Bücherei | Bibliotheksexemplar | Zugangsnummer 27:662 | Erläuterung: Handschriftlicher Eintrag auf dem Titelblatt: 27:662Vorbesitz: Goethe-Universität Frankfurt am Main, Institut für Sozialforschung, Bücherei | Bibliotheksexemplar | Signatur 2:2739 | Erläuterung: Handschriftlicher Eintrag im hinteren Einband: 2:2739Zugang: Preußische Staatsbibliothek | Zugangsnummer Ifs 328 | NS-Raubgut | Erläuterung: Akzessionsnummer auf der Rückseite des Titelblattes: Ifs 328Abgang: Staatsbibliothek zu Berlin | Restitution | Datum 2018-08-09 | Erläuterung: Restituiert an das Institut für Sozialforschung Frankfurt am Main
Status
restituiert";2014-06-23;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/519412;
Suchmeldung;Einzelobjekt;586095;"Unbekannt (Chinesisch) [Künstler:in]";"Bauchige Fayencevase";;Gefäß;;"auf schmalem Ringfuß, gleichmäßig mit fein gesprüngelter, hellbräunlicher Glasur überzogen. Auf fünffüßigem Holzfuß. China, Sung.";"Kunsthandlung R. Wagner, Berlin (Inhaber Walter Elkan);Auktion Lepke, Berlin 08.-09.05.1934 [Auktion fand nicht statt], Lot 13;Auktion Lepke, Berlin 15.-16.11.1934, Lot 517; Verbleib unbekannt";2020-03-11;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/586095;"Rudolph Lepke's Kunst-Auctions-Haus: Ostasiatische Kunst der Firma R. Wagner, Berlin: Antiquitäten, Mobiliar, Keramik, Metallarbeiten des 18. bis 19. Jahrhunderts - darunter viel arabisch-persische Kunst aus dem Besitz eines ausländischen Diplomaten. Auktion vom 08.-09.05.1934. Berlin 1934. [Auktion fand nicht statt]; Rudolph Lepke's Kunst-Auctions-Haus: Kunstgewerbe des 16. bis 19. Jahrhunderts: Möbel, Meissner, Sèvres und engl. Porzellan, Silber, Miniaturen und Dosen, Teppiche, ostasiatische Kunst. Auktion vom 15.-16.11.1934. Berlin 1934. [R. Wagner, Nr. 1415, Exemplar RKD, mit Käufermarginalie, wenn nicht erwähnt: unleserlich"
Suchmeldung;Einzelobjekt;150032;"Schröter, Johann Friedrich [Autor:in]
Gebauer [Verlag]";"Allgemeine Geschichte der Länder und Völker von America";"1752/1753 [Erscheinungsdatum]";Buch;"Hb 4: 7429";;"Beschlagnahme am Auslagerungsort Georgi Schacht Wansleben bei Eisleben Mai 1945; Abtransport März 1946 (Zuständigkeitsbereich Sowjetische Militäradministration Sachsen-Anhalt).
Auslagerung (Wansleben, Bergwerk (Georgi Schacht))
Kali-Bergwerk mit den Schächten Georgi und Neu-Mansfeld. 1926 stillgelegt.1944-45 Außenlager des KZ Buchenwald, Herstellung von Waffen und Kriegsgerät.";2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/150032;
Suchmeldung;Einzelobjekt;5000008996;"Heiligbrodt, Robert [Autor:in]";"Concordanztabelle ... (Altfranzösische Bibliothek. 7)";;Buch;"Lr 7630";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-11-06;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000008996;
Suchmeldung;Einzelobjekt;221953;"Kullrich, Wilhelm (Madailleur) [Künstler:in]";"Großherzog Friedrich Franz II. von Mecklenburg-Schwerin (1842-1883)";;Münze;976;"Goldene Verdienstmedaille o. J.; Vs. Kopf mit kurzem Bart nach rechts, auf dem Halsabschnitt W. KULLRICH F./FRIEDRICH FRANZ GROSSHERZOG V. MECKLENBURG-SCHWERIN/Rs. Eichenkranz/DEM / VERDIENSTE; 31,1 g, Trageöse";;2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/221953;
Suchmeldung;Einzelobjekt;5000007105;"Cooper, James Fenimore [Autor:in]
Heinsius [Verlag]";"The spy ; a tale of the neutral ground ... (The tales and novels of Cooper, American. Vol. 1 - 2 / 3 Bde.)";"1825 [Erscheinungsdatum]";Buch;"Ll 1214";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-09-15;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000007105;
Suchmeldung;Einzelobjekt;572147;"Royal Copenhagen [Manufaktur]";"Bild mit Rahmen";"1840 (um) [Datierung]";"Kunsthandwerk / -gewerbe";;"Rechteckig. In bunten Farben ist das Thorwaldsen-Museum dargestellt. Die Bildplatte liegt in einem reliefierten und goldstaffierten Rahmen. Unterglasurblaue 3-Wellen-Linien. Kopenhagen, um 1840. Durchm. 11,8 X 13,5 cm. Literatur: Auktionskatalog Hans W. Lange, Wertvolles Kunstgewerbe, Berlin, 19.-21. Mai 1941, S. 190. Nr. 936 (DOI: Externer Link)";"Sammlung Dr. Wilhelm Dosquet, Berlin, Auktion Hans. W. Lange, Berlin, Mai 1941";2017-11-15;"Dr. Sibylle Ehringhaus
ehringhaus@revidet.de";https://www.lostart.de/de/Verlust/572147;
Suchmeldung;Einzelobjekt;252295;;"Chr. Fr.Behrens belehnt im Auftrage der Alemänner I.A.Becker mit 1/4 Hufe in Dahlen Warsleben.";"1782.10.05. [Dokumentdatum]
1411-1885 [Zeitraum]";"Urkunde / Faksimile";"Rep.15 I.z. 93";"Urkunden Aktivlehn";;2002-04-17;"Mittagstraße 16
39124 Magdeburg
+49 (0) 391 540 2515
+49 (0) 391 540 2141
archiv@magdeburg.de
http://www.magdeburg.de/stadtarchiv
Dr. Maren Ballerstedt (Fachdienstleiterin)
+49 (0) 391 5 40 25 15
archiv@magdeburg.de";https://www.lostart.de/de/Verlust/252295;
Suchmeldung;Einzelobjekt;150224;"Timaeus von Güldenklee, Balthazar [Autor:in]
Kirchnerus [Verlag]";"Baldassaris Timaei Von Guldenklee Serenissimi Electoris Brandenburgici Archiatri Casus Medicinales Praxi : Triginta Sex Annorum Observati ..";"1662 [Erscheinungsdatum]";Buch;;;"Beschlagnahme am Auslagerungsort Georgi Schacht Wansleben bei Eisleben Mai 1945; Abtransport März 1946 (Zuständigkeitsbereich Sowjetische Militäradministration Sachsen-Anhalt).
Auslagerung (Wansleben, Bergwerk (Georgi Schacht))
Kali-Bergwerk mit den Schächten Georgi und Neu-Mansfeld. 1926 stillgelegt.1944-45 Außenlager des KZ Buchenwald, Herstellung von Waffen und Kriegsgerät.";2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/150224;
Suchmeldung;Einzelobjekt;590619;"Justi, Ludwig [Autor:in]
Nationalgalerie [Herausgeber]";"Deutsche Zeichenkunst im 19. Jahrhundert";"1920 [Erscheinungsdatum]";Buch;;"Führer zur Sammlung deutscher Handzeichnungen in der Nationalgalerie. 2. Auflage. Mit 105 Abb. 4°. Org.-Kart.";"Sammlung Agathe und Ernst Saulmann, Erlenhof; Versteigerung Auktionshaus Adolf Weinmüller, München, 11.09-12.09.1936, Katalognummer 119; Verbleib unbekannt";2020-08-07;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/590619;
