Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;276267;;Kartenskizze;;Handschrift;"G 5c";"Oderbruch mit eigh. Aufz. über Derfflinger u. Gusow; 3 Seiten, 2°";;2002-02-20;"Universität Potsdsam
Villa Quandt
Große Weinmeisterstr. 46/47
14469 Potsdam
+49 (0) 331 201396
+49 (0) 0331 2013970
fontanearchiv@uni-potsdam.de
http://www.fontanearchiv.de
Prof. Dr. Peer Trilcke  (Leiter des Theodor-Fontane-Archivs)
+49 (0) 331 201396
trilcke@uni-potsdam.de";https://www.lostart.de/de/Verlust/276267;
Suchmeldung;Einzelobjekt;302557;;"Paul Leuschner, Apotheker in Meißen, quittiert den Empfang von 29 Groschen von Wolfgang Plade, Sequestrator im Heiligkreuzkloster Meißen, wegen Johann Christian von Lüttichau.";"1542-04 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 11047";"Sprache: Deutsch";"Heiligkreuzkloster bei Meißen; in Auslagerungsstelle Schloss Bieberstein verschollen
Auslagerung (Bieberstein, Schloss Bieberstein)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/302557;
Suchmeldung;Einzelobjekt;11572;"Schißler, Christoph (1530) [Künstler:in]";Richtaufsatz;"1567 [Datierung]";Messgerät;"IV 18; C V 31; A 528; 584";"Ein Kanonen-Richtaufsatz mit verschiebbaren Visier, auf dessen einer Seite ein Paar mit dem Visierloch korrespondierende Diopter und auf der anderen Seite ein Gradbogen vorhanden sind. Signatur: C. S. (Christoph Schissler) 1567.";;2001-08-08;"Staatliche Kunstsammlungen Dresden
Mathematisch-Physikalischer Salon
Theaterplatz 1
01067 Dresden
(0351) 4914 6660
mps@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 6660
mps@skd.museum";https://www.lostart.de/de/Verlust/11572;
Fundmeldung;Einzelobjekt;465330;"Andreas, Valerius [Autor:in]
Zegers, Jacob [Drucker:in]
Zeger [Verlag]";"Valeri[i] Andreae Desseli[i] I. C. Bibliotheca Belgica: De Belgis Vita Scriptisq[ue] Claris. : Praemissa Topographica Belgii Totivs Sev Germaniae Inferioris Descriptione";"1643 [Dokumentdatum]";Buch;"1956 B 1419";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"RarumMit hs. Eintragung: LLStempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch B-Signaturen 1956 der Deutschen Akademie der Wissenschaften zu Berlin 1956/B1419, ""G. Metzger Buchh., Leipzig"", inventarisiert als Kauf 1956-07-28Verdacht auf NS-Raubgut";2013-02-11;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/465330;
Fundmeldung;Einzelobjekt;473424;"Boltz, August [Autor:in]
Schultze [Verlag]";"Neuer Lehrgang der russischen Sprache";"1852 [Erscheinungsdatum]";Buch;50-8-2354:1;;"Armhaus, Victor / Stempel";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/473424;
Suchmeldung;Einzelobjekt;473324;"Unbekannt (Berlin) [Künstler:in]";Augenschälchen;"1786/1795 [Datierung]";Behältnis;"Po 214";"oval, auf rundem, nach oben sich verjüngenden Fuß, bemalt mit bunten Blumen und Goldrändern, Szeptermarke.";"Schloss Schlobitten/Ostpreußen";2013-04-30;;https://www.lostart.de/de/Verlust/473324;
Suchmeldung;Einzelobjekt;272142;;"Des Kapitels zu Wernigerode Vergleich mit dem Dechanten zu S. Marien Heinrich Horn";"1527.11.04. [Dokumentdatum]";"Urkunde / Faksimile";"Rep. U 7, Nr. 1550";"Ausfertigungsort im Findbuch nicht genannt; die Urkunde selbst könnte durchaus einen Ausfertigungsort nennen";;2002-10-16;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/272142;
Suchmeldung;Einzelobjekt;293868;"Rosmarizyn, O.P. [Künstler:in]";"Besuch von Offizieren";;Malerei;"344 kleines russisches sh, kleines russisches r, k";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/293868;
Suchmeldung;Einzelobjekt;276190;;"Ein Kreuzband aus d. Militärzeitung vom 1879-06-21";;Handschrift;"F 1";"mit aufgeklebtem Zettel u. eigh. Aufschr.: ""Allerlei Glück 2. Paket (Das erste liegt in dem kleinen Schrank am Fenster)""";;2002-02-19;"Universität Potsdsam
Villa Quandt
Große Weinmeisterstr. 46/47
14469 Potsdam
+49 (0) 331 201396
+49 (0) 0331 2013970
fontanearchiv@uni-potsdam.de
http://www.fontanearchiv.de
Prof. Dr. Peer Trilcke  (Leiter des Theodor-Fontane-Archivs)
+49 (0) 331 201396
trilcke@uni-potsdam.de";https://www.lostart.de/de/Verlust/276190;
Suchmeldung;Einzelobjekt;473027;"Alt, Jakob [Künstler:in]";"Schmiedewerk in Obersteiermark";"1839 [Datierung]";Aquarell;"3 (Klinger)";"signiert, datiert. Quelle: Schätzungsliste der in der Wohnung der Frau Serafine Klinger [...] vorgefundenen Gegenstände [...] vom 23.Juni 1938. In: Sophie Lillie: 'Was einmal war: Handbuch der enteigneten Kunstsammlungen Wiens'. Wien 2003. S.572-575.";"Sammlung Norbert und Serafine Klinger; Verbleib unbekannt";2013-07-16;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/473027;
