Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;150095;"Siricius, Johann [Autor:in]";"Kurtze Beantwortung derer von Dr. W[ilhelm] U[lrich] W[aldschmidt] Prof. med. sehr ungereimten, nichtswürdigen und injurieusen Imputationen, wider sei";"1706 [Erscheinungsdatum]";Buch;;;;2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/150095;
Suchmeldung;Einzelobjekt;284566;"Trutowskij, Konstantin Alexandrowitsch [Künstler:in]";"Album in 27 Blättern";"1886/1915 [Datierung]";Zeichnung;1059;Zeichnungen;;2003-06-25;"Gruschevsky St. 6 (вул. Грушевського 6) 
01001 Kiew
+38 (044) 278 13 57
info@namu.ua 
https://namu.ua/
Yuliya O. Lytvynets (Юлія Олександрівна Литвинець) (Generaldirektorin (Генеральний директор))
+38 (044) 278 13 57
info@namu.ua | lytvynets76@gmail.com";https://www.lostart.de/de/Verlust/284566;
Suchmeldung;Einzelobjekt;206231;;"Catalogus biblioth. Withofianae.";"1773 [Erscheinungsdatum]";Buch;"C 4130";;;2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/206231;
Suchmeldung;Einzelobjekt;5000007284;"Christensen, Heinrich [Autor:in]
Waisenhaus [Verlag]";"Das Alexanderlied Walters von Chatillon";"1905 [Erscheinungsdatum]";Buch;"Le 5132";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-09-18;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000007284;
Suchmeldung;Einzelobjekt;321415;"Müller, L. P. [Autor:in]";"Jena's Heldentod";;Buch;1948;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/321415;
Suchmeldung;Einzelobjekt;87532;"Skalley, Eugen [Autor:in]";"Über die gesetzliche Zurechnung des Erfolgs eines Heilverfahrens mit Bezug auf die Criminalgeschichte des in der Irrenanstalt der Charité ... Sackes";"1818 [Erscheinungsdatum]";Buch;8192;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87532;
Fundmeldung;Einzelobjekt;565903;"Gérard, Marguerite [Künstler:in]";"Letizia Bonaparte mit ihren Töchtern Pauline und Maria Caroline";;Gemälde;mü8923;;;2017-01-02;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/565903;
Fundmeldung;Einzelobjekt;437247;"Landa, Myer Jack [Autor:in]
King [Verlag]";"The Jew in drama";"1926 [Erscheinungsdatum]";Buch;"Ez 1785<a>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Landa, Myer Jack | Widmung | Autogramm | Datum 1927-10-XX | Erläuterung: Handschriftlicher Eintrag auf dem vorderen Vorsatz: To Dr. Lion Feuchtwanger a token of esteem from the author M. J. Landa Oct. 1927 | ProvenienzmerkmalVorbesitz: Landa, Myer Jack | Exemplar: DonatorVorbesitz: Feuchtwanger, Lion | Exemplar: WidmungsempfängerZugang: Öffentliche Wissenschaftliche Bibliothek | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut";2011-06-03;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/437247;
Fundmeldung;Einzelobjekt;479329;"Guilliot, André [Autor:in]
Ed. Sagesse / Beresniak [Drucker] [Verlag]";"Collection: Peintres et poètes ; 2. Ariston";"1933 [Erscheinungsdatum]";Buch;"Ag 2517/663-2";"Nummeriertes Ex. Nr. 307Akzessions-Nr. auf der Rücks. des Titelbl.: D 1942.4184Hs. Eintrag: Hommage de l'auteur A GuilliotWeitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-Raubgut. Quellen: Akzessionsjournal der Preußischen Staatsbibliothek D ausl. D 1942.4184, ""Sichtungsstelle des Propagandaministeriums, Berlin"", inventarisiert als Donum 1942-10-06Provenienz: Guilliot, André / Widmung: Autor / AutogrammProvenienz: Guilliot, André / Exemplar: DonatorProvenienz: NN / Exemplar: WidmungsempfängerProvenienz: Deutsches Reich, Reichsministerium für Volksaufklärung und Propaganda, SichtungsstelleProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1942-10-06 / Zugangsnummer D 1942.4184 / NS-Raubgut Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-18;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/479329;
Suchmeldung;Einzelobjekt;186837;"Johann Mattheson [Autor:in]";"Die glücklich streitende Kirche";"1718 [Erscheinungsdatum]";Handschrift;"ND VI - 132";;;2001-08-08;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Verlust/186837;
