Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;322694;"Ledebur, von [Autor:in]";"Streifzüge durch die Felder de Kgl. Preuss. Wappens";"1842 [Erscheinungsdatum]";Buch;4355;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/322694;
Suchmeldung;Einzelobjekt;227451;"Schwindel, Georg Jakob [Autor:in]";"Theophili Sinceri Nachrichten von lauter alten und raren Büchern";"1731-1732 [Erscheinungsdatum]";Buch;"Jac 586";"Stück 1-6, 350 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227451;
Suchmeldung;Einzelobjekt;452942;"Unbekannt [Künstler:in]";Teppich;;"Gebrauchs- / Raumtextilie";"Gundersheimer Gutachten S.141, Nr.9";;"Sammlung Ottmar Strauss";2012-04-02;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/452942;
Suchmeldung;Einzelobjekt;308701;"Franchi, Rossello di Jacopo [Künstler:in]";"Madonna mit Kind";;Gemälde;"Auktionskatalog Graupe Teil 2/44";"Die Madonna sitzt auf einer grünen Bank auf einem roten Kissen. Über einem roten Gewand trägt sie einen gelbgefütterten blauen Mantel mit goldener Borte. Auf ihren Knien hält sie das segnende Christuskind in hellem rotem Mantel, das in der Linken einen Vogel hält. Goldener Grund. Goldener Rahmen. Gutachten: R. van Marle (""...sehr charakteristisches Werk...einer der reizvollsten Maler aus dem Kreise des Lorenzo Monaco""). und Borenius (""...eines seiner besten und anziehendsten Werke...""). Aus englischem Besitz.";"Am 26. und 27. April 1935 bei Paul Graupe, Berlin versteigert.";2005-06-24;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308701;
Suchmeldung;Einzelobjekt;582236;"Unbekannt (deutsche Malerin) [Künstler:in]";"Rumänisches Bauernhaus";"1924 [Datierung]";Gemälde;;"1924 in Berlin angefertigt";"Sammlung Baron Ernest de Goldwurm-Verdor, Amsterdam/Brüssel (deponiert in der Wohnung von Jean Goldwurm, Bruder des Barons, in Brüssel, 155 rue de la Loi ""Residence Palace"", von dort vermutlich am 17. Mai 1940 durch die deutsche Militärverwaltung beschlagnahmt); Verbleib unbekannt";2019-01-30;"Andrea Enderlein (Genealogical Research)
+49 (0) 170 419 0669
ENDSCHU@t-online.de";https://www.lostart.de/de/Verlust/582236;
Suchmeldung;Einzelobjekt;166661;"Unbekannt (Sächsisch) [Künstler:in]";Seitengewehr;"1700 (um) [Datierung]";"Waffen / Zubehör";"W.-G.-I. Nr. 4457";;;2001-08-08;"Auf der Wartburg 1
99817 Eisenach
+49 (0) 36 91 25 00
+49 (0) 36 91 20 33 42
info@wartburg.de
http://www.wartburg-eisenach.de/frame_st.htm
Günter Schuchardt (Direktor / Burghauptmann)
+49 (0) 36 91 25 00
info@wartburg.de";https://www.lostart.de/de/Verlust/166661;"Domagala, Rosemarie: Die Rüstkammer der Wartburg; Kleine Schriftenreihe der Wartburgstiftung, Bd. 3, hg. von der Wartburg-Stiftung; Druckhaus Dierichs; Kassel; 1990Diener-Schönberg, Alfons: Die Waffen der Wartburg. Beschreibendes Verzeichnis der Waffensammlung S.K.H. des Grossherzogs Wilhelm Ernst von Sachsen-Weimar-Eisenach; Mit ... Abb. ... nach photographischen Aufnahmen von Hans Lucas von Cranach; Berlin; 1912 Nr. 416 / Tafel 57 (Abb.)"
Suchmeldung;Einzelobjekt;305563;"Commodianus <Gazaeus> [Autor:in]
Ludwig, Ernst [Herausgeber]
Teubner [Verlag]";"Commodiani Carmina / recognovit Ernestus Ludwig ; 2: Carmen apologeticum complectens";"1877-1878 [Erscheinungsdatum]";Bibliotheksgut;;"(Bibliotheca scriptorum Graecorum et Romanorum Teubneriana ; 223) ; Band 2 ; XXXXIII, 43 S.";"Reichsbankdepot, Kellertresor MagdeburgDie wertvollsten Bestände der Klosterschulbibliothek wurden kriegsbedingt in den Kellertresor des Reichsbankdepots ausgelagert. Nach Ende des Krieges wurde das Reichsbankdepot von der Roten Armee geöffnet und verbracht. Salzbergwerk Neu StaßfurtDer Großteil der Bestände der Klosterschulbibliothek wurde in das Salzbergwerk Neustaßfurt ausgelagert. Ungeklärt bleibt, ob die Bestände geplündert, verbrannt oder von der US-Armee verbracht wurden. Man geht heute von Plünderungen und Brandschatzung durch Fremdarbeiter im Bergwerk aus. Teile der Buchbestände, die heute als vermisst gelten, wurden aufgrund ihres schlechten Erhaltungszustandes verbrannt.
Auslagerung (Magdeburg, Reichsbankhauptstelle (Tresor))";2004-11-19;"Kunstmuseum Kloster U.L.F.
- Klosterschulbibliothek -
39104 Magdeburg
0391 / 565 02 16
0391 / 56 50 255
presse@kunstmuseum-magdeburg.de
http://www.kunstmuseum-magdeburg.de
Dr. Uwe Förster (Öffentlichkeitsarbeit / Museumspädagogik)
uwe.foerster@kunstmuseum-magdeburg.de";https://www.lostart.de/de/Verlust/305563;
Suchmeldung;Einzelobjekt;437652;"Lotther [Drucker:in]";"Der pfarrhern und prediger zu Magdeburgk Christliche kurtze erinnerung an ihre Christliche gemeine ...";"1550 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"Hth 141";;"Stadtbibliothek Magdeburg";2011-06-08;"Stadtbibliothek Magdeburg
Magdeburg
39015 Magdeburg
(0391) 5404880
(0391) 5404803
stadtbibliothek@magdeburg.de
http://stadtbibliothek.magdeburg.de
Lesesaal
(0391) 5404836
Petsch, Peter (Direktor)
(0391) 5404801
Sekretariat
(0391) 5404800";https://www.lostart.de/de/Verlust/437652;
Fundmeldung;Einzelobjekt;518588;"Perez, Jizchok Leib; Eliasberg, Alexander (Übers.) [Autor:in]
R. Löwit [Verlag]";"Chassidische Geschichten";"1917 [Erscheinungsdatum]";Buch;"R Per";;"#1 - (Gusty Freyer), Objekt: Etikett: Exlibris; 'Gusty Freyer'. Gusty Freyer (Gusty Freyer) Zum Exemplar in der ZLB-Datenbank";2014-04-24;"Stiftung Neue Synagoge Berlin - Centrum Judaicum
Oranienburger Straße 28-30
10117 Berlin
030-88028-300
030-88028-483
office@centrumjudaicum.de
http://www.centrumjudaicum.de";https://www.lostart.de/de/Fund/518588;
Suchmeldung;Einzelobjekt;438947;"Unbekannt (Deutsch (Preußen)) [Künstler:in]";"Orden Pour le Mérite, Kreuz des Ordens mit Eichenlaub; getragen vom General der Infanterie Friedrich von Jagow";"1815 [Datierung]";"Orden / Ehrenzeichen";21.376;;"Dieses Objekt wurde 1921 erworben";2011-08-12;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/438947;
