Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;622564;"Vlaminck, Maurice de [Künstler:in]";"Neige / Schnee";;Gemälde;"Jacob Goldschmidt Inventarnummer 189";"derzeit keine weiteren Angaben verfügbar";"Bis Februar 1940 bei Jacob Goldschmidt, für 300 $ an die Lilienfeld Galleries verkauft. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622564;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622565;"Vlaminck, Maurice de [Künstler:in]";"Paysage / Landschaft";;Gemälde;"Jacob Goldschmidt Inventarnummer 212";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622565;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622566;"Vlaminck, Maurice de [Künstler:in]";"Paysage / Landschaft";;Gemälde;"Jacob Goldschmidt Inventarnummer 216";"derzeit keine weiteren Angaben verfügbar";"Bis 1. Februar 1941 bei Jacob Goldschmidt, gemeinsames Eigentum mit Herbert Tannenbaum zu gleichen Teilen. Verkauf an die Lilienfeld Galleries für 315 $. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622566;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622567;"Vlaminck, Maurice de [Künstler:in]";"Le port / Der Hafen";;Gemälde;"Jacob Goldschmidt Inventarnummer 228";"derzeit keine weiteren Angaben verfügbar";"Gemeinsames Eigentum von Jacob Goldschmidt und Siegfried Jochsberger zu gleichen Teilen, spätestens 1942 verkauft. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622567;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622568;"Vlaminck, Maurice de [Künstler:in]";"Neige / Schnee";;Gemälde;"Jacob Goldschmidt Inventarnummer 230";"derzeit keine weiteren Angaben verfügbar";"Bis 1. Januar 1941 bei Jacob Goldschmidt, Verkauf für 300 $ an die Perls Galleries. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622568;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622569;"Vlaminck, Maurice de [Künstler:in]";"Nature morte / Stillleben";;Gemälde;"Jacob Goldschmidt Inventarnummer 231";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622569;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622570;"Vlaminck, Maurice de [Künstler:in]";"Fleurs / Blumen";;Gemälde;"Jacob Goldschmidt Inventarnummer 245";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622570;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622571;"Vlaminck, Maurice de [Künstler:in]";"Fleurs / Blumen";;Gemälde;"Jacob Goldschmidt Inventarnummer 12472";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622571;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622572;"Vlaminck, Maurice de [Künstler:in]";"Arbre / Baum";;Gemälde;"Jacob Goldschmidt Inventarnummer 12532";"derzeit keine weiteren Angaben verfügbar";"Bis 1. Mai 1940 bei Jacob Goldschmidt, für 162 $ an die Lilienfeld Galleries verkauft. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622572;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622573;"Vlaminck, Maurice de [Künstler:in]";"Fleurs / Blumen";;Gemälde;"Jacob Goldschmidt Inventarnummer 12533";"schwarze Blumen";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622573;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622574;"Vlaminck, Maurice de [Künstler:in]";"Neige / Schnee";;Gemälde;"Jacob Goldschmidt Inventarnummer 12536";"derzeit keine weiteren Angaben verfügbar";"Bis Februar 1940 bei Jacob Goldschmidt, für 250 $ an die Lilienfeld Galleries verkauft. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622574;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622575;"Vlaminck, Maurice de [Künstler:in]";"Paysage / Landschaft";;Gemälde;"Jacob Goldschmidt Inventarnummer 12706";"derzeit keine weiteren Angaben verfügbar";"Zur Hälfte Eigentum von Jacob Goldschmidt, bis spätestens 1942 verkauft - NS-vergolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622575;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622576;"Vlaminck, Maurice de [Künstler:in]";"Neige / Schnee";;Gemälde;"Jacob Goldschmidt Inventarnummer 12753";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622576;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622577;"Vlaminck, Maurice de [Künstler:in]";"Maison rouge";;Gemälde;"Jacob Goldschmidt Inventarnummer 12772";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622577;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622578;"Vlaminck, Maurice de [Künstler:in]";Abend;;Gemälde;"Jacob Goldschmidt Inventarnummer 1187";"derzeit keine weiteren Angaben verfügbar";"Bis Februar 1940 bei Jacob Goldschmidt, für 265 $ an die Lilienfeld Galleries verkauft. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622578;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622579;"Vlaminck, Maurice de [Künstler:in]";Meer;;Gemälde;"Jacob Goldschmidt Inventarnummer 1151";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622579;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622580;"Vlaminck, Maurice de [Künstler:in]";"Fleurs / Blumen";;Gemälde;"Jacob Goldschmidt Inventarnummer 1193";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622580;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622581;"Laurencin, Marie [Künstler:in]";"Tête / Kopf";;Gemälde;"Jacob Goldschmidt Inventarnummer 12757";"derzeit keine weiteren Angaben verfügbar";"Bis spätestens Ende August 1941 bei Jacob Goldschmidt - NS-verfolgungsbedingter Entzug wird vermutet. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622581;"Inventarbuch Jacob Goldschmidt, 1939-1941"
Suchmeldung;Einzelobjekt;622582;"Signac, Paul [Künstler:in]";"Constantinople / Konstantinopel";;Gemälde;"Jacob Goldschmidt Inventarnummer 12685";"derzeit keine weiteren Angaben verfügbar";"Gemeinsames Eigentum von Jacob Goldschmidt und Siegfried Jochsberger zu jeweils einem Viertel sowie von der Galerie de l'Élysée zur Hälfte, spätestens 1942 verkauft. Verbleib unbekannt";2024-06-27;"Wantuch Thole Volhard Rechtsanwälte GbR+49 178 5447876, +49 171 2278411wantuch-thole@wtv-art.com, volhard@wtv-art.com";https://www.lostart.de/de/Verlust/622582;"Inventarbuch Jacob Goldschmidt, 1939-1941"
