Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;74219;"Loeffler, August [Künstler:in]";"Quelle des Lykos - Ursprung des Bar el Kelb";"1852 [Datierung]";Malerei;241;;"Verliehene Gemälde (L), 1932 Leihgabe an den Oberpräsidenten Rheinprovinz, Koblenz (L 119)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/74219;"Boetticher, Friedrich von: Malerwerke des 19. Jahrhunderts; 4 Bde; Leipzig; 1891-1901 und erneut 1941, 8."
Suchmeldung;Einzelobjekt;423546;"Dandini, Pietro (Italienischer Maler) [Künstler:in]";"Porträt (Büste)";"1656/1700 [Datierung]";Malerei;"інв. 459-жз(ХХМ)(може 458)";"Objekt-Nr. 1.987; Porträt";"Verlust während der Besetzung von Kharkiv durch nationalsozialistische Truppen 1941-1944";2010-11-26;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/423546;
Fundmeldung;Einzelobjekt;480018;"Moreau-Vauthier, Charles [Autor:in]
Hachette [Verlag]";"Les portraits de l'enfant";"1901 [Erscheinungsdatum]";Buch;"Nu 3953";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Deutsches Reich, Heer, Oberbefehlshaber Ost | Erläuterung: LieferantZugang: Preußische Staatsbibliothek | Zugangsnummer D 1940.3109 | NS-Raubgut | Datum 1940-04-24 | Erläuterung: Akzessionsnummer auf der Rückseite des Titelblattes: D 1940.3109. NS-Raubugt, Quelle: Akzessionsjournal der Preußischen Staatsbibliothek Dona ausl. D 1940.3109 ""Oberbefehlshaber Ost Lodsch"", inventarisiert als Donum";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/480018;
Suchmeldung;Einzelobjekt;87617;"Stenckart, Karl [Autor:in]";"Zeugdruck, Der. Sein Wesen, seine Geschichte und seine Ausübung.";"1914 [Erscheinungsdatum]";Buch;9911;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87617;
Suchmeldung;Einzelobjekt;226214;"Buchler, Johann [Autor:in]
Gualther [Verlag]";"Gnomologia seu memorabilium cum primis Germanicae Gallicaeque linguae sententiarum brevis et aperta ... descriptio Per Joannem Buchlerum ... Praeter aegnigmata diversa, eaque per quam venusta acc. opera eiusdem tractatus de Anno, & eius partibus cum Kalen";"1602 [Erscheinungsdatum]";Buch;"Jac 342";"391 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/226214;
Fundmeldung;Einzelobjekt;292462;"Brann, Marcus [Autor:in]
Löwit [Verlag]";"Wie Zacharias Frankel nach Teplitz kam";"München, 1945 [Zeitraum (Sammlung)]
1917 [Erscheinungsdatum]";Buch;"A 5294";"36 S.";"handschriftliche Widmung an Jakob Winter (*1857 in Sandorf/Ungarn, gest. 1940, Rabbiner und Literaturhistoriker in Dresden)";2003-09-03;"Fachbibliothek Historicum 
Schellingstrasse 12
80799 München
Dr. Sven Kuttner (Stellvertretender Direktor)
Sven.Kuttner@ub.uni-muenchen.de";https://www.lostart.de/de/Fund/292462;
Fundmeldung;Einzelobjekt;531085;"Mathews, Albert P. [Autor:in]
Müller [Verlag]";"The value of ""a"" of Van der Waals' equation and the nature of cohesion";"1917 [Erscheinungsdatum]";Buch;;"Deutsche Akademie der Luftfahrtforschung#Sachgruppennummer, Bleistift, möglicherweise ausradiert; Deutsche Akademie der Luftfahrtforschung#Jahr Zugangsnummer = 809[?] Bleistift";"Deutsche Akademie der Luftfahrtforschung";2015-12-18;"TU Berlin
Universitätsbibliothek
(im VOLKSWAGEN-Haus)
Fasanenstr. 88 
10623 Berlin
+49 (0) 30 314 21962
http://www.ub.tu-berlin.de/
Angelika von Knobelsdorff M.A. (Referentin für Alte Drucke und Bestandserhaltung)
+49 (0)30 314-76117
angelika.vonknobelsdorff@tu-berlin.de";https://www.lostart.de/de/Fund/531085;
Suchmeldung;Einzelobjekt;251194;"Landon, Charles [Künstler:in]";"Anales de Musée des Beaux Arts.";;"Mappenwerk / Skizzenbuch";"B 76m,1";"Ort: Paris ; 1801 ff; 21 Bde.";;2002-04-03;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/251194;
Suchmeldung;Einzelobjekt;437945;"Unbekannt (Österreichisch (Wien)) [Künstler:in]";Blumenstrauß;;Malerei;"46 (Lange)";"in einer Silbenvase vor dunklem Grund. Als Belebung Schmetterlinge und ein Vogel.Literatur: Hans W. Lange: Gemälde und Kunstgewerbe aus einer bekannten Privatsammlung - Verschiedener Kunstbesitz. Berlin. Versteigerung am 22. und 23. Juni 1939. Katalognummer 46 (Kürzel: L., Berlin).";"Sammlung Hermine Feist-Wollheim;L., Berlin;Auktion Lange 1939";2011-06-27;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/437945;
Suchmeldung;Einzelobjekt;571960;"Porzellanmanufaktur Meissen [Manufaktur]";"Koppchen mit Unterschale";"1730/1735 (um) [Datierung]";"Kunsthandwerk / -gewerbe";;"Mit achtpassig geschweiftem Rand. In Unterglasurblau in ostasiatischer Art mit breiter Randbordüre und mit Blütenstauden bemalt. Teilweise vergoldet. Schwertermarke mit Punkt. Meißen, um 1730–1735. Literatur: Auktionskatalog Hans W. Lange, Wertvolles Kunstgewerbe, Berlin, 19.-21. Mai 1941, S. 105. Nr. 491 (DOI: Externer Link)";"Sammlung Dr. Wilhelm Dosquet, Berlin, Auktion Hans. W. Lange, Berlin, Mai 1941";2017-11-15;"Dr. Sibylle Ehringhaus
ehringhaus@revidet.de";https://www.lostart.de/de/Verlust/571960;
