Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;530158;"Wilt, Hans [Künstler:in]";"Landschaft auf Capri auch Capri";;Malerei;"149 (Notariat 1921)
3100 (VL 1935)
199 (Rieger 1938)
23  (NARA Austrian Claims)
300 (RA 1947)";"Rieger Paintings acquired by Wels: ""abgegeben an BDA 04.12.1947""Kommissionsbuch: ""verkauft, verrechnet""Quelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Einlagsbuch 1935-1936 und Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: AT – WStLA, MA 8, Archiv des Wiener Künstlerhauses. Biographische Mappe Dr. Heinrich Rieger.• Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: AT – BDA, K 44/3, Rieger. Blatt 92Rü.• Liste ""Rieger Paintings acquired by Wels"". In: US-NARA, RG 260, M1926. Roll 3. Claims. Records Relating to Claims. Austrian Claims. File Number 92. Blatt 226.• Abschrift aus dem Kommissionsbuch: Vom Salzburger Geschäft im Jahre 1939 in Kommission (vermutlich aus der Sammlung Dr. Rieger). In: US-NARA, RG 260, M1926. Roll 3. Claims. Records Relating to Claims. Austrian Claims. File Number 92. Blatt 254.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.";"Sammlung Dr. Heinrich Rieger, WienKunsthandel Galerie Welz, Wien 1940 -Verbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530158;
Suchmeldung;Einzelobjekt;530159;"Windhager, Franz [Künstler:in]";"Landschaft mit Staffage";;Malerei;"3111 (VL 1935)
304 (RA Liste 17.05.1947)";"Quelle: • Einlagsbuch 1935-1936 und Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: AT – WStLA, MA 8, Archiv des Wiener Künstlerhauses. Biographische Mappe Dr. Heinrich Rieger.• Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: AT – BDA, K 44/3, Rieger. Blatt 92Rü.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530159;
Suchmeldung;Einzelobjekt;530160;"Windhager, Franz [Künstler:in]";"Wandernder Soldat";;Malerei;"518 (Notariat 1921)
3115 (VL 1935)
305 (RA Liste 17.05.1947)";"Quelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Einlagsbuch 1935-1936 und Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: AT – WStLA, MA 8, Archiv des Wiener Künstlerhauses. Biographische Mappe Dr. Heinrich Rieger.• Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: AT – BDA, K 44/3, Rieger. Blatt 92Rü.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530160;
Suchmeldung;Einzelobjekt;530163;"Wodnansky, Wilhelm [Künstler:in]";"Frau vor dem Spiegel auch Vor dem Spiegel";;Malerei;"409 (Notariat 1921)
Teil von 203 (Rieger 1938)
307 (RA 1947)";"Quelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530163;
Suchmeldung;Einzelobjekt;530164;"Zdrazilla, [Adolf] [Künstler:in]";"Schlesische Hochzeit auch Schlesische Bauernhochzeit";;Malerei;"129 (Notariat 1921)
211 (Rieger 1938)
310 (RA 1947)";"In Notariat falsch geschrieben: IdrazillaQuelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: AT – BDA, K 44/3, Rieger. Blatt 92Rü.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530164;
Suchmeldung;Einzelobjekt;530165;"Zerlacher, Ferdinand Mathias [Künstler:in]";"Alte Bäuerin";"1912 [Datierung]";Gemälde;"3159 (VL 1935) 213 (Rieger 1938) 312 (RA Liste 17.05.1947) 530165 (Lost Art-ID) 159 (Ankwicz-Kleehoven)";;"Sammlung Dr. Heinrich Rieger, Wien - 1939/1941 (um); Verbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530165;"Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: Wiener Stadt- und Landesarchiv, MA 8, Archiv des Wiener Künstlerhauses,. Biographische Mappe Dr. Heinrich Rieger; Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: Bundesdenkmalamt Wien (BDA), Personenmappe Rieger, Restitutionsmaterialien, K 44/3, Rieger 1947-1949. Blatt 92Rü; Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, Reichsstatthalter Österreich, RSthOe, Abt. III 1938, Nr. 201773; Der Bauer in der österreichischen Malerei (XXVI. Ausstellung im Oberen Belvedere). Wien 1937. Kat. Nr. 56."
Suchmeldung;Einzelobjekt;530166;"Zerlacher, Ferdinand Mathias [Künstler:in]";"Selbstbildnis auch Selbstporträt";;Malerei;"3206 (VL 1935) 214 (Rieger 1938) 313 (RA Liste 17.05.1947) 256 (Bildnis und Selbstbildnis)";;"Sammlung Dr. Heinrich Rieger, Wien - 1924 - 1939/1941 (um); Verbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530166;"Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: Wiener Stadt- und Landesarchiv, MA 8, Archiv des Wiener Künstlerhauses,. Biographische Mappe Dr. Heinrich Rieger; Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, Reichsstatthalter Österreich, RSthOe, Abt. III 1938, Nr. 201773; Anhang zum Schreiben von Dr. Broda an BDA vom 17.05.1947: Aufstellung der wichtigsten fehlenden Gemälde aus der Sammlung Dr. Rieger. In: Bundesdenkmalamt Wien (BDA), Personenmappe Rieger, Restitutionsmaterialien, K 44/3, Rieger 1947-1949. Blatt 92Rü; Künstlerhaus Wien, ‎Hans Ankwicz-Kleehoven (Hrsg.): Bildnis und Selbstbildnis österreichischer Künstler seit 100 Jahren: Ausstellung Dezember 1924. Wien 1924. Kat. Nr. 256."
Suchmeldung;Einzelobjekt;530373;"Andersen, Robin Christian [Künstler:in]";Stilleben;;Malerei;"3148 (VL 1935)
7 (Rieger 1938)";"Erwerbung 1917. Drei Stilleben wurde bereits restituiert: ""Stilleben mit drei Zitronen"", ""Stilleben mit Weintrauben"" und ""Rosenstilleben"". Insgesamt besaß Heinrich Rieger jedoch mindestens 11 Stilleben des Künstlers mit Früchten oder Blumen. 6 davon noch Ende 1938.Quelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.• Lisa Fischer: Irgendwo. Wien, Theresienstadt und die Welt Die Sammlung Heinrich Rieger. Wien 2008. S.183.• Vgl. Andersen Blumenstück. In: Die Moderne Welt. 1920, Heft 1, 5.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-16;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530373;
Suchmeldung;Einzelobjekt;530374;"Blau, Tina [Künstler:in]";Landschaft;;Malerei;"3160 (VL 1935)
? 11 (Rieger 1938)";"Quelle: • Einlagsbuch 1935-1936 und Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: AT – WStLA, MA 8, Archiv des Wiener Künstlerhauses. Biographische Mappe Dr. Heinrich Rieger.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.• Vgl. Sotheby's: Deutsche und Österreichische Malerei und Zeichnungen nach 1800. Auktion vom 30.06.1998. München 1998. Lot 136. Tina Blau: Praterlandschaft, Wien, Öl : Karton, 36 x 48 cm. Aus Sammlung Luigi Kasimir.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-16;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530374;
Suchmeldung;Einzelobjekt;530375;"Born, [Wolfgang?] [Künstler:in]";Landschaft;;Malerei;"3125 (VL 1935)";"Eine ""Seelandschaft"" desselben Künstlers wurde restituiert.Quelle: • Einlagsbuch 1935-1936 und Liste ""Sammlung des Herrn Dr. Heinrich Rieger (Herbstausstellung 1935)"". In: AT – WStLA, MA 8, Archiv des Wiener Künstlerhauses. Biographische Mappe Dr. Heinrich Rieger.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-16;"Rosbach & Fremy (Rechtsanwälte)+49 (0) 30 280 70 71/72office@ra-rff.de";https://www.lostart.de/de/Verlust/530375;
