Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;433822;"Fedin, Konstantin [Autor:in]
Universum-Bücherei für Alle [Verlag]";"Universum-Bücherei ; 27. Die Brüder : Roman";"1928 [Erscheinungsdatum]";Buch;"Dd 11 : 285";"Ex. mit hs. Signatur: Df 10Stempel: Thüringische Landesbibliothek <Weimar>Einband: Scheibe, Fritz / Stempel: BuchbinderWeitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Quelle: Zugangsbuch, Jg. 1934.1, Nr. 161: ""Überweisung aus Thüringischen Bibliotheken früherer sozialdemokratischer Ortsgruppen u.ä."" an die Thüringische Landesbibliothek <Weimar>, als Geschenk deklariertErwerbung: 1934 April 04 / Zugangsnummer / sogenannte Überweisung als Geschenk / NS-RaubgutForschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Sammlung: Sammlung Überweisungen sozialdemokratischer OrtsgruppenVorbesitz: Gewerkschaftskartell <Stadtlengsfeld> | Signatur | Stempel | TilgungVorbesitz: Thüringische Landesbibliothek Weimar | Stempel | Tilgung";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/433822;
Suchmeldung;Einzelobjekt;287457;"Unbekannt (Russisch) [Künstler:in]";"Viereckiger Blumentopf";;Behältnis;1265;"Zartgrüne Farbe mit weißen Reliefmedaillons";;2003-07-08;"Nahimov Prospekt 9 (проспект Нахімова 9)
99011 Sewastopol
+ 38 (0692) 540367
info@sevartmuseum.info
http://www.sevartmuseum.info
Natalia Bendyukova (Direktorin)
+38 (0692) 540367
bendyukova@yahoo.com";https://www.lostart.de/de/Verlust/287457;
Suchmeldung;Einzelobjekt;297885;;Kohlenbeckendeckel;;"Plastik / Skulptur";"E 164";"Conze Typus III A";"Verlustgeschichte: Preussische Seehandlung (Gendarmenmarkt, Berlin) Mai 1945.
Auslagerung (Berlin, Preußische Staatsbank / ehem. Seehandlung am Gendarmenmarkt (Behrenstraße 26) (Tresor))";2004-01-23;"Humboldt-Uni Berlin
Winckelmann-Institut
10099 Berlin
030-20932265
030-20932494
winckelmann@culture.hu-berlin.de
http://www2.hu-berlin.de/winckelmann
Dr. Agnes Henning (Wissenschaftliche Mitarbeiterin / Sammlungsleitung)
+49 30 2093 98127
Agnes.Henning@hu-berlin.de";https://www.lostart.de/de/Verlust/297885;
Suchmeldung;Einzelobjekt;282919;"Lanskoj, Iwan Iwanowitsch [Künstler:in]";"Zwei Arbeiter vor dem Streik";;Malerei;"1719 163 H-739";Gemälde;;2003-06-05;"Tereshchenkivs'ka St. 9 (вул. Терещенківська 9)
01004 Kiew
+38 (044) 287-12-44
museumru@ukr.net
http://www.primetour.ua/de/excursions/museum/Kievskiy-muzey-russkogo-iskusstva.html
Yuri E. Vakulenko (Юрій Євгенович Вакуленко)  (Generaldirektor (Генеральний директор))
+38 (044) 287-12-44
museumru@ukr.net";https://www.lostart.de/de/Verlust/282919;
Suchmeldung;Einzelobjekt;443548;;"Die Requisitionen (Ersuchungen) um Durchmarschpässe für die in den Reichsstädten angeworbenen und nach Jever zu transportierenden Rekruten";"1778 [Dokumentdatum]";Archivgut;"Z 89, Nr. 800";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/443548;
Suchmeldung;Einzelobjekt;178386;"Schmidt, Willy [Künstler:in]";Selbstbildnis;;Malerei;"BK 1503 (28 - 31)";"Signatur: Rechts unten: Sch.";;2001-08-08;"Görlitzer Sammlungen für Geschichte und Kultur / Kulturhistorisches Museum 
Neißstraße 29
02826 Görlitz
+49 (0) 3581 67 1355
museum@goerlitz.de
http://www.museum-goerlitz.de/
Dr. Jasper von Richthofen (Museumsleitung, Archäologie)
+49 (0) 3581 67 1351
jvrichthofen@goerlitz.de";https://www.lostart.de/de/Verlust/178386;
Suchmeldung;Einzelobjekt;5000007253;"Bretschneider, Karl Gottlieb [Autor:in]
Schwetschke [Verlag]";"Der Freiherr von Sandau oder die gemischte Ehe";"1839 [Erscheinungsdatum]";Buch;"T 517";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-09-17;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000007253;
Suchmeldung;Einzelobjekt;87400;"Schumann-Loecknitz, Hugo [Autor:in]";"Vorgeschichtliche Beziehungen der Uckermark während der Stein- und Bronzezeit";"1899 [Erscheinungsdatum]";Buch;7088;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87400;
Suchmeldung;Einzelobjekt;284776;"Djadtschenko [Künstler:in]";Dorfhof;"1886/1915 [Datierung]";Zeichnung;"p 954";Zeichnung;;2003-06-25;"Gruschevsky St. 6 (вул. Грушевського 6) 
01001 Kiew
+38 (044) 278 13 57
info@namu.ua 
https://namu.ua/
Yuliya O. Lytvynets (Юлія Олександрівна Литвинець) (Generaldirektorin (Генеральний директор))
+38 (044) 278 13 57
info@namu.ua | lytvynets76@gmail.com";https://www.lostart.de/de/Verlust/284776;
Fundmeldung;Einzelobjekt;448582;"Begemann, Wilhelm [Autor:in]
Mittler [Verlag]";"Vorgeschichte und Anfänge der Freimaurerei in England ; Buch 1. Die alten englischen Werklogen und ihre Sprößlinge";"1909 [Erscheinungsdatum]";Buch;"8 H UN III, 5899/k:1";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"NS-Raubgut; Bezugsquelle: Dr. Robert Schneider. Schneider besaß eine große Sammlung an Freimaurerliteratur und hat von der Auflösung der Freimaurerlogen durch die Nationalsozialisten profitiert; Titelblatt Mitte rechts ausgeschnitten, vermutlich vorher Stempel: DIE FREUNDE ZUR EINTRACHT MAINZ; Signatur auf Titelblatt: II B 11; restituiert im Juni 2017Provenienz: Dr. Robert SchneiderProvenienz: DIE FREUNDE ZUR EINTRACHT MAINZ / StempelNotiz: Signatur: II B 11Zugang: 1945-01-23 / NS-RaubgutSchneider, Robert Dr.
Status
restituiert";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/448582;
Suchmeldung;Einzelobjekt;440138;"Unbekannt (Chinesisch) [Künstler:in]";"Zwei Rauchverzehrer";;"Kunsthandwerk / -gewerbe";;"Grünliches Seladon. Zeit: Ming";"Sammlung Max Wassermann und Eleonore Wassermann geborene Seligmann; Gutachten über Porzellane und Keramiken fernöstlichen und europäischen Ursprungs, die zu den Kriegsschäden von Frau Raymonde Regina Lemant, geborene Wassermann, gehören; Deponiert durch Wassermann in Banque de l'Union Parisienne , Paris; 1941 durch ERR, Devisenschutzkommando beschlagnahmt; 8. Originalseite.";2011-09-12;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/440138;
Suchmeldung;Einzelobjekt;260419;"De l´ Isle, Guill. [Autor:in]
August Vindel, Conr. Lotter [Verlag]";"Mappa totius mundi.";;"Karte / Grundrisse";"Cart. II. 6";;;2002-06-27;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260419;
Suchmeldung;Einzelobjekt;86520;"Nutting, Ch. C. [Autor:in]";"American Hydroids";"1900 [Erscheinungsdatum]";Buch;6956;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86520;
Fundmeldung;Einzelobjekt;425619;"Mayer, P. [Autor:in]
Dentu [Verlag]";"Histoire du deux décembre";"1869 [Erscheinungsdatum]";Buch;;"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Provenienz: Finck, Rudolf Carl von / Exlibris / MonogrammVorbesitz: Petschek, Ignaz | Exlibris | ProvenienzmerkmalVorbesitz: Petschek, Helene | Exlibris | ProvenienzmerkmalVorbesitz: Reichstauschstelle | NS-Raubgut | Erläuterung: LieferantVorbesitz: Reichstauschstelle | Notiz | Nummer 2830/58Zugang: Bibliothek der Hansestadt Hamburg | Datum 1944Abgang: Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky | Restitution | Datum 2013-07-17
Status
restituiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/425619;
Suchmeldung;Einzelobjekt;5000008722;"Invaliden Anstalt [Verlag]";"Hof- und Staats-Handbuch des Grossherzogthums";;Buch;"Gds 8040";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-11-04;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000008722;
Suchmeldung;Einzelobjekt;423392;"Ssjeroff, Valentin Alexandrowitsch [Künstler:in]";"Raub der Europa";"1876/1912 [Datierung]";Malerei;339-Ж-ОХМ;"Objekt-Nr. 1453; Vorrevolutionäre russische Malerei, mythologisches Subjekt";;2010-11-25;"Sofiyska 5a (вул. Софіївська 5а)
65082 Odessa
+38 (048) 723 82 72
mail@ofam.od.ua
http://ofam.od.ua/
Vitaliy Abramov (Віталій Олексійович Абрамов) (Direktor (Директор))
+38 (048) 723 82 72
mail@ofam.od.ua";https://www.lostart.de/de/Verlust/423392;
Suchmeldung;Einzelobjekt;277119;"Unbekannt [Künstler:in]";"Bildnis der Auguste Luise Otte";;Malerei;"Handschriftliches Verzeichnis Nr. 270";"Kopie nach Balthasar DennerDie in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/277119;
Suchmeldung;Einzelobjekt;471767;"Unbekannt (Italienisch) [Künstler:in]";"Kachel mit Hirtenszene";"1701/1800 [Datierung]";"Kunsthandwerk / -gewerbe";"Gundersheimer Gutachten S. 139, Nr. 98";;"Sammlung Ottmar Strauss; Verbleib unbekannt";2013-03-07;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/471767;
Suchmeldung;Einzelobjekt;263285;"Schlosser, Julius von [Autor:in]";"Die Wandgemälde aus Schloß Lichtenberg.";"1916 [Erscheinungsdatum]";Buch;"D 15ot,1";;;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/263285;
Fundmeldung;Einzelobjekt;434619;"Poplimont, Charles [Autor:in]
Carion [Verlag]";"La Belgique héraldique ; Tome X. S - Tr";"1867 [Erscheinungsdatum]";Buch;"Aa 10 : 83 [d] (10)";"Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Velden, Adolf von den *1853-1932* | Exlibris | ProvenienzmerkmalVorbesitz: Velden, Adolf von den *1853-1932* | Signatur D 62 | Erläuterung: Exemplar mit handschriftlicher Signatur: D 62Vorbesitz: Velden, Else von den *1863-1942* | Exemplar: DonatorinZugang: Thüringische Landesbibliothek Weimar | NS-Raubgut | Stempel | Zugangsnummer 1939.186 | Datum 1939-05-02 | Erläuterung: Erwerbungsart: D. - Herkunft laut Zugangsbuch [Loc A : 200. 1938]: Frau v. d. Velden - W. - Zusätzliche Quellen: Akten des Thüringischen Hauptstaatsarchivs Weimar, Der Oberfinanzpräsident Thüringen 693 und 720 [ThHStAW, OFP, 693 u. 720]: Sicherungsanordnung gegen Else von den VeldenAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2013 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2013 | Erläuterung: Ankauf nach RestitutionVorbesitz: NN | NummerSammlung: Sammlung Adolf von den Velden
Status
restituiert";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/434619;
Suchmeldung;Einzelobjekt;294816;;"Odesser Hafen";;Malerei;52;Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/294816;
