Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;182197;"Reni, Guido [Künstler:in]";"Eine junge Dame blickt nach rechts";;Zeichnung;"C 475";"Feder in Schwarzbraun";"Alter Bestand, vor 1756 erworben.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/182197;
Fundmeldung;Einzelobjekt;460778;"Unbekannt (Afrikanisch / Mendi, Sierra Leone) [Künstler:in]";Deckelkorb;;"Kunsthandwerk / -gewerbe";"Af 2474";"Großer runder Deckelkorb";"Łόdź / Litzmannstadt (Schrank 13, 8) - 1940 Museum für Völkerkunde des Grassi-Museums Leipzig - 1942 Institut für Ethnologie Göttingen
Status
restituiert";2012-11-27;"Georg-August-Universität
Institut für Ethnologie und Ethnologische Sammlung
Theaterplatz 15
37073 Göttingen
+49 (0)551 / 39-7892
+49 (0)551 / 39-7359
ethno@sowi.uni-goettingen.de
http://www.uni-goettingen.de/de/28822.html
Dr. Gundolf Krüger (Akademischer Direktor)
+49(0)551-39 7894
gkruege1@sowi.uni-goettingen.de";https://www.lostart.de/de/Fund/460778;
Suchmeldung;Einzelobjekt;187885;;"Die bei der Wiedereinrichtung der königlichen Armeen im Lande veranstaltete Verpflegung der Tartarischen Hof- oder sogenannten Ulanen-Fahnen";"1742/1743 [Dokumentdatum]";Archivgut;"Nr. 38";;;2001-08-08;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/187885;
Suchmeldung;Einzelobjekt;302773;;"Jakob Neubauer, Bürger von Weißenfels, verpfändet Christoph von Ebeleben zu Leutitz, Hauptmann zu Weißenfels, eine Wiese bei Markwerben.";"1545-06-24 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 11263";"Sprache: Deutsch";"In der Auslagerungsstelle Schloss Bieberstein verschollen
Auslagerung (Bieberstein, Schloss Bieberstein)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/302773;
Fundmeldung;Einzelobjekt;318356;"Kriehuber, Josef (1800) [Künstler:in]";"Johann Strauß Sohn";"1853 [Datierung]";Druckgrafik;"68.459 (Museum Wien)";"mit faksimilierter Unterschrift";"Ankauf Verlag Haslinger, Wien.";2006-10-27;"
Wien Museum
Karlsplatz
A-1040 Wien
0043 1 505 8747 - 7201
http://www.wienmuseum.at
Mag. Gerhard Milchram (Restitutionsbeauftragter der Stadt Wien)
+43-664-882 938 81
gerhard.milchram@wienmuseum.at
MMag. Dr. Michael Wladika
0043 1 0664 213 0481
michael.wladika@wienmuseum.at";https://www.lostart.de/de/Fund/318356;
Suchmeldung;Einzelobjekt;309200;"Bochmann, Gregor von [Künstler:in]";"Estnische Landschaft mit Bauernhaus";;Malerei;;;"Dr. Max Stern, Düsseldorf; 13.11.1937 Kunsthaus Lempertz, Köln, Auktion 392";2005-07-07;;https://www.lostart.de/de/Verlust/309200;
Suchmeldung;Einzelobjekt;313278;"Unbekannt (Chinesisch) [Künstler:in]";"Grau-grüne Vase mit Krakelur";;Gefäß;"Auktionskatalog Nr. 15";;"Berlin / Internationales Kunst- und Auktions-Haus GmbH, 1933.5.9";2006-03-17;;https://www.lostart.de/de/Verlust/313278;
Fundmeldung;Einzelobjekt;531985;"Unbekannt [Künstler:in]";"Kranenkanne (Dröppelminna)";;"Kunsthandwerk / -gewerbe";"81/166 Mk";"mit profiliertem Halsrand und drei geschwungenen, vierkantigen Füßen, Deckel fehlt, von ursprünglich drei Holzkugelfüßen nur einer vorhanden, keine Zinnmarke";"1956-2008 Potsdam-Museum; zuvor: 1942-1956 verpackt/magaziniert in einem Lagerraum auf dem Firmengrundstück Behlertstraße 29, Potsdam; zuvor: ca. 1933-1942 Lina Friedrichs, geb. Kaufmann (1856-1943), Potsdam; zuvor: bis ca. 1933 Paul Heiland (1870-1933), Potsdam; zuvor: unbekannt
Status
restituiert";2016-01-28;"Provenienzforschung, Hausarchiv, Bibliothek Potsdam-Museum - Forum für Kunst und Geschichte
Am Alten Markt 9
14467 Potsdam
+49(0)331 - 289 6821
+49(0)331 - 289 6808
museum-geschichte@rathaus.potsdam.de
http://www.potsdam.de/potsdam-museum";https://www.lostart.de/de/Fund/531985;
Suchmeldung;Einzelobjekt;444246;;"Planierung des Kanals bei Mühlingen";"1733 [Dokumentdatum]";Archivgut;"Z 89, Nr. 1510";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/444246;
Suchmeldung;Einzelobjekt;574683;"Unbekannt (Holländisch) [Künstler:in]";Rauchtisch;;Möbel;;"mit Delfter Kacheln. Quelle: D – LAB, B Rep. 025-05, Nr. 14767/59.";"Sammlung Herbert Kahnheimer, Frankfurt/Berlin - 1935; Beschlagnahme und Verwertung durch das Finanzamt Tiergarten, 1935/36 (um); Verbleib unbekannt";2018-01-18;;https://www.lostart.de/de/Verlust/574683;
