Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;83650;"Beltz, Robert [Autor:in]";"Untersuchungen zur jüngeren Bronzezeit in Mecklenburg";"1887 [Erscheinungsdatum]";Buch;8557;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83650;
Suchmeldung;Einzelobjekt;531917;"Unbekannt (Holländisch (Delft)) [Künstler:in]";"Ein Paar Delfter Flaschenkürbisvasen";"1670/1700 [Datierung]";Gefäß;"220 (Graupe)";"mit achteckigen, oben bauchig erweiterten Stangenhälsen. Blau bemalt mit Streublumen und Gehängen. Fuß und Hals in Bronzereifen. Quelle: Paul Graupe: Gemälde, Kunstgewerbe aus verschiedenem Besitz, Ostasiatisches Porzellan aus dem Besitz der Prinz-Albrecht-Linie des vormals Preußischen Königshauses und aus drei Privatsammlungen. Auktion vom 20. und 21.10.1936. Berlin 1936.";"Sammlung Victor von Klemperer, Dresden Auktion Graupe, Berlin 20.-21.10.1936, Lot 220";2016-02-12;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/531917;
Suchmeldung;Einzelobjekt;209499;"Frankenthaler Porzellan (Deutsch (Frankenthal)) [Manufaktur]";Kaffeekanne;;Gefäß;"Z.V. Nr. 2088";"Kaffeekanne von geschweifter Rokokoform mit Watteaumalerei: Tanzendes Paar in klassischer Landschaft; er in weißem Anzug, sie mit rotem Umhang über gelbem Kleid. Ansonsten Streublumensträuße. Der Deckel mit glattem, rundem Knauf und Bild: Sitzende junge Dame von hinten in einer Landschaft.";"Gekauft aus Rud. Bangels Kunstauktion 875 in Frankfurt a/M 11/II 1911 Katalog No. 6 Preis 220 Mk + 22 Mk Aufgeld.";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/209499;"Zugangsverzeichnis Nr. 2088"
Suchmeldung;Einzelobjekt;445991;"Unbekannt (Deutsch (Preußen)) [Künstler:in]";"Standarte des Kürassier-Regiments Nr. 5 Prinz Ludwig Alexander von 20869";"1782 [Datierung]";"Gebrauchs- / Raumtextilie";"AD 6462";"Tuch: Hellblaue damaszierte Seide. Weißes Mittelschild. Devisenband. In den Ecken Monogramm ""FR"".";"Artilleriedepot, die Objekte befanden sich bereits vor 1885 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445991;
Fundmeldung;Einzelobjekt;318794;"Pötsch, Igo [Künstler:in]";"Rosalia Chladek mit einem Tanzpartner";"1934 [Datierung]";Gemälde;"77.755 (Museum Wien)";"sign. u. dat.; Rahmen 225 x 154; auf der Rückseite Kleber ""Wr. Neueste Nachrichten, 16. Mai 1944"", Kleber mit Adresse der Musikschule der Stadt Wien, Johannesgasse 4b, handschriftlich ""W. V. 673"", re. u. Kleber ""1932/1261""";"Ankauf Kunsthandlung Deutsche Raumkunst, Wien";2006-11-01;"
Wien Museum
Karlsplatz
A-1040 Wien
0043 1 505 8747 - 7201
http://www.wienmuseum.at
Mag. Gerhard Milchram (Restitutionsbeauftragter der Stadt Wien)
+43-664-882 938 81
gerhard.milchram@wienmuseum.at
MMag. Dr. Michael Wladika
0043 1 0664 213 0481
michael.wladika@wienmuseum.at";https://www.lostart.de/de/Fund/318794;
Suchmeldung;Einzelobjekt;308180;;Régence-Armlehnsessel;"1730 (um) [Datierung]";Möbel;"Auktionskatalog Graupe Teil 1/158";"Nußholz geschnitzt, Rohrgeflechtbespannung, Diagonalstege als Beinverbindung. Sitzkissen. Frankreich";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308180;
Suchmeldung;Einzelobjekt;430010;"Unbekannt [Künstler:in]";"Bauer mit der Bäuerin und Geflügel";;Malerei;877;;"Kunstsammlung Dr. Adolph Schwarzenberg, Palais Schwarzenberg, Wien; 1940 von der Gestapo beschlagnahmt und zum Schutz vor Bombenangriffen in die Tschechoslowakei verlagert; momentane Aufbewahrungsorte sind die Schlösser Hluboká nad Vltavou (Frauenberg), Třeboň (Wittingau) und Český Krumlov (Böhmisch Krumau)";2011-03-22;;https://www.lostart.de/de/Verlust/430010;
Suchmeldung;Einzelobjekt;283267;"Bodarevskij, Nikolaj Kornil¿evic [Künstler:in]";"Bildnis einer unbekannten Frau";"1893 [Datierung]";Malerei;"511 Y-1072";"Gemälde; links unten eine russische Signatur: N. Bodarevskij 1893.";;2003-06-05;"Tereshchenkivs'ka St. 9 (вул. Терещенківська 9)
01004 Kiew
+38 (044) 287-12-44
museumru@ukr.net
http://www.primetour.ua/de/excursions/museum/Kievskiy-muzey-russkogo-iskusstva.html
Yuri E. Vakulenko (Юрій Євгенович Вакуленко)  (Generaldirektor (Генеральний директор))
+38 (044) 287-12-44
museumru@ukr.net";https://www.lostart.de/de/Verlust/283267;
Fundmeldung;Einzelobjekt;234687;;Taler;"1629 [Datierung]";Münze;33,042;"Münzherr: Wallenstein";"Tausch von Münzhändler Ludwig Grabow, Rostock, 15.05.1933";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/234687;
Suchmeldung;Einzelobjekt;12032;"Böcklin, Arnold (1827) [Künstler:in]";"Die Götter Griechenlands";"1859 [Datierung]";Malerei;"GK 815, St 21";"Signatur: A. Böcklin; Maße: 85 x 58 cm";"Eintrag im alten Inventar vom 7.2.1939: ""Gesteigert auf der Auktion Hans W. Lange, Berlin, für M 15.000,- + 15%""";2001-08-08;"Kulturhistorisches Museum
Magdeburg
Otto-von-Guericke-Str. 68-73
39104 Magdeburg
+49 (0) 391 540 3501
+ 49 (0) 391 540 3510
museen@magdeburg.de
http://www.khm-magdeburg.de/Home.html
Dr. Gabriele Köster (Direktorin der Magdeburger Museen)
+ 49 (0)391 540 35 01
Gabriele.Koester@museen.magdeburg.de
Dr. Karin Kanter (Graphische Sammlung)
Karin.Kanter@museen.magdeburg.de";https://www.lostart.de/de/Verlust/12032;
Suchmeldung;Einzelobjekt;449126;"Unbekannt [Künstler:in]";"Tischchen mit vier gedrehten Beinen, Messingecken und -Schuhen";;Möbel;"Gundersheimer Gutachten S.3, Nr.53";;"Sammlung Ottmar Strauss";2011-11-15;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/449126;
Suchmeldung;Einzelobjekt;320574;"Wacker-Lipsin [Autor:in]";"Beschreibung der kurf. Antiken Gallerie in Dresden";"1798 [Erscheinungsdatum]";Buch;788;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/320574;
Suchmeldung;Einzelobjekt;272071;;"Bischofs Albert übereignet auf Bitten des Vikars Werner de Repagulo dem Stift Unser Lieben Frauen zu Halberstadt ½ Hufe in der Halberstädter Flur.";"1355.05.01. [Dokumentdatum]";"Urkunde / Faksimile";"Rep. U 7, Nr. 500-501";;;2002-10-16;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/272071;
Fundmeldung;Einzelobjekt;567564;"Ibrahim-Manzour [Autor:in]
Lutz [Verlag]";"Memoiren-Bibliothek ; Serie 5 ; 6. Ali Pascha, Tyrann von Albanien : Erinnerungen an seine Regierung";"1914 [Erscheinungsdatum]";Buch;A10/846;"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Hahn, Paul *1883-1952*. NS-Raubgut-Verdacht";2017-05-12;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/567564;
Fundmeldung;Einzelobjekt;587381;"Prus, Konstanty [Autor:in]
Katolik [Verlag]";"Świętobliwa księżniczka Ofka i klasztor PP. Dominikanek w Raciborzu : kartka z dawnych dziejów śląska";"1910 [Erscheinungsdatum]";Buch;"2 E 188";"Stempel: Bücherei der Publikationsstelle; Zugangsnummer: Publikationsstelle Berlin-Dahlem: 819/39; In einer Übernahmeliste aufgeführt.; 1939 durch die Publikationsstelle Berlin-Dahlem vom Geheimen Staatspolizeiamt Berlin übernommen;NS-Raubgut";"Vorbesitzer: Bund der Polen in Deutschland, Vorstand ?; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/587381;
Suchmeldung;Sammelobjektgruppe;536891;;"Wiegendruck / Frühdruck (197 Objekte)";;"Wiegendruck / Frühdruck";;;"Verlustgeschichte (Plömnitz / Schacht Plömnitz der Deutschen Solvay-Werke AG, 1945)
Auslagerung (Plömnitz / Bergwerk der Deutschen Solvay-Werke AG)
Außenstelle des Konzentrationslager Leau.";2001-08-08;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Olaf Hamann (Leiter Osteuropa - Abteilung)
+49 (0)30 266 435600
olaf.hamann@sbb.spk-berlin.de";https://www.lostart.de/de/Verlust/536891;
