Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;534603;"Wilkinson, John [Autor:in]
Deutsche Evangelische Buch- und Tractat-Gesellschaft [Verlag]";"Israel meine Herrlichkeit! Oder Israels Mission und Missionen für Israel";"1892 [Erscheinungsdatum]";Buch;581411;"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: NN | Etikett | Tilgung | Erläuterung: Etikett vom Buchrücken entferntVorbesitz: Gesellschaft zur Beförderung des Christentums unter den Juden, Berlin | Bibliotheksexemplar | Stempel | Erläuterung: Gesellschaft z. Beförderung d. Christenthums u. d. Juden in Berlin [überstempelt mit] Ausgeschieden | ProvenienzmerkmalVorbesitz: Gesellschaft zur Beförderung des Christentums unter den Juden, Berlin | Bibliotheksexemplar | Signatur V. 123 | Erläuterung: Hs. Eintrag auf dem Titelblatt über dem Stempel der Gesellschaft: No. V. 123Vorbesitz: Reichsinstitut für Geschichte des neuen Deutschlands, Berlin | Stempel | Erläuterung: Stempel auf S. 43: Reichsinstitut für Geschichte des neuen Deutschlands | ProvenienzmerkmalVorbesitz: Reichsinstitut für Geschichte des neuen Deutschlands, Bibliothek | Bibliotheksexemplar | Stempel | Erläuterung: Reichsinstitut für Geschichte des neuen Deutschlands, Bibliothek [überstempelt mit] Ausgeschieden | ProvenienzmerkmalVorbesitz: Reichsinstitut für Geschichte des neuen Deutschlands, Bibliothek | Bibliotheksexemplar | Nummer 23779 | Erläuterung: Hs. Eintrag auf dem Titelblatt neben dem Stempel des Reichsinstituts: 23779Vorbesitz: Reichsinstitut für Geschichte des neuen Deutschlands, Bibliothek | Bibliotheksexemplar | Signatur R 2976 | Erläuterung: Hs. Eintrag auf dem Titelblatt oben: R 2976Vorbesitz: Reichsinstitut für Geschichte des neuen Deutschlands, Bibliothek | Bibliotheksexemplar | Notiz | Erläuterung: Hs. Eintrag auf dem Titelblatt: R.J.Vorbesitz: Warthmüller | Erläuterung: LieferantZugang: Staatsbibliothek Preußischer Kulturbesitz | NS-Raubgut | Datum 1982-11-11 | Erläuterung: Als Donum inventarisiertAbgang: Staatsbibliothek zu Berlin | Restitution | Datum 2016-08-18 | Erläuterung: Restituiert an das Berliner Missionswerk der Evangelischen Kirche Berlin-Brandenburg-schlesische Oberlausitz
Status
restituiert";2016-11-17;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/534603;
Fundmeldung;Einzelobjekt;475932;"Breslau [Verlag]";"Schlesisches Logenblatt";;Periodika;"Z. 4. 2440-25/26.1905/06 Band: 25/26.1905/06+Index";"Zum Katalog der SLUB";"NS-Raubgut. Quelle: Zugangsbuch der Sächsischen Landesbibliothek ""ehemalige Freimaurerloge Bautzen"", inventarisiert als Geschenk";2013-07-26;"Zellescher Weg 18
01054 Dresden
+49 (0) 351 4677 390
+49 (0) 351 4677 111
http://www.slub-dresden.de/startseite/
Jana Kocourek (Abteilungsleiterin Handschriften, Alte Drucke und Landeskunde)
+49 (0)351 4677 520
Jana.Kocourek@slub-dresden.de";https://www.lostart.de/de/Fund/475932;
Suchmeldung;Einzelobjekt;530136;"Stella, [Eduard] [Künstler:in]";"Orientalischer Akt";;Malerei;"389 (Notariat 1921)
Teil von 163 (Rieger 1938)";"Rieger Liste 1938: ""2 figur. Öl""Quelle: • Anhang Liste der Sammlung Heinrich Rieger aus dem Notariatsakt vom 29.07.1921. In: AT – BDA, K 44/4, PM Rieger Heinrich, Z 1807 vom 02.08.1921.• Heinrich Rieger: Die in der Sammlung befindlichen Kunstobjekte. [nach November 1938]. In: AT - OeStA, AdR, ZNsZ, RSthOe, Abt. III 1938, Nr. 201773.";"Sammlung Dr. Heinrich Rieger, WienVerbleib unbekannt";2015-11-12;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/530136;
Suchmeldung;Einzelobjekt;437363;"Baumgart, Johann [Autor:in]
Kempff [Drucker:in]";"Eine newe/ greuliche und erschreckliche Wundergeburt/ So newlich inn Sachsen/ im Ertz-Bistumb Magdeburg/ auff einem Dorff Domersleben M ""=: Nov: 1558 geboren ist ...";"1559 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"Hgk 66";;"Stadtbibliothek Magdeburg";2011-06-08;"Stadtbibliothek Magdeburg
Magdeburg
39015 Magdeburg
(0391) 5404880
(0391) 5404803
stadtbibliothek@magdeburg.de
http://stadtbibliothek.magdeburg.de
Lesesaal
(0391) 5404836
Petsch, Peter (Direktor)
(0391) 5404801
Sekretariat
(0391) 5404800";https://www.lostart.de/de/Verlust/437363;
Suchmeldung;Einzelobjekt;227602;"Thomas Hibernicus [Autor:in]
Lehmann & Krauss [Verlag]";"Flores doctorum pene omnium, tam Graecorum quam Latinorum, qui tum in theologia, tum in philosophia hactenus claruerunt, per Thomam Hybernicum ... collecti ac ordine alph. digesti. Postrema ed prioribus emendatior ...";"1735 [Erscheinungsdatum]";Buch;"Jac 998";"816 S., [Ex. aus d. Kloster Waldsassen]";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227602;
Suchmeldung;Einzelobjekt;90991;"Schadow, Gottfried [Künstler:in]";Viktorien;"1788 [Datierung]";"Plastik / Skulptur";;Gipsmodell;;2001-08-08;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/90991;
Suchmeldung;Einzelobjekt;582943;"Unbekannt [Künstler:in]";"Wilhelm u. 4 Brüder. 1626/1640.";"1630 [Datierung]";Münze;;"Doppeldukat auf die Augsburger Konfession. Vs: Offenes Buch, Rs: Sieben Zeilen Schrift. Ca. 7 g.";"Alter Bestand Münzkabinett Weimar; im Juni 1945 in der US-Ortskammandatur Weimar gestohlen; Auktion Grunthal & Gans, New York, 5. Juni 1950, Nr. 9, lot 15.";2019-04-30;"Klassik Stiftung Weimar / Direktion Museen
Frauenplan 1
99423 Weimar
+49 (0) 3643 545 310
+49 (0) 3643 545 356
museen@klassik-stiftung.de
http://www.klassik-stiftung.de/start/";https://www.lostart.de/de/Verlust/582943;"Verlustliste Münzkabinett 1945 Nr. 10."
Suchmeldung;Einzelobjekt;414202;"Schiff, ? [Künstler:in]";"Rothaariges Mädchen";;Malerei;;Signiert.;"Wien/ Verlust nach 1938. Der Großvater des Anspruchstellers, Ignatz Pick, besaß eine Galerie für Klassische Kunst und hatte eine große Privatsammlung in Wien. Nach dem Anschluss Österreichs wurde erst in der Galerie und später auch in der Privatsammlung von Ignatz Pick ein NS-Interimsverwalter namens Robert Grehs eingesetz";2009-06-02;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/414202;
Suchmeldung;Einzelobjekt;284411;"Gontscharuk [Künstler:in]";"Bildnis eines Soldaten";"1801/1900 [Datierung]";Malerei;"russisches F 1510; kleines russisches m 1918";Gemälde;;2003-06-24;"Gruschevsky St. 6 (вул. Грушевського 6) 
01001 Kiew
+38 (044) 278 13 57
info@namu.ua 
https://namu.ua/
Yuliya O. Lytvynets (Юлія Олександрівна Литвинець) (Generaldirektorin (Генеральний директор))
+38 (044) 278 13 57
info@namu.ua | lytvynets76@gmail.com";https://www.lostart.de/de/Verlust/284411;
Suchmeldung;Einzelobjekt;227118;"Mirandula, Octavianus [Autor:in]
Joannes Bellerus [Verlag]";"Illustrium poetarum flores. Per Octavianum Mirandulam collecti et in locos communes digesti, locupletati, ac summa diligentia castigati. Cum indice.";"1563 [Erscheinungsdatum]";Buch;"Jac 148";"687 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227118;
Suchmeldung;Einzelobjekt;443099;;"Bedenken über die Frage, ob ein apanagierter Fürst im Hause Anhalt zum Seniorat gelangen könne";"s.d. (sine dato) [Dokumentdatum]";Archivgut;"Z 18, B 1 Nr. 5";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/443099;
Suchmeldung;Einzelobjekt;439000;"Unbekannt (Österreichisch) [Künstler:in]";"Orden der Eisernen Krone, Band des Großkreuzes; getragen vom General der Infanterie Sixt von Arnim";"1914/1918 [Datierung]";"Orden / Ehrenzeichen";36.1164;;"Dieses Objekt wurde 1936 erworben";2011-08-12;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/439000;
Fundmeldung;Einzelobjekt;519782;"Mathis, Maurice [Autor:in]
Presses Univ. de France [Verlag]";"Que sais-je? ; 6. Le peuple des abeilles";"1941 [Erscheinungsdatum]";Buch;"Ag 2518/354-6<11>";"Akzessions-Nr. auf der Rücks. des Titelbl.: D 1942.3456 [Dreieck nach unten]Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek Dona Ausländisch D 1942.3456 ""Staatspolizei Leitstelle Wien"", inventarisiert als Donum 1942-07-08Provenienz: Deutschland <Deutsches Reich>, Geheime Staatspolizei, Staatspolizeileitstelle <Wien>Provenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1942-07-08 / Zugangsnummer D 1942.3456 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Zensurexemplar / Notiz / Datum 1942 Deutschland <Deutsches Reich> / Geheime Staatspolizei / Staatspolizeileitstelle <Wien> Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-06-23;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/519782;
Suchmeldung;Einzelobjekt;314975;"Ludwig Lehmann [Verfasser:in]";"Deutsches Autograph";"1919-10-07 [Dokumentdatum]";Archivgut;333/3628d;"4 S., 8°";;2006-06-23;"Stiftung Luthergedenkstätten
in Sachsen-Anhalt
Lutherhaus
Collegienstraße 54
06886 Lutherstadt Wittenberg
+49 (0) 3491 420 30
+49 (0) 3491 420 32 70
info@martinluther.de
http://www.martinluther.de
Anne-Katrin Ziesak (Stiftung Luthergedenkstätten in Sachsen-Anhalt)
+49(0)3491 4203 117
Anne-Katrin.Ziesak@martinluther.de
Petra Gröschl (Reformationsgeschichtliche Forschungsbibliothek)
+49 (0) 3491 5069 240
groeschl@rfb-wittenberg.de";https://www.lostart.de/de/Verlust/314975;
Suchmeldung;Einzelobjekt;206540;;"Philippiques de Demosthene et Catiliniares de Ciceron trad. par d'Olivet.";"1736 [Erscheinungsdatum]";Buch;"C 5934";;;2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/206540;
