Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;74066;"Unbekannt [Künstler:in]";"König Gustaf Adolf von Schweden";;Malerei;"GK I 7966";;"Verliehene Gemälde (L), Leihgabe an das Thaulow-Museum Kiel (L 9)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/74066;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 530"
Suchmeldung;Einzelobjekt;592182;"Unbekannt [Künstler:in]";Zigerettendose;;Behältnis;;"Grüner Malachit mit Füßchen aus Echtgold.";"Anna Weinberg, geb. Steiner, Wien bis 1938 und danach Paris; eingelagert in der Spedition Eugène Grospiron und dort durch den ERR beschlagnahmt, 27. November 1942.";2020-11-02;;https://www.lostart.de/de/Verlust/592182;"Literatur | literature: Sophie Lillie, Was einmal war: Handbuch der enteigneten Kunstsammlungen Wiens (Wien: Czernin, 2003), 491, 1246."
Suchmeldung;Einzelobjekt;21437;"Unbekannt (Deutsch) [Künstler:in]";"Maria Elisabeth von Kuhn";"1700 (um) [Datierung]";Gemälde;"Joachim-Ernst-Stiftung 515  (Staat Anhalt Nr.?)";;"1946 Verlust Schloss Oranienbaum. Verlustereignisse im Zuständigkeitsbereich SMA Sachsen-Anhalt; die Gemälde waren im Schloss Oranienbaum untergebracht und wurde laut einer handschriftlichen Notiz von Besatzungssoldaten entnommen.
Auslagerung (Oranienbaum, Schloss 
Oranienbaum)";2001-08-08;"Anhaltische Gemäldegalerie Dessau
Puschkinallee 100
06846 Dessau-Roßlau
+49 (0) 340 66 12 620 
+49 (0) 340 66 12 617 
gemaeldegalerie@georgium.dessau-rosslau.de
https://gemaeldegalerie.dessau-rosslau.de/?page_id=1082
Ruben Rebmann (Direktor)
Josefine Czegka (Provenienzforscherin)
Josefine.Czegka@dessau-rosslau.de";https://www.lostart.de/de/Verlust/21437;
Suchmeldung;Einzelobjekt;307558;"Schirmer, Johann Wilhelm [Künstler:in]";"Berglandschaft mit Fluss, Ruinen, Fischerstaffage";"1841 [Datierung]";Malerei;;"bez.: Monogrammiert JWS Cassel 1841";"Walter Westfeld, Düsseldorf; 12./13.12.1939 Zwangsversteigerung Kunsthaus Lempertz, Köln, Nr. 301";2005-04-25;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/307558;
Fundmeldung;Einzelobjekt;588359;"Oberst a [Autor:in]";"Will Deutschland die Ostmarken behaupten oder nicht?";"1900 [Erscheinungsdatum]";Buch;"32 VII J 158 : 10";"Stempel: Bücherei der Geschäftsstelle Berlin des Deutschen Ostmarken-Vereins; Stempel auf der dem Konvolut beiliegenden Liste: Bücherei der Publikationsstelle; Exlibris auf dem Anpappblatt: Stiftung des Deutschen Ostmarkenvereins; Auf der beiliegenden ListeZugangsnummer: Publikationsstelle Berlin-Dahlem: 76 [unsicher da überklebt];NS-Raubgut";"Vorbesitzer: Deutscher Ostmarkenverein; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588359;
Fundmeldung;Einzelobjekt;593033;"Unbekannt [Künstler:in]";"Das Vertheilen der Briefe in einem türkischen Lager";"1880 [Datierung]";Druckgrafik;4.0.9633;Zeitung;"bis 1935:unbekanntin 1935:Antiquar Tannert, Berlinab 1935:Reichspostmuseum BerlinAnkauf über Händler";2021-01-05;"Museum für Kommunikation Berlin
Leipziger Strasse 16
10117 Berlin
+49 (0)30 71302 712 
http://www.museumsstiftung.de
Dr. Veit Didczuneit (Abteilungsleiter Sammlungen)
+49 (0)30 71302 710
v.didczuneit@mspt.de";https://www.lostart.de/de/Fund/593033;
Fundmeldung;Einzelobjekt;395477;"Halliwell, James Orchard [Hrsg.] [Herausgeber]
Richards [Verlag]";"The Tinker of Turvey";"1859 [Erscheinungsdatum]";Buch;S30/696;"Exlibris. Originaleinband.";"1941 verkauften die Wiener Romanistin, Prof. Dr. Elise Richter und ihre Schwester Dr. h. c. Helene Richter den größten Teil ihrer Bibliothek an die Universitäts- und Stadtbibliothek Köln. Es handelte sich im Wesentlichen um Bücher aus den Bereichen Romanistik, Sprach- und Literaturwissenschaft sowie Anglistik. Von 2235 Titeln konnten 535 im Bestand der USB Köln ermittelt werden. In einigen Büchern ist das Exlibris der Richter-Schwestern erhalten geblieben. Bei neu gebunden Büchern halfen Widmungen und Inventarnummernvergleich als Nachweis für den Richter-Besitz. Siehe auch: Externer Link
Status
restituiert";2007-10-19;"Universitätsstr. 33
50931 Köln
0221 470 3306
0221 470 5166
http://www.ub.uni-koeln.de
Christiane Hoffrath
hoffrath@ub.uni-koeln.de";https://www.lostart.de/de/Fund/395477;
Fundmeldung;Einzelobjekt;318557;"Hyrtl, Jakob [Künstler:in]";"Herr Weidmann in der Operette ""Der Faßbinder""";"1809 [Datierung]";Druckgrafik;"70.569 (Museum Wien)";"sign.,; dat.";"Ankauf Kunstauktionshaus Kärntnerstraße, Wien.";2006-10-27;"
Wien Museum
Karlsplatz
A-1040 Wien
0043 1 505 8747 - 7201
http://www.wienmuseum.at
Mag. Gerhard Milchram (Restitutionsbeauftragter der Stadt Wien)
+43-664-882 938 81
gerhard.milchram@wienmuseum.at
MMag. Dr. Michael Wladika
0043 1 0664 213 0481
michael.wladika@wienmuseum.at";https://www.lostart.de/de/Fund/318557;
Suchmeldung;Einzelobjekt;416464;"Unbekannt [Künstler:in]";"Zwei Stühle";;Möbel;;"Renaissance; mit Leder bezogen";"Joseph Block, Derfflinger Strasse 16, Berlin. 1938/1939 Zwangsverkauf";2009-12-15;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/416464;
Suchmeldung;Einzelobjekt;442020;;"Französische Unterrichtshefte des Prinzen Leopold von Anhalt-Dessau 6 Hefte in einem Band";"1800-1805 [Dokumentdatum]";Archivgut;"Z 44, A 2a Nr. 6a";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442020;
