Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;250426;"Remi, ? van (?) [Künstler:in]";"Kopf Christi";;Malerei;;;"Lodsch (Litzmannstadt) / , Dobra bei Löwenstadt bei Lodsch, Łódz, 19411941 wurde durch das SS-Bodenamt Löwenstadt (Zgierz)in der Nähe von Lodsch (Litzmannstadt, einbezogen ins Deutsche III Reich im Jahre 1939;davor gehörte das Gut zu Polen)das Gut Dobra Kielmin von Henryk und Helena Gayny im Rahmen zur Festigung des Deutschtums beschlagnahmt. Dabei kam es auch zu Inventarverlusten.";2002-03-14;;https://www.lostart.de/de/Verlust/250426;
Fundmeldung;Einzelobjekt;588429;"Beneš, Edvard [Autor:in]
Orbis [Verlag]";"La Question du directbire européen et la revision des frontières : exposé du Ministre des Affaires étrangères fait devant la Chambre des Députes la 25 avril 1933";"1933 [Erscheinungsdatum]";Buch;"22 VII L 201";"Stempel: Nord- und Ostdeutsche Forschungsgemeinschaft; Auf der Innenseite des Umschlags blaugerahmtes Klebeetikett mit Nummer: 699/F.; Zugangsnummer: Nord- und Ostdeutsche Forschungsgemeinschaft: 375/40;NS-Raubgut";"Vorbesitzer: ČS-Konsulat Linz; Nord- und Ostdeutsche Forschungsgemeinschaft";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588429;
Suchmeldung;Einzelobjekt;208806;"Poehler, Johann Friedrich [Künstler:in]";Tierfigur;"1745-1755 [Datierung]";"Plastik / Skulptur";"Ahv 61";"Tierfigur aus einer Serie von 28 Figuren, Rotwild in verschiedenen Stellungen darstellend.";"Laut Inventar 1858 und 1830 aus dem Nachlass von Herzog Ernst II. von Sachsen-Gotha und Altenburg";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208806;"Inventar 1830, fol. 14v, Nr. 73; Inventar 1858, Bd. 1, Kap. XXXV, Nr. 62; Aldenhoven Plastik, Holz Nr. 61"
Fundmeldung;Einzelobjekt;435482;"Grotjan, Johann August [Autor:in]
Mevius [Verlag]";"Calendarivm Perpetvvm oder immerwährender Land- und Garten-Calender ; Theil 4";"1766 [Erscheinungsdatum]";Buch;"A 128";"Stück 4 in SammelbandStempel: NNWeitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Sammlung Arthur Goldschmidt <Weimar, Herzogin-Anna-Amalia-Bibliothek>Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Almanachsammlung <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Seiferheld | Autogramm | Erläuterung: Lesung des Namens unsicherVorbesitz: Goldschmidt, Arthur *1883-1951* | ExlibrisVorbesitz: Goldschmidt, Arthur *1883-1951* | Datum 1935-10-18 | Erläuterung: Datum, zu dem Arthur Goldschmidt seine Almanach-Sammlung dem GSA erstmals zum Kauf anbotVorbesitz: Goethe- und Schiller-Archiv | Stempel | NS-Raubgut | Datum 1936-04 | Erläuterung: als Teil der Almanach-Sammlung von Arthur Goldschmidt erworben. - Quelle: Korrespondenz Arthur Goldschmidts mit dem Goethe-und-Schiller-Archiv Weimar 1935-1936 und weitere Dokumente: GSA 150 / A 725Vorbesitz: NN | NummerZugang: Zentralbibliothek der Deutschen Klassik | Erläuterung: Übernahme aus dem Goethe- und Schiller-ArchivAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2012 | Erläuterung: Restitution an die RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Datum 2012 | Erläuterung: Ankauf nach RestitutionSammlung: Sammlung Arthur Goldschmidt
Status
restituiert";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/435482;
Suchmeldung;Einzelobjekt;312006;;"9 Ansichten vom Ausbruch des Vesuv am 15. Juli 1794";"1794 (nach) [Datierung]";Malerei;;;"Berlin / Auktion Perl, 29./30.11.1937; Auktionskatalog Perl Nr. 929";2006-01-16;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/312006;
Suchmeldung;Einzelobjekt;172246;"Richter, Johann Heinrich (1803) [Künstler:in]";"Bildnis des Freiherrn Alexander von Humboldt";;Malerei;"Kat. Lang 211";"Material nicht mehr bekannt";"Verlustgeschichte: Festung Ehrenbreitstein, März 1945-03 bis Oktober. Wurden angeblich durch Kriegseinwirkung vernichtet. Offiziell wurde dem Vorwurf nie nachgegangen, daß französische und amerikanische Armeeangehörige die Objekte aus dem Depot auf der Festung Ehrenbreitstein entwendet haben könnten. Der Verdacht, daß zumindest einige Objekte nach Frankreich und USA gelangte, bestätigt sich durch zwei Vorgänge: Die Madonna aus der 'Kärlicher Verkündigung' (Inventar P 937) wurde in Frankreich von O. Wertheimer 1948 erworben. Er gab die Skulptur and das Mittelrhein-Museum zurück. Und das Gemälde Lucas van Leyden 'Speisung der Fünftausend', Flügelaltar (Inventar M 1968/67) tauche 1968 auf einer Auktion von Sotheby´s auf. Der Einlieferer wurde von amerikanischen Anwälten vertreten. Das Museum gelangte schließlich wieder in den Besitz des Gemäldes.; Verantwortlich: franz/amerik. (?/?) ; Organisation: Militärische Verwaltung
Auslagerung (Ehrenbreitstein, Festung)";2001-08-08;"Mittelrhein-Museum
Koblenz
Zentralplatz 1
56068 Koblenz
+49 (0) 261 129 2520
+49 (0) 261 129 2500
info@mittelrhein-museum.de
http://www.mittelrhein-museum.de
Dr. Claudia Heitmann (Wissenschaftliche Mitarbeiterin / Sammlungsverwaltung)
+49 (0)261 / 1292504
claudia.heitmann@stadt.koblenz.de";https://www.lostart.de/de/Verlust/172246;
Suchmeldung;Einzelobjekt;5000011325;"Franke, Karl [Autor:in]
Buchh. d. Waisenh. [Verlag]";"Grundzüge der Schriftsprache Luthers in allgemeinverständlicher Darst. (1. Luthers Lautlehre 1913 ; 2. Luthers Wortlehre 1914 ; 3. Luthers Satzlehre 1922 ; wesentl. veränd. u. verm. Aufl.)";"1913 [Erscheinungsdatum]";Bibliotheksgut;"Lg 406";;;2009-10-13;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000011325;
Suchmeldung;Einzelobjekt;244746;"Unbekannt [Künstler:in]";"Dame in Rot";;Malerei;;;"Schloß Teutschenthal/Verlust 1944";2002-02-26;"Carl-Friedrich Wentzel
cf@wentzel.at";https://www.lostart.de/de/Verlust/244746;
Suchmeldung;Einzelobjekt;521316;"Unbekannt [Künstler:in]";Glaskrug;;"Kunsthandwerk / -gewerbe";;"Mit mattgeschliffener Cuppa: Tiere in Arabesken";"Sammlung Rudolf Mosse; Versteigerung, Berlin (Auktions-Haus ""Union"") 1934-6-6, Kat.Nr. 30";2014-09-02;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/521316;
Suchmeldung;Einzelobjekt;442059;;"Garantie des Kurfürsten zu Brandenburg des Vergleichs Königs Christian in Dänemark mit Fürst Karl Wilhelm wegen Jever";"1689 [Dokumentdatum]";Archivgut;"Z 88, F 142 Nr. 3c";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442059;
Suchmeldung;Einzelobjekt;11558;;"Stab mit Pendel";"1601/1700 (?) [Datierung]";Messgerät;"III 26;  A 298; 476";;"1945 Verlust am Auslagerungsort Schloss Schieritz
Auslagerung (Schieritz, Rittergut)";2001-08-08;"Staatliche Kunstsammlungen Dresden
Mathematisch-Physikalischer Salon
Theaterplatz 1
01067 Dresden
(0351) 4914 6660
mps@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 6660
mps@skd.museum";https://www.lostart.de/de/Verlust/11558;
