Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;5000007842;"Demosthenes [Autor:in]
Dieterich [Verlag]";"Demosthenis oratio de corona";"1837 [Erscheinungsdatum]";Buch;"Ld 216";;;2008-10-17;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000007842;
Suchmeldung;Einzelobjekt;582070;"Unbekannt [Künstler:in]";"Beschlag für einen Schrank";"1701-1800 [Datierung]";"Kunsthandwerk / -gewerbe";10730;"Bronzebeschlag von einem Schrank, 18. Jahrh. Löwenkopf mit Ring aus 2 Delphinen die eine Muschel halten.";"Inventar 1880; Kriegsverlust; Verbleib unbekannt.";2019-01-31;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/582070;
Fundmeldung;Einzelobjekt;235273;"Unbekannt (Deutsch (Mecklenburg-Strelitz)) [Künstler:in]";Schießpreis;"1908 [Datierung]";"Medaille / Plakette";35,151;"Münzherr: Adolf Friedrich V.";"Ankauf von Münzhändler Ludwig Grabow, Rostock, am 20.06.1935";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Fund/235273;
Suchmeldung;Einzelobjekt;320317;"Meyer, A. [Autor:in]";"Gedenkblatt für P. Henkel";"1875 [Erscheinungsdatum]";Buch;580;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/320317;
Fundmeldung;Einzelobjekt;574285;"Hippokrates-Verl. [Verlag]";"Die Unfall-Neurose als Problem der Gegenwartsmedizin : Voraussetzungen und Grundlagen ihrer Beurteilung, Begutachtung und Behandlung";"1929 [Erscheinungsdatum]";Buch;37.c.0590;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"restituiert / Als Dauerleihgabe von den Erben erhaltenRückgabe erfolgtProvenienz: Arbeiterkammer BremenZugang: 1937.06.10
Status
restituiert";2018-01-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/574285;
Suchmeldung;Einzelobjekt;284573;"Kramarenko-Schtscherbina, Nikolai Nikolajewitsch [Künstler:in]";"Studie einer Palme";"1886/1915 [Datierung]";Zeichnung;"41 p 196";"Zeichnung, Studie";;2003-06-25;"Gruschevsky St. 6 (вул. Грушевського 6) 
01001 Kiew
+38 (044) 278 13 57
info@namu.ua 
https://namu.ua/
Yuliya O. Lytvynets (Юлія Олександрівна Литвинець) (Generaldirektorin (Генеральний директор))
+38 (044) 278 13 57
info@namu.ua | lytvynets76@gmail.com";https://www.lostart.de/de/Verlust/284573;
Fundmeldung;Einzelobjekt;474357;"Popović, Pavle [Autor:in]
Kon [Verlag]";"O Gorskom vijencu";"1923 [Erscheinungsdatum]";Buch;Lit.slav.268-bm;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474357;
Suchmeldung;Einzelobjekt;122804;"Caliari, Paolo (Veronese) [Künstler:in]";Kreuzabnahme;;Zeichnung;38/69;;;2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/122804;
Suchmeldung;Einzelobjekt;568420;"Wouwerman, Philips [Künstler:in]";"Kleine Jagdszene (auch Landschaft)";;Malerei;"8 (WGA) / 
137 (NARA)";"signiert. Auf der Rückseite viele Zettel von Sammlungen. Quelle: Liste, der im Ausland beschlagnahmten Kunstgegenstände. In: D - LAB, B Rep. 025-04, Nr. 671/ 57.";"Sammlung Alexander und Richard BallFirma Jansen, Paris 9 Rue Royale (in commission) Beschlagnahme durch den ERR, Paris 1941 (um)";2017-08-15;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/568420;
Fundmeldung;Einzelobjekt;473837;"Hourticq, Louis [Autor:in]
Kon [Verlag]";"Uvod u istoriju umetnosti";"1927 [Erscheinungsdatum]";Buch;54-8-3578;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/473837;
