Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;173424;"Voss, Johann Heinrich [Autor:in]";"Sämtliche Gedichte. T. 6";"1802 [Erscheinungsdatum]";Buch;"O/b V5/20345";;"Verlust am Auslagerungsort Bergwerk Staßfurt, 1939/1945. Im Zeitraum von 1939-1945 wurden circa 21000 Bücher aus Schwerin an 10 verschiedene Orte ausgelagert. Davon werden circa 2700 noch vermisst. Man geht davon aus, daß die Bücher in den Auslagerungsorten in Mecklenburg vernichtet worden sind.";2001-08-08;"Landesbibliothek Mecklenburg-Vorpommern Günther Uecker
Johannes-Stelling-Straße 29
19053 Schwerin
+49 (0) 385 588 79 220
lb@lakd-mv.de
https://www.kulturwerte-mv.de/Landesbibliothek
Matthias Wehry (Bibliotheksleitung)
+49 (0) 385 588 79 214
M.Wehry@lakd-mv.de";https://www.lostart.de/de/Verlust/173424;
Suchmeldung;Einzelobjekt;272115;;"Vergleich zwischen dem Kapitel und den Vikarien über die Testamentsüberschüsse und deren Verteilung";"1520.10.01. [Dokumentdatum]";"Urkunde / Faksimile";"Rep. U 7, Nr. 1525";"Ausfertigungsort im Findbuch nicht genannt; die Urkunde selbst könnte durchaus einen Ausfertigungsort nennen";;2002-10-16;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/272115;
Suchmeldung;Einzelobjekt;188801;"Aristoteles [Autor:in]
Martin Landsberg [Drucker:in]";Perihermenias;;"Wiegendruck / Frühdruck";"Philos. 117/2";;"Die Objekte kehrten 1945 aus dem Auslagerungsort (Mügeln, Amtsgericht) nicht zurück. Eine Überprüfung der Verluste und ein Vergleich mit den Beständen vor Ort ergab, dass ein Teil der als kriegsbedingt verbracht eingeschätzten Inkunabeln sich in der Universitätsbibliothek befindet
Auslagerung (Mügeln, Amtsgericht)";2001-08-08;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/188801;
Suchmeldung;Einzelobjekt;257252;"Köhler, Fritz [Künstler:in]";"Die Sandkuhle";;Gemälde;"A II 270";"gemeldet als ""Köhler, Fritz""; Tafelmalerei: Bild: Grube, Loch & Sand (als Bodenform)";"1918 Ankauf aus der Großen Berliner Kunstausstellung. Alte Leihgabe beim Regierungspräsidenten in Breslau, 1945 verschollen";2002-05-24;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Alte Nationalgalerie
Bodestraße 1 – 3
10178 Berlin
+49 (0) 30 2090 5801
+49 (0) 30 2090 5802
http://www.smb.spk-berlin.de
Dr. Anette Hüsch (Direktorin der Alten Nationalgalerie)
+49/(0)30 / 26642-4401
ang@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/257252;
Fundmeldung;Einzelobjekt;530669;"Verl. Stahleisen [Verlag]";"Mitteilungen aus dem Kaiser-Wilhelm-Institut für Eisenforschung zu Düsseldorf";"1920-1944 [Erscheinungsdatum]";Buch;;"Luftkriegsakademie#Besitzstempel, >Bücherei / der Luftkriegsakademie / Berlin-Gatow<, groß, oval, rot; Luftkriegsakademie#Buchmarkenstempel, >Buchmarke der Bücherei / [Standortnummer] / der Luftkriegsakademie<; Luftkriegsakademie#Zugangsstempel, >Festgestellt u. / vereinnahmt / im Zugangsbuch [LKA] / der Bücherei unter / Nr. [Jahrgang.Nummer] / Berlin-Gatow, den [TT.M.JJ], Zeilenstempel, schwarz; im Band 4Z254/10 sind 23 Titel enthalten: Lieferung 1 bis 22 sowie Inhaltsverzeichnis";"Luftkriegsakademie Berlin-Gatow";2015-12-18;"TU Berlin
Universitätsbibliothek
(im VOLKSWAGEN-Haus)
Fasanenstr. 88 
10623 Berlin
+49 (0) 30 314 21962
http://www.ub.tu-berlin.de/
Angelika von Knobelsdorff M.A. (Referentin für Alte Drucke und Bestandserhaltung)
+49 (0)30 314-76117
angelika.vonknobelsdorff@tu-berlin.de";https://www.lostart.de/de/Fund/530669;
Suchmeldung;Einzelobjekt;302962;"Zahn, Wilhelm [Künstler:in]";"Antike Wand aus Pompeji, ausgegraben 1834";;Druckgrafik;"Stollsches Verzeichnis L. Nr. 327";"Zahns Ornamente kleine Ausgabe (?)Die in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2004-05-13;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/302962;
Suchmeldung;Einzelobjekt;582109;"Unbekannt [Künstler:in]";"Unterlegplatte / Beschlag";"1701-1800 [Datierung]";"Kunsthandwerk / -gewerbe";11514;"Beschlag, aus Bronze, für Möbel. Rokoko, Unterlegplatte in Form einer Rosette aus 5 bewegten Blättern.";"Inventar 1880; Kriegsverlust.";2019-01-31;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/582109;
Suchmeldung;Einzelobjekt;226683;"Gerhard, Laurentius [Autor:in]
Thein [Verlag]";"Brevis Bavariae geographia, quam in usum studiosae literaum juventutis Latine scripsit Laurentius Gerhard. Cum app. adagiorum.";"1844 [Erscheinungsdatum]";Buch;"Jac 1352";"165 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/226683;
Suchmeldung;Einzelobjekt;317411;"Velázquez, Diego Rodríguez de Silva y (nach) [Künstler:in]";"Miniatur mit Brustbildnis der Königin Anna von Österreich";;Miniaturmalerei;;;"Max Steinthal, Berlin, bis 1941; Beschlagnahme durch das Deutsche Reich; [...]; Verbleib unbekannt";2006-09-11;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/317411;
Suchmeldung;Einzelobjekt;62506;"Unbekannt [Künstler:in]";"Kurfürst Christian II. von Sachsen";;Malerei;"GK I 2148";;"Gemäldevorrat im Neuen Palais (P-NP-V) - Juni 1944 Kloster Lehnin - jetzt als Kriegsbeute in der Staatlichen Eremitage, St. Petersburg (am 3. Juli 1946 dort registriert)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/62506;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 507"
