Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;583242;"Bernstein, Felix [Autor:in]
Borntraeger [Verlag]";"Handbuch der Vererbungswissenschaft ; 1C. Variations- und Erblichkeitsstatistik";"1929 [Erscheinungsdatum]";Buch;"AMa 126-1,A-E";"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Institut für Biologie und Rassenlehre. Bücherei. NS-Raubgut-Verdacht";2019-07-24;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/583242;
Suchmeldung;Einzelobjekt;590754;"Sachs, Karl; Villatte, Césaire [Autor:in]";"Sachs-Villatte enzyklopädisches französisch-deutsches Wörterbuch mit Supplement";"1911 [Erscheinungsdatum]";Buch;;"16. Auflage. Gr.-8°. Org.-Hfz. Große Ausgabe";"Sammlung Agathe und Ernst Saulmann, Erlenhof; Versteigerung Auktionshaus Adolf Weinmüller, München, 11.09-12.09.1936, Katalognummer 257; Verbleib unbekannt";2020-08-07;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/590754;
Fundmeldung;Einzelobjekt;476142;"Gurlitt, Cornelius [Autor:in]
Berlin : Bondi [Verlag]";"Die Deutsche Kunst seit 1800";"1924 [Erscheinungsdatum]";Buch;8.8.5534;"Zum Katalog der SLUB";"NS-Raubgut (Verdacht). Quelle: Zugangsbuch der Sächsischen Landesbibliothek ""beschlagnahmte Schriften"", inventarisiert als Geschenk, Donator: Polizeidirektion Plauen";2013-08-07;"Zellescher Weg 18
01054 Dresden
+49 (0) 351 4677 390
+49 (0) 351 4677 111
http://www.slub-dresden.de/startseite/
Jana Kocourek (Abteilungsleiterin Handschriften, Alte Drucke und Landeskunde)
+49 (0)351 4677 520
Jana.Kocourek@slub-dresden.de";https://www.lostart.de/de/Fund/476142;
Fundmeldung;Einzelobjekt;425308;"Rousseau, Jean-Jacques [Autor:in]
Hachette [Verlag]";"Oeuvres complètes ; T. 6";"1903 [Erscheinungsdatum]";Bibliotheksgut;;"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Petschek, Ignaz | Exlibris | ProvenienzmerkmalVorbesitz: Petschek, Helene | Exlibris | ProvenienzmerkmalVorbesitz: Reichstauschstelle | NS-Raubgut | Erläuterung: LieferantVorbesitz: Reichstauschstelle | Notiz | Nummer 2829/23 | Erläuterung: Nr. fehlt im Buch, über RTS-Liste ermitteltZugang: Bibliothek der Hansestadt Hamburg | Datum 1944Abgang: Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky | Restitution | Datum 2013-07-17
Status
restituiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/425308;
Suchmeldung;Einzelobjekt;212230;"Hohnholtz, H. W. (Hamburg) [Künstler:in]";"Emaille-Platte mit Blumen und Schmetterling";"1851/1900 [Datierung]";"Kunsthandwerk / -gewerbe";1338;;"1886/87 vom Künstler erworben";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/212230;"Staatliches Museum Schwerin (Hg.): Dokumentation der kriegsbedingt vermißten Kunstwerke des mecklenburgischen Landesmuseums; Bd. I: Gemälde und Miniaturen. Plastische Arbeiten; Schwerin; 1998; S. 68/Nr. 254d"
Fundmeldung;Einzelobjekt;584122;"Satow, Louis [Autor:in]
Oldenburg [Verlag]";"Kultur- und Zeitfragen ; 12. Erziehung im Geiste der Völkerversöhnung";"1924 [Erscheinungsdatum]";Buch;"Ag 7288/35-12<a>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: NN | Nummer 70 | Erläuterung: Handschriftlicher Eintrag auf dem vorderen Umschlag: 70Vorbesitz: Bund Entschiedener Schulreformer. Ortsgruppe Riesa | Bibliotheksexemplar | Stempel | Erläuterung: Bund entschiedener Schulreformer Ortsgruppe Riesa. | ProvenienzmerkmalVorbesitz: Bund Entschiedener Schulreformer. Ortsgruppe Riesa. Bücherei | Bibliotheksexemplar | Notiz | Nummer 35 | Erläuterung: Unter dem Stempel handschriftlich: Bücherei 35Vorbesitz: Pädagogisches Institut Dresden | Bibliotheksexemplar | Stempel | Erläuterung: Pädagogisches Institut Dresden N 6 Wigardstraße 17 | ProvenienzmerkmalVorbesitz: Pädagogisches Institut Karl Friedrich Wilhelm Wander (Dresden) | Bibliotheksexemplar | Zugangsnummer 59:2208 | Erläuterung: Handschriftlicher Eintrag über dem Stempel: 59:2208Vorbesitz: Pädagogisches Institut Karl Friedrich Wilhelm Wander (Dresden) | Bibliotheksexemplar | Signatur Km II 2628 | Erläuterung: Handschriftlicher Eintrag auf dem vorderen Umschlag und über dem Stempel: Km II 2628Vorbesitz: NN | Grafisches Zeichen | Erläuterung: Handschriftlicher Dublettenvermerk: [Dreieck, Spitze nach oben]Vorbesitz: Zentralstelle für Wissenschaftliche Altbestände | Nummer E 8981 | Datum 1964-01-29 | Erläuterung: Abgabedatum lt. ZwA-Katalog der vermittelten Bestände: 29.1.64Zugang: Deutsche Staatsbibliothek | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut";2019-09-26;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/584122;
Fundmeldung;Einzelobjekt;448304;"Laub [Verlag]";"Die Tragödie Trotzki ...";"1925 [Erscheinungsdatum]";Buch;"8 H RUSS 502/5";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"NS-Raubgut; Vorbesitzer: Stadtbücherei Harburg-Wilhelmsburg; Stempel: Stadtbücherei Harburg-Wilhelmsburg; Exlibris: Universitäts-Bibliothek zu Göttingen, Geschenk der Stadtbücherei Harburg-Wilhelmsburg; Restitution geplantProvenienz: Stadtbücherei Harburg-Wilhelmsburg / StempelProvenienz: Stadtbücherei Harburg-Wilhelmsburg / ExlibrisZugang: 1934-05-03 / NS-RaubgutStadtbücherei <Harburg-Wilhelmsburg>";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/448304;
Suchmeldung;Einzelobjekt;5000008587;"Horatius Flaccus, Quintus [Autor:in]
Vieweg [Verlag]";"[Ges. Werke; deutsch] Des Quintus Horatius Flaccus Werke von Joh. Heinr. Voss (In 2 Bde.; verb. Ausg; Bd 1.2)";"1820 [Erscheinungsdatum]";Bibliotheksgut;"Le 256";;;2008-11-03;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000008587;
Suchmeldung;Einzelobjekt;245057;"Unbekannt (Deutsch (Meißen)) [Künstler:in]";"Walzenkrug mit Zinndeckel";"1740 (um) [Datierung]
1735/1850 [Zeitraum]";Gefäß;;"Glatte Form. Einfacher Ohrhenkel mit Reliefrocaille am unteren Ansatz. Malerei in dunklem Kobaltblau unter Glasur mit goldenem Überdekor: Zwei hockende Chinesen im Garten mit löchrigem Felsen, Pavillons und Zäunen; an den Seiten Kiefernstämmchen bzw. Blumenstauden. An der Mündung Lambrequinbordüre. Am Henkelrücken stilisiertes Blattornament. Ohne Marke. Boden eingesetzt, gekittet.";;2002-03-07;;https://www.lostart.de/de/Verlust/245057;
Fundmeldung;Einzelobjekt;570827;"Burger [Verlag]";"Verfassung der Bundes- und Groß-Loge zur Sonne in Bayreuth : nach den Beschlüssen der Jahresversammlungen in Stuttgart, Kaiserslautern, Carlsruhe, Bayreuth, Freiburg";"1877 [Erscheinungsdatum]";Buch;27C/1395;"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Freimaurerloge Johannes zum Wiedererbauten Tempel. NS-Raubgut-Verdacht
Status
restituiert";2017-10-18;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/570827;
