Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;519228;"Liebermann, Max [Künstler:in]";"Studie zu ""Netzflickerinnen""";"1888 [Datierung]";Zeichnung;;NL-Stempel;"Max Liebermann, Martha Liebermann; Verlust nach 1935; Liebermann-Ausstellung BA-Reinickendorf (nach 1950), Nr. 60";2014-06-17;"Dr. Monika Tatzkow (Wissenschaftlicher Dokumentationsdienst)
+49 (0) 30 64 128 13
tatzkow@t-online.de";https://www.lostart.de/de/Verlust/519228;
Suchmeldung;Einzelobjekt;295639;"Unbekannt (Russisch (Novgorod)) [Künstler:in]";"Johannes der Täufer";"1586/1600 [Datierung]";Malerei;256-XIM;Ikone;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295639;
Suchmeldung;Einzelobjekt;528820;"Unbekannt (Französisch) [Künstler:in]";Salon-Tischchen;;Möbel;;"Rund, mit grauer Marmorplatte und Messinggalerie (Platte defekt), Louis XVI.";"Mayer-Fuld, Lucie - Berlin; Versteigerung durch Walter Achenbach, Berlin, 10. Juli 1940, Lot Nr. 199";2015-09-02;"Von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/528820;
Suchmeldung;Einzelobjekt;315347;"Andreas Hofer [Verfasser:in]";"Deutsches Schriftstück an Joseph von Morandel in Trient (1776 - 1809 ca.)";"1790/1809 (um) [Dokumentdatum]";Archivgut;407/343;"1 S., 2°";;2006-06-23;"Stiftung Luthergedenkstätten
in Sachsen-Anhalt
Lutherhaus
Collegienstraße 54
06886 Lutherstadt Wittenberg
+49 (0) 3491 420 30
+49 (0) 3491 420 32 70
info@martinluther.de
http://www.martinluther.de
Anne-Katrin Ziesak (Stiftung Luthergedenkstätten in Sachsen-Anhalt)
+49(0)3491 4203 117
Anne-Katrin.Ziesak@martinluther.de
Petra Gröschl (Reformationsgeschichtliche Forschungsbibliothek)
+49 (0) 3491 5069 240
groeschl@rfb-wittenberg.de";https://www.lostart.de/de/Verlust/315347;
Suchmeldung;Einzelobjekt;443602;;"Die von dem preußischen König von dem Anhalt-Zerbster Anteil im Jahr 1760 verlangten Lieferungen und die von dem Major von Kleist geforderten Pferde, Bd. VI";"1760 [Dokumentdatum]";Archivgut;"Z 89, Nr. 854";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/443602;
Suchmeldung;Einzelobjekt;439239;"Unbekannt (Deutsch (Frankenthal)) [Künstler:in]";Amor;"1701/1800 [Datierung]";Kleinkunst;"333  (Simonis - Porzellan)";"mit Frauengestalt; Quelle: Rudolf Simonis: Inventory of the Art Collection of Hermine Feist-Wollheim, undated. In: Leo Baeck Institute, New York. AR 7019 / MF 551. Series XIV: Varia, undated, 1700s-1922. Box 9 Folder 10. Kleiner Salon, Vitrine III, 'Frankenthal', Nummer 333";"Sammlung Feist";2011-08-31;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/439239;
Suchmeldung;Einzelobjekt;297811;;Kinderköpfchen;;"Plastik / Skulptur";"E 75";"Hohl. Rechts und hinten fehlen Teile.";"Erworben bei der Auktion Helling am 28.10.1913 (Katalog 419). Fundort: Kleinasien; Verlustgeschichte: Preussische Seehandlung (Gendarmenmarkt, Berlin) Mai 1945. Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar.
Auslagerung (Berlin, Preußische Staatsbank / ehem. Seehandlung am Gendarmenmarkt (Behrenstraße 26) (Tresor))";2004-01-23;"Humboldt-Uni Berlin
Winckelmann-Institut
10099 Berlin
030-20932265
030-20932494
winckelmann@culture.hu-berlin.de
http://www2.hu-berlin.de/winckelmann
Dr. Agnes Henning (Wissenschaftliche Mitarbeiterin / Sammlungsleitung)
+49 30 2093 98127
Agnes.Henning@hu-berlin.de";https://www.lostart.de/de/Verlust/297811;
Fundmeldung;Einzelobjekt;579651;"Drittordensgemeinde St. Anna [Verlag]";"Holzapfel, Heribert: Lesungen für die Brüder und Schwestern aus dem Dritten Orden des heiligen Franz v. Assisi, Teil: 4., Freude";"1929 [Erscheinungsdatum]";Buch;"1939 A 1355 - 4";"Weitere Informationen im Katalog der Deutschen Nationalbibliothek: Externer Link";"Erwerbung: Datum 24.01.1939$ | Reichspropagandaamt Wien";2019-03-04;"Deutscher Platz 1
04103 Leipzig
http://www.dnb.de
Cornelia Ranft (Projekt Provenienzrecherchen)
0049 (0)341-2271-527
provenienz@dnb.de";https://www.lostart.de/de/Fund/579651;
Fundmeldung;Einzelobjekt;520044;"Ed. de l'Internationale Communiste des Jeunes [Verlag]";"Les problèmes fondamentaux du mouvement des jeunesses communistes";"1922 [Erscheinungsdatum]";Buch;"Fc 8022/38";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Goethe-Universität Frankfurt am Main. Institut für Sozialforschung. Bücherei | Bibliotheksexemplar | Zugangsnummer 23:0 | Erläuterung: Handschriftlicher Eintrag auf der Titelseite: 23:0Vorbesitz: Goethe-Universität Frankfurt am Main. Institut für Sozialforschung. Bücherei | Bibliotheksexemplar | Signatur B2:3403 | Erläuterung: Handschriftlicher Eintrag auf der hinteren Umschlagsseite: B2:3403Zugang: Preußische Staatsbibliothek | Zugangsnummer Ifs 1259 | NS-Raubgut | Erläuterung: Akzessionsnummer auf der Rückseite der Titelseite: Ifs 1259Ausleihe: Preußische Staatsbibliothek | Zensurexemplar | Etikett | Initiale | Erläuterung: Etikett auf dem Vorderdeckel: SM [Sondermagazin]Abgang: Staatsbibliothek zu Berlin | Restitution | Datum 2018-08-09 | Erläuterung: Restituiert an das Institut für Sozialforschung Frankfurt am Main
Status
restituiert";2014-06-23;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/520044;
Suchmeldung;Einzelobjekt;437391;"Braunschweig, Hieronymus / Schrick, Michael [Autor:in]";"Hauß Apoteck für den gemeynen Mann, der die Artzte zuersuchen am gut nicht mag, oder sonst in der not allwegen nicht erreichen kann";"1583 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"M 2997 (1583)";;"Stadtbibliothek Magdeburg";2011-06-08;"Stadtbibliothek Magdeburg
Magdeburg
39015 Magdeburg
(0391) 5404880
(0391) 5404803
stadtbibliothek@magdeburg.de
http://stadtbibliothek.magdeburg.de
Lesesaal
(0391) 5404836
Petsch, Peter (Direktor)
(0391) 5404801
Sekretariat
(0391) 5404800";https://www.lostart.de/de/Verlust/437391;
