Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;285287;;"Kleine Tasse";;Gefäß;1066;"in länglicher Form";;2003-07-01;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/285287;
Suchmeldung;Einzelobjekt;302639;;"Georg Czawsch quittiert den Empfang von 25 Gulden Provision vom Verwalter des Afraklosters Meißen, Hans von Zeschau (Zscheschaw).";"1543-05-01 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 11135";"Sprache: Deutsch";"Augustiner-Chorherrenstift St. Afra in Meißen; in Auslagerungsstelle Schloss Bieberstein verschollen
Auslagerung (Bieberstein, Schloss Bieberstein)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/302639;
Fundmeldung;Einzelobjekt;219768;"Thoma, Hans [Künstler:in]";"Christus und Nikodemus";;Druckgrafik;mü44706/3/39;;"Grafische Sammlung aus dem Nachlass von Kommerzienrat Hans Vogel (Chemnitz) am 21.12.1941 vom Deutschen Reich erworben.";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219768;
Suchmeldung;Einzelobjekt;93550;"Albrecht, Carl (1862) [Künstler:in]";"Italienische Landschaft";;Malerei;"EG 2";;;2001-08-08;"Klassik Stiftung Weimar / Direktion Museen
Frauenplan 1
99423 Weimar
+49 (0) 3643 545 310
+49 (0) 3643 545 356
museen@klassik-stiftung.de
http://www.klassik-stiftung.de/start/";https://www.lostart.de/de/Verlust/93550;
Suchmeldung;Einzelobjekt;190079;;"Kaiser Karls V. Geleitbrief für Peter von Spengel";"1549.03.27. [Dokumentdatum]";Archivgut;"B b 25";;"Verlust am Auslagerungsort Lauenstein (Erzgebirge), 1945.
Auslagerung (Lauenstein (Erzgebirge), Schloss Lauenstein)";2001-08-08;"Staatsarchiv Hamburg
20354 Hamburg
Zentrale
(040) 36811862";https://www.lostart.de/de/Verlust/190079;
Suchmeldung;Einzelobjekt;528655;"Unbekannt (Böhmisch) [Künstler:in]";Glasservice;;"Kunsthandwerk / -gewerbe";;"Mit ganz reicher Ätzerei: zwölf Sektschalen, elf Rheinweingläser, zwölf Moselweingläser, zwölf Rotweingläser, sechs Südweingläser, zehn Likörgläser, zwölf Bierbecher, zwölf Fingerschalen mit Untersätzen, zwei große runde Schüsseln, acht kleine runde Teller, zwei Zigarettenbehälter, drei Ascher.";"Mayer-Fuld, Lucie - Berlin; Versteigerung durch Walter Achenbach, Berlin, 10. Juli 1940, Lot Nr. 104";2015-09-02;"Von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/528655;
Fundmeldung;Einzelobjekt;579439;"Löffler, Heinrich [Autor:in]
Verl. für Sozialwiss. [Verlag]";"Das Proletariat und die Besetzung des Ruhrgebiets : Referat gehalten vor den Funktionären der Vereinigten Sozialdemokratischen Partei Bezirksverband Berlin";"1923 [Erscheinungsdatum]";Buch;"Rz 27084/7<a>";"Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: NN | Bibliotheksexemplar | Nummer G 1553 | Tilgung | Erläuterung: Handschriftlicher Eintrag auf dem Titelblatt: G 1553 [ausradiert]Vorbesitz: Deutscher Metallarbeiter-Verband, Vorstand, Bibliothek | Bibliotheksexemplar | Stempel | Signatur F. 2157 | Datum | Preis | Erläuterung: Stempel mit handschriftlichem Eintrag: Bibliothek des Vorstandes des Deutschen Metallarbeiter-Verbandes Buchzeichenn F. 2157 Angekauft am Febr. 1923 Preis geb. brosch [?] Ueberwiesen am... von... [überstempelt mit] Ungültig | ProvenienzmerkmalVorbesitz: Deutscher Metallarbeiter-Verband, Vorstand, Bibliothek | Bibliotheksexemplar | Etikett | Signatur F. 2157 | Erläuterung: Etikett auf dem Umschlag: F. 2157Vorbesitz: Zentralbibliothek der Gewerkschaften | Bibliotheksexemplar | Stempel | Erläuterung: Zentralbibliothek der Gewerkschaften FDGB [daneben gestempelt] B-Archiv [überstempelt mit] Zentralbibl. d. Gew. abgegeben | ProvenienzmerkmalVorbesitz: Zentralbibliothek der Gewerkschaften | Bibliotheksexemplar | Zugangsnummer 29724/46 | Erläuterung: Handschriftlicher Eintrag neben dem Stempel: 29724/46Vorbesitz: Zentralbibliothek der Gewerkschaften | Bibliotheksexemplar | Signatur IV 884 | Erläuterung: Handschriftlicher Eintrag auf der Rückseite des Titelblatts: IV 884Vorbesitz: Zentralbibliothek der Gewerkschaften | AussonderungsexemplarVorbesitz: Landesbibliothek, Gotha | Erläuterung: Lieferant laut ZwA-Katalog der vermittelten BeständeVorbesitz: Zentralstelle für Wissenschaftliche Altbestände | Nummer I 1632 | Datum 1972-03-28 | Erläuterung: Abgabedatum laut ZwA-Katalog der vermittelten Bestände: 28. März 1972; ZwA-Nummer nicht im BuchZugang: Deutsche Staatsbibliothek | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut";2018-10-15;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/579439;
Fundmeldung;Einzelobjekt;424968;"Frank, Leonhard [Autor:in]
Propyläen-Verl. [Verlag]";"Propyläen-Bücher. Karl und Anna";"1926 [Erscheinungsdatum]";Buch;"NSR A/314596";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Vorbesitz: Deutsches Reich, Geheime Staatspolizei | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer D 1941/7471 | NS-RaubgutZugang: Bibliothek der Hansestadt Hamburg | Zensurexemplar | Erläuterung: Stempel Sekretiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/424968;
Suchmeldung;Einzelobjekt;421402;"Unbekannt [Künstler:in]";"Pferde vor Ruinen";"1500/2000 [Zeitraum]";Zeichnung;4119;;"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/421402;
Suchmeldung;Einzelobjekt;262760;"Ehrle/Stevenson [Autor:in]";"Les fresques du Pinturicchio [...].";"1898 [Erscheinungsdatum]";Buch;"D 11m,3";;;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/262760;
