Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;311009;"Unbekannt (Italienisch / Faenza oder Castel Durante) [Künstler:in]";"Fruchtschale mit Ansicht eines Flusses und Stadt";"1545 (um) [Datierung]";Gefäß;"Auktionskatalog London 1939, Kat.Nr. 61";"ANOTHER MOULDED FRUIT DISH, the central medallion decorated with a view of a river and city within radiating moulded panels in orange and green, decorated with grotesche motifs in white and blue, the dark blue shaped rim with formal foliate motifs in yellow, Faenza oder Castel Durante, circa 1545";"München, Verlust 1938;Die Sammlung (ca. 440 Werke) wurde 1938 in München anläßlich der ""Reichskristallnacht"" durch die SS beschlagnahmt und 1939 (7./8.06 und 19./20.07.) in London bei Sotheby´s versteigert.";2005-11-01;;https://www.lostart.de/de/Verlust/311009;
Suchmeldung;Einzelobjekt;5000009603;"Vandenhoeck & Ruprecht [Verlag]";"Festschrift Adalbert Bezzenberger zum 14. April 1921 dargebracht von seinen Freunden u. Schülern";"1921 [Erscheinungsdatum]";Bibliotheksgut;"Aa 221";;;2008-12-10;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000009603;
Suchmeldung;Einzelobjekt;11371;;"Federzirkel oder Haarzirkel";"1586/1600 [Datierung]";Messgerät;"I 260; A 58;  268";;;2001-08-08;"Staatliche Kunstsammlungen Dresden
Mathematisch-Physikalischer Salon
Theaterplatz 1
01067 Dresden
(0351) 4914 6660
mps@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 6660
mps@skd.museum";https://www.lostart.de/de/Verlust/11371;
Suchmeldung;Einzelobjekt;262697;"Claudin, A. [Autor:in]";"Histoire de l'imprimerie en France. I-IV.";"1900/1914 [Erscheinungsdatum]";Buch;"D 142g,2";;;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/262697;
Suchmeldung;Einzelobjekt;583460;"Unbekannt (Französisch (Aubusson)/Belgisch (Flandern)?) [Künstler:in]";Wandteppich;"1701/1800 [Datierung]";"Gebrauchs- / Raumtextilie";;"Musikstunde mit Dudelsack (La leçon de Cornemuse)";"Sammlung Dr. Paul und Gabriele Oppenheim, Frankfurt a.M./Brüssel  - 1939; Beschlagnahme durch Quartieramt, Ortskommandatur, place Rogier, Brüssel; Lagerfirma La Continentale Menkès, Brüssel - 02.04.1942- [...]; Dépôt allemand, 20, rue du Pont-Beuf, Brüssel; Dienststelle Westen, Einsatzstableitung Belgien, 11.02.1943- [...]; Dépôt allemand, rue de Transvaal, Brüssel; Verbleib unbekannt";2019-06-12;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/583460;"www.errproject.org/jeudepaume/card_view.php?CardId=71368; Privatarchiv Belgien"
Suchmeldung;Einzelobjekt;84609;"Ginez Perez de Hita [Autor:in]";"Zegries, Die, und Abencerragen";"1841 [Erscheinungsdatum]";Buch;5497;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/84609;
Suchmeldung;Einzelobjekt;446608;"Unbekannt (Deutsch) [Künstler:in]";Becher;"1700/1750 [Datierung]";"Kunsthandwerk / -gewerbe";"305 (Lange)";"kelchförmig, am Lippenrand graviert Blütenbordüre mit Vögeln und Bandelwerk. Mehrere Stempel; Quelle: Hans W. Lange: Gemälde und Kunstgewerbe aus einer bekannten Privatsammlung - Verschiedener Kunstbesitz. Berlin. Versteigerung am 22. und 23. Juni 1939. Katalognummer 305 (Kürzel: L., Berlin)";"Sammlung Feist;L., Berlin;Auktion Lange 1939";2011-09-27;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/446608;
Suchmeldung;Einzelobjekt;88212;"Zannoni, Antonio [Autor:in]";"Sulli seav della certosa relazione letta all inaugurazione del musercivico di Bologna";"1871 [Erscheinungsdatum]";Buch;9755;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/88212;
Suchmeldung;Einzelobjekt;227011;"Lubin, Eilhard [Autor:in]
Endter [Verlag]";"Lubinus trilingius, hoc est clavis Graece linguae, olim ab Eilharto Lubino Latine & Graece formata, nunc etiam Germanice expolita, & fere dimidia parte ubique auctior & correctior. ... Acc index Germanicus ...";"1670 [Erscheinungsdatum]";Buch;"Jac 971";"690 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227011;
Suchmeldung;Einzelobjekt;209405;"Unbekannt [Künstler:in]";Henkelkrug;"1675 [Datierung]";Gefäß;"Ahv 63";"Henkelkrug mit buntem Relief: Christus und die 12 Apostel. Auf dem Zinndeckel ein Stempel mit einer geflügelten Figur mit Zweig und der Jahreszahl 1675.";"Laut Inventar 1858 Ankauf vom Schumachermeister Wilhelm Messer in Ichtershausen, am 26.2.1861 für 4 Taler.";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/209405;"Inventar 1858, Bd. I, Cap. XVIII, Nr. 26; Aldenhoven Ton und Glas, I, Nr. 63"
