Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;260563;"her. Homann [Autor:in]";"Beauraim Cheval. de Carte topograph. de l´ isle Mi";;"Karte / Grundrisse";"Cart. III. 29";;;2002-06-27;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260563;
Suchmeldung;Einzelobjekt;595225;;"Sechs Fayenceteller";"1760/1800 [Datierung]";"Kunsthandwerk / -gewerbe";;;"Herbert M. Gutmann, Potsdam - Herbertshof; aus dessen Sammlung Auktion Paul Graupe 12.-14. April 1934, Los 320; Verbleib unbekannt";2021-03-23;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/595225;"Auktionskatalog Paul Graupe, Versteigerung 132, Sammlung Herbert M. Gutmann, Herbertshof bei Potsdam - Gemälde, meist aus dem 18. Jahrhundert, Möbel, Silber, Porzellan, Textilien, Alte syrische Gläser, Ostasiatische und islamische Kleinkunst, Berlin, 12.-14.04.1934"
Suchmeldung;Einzelobjekt;312181;"Mayno, Jason de [Autor:in]
Canibus, Christophorus de und Giorgi, Stefanino [Drucker:in]";"Super leges";"1450/1550 [Zeitraum]
1485 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";;Lateinisch;"Herzogliche Öffentliche und Private Bibliothek Meiningen, Stempel siehe Seite Besitzstempel";2006-01-16;;https://www.lostart.de/de/Verlust/312181;
Suchmeldung;Einzelobjekt;86181;"Meissner, Franz, Arthur [Autor:in]";"Staat und Religion im Lichte der modernen Ethik";;Buch;9775;"ohne Jahr";;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86181;
Suchmeldung;Einzelobjekt;582053;"Unbekannt [Künstler:in]";Schlüsselschild;"1746-1755 [Datierung]";"Kunsthandwerk / -gewerbe";10556;"Schlüsselschild, in Bronze, 18. Jahrh. Mitte. Unten 2 sich kreuzende Blätter, seitl. Schnörkel mit flügelähnl. Motiv.";"Inventar 1880; Kriegsverlust.";2019-01-31;"Staatliche Kunstsammlungen Dresden
Kunstgewerbemuseum
Schloss Pillnitz
August-Böckstiegel-Straße 2
01326 Dresden
(0351) 2613 200
kgm@skd.museum
http://www.skd.museum/
Direktion
(0351) 2613 200
kgm@skd.museum";https://www.lostart.de/de/Verlust/582053;
Fundmeldung;Einzelobjekt;532341;"Holzwarth, F. J. [Autor:in]
Kirchheim [Verlag]";"Petrus und Pius : Gerichte Gottes in der Geschichte ; ein Mahnruf für Fürsten und Völker";"1872 [Erscheinungsdatum]";Buch;"A 56/108 (1)";"Band enthält 4 Schriften von F. J. Holzwarth zusammen gebundenWeitere Informationen im Online-Katalog des Bibliothekssystems der Justus-Liebig-Universität Gießen: Externer Link";"Deutschland (Gebiet unter Alliierter Besatzung, Amerikanische Zone). Amt der Militärregierung für Hessen. Offenbach Archival DepotStempelNS-Raubgut";2016-02-05;"Universitätsbibliothek Gießen
Otto-Behagel-Str. 8
35394 Gießen
+49 (0)641 99-14032
+49 (0)641 99-14039
auskunft@bibsys.uni-giessen.de
http://www.ub.uni-giessen.de
Dr. Olaf Schneider (Bibliotheksoberrat)
+49 (0)641/99-14052
Olaf.Schneider@bibsys.uni-giessen.de";https://www.lostart.de/de/Fund/532341;
Suchmeldung;Einzelobjekt;295941;"Dürer, Albrecht [Künstler:in]";"Der Heilige Hieronymus in der Landschaft kniend";;Druckgrafik;"A 03650";;;2003-10-28;"Staatsgalerie Stuttgart
Konrad-Adenauer-Str. 30 - 32
70173 Stuttgart
+49 (0) 711 470 40 0
+49 (0) 711 236 99 83
info@staatsgalerie.de
http://www.staatsgalerie.de/
Johanna Poltermann (Provenienzforscherin)
+49 (0) 711 470 40-462 (-250)
johanna.poltermann@staatsgalerie.bwl.de";https://www.lostart.de/de/Verlust/295941;
Suchmeldung;Einzelobjekt;529137;"Unbekannt (Deutsch (Halle)) [Künstler:in]";Fussbodenbelag;;"Gebrauchs- / Raumtextilie";;"Roter Velours; beste Qualität.";"Mayer-Fuld, Lucie - Berlin; Versteigerung durch Walter Achenbach, Berlin, 10. Juli 1940, Lot Nr. 344";2015-09-02;"Von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/529137;
Fundmeldung;Einzelobjekt;524998;"Falke, Konrad [Autor:in]
Rascher [Verlag]";"Kainz als Hamlet : ein Abend im Theater";"1911 [Erscheinungsdatum]";Buch;42.c.0618;"Eintrag: ""Fuchs""Eintrag: ""5. Mai""Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion 6Provenienz: Juden-Auktion 8Provenienz: Fuchs / AutogrammZugang: 1942 Mai 22";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/524998;
Suchmeldung;Einzelobjekt;443440;;"Das Gesuch des Bergdirektors Koch um Überlassung des Stollens bei der verfallenen fürstlichen Victor-Friedrichs-Grube am Güntersberge";"keine Angabe [Dokumentdatum]";Archivgut;"Z 89, Nr. 692";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/443440;
