Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;459990;"Unbekannt [Künstler:in]";Papageienschirm;;Bekleidung;"88 (Nachlaß Feist)";"Unbenannte Liste in: Konv. Clearing III. In: Nachlaß Feist. In: Literaturarchiv Marbach.";"Sammlung Feist; Sammlung Da.; Verlustgeschichte unbekannt, wahrscheinlich Fluchtgut; NS-verfolgungsbedingter Entzug nicht auszuschließen";2012-10-11;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/459990;
Suchmeldung;Einzelobjekt;568082;"Dusart, Cornelis (vermutlich) [Künstler:in]";"Interieur einer Bauernschenke mit vielen Figuren (Interieur boerenherberg met vele figuren; in het midden dansend paar)";;Zeichnung;"2354 (Lugt-Nummer)";"in der Mitte ein tanzendes Paar; nach Adrieaen van OstadeLiteratur: Algemeen Politieblad van het Koninkrijk der Nederlanden, Jg. 95, Nr. 34, 30.11.1946, S. 385-387, dort: Lijst 719: Te ‘s-Gravenhage ontvreemd in 1943/1944, hollandsche teekeningen";"Laut Inventar d. Fondation Custodia Frits Lugt erworben für Fr. 50,- bei Terisse, Boulev. Haussmann, Paris, am 26.10.1925; verschollen seit 1945";2017-07-20;"Marc Parein
+41 79 953 06 08
contact@frits-lugt.org
Nico Y. Lugt
+41 79 413 44 67
contact@frits-lugt.org";https://www.lostart.de/de/Verlust/568082;
Suchmeldung;Einzelobjekt;71567;"Unbekannt [Künstler:in]";"Orientalische Reiter in einer Oase";;Malerei;"GK I 5019";;"Stallgebäude Schloß Babelsberg - Neues Palais - am 28. Februar 1946 für den Transport in die Sowjetunion verpackt (Kiste 7).";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/71567;"Stiftung Preußische Schlösser und Gärten, Zerstört, entführt, verschollen. Die Verluste der preußischen Schlösser im Zweiten Weltkrieg, Gemälde I, Potsdam 2004, S. 521"
Suchmeldung;Einzelobjekt;315293;"Maximilian Wirth [Verfasser:in]";"Deutscher Brief";"1874-01-30 [Dokumentdatum]";Archivgut;358/3694b;"1 S., 4°";;2006-06-23;"Stiftung Luthergedenkstätten
in Sachsen-Anhalt
Lutherhaus
Collegienstraße 54
06886 Lutherstadt Wittenberg
+49 (0) 3491 420 30
+49 (0) 3491 420 32 70
info@martinluther.de
http://www.martinluther.de
Anne-Katrin Ziesak (Stiftung Luthergedenkstätten in Sachsen-Anhalt)
+49(0)3491 4203 117
Anne-Katrin.Ziesak@martinluther.de
Petra Gröschl (Reformationsgeschichtliche Forschungsbibliothek)
+49 (0) 3491 5069 240
groeschl@rfb-wittenberg.de";https://www.lostart.de/de/Verlust/315293;
Fundmeldung;Einzelobjekt;275806;"Rosenthal, Ludwig [Autor:in]
Kauffmann [Verlag]";"Fest- und Gelegenheitspredigten";"1901 [Erscheinungsdatum]";Buch;"IKG 11. 81";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.Homiletischer Verein des Rabbiner-Seminars Berlin (Stempel) ; 194 (Schriftzug)";2003-03-25;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/275806;
Suchmeldung;Einzelobjekt;227229;"Peter, Anton [Autor:in]
Selbstverl. [Verlag]";"Volksthümliches aus Österreichisch-Schlesien. Ges u. hrsg. von ...";"1865-1867 [Erscheinungsdatum]";Buch;"Jac 1240";"[Bd] 1.2.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227229;
Suchmeldung;Einzelobjekt;460616;"Friedrich, Ludwig [Künstler:in]";"Louis Nitzschke";;Zeichnung;;;"Sammlung Boguslav Jolles, Dresden; 1895 Auktion Hugo Helbing, München; Sammlung Dr. Michael Berolzheimer; Garmisch-Partenkirchen; 1939 Auktion Adolf Weinmüller, München; Verbleib unbekannt";2012-11-13;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/460616;
Fundmeldung;Einzelobjekt;592396;"Brockhaus [Verlag]";"Conversations-Lexicon oder encyclopädisches Handwörterbuch für gebildete Stände ; Vierter Band. G und H";"1817 [Erscheinungsdatum]";Buch;Aa-3272(4);"Weitere Informationen im Online-Katalog der Universitätsbibliothek Rostock: Externer Link";"Vorbesitz: Oberbürgermeister Rostock | NS-Raubgut | Erläuterung: als Lieferant im Geschenkbuch angegeben, Verdacht auf NS Raubgut, Kennung: wahrscheinlich NS-RaubgutZugang: Universitätsbibliothek Rostock | Zugangsnummer 1942.G.1094 | Datum 1942-08-27";2020-11-20;"Universität Rostock
Universitätsbibliothek
Schwaansche Str. 3b
18051 Rostock
(0381) 4982270
http://www.ub.uni-rostock.de
Stefan Siebert
0381-4988701
stefan.siebert@uni-rostock.de";https://www.lostart.de/de/Fund/592396;
Fundmeldung;Einzelobjekt;438075;"Jüdischer Verl. [Verlag]";"Der babylonische Talmud ; Bd. 5. Kethuboth/Nedarim/Nazir";"1931 [Erscheinungsdatum]";Buch;"Eu 220/2-5<a>";"Exemplar unvollständig: S. 689-693 fehltWeitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Vorbesitz: Jüdisch-Theologisches Seminar (Fraenckel'sche Stiftung) / Bibliothek | Bibliotheksexemplar | Stempel | Tektur | Erläuterung: Drei rechteckige, geschwärzte Stempel: Bibliothek d. jüd.-theol. Seminars Fränckel'sche Stiftung Breslau 1 Wallstraße 14 | ProvenienzmerkmalVorbesitz: Jüdisch-Theologisches Seminar (Fraenckel'sche Stiftung) / Bibliothek | Bibliotheksexemplar | Zugangsnummer 3830.31 | Erläuterung: Handschriftlicher Eintrag auf der Rückseite des Titelblatts: 3830.31Vorbesitz: Deutsches Auslandswissenschaftliches Institut | Erläuterung: Die Stempel des Jüdisch-Theologischen Seminars wurden vermutlich durch das DAWI geschwärzt.Zugang: Öffentliche Wissenschaftliche Bibliothek | NS-Raubgut";2011-07-28;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/438075;
Fundmeldung;Einzelobjekt;569358;"Naiveu, Matthys [Künstler:in]";"Genreszene (der gehörnte Vater)";"1700 [Datierung]";Gemälde;"Gm 1422";"In einem holländischen Innenraum sind drei Personen um die Korbwiege eines Babys gruppiert. Rechts sitzt ein älterer Mann mit einem Kneifer auf der Nase. Einen Brief lesend schaukelt er die Wiege. Links der Wiege steht ein elegant gekleideter junger Mann. Von ihm halb verdeckt sieht man die Gestalt einer jungen Frau. Im Türrahmen links im Hintergrund steht die Köchin mit einem Eimer über dem Arm, hinter ihr wird ein Teil der Küche sichtbar. Im rechten Bildrand sitzt ein kleines Mädchen mit einer Puppe auf dem Arm und einem Hund zu ihren Füßen. Ein schwarzer Windhund belebt links die Szene. Die Wände des Zimmers sind mit einer warmbraunen Bespannung bedeckt.";"1943 Kunsthandlung Rudolf Grosse, Berlin an GNM";2017-09-26;"Germanisches Nationalmuseum
Nürnberg
Kornmarkt 1
90402 Nürnberg
90105 Nürnberg
(0911) 13310
(0911) 1331200
info@gnm.de
http://www.gnm.de";https://www.lostart.de/de/Fund/569358;
