Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;438913;"Unbekannt (Deutsch (Würzburg)) [Künstler:in]";"Großherzoglich würzburgischer St. Josephsorden, Großkreuz mit Band und Bruststern; getragen vom französischen Kaiser Napoleon I. Bonaparte";"1807/1814 [Datierung]";"Orden / Ehrenzeichen";"AB 11625";;"Alter Bestand, für zwischen 1885 und 1894 erworbene Objekte";2011-08-12;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/438913;
Suchmeldung;Einzelobjekt;19315;"Fyt, Jan [Künstler:in]";"Die Rehhatz";;Gemälde;989;"Tafelmalerei: Bild: Jagd auf eine Hirschkuh & Jagdhunde & Landschaften mit Gewässern (in der gemäßigten Zone), Seestücke; Hirschkuh & Hund & Landschaft; Gewässer";"(frühere) Verwaltung: Berlin; (öffentliche) Sammlung; Staatliche Museen; Gemäldegalerie; Inv. Nr. 989; Zugangsart: Überweisung; Zugangsdatum: 1829; Auslagerungsort: Berlin; Friedrichshain; Flakturm Friedrichshain; Besitzzeit: bis 1945; Zugangsart: Auslagerung; Zugangsdatum: 1941/1942; Vorbesitzer: Berlin & Potsdam; (halböffentliche) Sammlung: Königliche Schlösser; Besitzzeit: bis 1829";2001-08-08;"Stiftung Preußischer Kulturbesitz
Staatliche Museen zu Berlin
Gemäldegalerie 
Matthäikirchplatz
10785 Berlin
+49 (0) 30 266 42 4001
+49 (0) 30 266 42 4003
gg@smb.spk-berlin.de
http://www.smb.spk-berlin.de
Dr. Neville Rowley (Kurator für italienische Kunst vor 1500)
+49 (0) 30 266 42 4006
n.rowley@smb.spk-berlin.de";https://www.lostart.de/de/Verlust/19315;
Suchmeldung;Einzelobjekt;404345;;"Miniatur König Friedrichs des Großen";;Malerei;"alt: GK I 41424; HM II 379";"in blau gemaltes Profilbildnis";"1903 von den Königlichen Museen überwiesen. Hohenzollernmuseum Schloss Monbijou. Verlagerung September 1940 Schloss Berlin (Kiste 16).";2008-05-22;"Michaela Blankart (Generalverwaltung)
+49 (0) 30 803 1138
berlin@preussen.de
Stefan Schimmel (Kunstsammlungen)
+49 (0) 30 803 1138
schimmel@preussen.de";https://www.lostart.de/de/Verlust/404345;
Suchmeldung;Einzelobjekt;122844;;"Die heiligen Laurentinus und Sixtus";;Zeichnung;1031;;"J.J. Mariette (Monogramm, wohl L. 2097); P. Crozat (L. 474); E. Jabach (L. 2959)";2001-08-08;"Kunsthalle Bremen
28195 Bremen
+49 (0) 421 32908 47
office@kunsthalle-bremen.de
http://www.kunsthalle-bremen.de
Dr. Christoph Grunenberg (Direktor)
+49 (0)421 32908 200
grunenberg@kunsthalle-bremen.de
Dr. Dorothee Hansen (Kustodin Alte Meister)
+49 (0)421 32908 260
hansen@kunsthalle-bremen.de
Dr. Maria Aresin (Kustodin Kupferstichkabinett)
+49 (0)421 32908 261
aresin@kunsthalle-bremen.de";https://www.lostart.de/de/Verlust/122844;"Baldin, Viktor: Liste der Kunstwerke aus dem Besitz der Kunsthalle Bremen, die der Autor nach dem Krieg nach Moskau brachte; Manuskript (maschinenschriftlich ?) in der Kunsthalle Bremen; ca. 1989 Nr. 81/81."
Suchmeldung;Einzelobjekt;594141;"Unbekannt (Japan) [Künstler:in]";"Tennin Mundorgel spielend";"1700/1800 [Datierung]";Kleinkunst;;"Der Tennin sitzt ruhig am Boden. In beiden erhobenen Händen hält er die Mundorgel. Auf seinem Kopf sitzt ein reich verziertes Diadem mit Gehänge. Die abgeplattete Rückseite zeigt, dass die Figur einem Schrein oder einer Riesengloriole ansaß.";"1909 erworben durch Ginsberg von der Firma Pergamenter, Berlin ; 1909 - 1942 Ostasiatica-Sammlung Herbert Ginsberg, Berlin; 1942 wurden große Teile der Ginsberg-Sammlung in Rotterdam durch den Sicherheitsdienst (SD) beschlagnahmt; Verbleib unbekannt";2021-02-10;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/594141;"Wiedergutmachungsakte im Landesarchiv Berlin: LAB, B Rep. 025-02 Nr. 233/57; undatierter Katalog (um Nov. 1929), in: DigiBaeck, Leo Baeck Institute New York (LBI NY), Gilbert Family Collection, AR 1028/MF 818, Box 7, folder 4, S. 690-921"
Suchmeldung;Einzelobjekt;520457;"Unbekannt (Deutsch) [Künstler:in]";Gobelinkissen;;"Gebrauchs- / Raumtextilie";;"Kissen mit Wappen: Springende Löwen in rot, einer mit Waage, darüber fürstliche Krone, umgeben von einem Blumenkranz.";"Sammlung Rudolf Mosse; Versteigerung,  Berlin (Rudolf Lepke's Kunst-Auktion-Haus), 1934-5-29. Kat.Nr.245";2014-07-03;"J. Eric Bartko (Director of Investigations) (Bartko, Zankel, Bunzel & Miller (www.bzbm.com))
ebartko@bzbm.com";https://www.lostart.de/de/Verlust/520457;
Suchmeldung;Einzelobjekt;452944;"Unbekannt (Spanisch / Auvergne) [Künstler:in]";"Thronende Maria mit Kind";"1101/1200 [Datierung]";"Plastik / Skulptur";;"Auf einem architektonisch gegliederten Sessel sitzt Maria und hält mit beiden Händen das bekleidetet Christuskind, das in der Linken ein Buch hält. Beide frontal aufgerichtet. Vollrund, mit alter Fassung. Rechte Hand des Kindes fehlt;Literatur: Lüthgen, Die abendländische Kunst des 15. Jahrhunderts, 1920, Tafel 1; Ausstellung Mittelalterliche Kunst des 15. Jahrhunderts, Köln, 1927, Katalog Nr. 2 und Tafeln";"Sammlung Leopold Seligmann, Versteigerungskatalog Nr. 135 mit Abbildungen auf Tafel 39 und 40; Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, 6. November 1934, Lot 17a, Abbildung Titelseite";2012-04-02;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/452944;
Suchmeldung;Einzelobjekt;139212;"Rugendas, Georg Philipp (1) [Künstler:in]";Reiterschlacht;;Malerei;445;;;2001-08-08;"Suermondt-Ludwig-Museum Aachen
Wilhelmstraße 18
52070 Aachen
+49 (0) 241 47980 0
+49 (0) 241 37075
info@suermondt-ludwig-museum.de
http://www.suermondt-ludwig-museum.de/
Till-Holger Borchert (Direktor)
+49 (0) 241 47980 10
Till-Holger.Borchert@mail.aachen.de
Michael Rief (stellv. Leiter)
+49 (0) 241 47980 15
Michael.Rief@mail.aachen.de";https://www.lostart.de/de/Verlust/139212;
Fundmeldung;Einzelobjekt;219508;"Unbekannt (Deutsch) [Künstler:in]";"Kniender Engel";"1701/1800 [Datierung]";"Plastik / Skulptur";mü2442/7;"Kopf erhoben, seitlich gedreht, die Hände betend nach vorn gestreckt, mit losem Gewand.";"Zugang Februar 1943";2001-08-08;"Kunstverwaltung des Bundes
Herbert-Bayer-Straße 5
13086 Berlin
provenienzforschung@kvdb.bund.de
http://www.kunstverwaltung.bund.de";https://www.lostart.de/de/Fund/219508;
Suchmeldung;Einzelobjekt;591233;"Unbekannt (Aubusson) [Künstler:in]";"Französischer Wandteppich (Die Reiherbeize)";"1770 (um) [Datierung]";"Gebrauchs- / Raumtextilie";;"in einer hügeligen Landschaft mit einem Baum im Vordergrund links eine Gruppe von sitzenden Damen, denen ein Kavalier auf der Laute vorspielt, rechts hält ein Knabe ein Reitpferd, im Vordergrund sitzt ein Jäger mit dem Gewehr, neben ihm drei Falken; Mäanderbordüre, mit Blumen durchzogen";"Dr. James von Bleichröder, (gest. 1937), Maria von Bleichröder, Berlin; 31.05.1938 Auktion Lepke, Berlin, Lot 112; Verbleib unbekannt";2020-09-14;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/591233;"Auktionskatalog Rudolf Lepke (Katalog 2123), Kunstwerke aus dem Nachlass des Herrn Dr. J. von Bleichröder, Berlin, 31.05.1938"
