Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;524793;"Malkowsky, Georg [Autor:in]
Westermann [Verlag]";"Kultur- und Kunstströmungen in deutschen Landen ; [1] : Die preußischen Ostmarken. - 1. Schlesien in Wort und Bild";"1913 [Erscheinungsdatum]";Buch;42.b.0456;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion o.D.Provenienz: Juden-Auktion 13Zugang: 1943 März 27";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/524793;
Fundmeldung;Einzelobjekt;583269;"Hartmann, Max [Autor:in]
Borntraeger [Verlag]";"Handbuch der Vererbungswissenschaft ; 2E. Verteilung, Bestimmung und Vererbung des Geschlechts bei den Protisten und Thallophyten";"1929 [Erscheinungsdatum]";Buch;"AMa 126-2,E-F";"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Institut für Biologie und Rassenlehre. Bücherei. NS-Raubgut-Verdacht";2019-07-24;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/583269;
Suchmeldung;Einzelobjekt;568458;"Unbekannt (Persisch) [Künstler:in]";Fayence-Teller;"1601/1700 [Datierung]";"Kunsthandwerk / -gewerbe";"22 (Lepke)";"im Fond Kanne, von Blumensträußen umgeben, in farbiger Emailmalerei. (Repariert.) Quelle: Rudolph Lepke's Kunst-Auctions-Haus: Antiquitäten, Gemälde: Bestände der Kunsthandlung B., Berlin, Alt-Meissener Porzellan der Sammlung Demiani u. and. Beiträge ; Möbel des 16. bis 18. Jahrhunderts, europäisches und chinesisches Porzellan, Fayencen, Steinzeug, Teppiche, Tapisserien, Bronzen, Silber, Kleinkunst, Inkunabeln u.a. (Katalog Nr. 2106). Versteigerung vom 7.10.1936. Berlin 1936; LAB, A Rep. 243-04 Nr. 3, Versteigerung vom 7./8.10.1936, Versteigerungsantrag Ball.";"Sammlung Alexander und Richard Ball, BerlinAuktion Lepke, Berlin 07.- 08.10. 1936Käufer: Bielenberg, 32 RM";2017-08-15;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/568458;
Fundmeldung;Einzelobjekt;469621;"Delius, Theodor [Autor:in]
Velhagen & Klasing [Verlag]";"Marlowe's Faustus und seine Quelle : ein Beitrag zur Kritik des Dramas ; Inaugural-Dissertation ...";"1881 [Erscheinungsdatum]";Buch;"Dd 5 : 407 [d] [99]";"Wasserschaden nach Brand 2004Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Sammlung Dr. Hermann Türck <Weimar, Herzogin-Anna-Amalia-Bibliothek>Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Türck, Hermann *1856-1933* | Exlibris | ProvenienzmerkmalVorbesitz: Türck, Susanne *1905-1976*Sammlung: Sammlung Hermann und Susanne TürckVorbesitz: NN | Einband | Etikett | Notiz | Signatur 3036 T | Erläuterung: handschriftlicher Vermerk des Titels und der SignaturenVorbesitz: NN | Nummer 20 [b] ; II 18411Vorbesitz: L. Thelemann's Buchhandlung <Weimar> | Erläuterung: LieferantZugang: Thüringische Landesbibliothek Weimar | NS-Raubgut | Stempel | Zugangsnummer 1933.698 | Datum 1933-11-07 | Erläuterung: Erwerbungsart: AAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2020 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2020 | Erläuterung: Ankauf nach Restitution
Status
restituiert";2013-02-18;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/469621;
Fundmeldung;Einzelobjekt;273274;"Holdheim, Samuel [Autor:in]
Benzian [Verlag]";"Predigten über die jüdische Religion. Fest- und Gelegenheitspredigten";"1869 [Erscheinungsdatum]";Buch;"IKG 11. 18";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.Julius Israel Kaufmann, Oberkantor u. Prediger, Nürnberg-N, Wetzendorferstrasse 1 (Stempel)";2003-01-20;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/273274;
Suchmeldung;Einzelobjekt;286969;"Woloschin, Maximilian Alexandrowitsch [Künstler:in]";"In die See vorspringendes Kap";;Malerei;1845;;;2003-07-08;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/286969;
Suchmeldung;Einzelobjekt;447636;"Unbekannt [Künstler:in]";"Große Kommode";;Möbel;"13 (Simonis - Möbel)";"mit Schrankaufsatz Louis XVI. mit Intarsien und Bronzebeschlägen; Quelle: Rudolf Simonis: Inventory of the Art Collection of Hermine Feist-Wollheim, undated. In: Leo Baeck Institute, New York. AR 7019 / MF 551. Series XIV: Varia, undated, 1700s-1922. Box 9 Folder 10. Möbel.";"Sammlung Feist";2011-10-11;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/447636;
Suchmeldung;Einzelobjekt;238253;;"6 Schalen";"16. - 19. Jahrhundert [Zeitraum]";Gefäß;;"chinesisch,- vergoldet.";;2001-08-08;"Museum – Naturalienkabinett Waldenburg
Geschwister-Scholl-Platz 1
08396 Waldenburg
+49 (0) 37608 22519
+49 (0) 37608 16060
museum@waldenburg.de
http://www.museum-waldenburg.de/
Christina Ludwig
+49 (0) 37608 22519
ch.ludwig@waldenburg.de
Fanny Stoye M.A.
+49 (0) 37608 22519
f.stoye@waldenburg.de";https://www.lostart.de/de/Verlust/238253;
Suchmeldung;Einzelobjekt;88229;"Zeune, August [Autor:in]";"Schwimmlieder von Frischmuth Wellentreter dem deutschen Schwimmmeister Herrn General von Pfuel frdl. zugeeignet";"1826 [Erscheinungsdatum]";Buch;12999;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/88229;
Suchmeldung;Einzelobjekt;181589;"Mazzola, Francesco [Künstler:in]";"Caritas von Kindern umgeben";;Zeichnung;"C 378";Ölskizze;"Alter Bestand, vor 1756 erworben.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/181589;
Suchmeldung;Einzelobjekt;83492;"Arnoldt, Richard [Autor:in]";"Geschichte des Gymnasiums zu Prenzlau von 1543-1893";"1893/1894 [Erscheinungsdatum]";Buch;9042;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83492;
Fundmeldung;Einzelobjekt;414846;"Unbekannt [Künstler:in]";Leuchter;;Beleuchtung;MOS-2393;"Mit drei Füßen, versilbert; einflammig; balusterförmig";"Nach 1945 nach Schloss Mosigkau gelangt; Herkunft unbekannt;";2009-10-02;"Schloss Mosigkau
Knobelsdorffallee 2-3
06847 Dessau-Roßlau/OT Mosigkau
+49 (0) 340 521139
ksdw@ksdw.de
http://www.gartenreich.com
Prof. Dr. Harald Meller (Kommissarischer Direktor und Vorstand)
+49 (0) 340 646 1540
sekretariat@gartenreich.de
Dr. Anette Froesch (Leiterin Abteilung Schlösser und Sammlungen)
anette.froesch@gartenreich.de";https://www.lostart.de/de/Fund/414846;
Fundmeldung;Einzelobjekt;570717;"Rijn, Rembrandt Harmensz. van [Künstler:in]";"Selbstbildnis mit Saskia";"1636 [Datierung]";Druckgrafik;1959/2457/444;"Verso: oben links: Signatur 1636; recto: Sammlerstempel Hans Beckers; B 19. I Seidl.(itz) I (von III), Hind 144, 11940/SSR #, I Y, Sammlerstempel R, Sammlerstempel Kreis mit ?";"Provenienzlücke; 1751 Edmé-Francois Gersaint, Katalog; bis vielleicht 1870 Henry Brodhurst, Dale Close, Mansfield / UK; um 1883/1884 Kunsthandlung Danlos Son and Delisle, London (durch die Vermittlung des Kunsthauses Colhaghi); bis 1900 Julius Rosenberg, Kopenhagen; 1901, 1.-2.05. C. G. Boerner, Düsseldorf; zw. 1933 u. 1950 Hans Beckers, Düren; 1951 Grete Beckers, Düren; 1960 Leopold-Hoesch-Museum, Düren";2017-10-19;"Hoeschplatz 1
52349 Düren
+49 (0) 2421-25-2561
http://www.leopoldhoeschmuseum.de/
Dr. Renate Goldmann (Direktorin)
+49 (0) 2421-25-2559
Dr. Tina Roßbroich (Registrar)
+49 (0) 2421-25-2566";https://www.lostart.de/de/Fund/570717;
Suchmeldung;Einzelobjekt;573775;"Lever, Charles [Autor:in]
Tauchnitz [Verlag]";"Arthur O'Leary";"1847 [Erscheinungsdatum]";Buch;;"2 Bände. Quelle: Umzugsgutverzeichnis. Frachtgut. Ferdinand von Goldschmidt-Rotschild, 03.07.1941. In: D - HHStAW, 519/3, 27593.";"Sammlung Rudolf von Goldschmidt-Rothschild, KönigsteinBeschlagnahme 1939Sammlung Georg von Opel, Königstein 1939Auktion Hahn, Frankfurt a.M. 15.-16.11.1939 (außerhalb der Auktion angeboten)Sammlung Ferdinand von Goldschmidt-Rotschild, - 1941Verlust 1941";2018-01-10;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/573775;
Suchmeldung;Einzelobjekt;482464;"Unbekannt [Künstler:in]";"Unbekannte Mann";"1701/1710 [Datierung]";Malerei;"VI 12968";"Miniatur, sehr klein, unbekannter Mann";"Löwe´sche Stiftung, 20.12.1897";2014-03-12;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/482464;
Suchmeldung;Einzelobjekt;293693;"Lewtschenko, P.O. [Künstler:in]";Zimmerecke;;Malerei;"198 kleines russisches sh, kleines russisches r, k";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/293693;
