Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;306800;"Unbekannt (Deutsch) [Künstler:in]";Hellebarde;"1501/1700 [Datierung]";"Waffen / Zubehör";233;"lange, 4 kantige Stoßklinge, Beil mit halbmondförmiger Schneide, gekrümmter, spitzer Haken, reich profiliert, in Kreuzform durchlocht";"Wien/ Verlust 1938";2005-03-04;;https://www.lostart.de/de/Verlust/306800;"Scheurer, Inventar der Waffensammlung Leopold Freiherr Popper von Podhragy, o.O. (Wien - ?) 1931 (?) Inventarnummer entspricht der Verzeichnisnummer bei Scheurer"
Suchmeldung;Einzelobjekt;295120;;"Hund und Wild";;Malerei;"104-kleines russisches sh, kleines russisches s";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295120;
Suchmeldung;Einzelobjekt;583513;"Unbekannt [Künstler:in]";"Maria mit Kind";;"Plastik / Skulptur";;sitzend;"Sammlung Dr. Paul und Gabriele Oppenheim, Frankfurt a.M./Brüssel - 1939; Beschlagnahme 1940; Lagerfirma La Continentale Menkès, 125, Chaussée d'Anvers, Brüssel Januar 1940; Verbleib unbekannt";2019-06-19;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/583513;"""Sculptures (bois) appartenant à M.P. Oppenheim de Bruxells dont les photographes sont jointes"" In: Privatarchiv Belgien"
Suchmeldung;Einzelobjekt;444121;;Hofschusterbestallungen;"18. Jh. [Dokumentdatum]";Archivgut;"Z 89, Nr. 1382";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/444121;
Suchmeldung;Einzelobjekt;423372;"Unbekannt [Künstler:in]";Porträt;;Malerei;134-Ж-ОХМ;"Objekt-Nr. 1425; Porträt; Undatiert";;2010-11-25;"Sofiyska 5a (вул. Софіївська 5а)
65082 Odessa
+38 (048) 723 82 72
mail@ofam.od.ua
http://ofam.od.ua/
Vitaliy Abramov (Віталій Олексійович Абрамов) (Direktor (Директор))
+38 (048) 723 82 72
mail@ofam.od.ua";https://www.lostart.de/de/Verlust/423372;
Fundmeldung;Einzelobjekt;448606;"Suttner, Bertha [Autor:in]
Pierson [Verlag]";"Bertha von Suttners gesammelte Schriften ; 9. Bd.. Einsam und arm";"1907 [Erscheinungsdatum]";Buch;"8 SVA IX, 4544:9";"Weitere Informationen im Göttinger Universitätskatalog: Externer Link";"Verdacht auf NS-Raubgut; Bezugsquelle: Preußische Staatsbibliothek Berlin; Exlibris: Geschenk der Preußischen Staatsbibliothek, Berlin; Notiz: VL (Verbotene Literatur); (verbotene Autorin)Provenienz: Preußische Staatsbibliothek Berlin / ExlibrisNotiz: VL (Verbotene Literatur)Zugang: 1939-10-06 / Verdacht auf NS-RaubgutPreußische Staatsbibliothek <Berlin>";2011-11-18;"Niedersächsische Staats- und 
Universitätsbibliothek Göttingen
Platz der Göttinger Sieben 1
37073 Göttingen
http://www.sub.uni-goettingen.de
Dr. Christian Fieseler (Leiter der Abt. Spezialsammlungen)
0551-3925280
fieseler@sub.uni-goettingen.de
Dr. Wilfried Enderle  (Fachreferat Geschichte)
0551-395200
enderle@sub.uni-goettingen.de";https://www.lostart.de/de/Fund/448606;
Fundmeldung;Einzelobjekt;425814;"Baudouin [Verlag]";"Papiers inédits trouvés chez Robespierre, Saint-Just, Payan, etc., suprimés ou omis par Courtois ; T. 2";"1828 [Erscheinungsdatum]";Bibliotheksgut;;"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Provenienz: Finck, Rudolf Carl von / Exlibris / MonogrammVorbesitz: Petschek, Ignaz | Exlibris | ProvenienzmerkmalVorbesitz: Petschek, Helene | Exlibris | ProvenienzmerkmalVorbesitz: Reichstauschstelle | NS-Raubgut | Erläuterung: LieferantVorbesitz: Reichstauschstelle | Notiz | Nummer 2820/68Zugang: Bibliothek der Hansestadt Hamburg | Datum 1944Abgang: Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky | Restitution | Datum 2013-07-17
Status
restituiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/425814;
Suchmeldung;Einzelobjekt;84669;"Goos, Joh. [Autor:in]";"Altditmarsische Befestigungen";"1902 [Erscheinungsdatum]";Buch;8336;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/84669;
Fundmeldung;Einzelobjekt;519389;"Merz, Georg [Autor:in]
Kaiser [Verlag]";"Christentum und soziale Frage ; 1. Religiöse Ansätze im modernen Sozialismus";"1919 [Erscheinungsdatum]";Buch;"Fc 6437/10-1<a>";"Exemplar beschädigtAutogramm: Otto Thomas Stempel: Neue Festung München Baauerstrße 1. [überstempelt] UngültigStempel Zentralbibliothek der Gewerkschaften [überstempelt] Zentralbibl. g. Gew. abgegebenWeitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"Verdacht auf NS-RaubgutProvenienz: Thomas, Otto / StempelProvenienz: Zentralbibliothek der Gewerkschaften <Berlin, Ost> / Stempel / AussonderungsexemplarProvenienz: Deutsche Staatsbibliothek <Berlin, Ost> / Zugang / Stempel / NS-Raubgut Zentralbibliothek der Gewerkschaften <Berlin, Ost> Deutsche Staatsbibliothek <Berlin, Ost> NS-Raubgut";2014-06-23;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/519389;
Suchmeldung;Einzelobjekt;421450;"Unbekannt (Französisch) [Künstler:in]";"Gemälde (Titel unbekannt)";;Malerei;;;"Sammlung Martin und Else Schönemann; als Umzugsgut für die Firma Gent und Loos, Amsterdam, bestimmt; durch die Nationalsozialisten beschlagnahmt; gekauft auf Auktion in Paris bei Drouot";2010-09-30;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/421450;
