Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;453970;"Cambiaso, Luca [Künstler:in]";Reiterschlacht;;Zeichnung;;;"Sammlung Boguslav Jolles, Dresden; 1895 Auktion Hugo Helbing, München; Sammlung Dr. Michael Berolzheimer; Garmisch-Partenkirchen; 1939 Auktion Adolf Weinmüller, München";2012-06-18;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/453970;
Fundmeldung;Einzelobjekt;436059;"Unbekannt [Künstler:in]
Lippold, Franz (Kopie nach) [Künstler:in]";"Bildnis des Jakob Philipp D'Orville";;Gemälde;"B 1775";"Zugangsnummer: 1939.15g";"Erworben am 02.08.1939 bei Kunsthandlung/Antiquariat Karl Ernst Henrici, Derfflinger Straße 3, Berlin.";2011-05-16;"Historisches Museum
Frankfurt (Main)
Saalhof 1
60311 Frankfurt (Main)
(069) 21235599
(069) 21230702
info.historisches-museum@stadt-frankfurt.de
http://www.historisches-museum-frankfurt.de/
Historisches Museum Frankfurt (Main)
+49 (0) 69 21235599
info.historisches-museum@stadt-frankfurt.de";https://www.lostart.de/de/Fund/436059;
Fundmeldung;Einzelobjekt;596633;"Dietrich, Christian Wilhelm Ernst [Künstler:in]";"Flucht nach Ägypten";"1727/74 [Datierung]";Druckgrafik;"A ohne Inv.-Linz-VII-44111";"Die heilige Jungfrau mit dem Kind auf einem Esel sitzend, links Josef. Ein Engel mit Fackel über der Heiligen Familie schwebend.";"Friedrich Quiring, Eberswalde; Kunsthandlung Curt Naubert, Leipzig; November 1943: ""Sonderauftrag Linz""";2021-11-02;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Fund/596633;
Suchmeldung;Einzelobjekt;208517;"Wickert, Simon [Künstler:in]";"Trinkgeschirr in Gestalt eines Elefanten mit Turm und Reiter";"1700 (um) [Datierung]";Gefäß;"K 338";"Der innen vergoldete Elefant kann als Kanne genutzt werden - sein erhobener Rüssel dient als Ausguss. Auf seinem Rücken befindet sich ein kleiner, ebenfalls inwendig vergoldeter, abnehmbarer Deckelbecher in Gestalt eines runden Turmes. Auf dem Nacken des Tieres sitzt ein silberner Mann, dessen Körper Reste einer ursprünglich schwarzen Färbung (Emaillierung?) zeigt. Turban und Lendenschurz des Reiters sind vergoldet. Vergoldete und mit punktiertem Rankenornament verzierte Riemen bilden die scheinbare Befestigung des Turmes; sie werden auf beiden Seiten des Körpers von je 5 vergoldeten Buckeln, die facettiert geschliffenen Schmucksteinen nachempfunden sind, zusammengehalten. Ein größerer Buckel dieser Art mit zackig gefaßtem Rand befindet sich auf der Stirn des Tieres. Die Oberfläche des niedrigen, vergoldeten Sockels ist mit Pflanzen und Steinen in flach getriebenem Relief versehen. Gezeichnet am Sockel.";"Das Trinkgeschirr Herzogs Friedrich II. von Sachsen-Gotha-Altenburg wurde 1945 im Schloss Friedenstein entwendet, befand sich zwischenzeitlich im Schweizer Kunsthandel und konnte 2002 mit Hilfe der Kulturstiftung der Länder, des Freistaates Thüringen, der Sparkassenstiftung Hessen-Thüringen, der Ernst von Siemens-Stiftung sowie privater Sponsoren zurückerworben werden.
Status
restituiert";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/208517;"Zeichen-Inventar um 1900, Nr. 4/33; Handschriftliche Aufzeichnungen Karl Purgolds"
Suchmeldung;Einzelobjekt;3540;"Bril, Paul [Künstler:in]";"Italienisches Flußtal";"1560/1626 [Datierung]";Malerei;"Gal.-Nr. 859";;"1742 durch De Brais aus Paris. Inv. ""vor 1741"" (Nachtrag), fol. 317v oder 318r.";2001-08-08;"Staatliche Kunstsammlungen Dresden 
Gemäldegalerie Alte Meister 
Zwinger
Theaterplatz 1
01067 Dresden
+49 (0)351 4914 6679
AlteMeister@skd.museum
https://www.skd.museum/ 
Direktion
+49 (0)351 4914 6679";https://www.lostart.de/de/Verlust/3540;"Marx, Harald (Hrsg.). Gemäldegalerie Alte Meister Dresden. Illustriertes Gesamtverzeichnis Bd. II, Köln 2005."
Suchmeldung;Einzelobjekt;445017;"Unbekannt (Polnisch) [Künstler:in]";"Säbel des polnischen Königs Stephan Báthory";"1580 (um) [Datierung]";"Waffen / Zubehör";"PC 14167";"Gefäß mit geschweiften Nebenbügeln, s-förmige Parierstange in facettierten Kugeln endend. Griff mit verdrillter Eisendrahtumwicklung. Flacher pilzförmiger Knauf mit feinen Rippen. Klinge mit drei schmalen Hohlschliffen. Klinge geätzt und gebläut. Auf der Quartseite polnische Krone, darunter Sterne, Ranken und zwei Halbmonde, dann das Wort ""FRANGIA"". Klinge auf der Terzseite undeutliches Porträt eines Mannes in Helm und Harnisch. Darunter bez. ""STEPHANVS D. G. REX POL D PRVS G"".";"Sammlung Prinz Carl, seit 1883 im Berliner Zeughaus";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445017;
Suchmeldung;Einzelobjekt;5000003291;"Kauffmann, Hermann (der Ältere) [Künstler:in]";"An der Fähre";"18. und 19. Jahrhundert [Zeitraum]
1850 (um) [Datierung]";Malerei;;"Vorn an dem breiten Fluß einer Voralpenlandschaft verkehrt eine Wagenfähre. Rechts vorn an der Landungsbrücke warten auf sie ein stehender Landmann mit hohem Hut, der eine Kuh am Seile und den hinter ihm sitzenden Hund an der Kette mitführt, und ein junger Mann mit flachem Hut, der sich am Rande niedergelassen hat. Auf dem jenseitigen Ufer rollt von dem stattlichen Hause alpiner Bauart ein herrschaftlicher Wagen heran. Rechts vorn zur Rechten beleben einige Wanderer die Straße, die von den Bergen herabführt. (Siehe: Woermann, K., Kunst im Hause Ehlermann, Verlag von Louis Ehlermann, Dresden, 1928, S. 109, Nr. 22).Bez. unten halbrechts: H. Kauffmann (Hamburg)";"Verlust: Dresdner Bankgebäude, Berlin Frühjahr 1945.";2004-01-07;;https://www.lostart.de/de/Verlust/5000003291;"Siehe | Cf.:Woermann, K., Kunst im Hause Ehlermann, Verlag von Louis Ehlermann, Dresden, 1928, S. 109, Nr. 22."
Fundmeldung;Einzelobjekt;573226;;Spicebox;"1869–72 [Datierung]";Behältnis;"B50.02.0995;124/076";"Object Name: SpiceboxSubject: Spice boxes";"Received through JRSO (Jewish Restitution Successor Organization)Wiesbaden collecting point number: 1126";2018-01-10;"Israel Museum
POB 71117
9171002 Jerusalem
972-2-6708811
972-2-5631833
info@imj.org.il
Bareket Mann (Registrar)
bareket@imj.org.il";https://www.lostart.de/de/Fund/573226;
Suchmeldung;Einzelobjekt;576118;"Sensatus [Autor:in]
Leeuw [Drucker:in]";Sermones;"1482 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"Inc. 1062";"rubriziert, angebunden an Inc. 70; Stempel 1";"Provenienz Gymnasialbibliothek Koblenz, UB Bonn Acc. 1821.484; Auslagerung, 1942/1943; nach dem 2. Weltkrieg als fehlend festgestellt
Auslagerung (Friesenhagen)";2018-03-07;"Adenauerallee 39-41
53014 Bonn
53014 Bonn
+49 228 73-7352
+49 228 73-7546
sekretariat@ulb.uni-bonn.de
http://www.ulb.uni-bonn.de
Dr. Michael Herkenhoff (Leitung Dezernat 5: Handschriften, Altbestand)
+49 (0) 228 737548
michael.herkenhoff@ulb.uni-bonn.de";https://www.lostart.de/de/Verlust/576118;
Fundmeldung;Einzelobjekt;520860;"Grosse, Rudolf [Autor:in]
Denter & Nicolas, Berlin [Drucker:in]";"Geschichte der Großen Loge von Preußen genannt Royal York zur Freundschaft. (Als Manuskript gedruckt)";"1909 [Erscheinungsdatum]";Buch;"Zz 5 / Inv.Nr. B 00407";;unbekannt;2014-08-11;"Provenienzforschung, Hausarchiv, Bibliothek Potsdam-Museum - Forum für Kunst und Geschichte
Am Alten Markt 9
14467 Potsdam
+49(0)331 - 289 6821
+49(0)331 - 289 6808
museum-geschichte@rathaus.potsdam.de
http://www.potsdam.de/potsdam-museum";https://www.lostart.de/de/Fund/520860;
