Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;319159;"Weissenbruch, Jan Hendrik [Künstler:in]";Markt;"1851-1900 [Datierung]";Gemälde;J55;"HolzrahmenSchlechter ErhaltungszustandRückseite: Inventarnummer „J 55“; Bleistiftvermerke „Jan Weissenbruch“ und „Dordrecht“; maschinenschriftliches Etikett „M. St. 88/774, Weissenbruch, Markt, 30,-“";"Zwischen 1941 und 1943 durch das Finanzamt Mainz beschlagnahmt, anschließend an die Gemäldegalerie Mainz überwiesen.Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „M. St. 88/774“ aufgeführt (30 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319159;
Fundmeldung;Einzelobjekt;319113;"Thedy, Max [Künstler:in]";Hirtin;;Gemälde;J1;"GoldrahmenBezeichnet rechts unten: „M. Thedy“Loch in der LeinwandAusstellungen: Große Berliner Kunstausstellung 1914, Kat. Nr. 1509; Münchner Jahresausstellung 1916 im königlichen Glaspalast, Kat. Nr. 2015Rückseite: Etikett „Münchner Jahresausstellung im königlichen Glaspalast zu München“; Etikett „Kunstpalast Düsseldorf, Nr. 273“; Etikett „K.V.H. 726“; Etikettenfragment „Th. Soll.“; Etikett des Finanzamts: „A 191/31“Etikett auf dem Rahmen (Vorderseite): maschinenschriftlich „Da St. A. 191/31, Max Thedy, Hirtin“, handschriftlich ergänzt „1.000,-“";"Im Februar 1943 durch das Finanzamt Darmstadt beschlagnahmt. Am 13. September 1943 auf Anordnung des Oberfinanzpräsidenten Hessen an die Gemäldegalerie Mainz überwiesen. Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „Da St. A 191/31“ aufgeführt (1 000 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319113;
Fundmeldung;Einzelobjekt;319114;"Lenbach, Franz von [Künstler:in]";"Männliches Portrait";"08.04.1901 [Datierung]";Gemälde;J2;"Holzrahmen bezeichnet links unten: „F. Lenbach 8.4.1901“; Rückseite: Inventarnummer „J 2“; Nummer „90“, Stempel „Konrad Buth & Comp., Versicherungsgeschäft“; handschriftliche Adressnotiz (unleserlich)";"Zwischen 1941 und 1943 mutmaßlich durch das Finanzamt Gießen beschlagnahmt, anschließend an die Gemäldegalerie Mainz überwiesen.Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „F. Gi.“ aufgeführt (2000 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319114;
Fundmeldung;Einzelobjekt;319115;"Franceschini, Marcantonio (zugeschrieben) [Künstler:in]";"Bacchus und Ariadne";;Gemälde;J3;"Ursprünglich ohne Rahmen (neu gerahmt für die Dauerausstellung)Ausstellung: „Götter – Helden – Heilige. Italienische Malerei des Barock aus dem Landesmuseum Mainz. Villa Ludwigshöhe und Landesmuseum Mainz 2009“Ausstellungskatalog: Gernot Frankhäuser, Sigrun Paas, „Götter – Helden –Heilige“. Italienische Malerei des Barock aus dem Landesmuseum Mainz, Deutscher Kunstverlag 2009, S. 90, Abb. S. 91, Kat. Nr. 54 S. 114.Rückseite: Inventarnummer „J3“; Adressetikett; Etikett des Finanzamts (unleserlich)";"Im Herbst 1942 durch das Finanzamt Darmstadt beschlagnahmt. Am 13. September 1943 auf Anordnung des Oberfinanzpräsidenten Hessen an die Gemäldegalerie Mainz überwiesen. Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „Da St. A 123/2“ und mit dem Titel „Aphrodite“ aufgeführt (800 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319115;
Fundmeldung;Einzelobjekt;319117;"Scheld, Karl [Künstler:in]";Pferdeschwemme;;Gemälde;J5;"Holzrahmen; bezeichnet rechts unten: „Scheld“ Rückseite: Inventarnummer „J 5“; Etikett „Eigentum des Finanzamtes Darmstadt“ (maschinenschriftlich); Etikettenfragmente auf den Ecken des Keilrahmens; Etikett des Finanzamts auf dem Rahmen (Vorderseite): „90/3“";"1942 durch das Finanzamt Darmstadt beschlagnahmt. Am 13. September 1943 auf Anordnung des Oberfinanzpräsidenten Hessen an die Gemäldegalerie Mainz überwiesen. Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „Da St. 90/3“ aufgeführt (300 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319117;
Fundmeldung;Einzelobjekt;319118;"Barth, Ferdinand [Künstler:in]";"Herbststimmung 1921";"1921 [Datierung]";Gemälde;J6;"Holzrahmen; bezeichnet rechts oben: „Ferd. Barth, 21“; Rückseite: Inventarnummer „J 6“; auf dem Keilrahmen aufgeprägt „78“; Adressetikett; Etikett des Finanzamts „87/62“";"1942 durch das Finanzamt Darmstadt beschlagnahmt. Am 13. September 1943 auf Anordnung des Oberfinanzpräsidenten Hessen an die Gemäldegalerie Mainz überwiesen. Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „Da St. 87/62“ aufgeführt (150 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319118;
Fundmeldung;Einzelobjekt;319121;"Burnitz, Peter (Karl) [Künstler:in]";Herbstlandschaft;;Gemälde;J9;"GoldrahmenBezeichnet rechts unten „Burnitz“Rückseite: Etikett „Reichsfinanzverwaltung“; Etikett „1086“; Etikett „155[?]8“";"Zwischen 1941 und 1943 mutmaßlich durch das Finanzamt Gießen beschlagnahmt, anschließend an die Gemäldegalerie Mainz überwiesen. Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „F. Gi.“ aufgeführt (1 000 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319121;
Fundmeldung;Einzelobjekt;319122;"Rabending, Friedrich Wilhelm [Künstler:in]";Hintersee;;Gemälde;J10;"Goldrahmen; bezeichnet links unten: „F. Rabending München“; Rückseite: Etikett „Besitz der städt. Gemäldegalerie Mainz, 5. Sept. 1949“; Etikett des Finanzamts: „87/[unleserlich]“; Nummer „87/6[8?]“; Beschriftung „F. Rabending, München“";"1942 durch das Finanzamt Darmstadt beschlagnahmt. Am 13. September 1943 auf Anordnung des Oberfinanzpräsidenten Hessen an die Gemäldegalerie Mainz überwiesen. Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „Da St. 87/61“ aufgeführt (150 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319122;
Fundmeldung;Einzelobjekt;319123;"Unbekannt (Niederländisch) [Künstler:in]";"Mutter und Kind";"1800/1900 [Datierung]";Gemälde;J11;"Goldrahmen Rückseite: Inventarnummer „J 11“; Nummern „88/797“; „GE 81/40“; „29“";"Zwischen 1941 und 1943 durch das Finanzamt Mainz beschlagnahmt, anschließend an die Gemäldegalerie Mainz überwiesen.Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „M. St. 88/797“ aufgeführt (400 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319123;
Fundmeldung;Einzelobjekt;319124;"Unbekannt (Deutsch) [Künstler:in]";"Stadtansicht (Dresden?)";"1800/1900 [Datierung]";Gemälde;J12;"Goldrahmen, beschädigtRückseite: Etikett „71; unbekannt, 40,-“; Etikett auf dem Rahmen (Vorderseite): „M. St. 88/… unbek. Maler, Stadtansicht, 40.-“";"Zwischen 1941 und 1943 durch das Finanzamt Mainz beschlagnahmt, anschließend an die Gemäldegalerie Mainz überwiesen.Auf einer undatierten „Übersicht über die von der Stadt Mainz übernommenen Kunstgegenstände aus dem Besitz der abgeschobenen Juden“ im Hausarchiv des Landesmuseums unter der Kenn-Nr. „M. St. 88/“ aufgeführt (40 RM)";2006-11-03;"Landesmuseum Mainz55116 Mainz(06131) 28570(0631) 285757http://www.landesmuseum-mainz.deDorothee Glawe M.A. (Provenienzforschung)dorothee.glawe@gdke.rlp.de";https://www.lostart.de/de/Fund/319124;
