Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;583643;"Perkand, Alexander [Künstler:in]";Stillleben;;Gemälde;;bezeichnet;"Sammlung Joseph Schönemann, Düsseldorf; Beschlagnahme der Vermögenswerte durch die Nationalsozialisten; 8.-10.12.1938 Versteigerung des Kunstbesitzes durch das Finanzamt Düsseldorf-Altstadt bei Carl Eugen Pongs - Kunstversteigerer -, Düsseldorf, Lot 127; Verbleib unbekannt";2019-06-25;"Von Trott zu Solz - Lammek (Rechtsanwälte - Notar)
+49 (0) 30 59 00 33 00
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/583643;"Carl Eugen Pongs, Kunstversteigerer, Gemälde alter und neuzeitlicher Meister, Teppiche, Möbel, Kunstgewerbe, Düsseldorf, 8.12.-10.12.1938 (Katalog-Nr. 7)"
Fundmeldung;Einzelobjekt;474708;"Uzelac, Dušan [Autor:in]
Kon [Verlag]";"O emisionim bankama";"1935 [Erscheinungsdatum]";Buch;54-8-3626;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474708;
Suchmeldung;Einzelobjekt;530337;"Neer, Aert van der (Nachahmer) [Künstler:in]";"Mondscheinlandschaft am Fluss";;Malerei;"Ahv 203";Bezeichnet.;"Aus der Sammlung von Herzog Ernst II. von Sachsen-Gotha und Altenburg (vgl. Inventar 1826). Gehört zu den 1897 ausgesonderten Gemälden (vgl. Akte); Verbleib unbekannt.";2015-11-13;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/530337;"Inventar 1826 (Verzeichnis), Abt. IV, Nr. 10 oder 11; Inventar 1854 Schneider, Abt. III, Nr. 58 oder 59; SSFG, SM, Archiv, Akte: 1897 ausgesonderte Gemälde"
Suchmeldung;Einzelobjekt;252210;;"Martin Alemann belehnt Hieronymus Friedrich und Johann Daniel Alemann mit 1/2 Hufe und 5 Morgen auf Tromnitzer Feldmark";"1673.11.08. [Dokumentdatum]
1411-1885 [Zeitraum]";"Urkunde / Faksimile";"Rep.15 I.y. 26";"Urkunden Vermischte Lehn";;2002-04-17;"Mittagstraße 16
39124 Magdeburg
+49 (0) 391 540 2515
+49 (0) 391 540 2141
archiv@magdeburg.de
http://www.magdeburg.de/stadtarchiv
Dr. Maren Ballerstedt (Fachdienstleiterin)
+49 (0) 391 5 40 25 15
archiv@magdeburg.de";https://www.lostart.de/de/Verlust/252210;
Suchmeldung;Einzelobjekt;276615;"Arnim, Ludwig Achim von [Autor:in]";"Ausgewählte Novellen";;Bibliotheksgut;W;"Teil 1 bis 3 in einem Bd. Berlin: A. Hoffmann & Comp. 1853. (Mit Marginalien Th. Fontanes.)";;2002-08-13;"Universität Potsdsam
Villa Quandt
Große Weinmeisterstr. 46/47
14469 Potsdam
+49 (0) 331 201396
+49 (0) 0331 2013970
fontanearchiv@uni-potsdam.de
http://www.fontanearchiv.de
Prof. Dr. Peer Trilcke  (Leiter des Theodor-Fontane-Archivs)
+49 (0) 331 201396
trilcke@uni-potsdam.de";https://www.lostart.de/de/Verlust/276615;
Suchmeldung;Einzelobjekt;185349;"Vogel von Vogelstein, Carl Christian [Künstler:in]";"Bildnis des Malers Johann Heinrich Meyer";;Zeichnung;"C 3226";"Schwarze Kreide";"Vom Künstler, Dresden, 1858.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/185349;
Suchmeldung;Einzelobjekt;428459;"Unbekannt (Deutsch (Niedersachsen)) [Künstler:in]";"Kissen mit Brautpaar";"165(0) [Datierung]";"Gebrauchs- / Raumtextilie";"424 (Graupe)";"Die Platte in Wolle, Seide und Metallfäden gewirkt. Im quadratischen Mittelfeld reicht eine Dame einem Herrn mit Federhut und Schaftstiefeln eine Rose. Zwischen bei den Amor und die Buchstaben A M P. Als Umrahmung Bordüre aus Tulpen und Sternblumen, die aus Vasen hervorwachsen. Blumen und Figuren in Gelb, Rosa, Weiß und etwas Blau und Grün auf goldbraunem Grund. Als Kissenrückseite broschierter Seidenstoff des 18. Jahrhunderts. Restauriert. Datiert.Lit.: Paul Graupe: Die Sammlung Frau Emma Budge. Hamburg, Versteigerung am 27., 28. und 29.September 1937. Katalognummer 424; LAB, A Rep. 243-04 Nr. 28, Versteigerungsniederschrift vom 20.10.1937";"Sammlung Budge; Käufer 1937 (Graupe): Hofer, 480,-";2010-12-13;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/428459;
Suchmeldung;Einzelobjekt;221648;;"Herzog Christian I. (Louis) von Mecklenburg-Schwerin (1658-1692)";;Münze;1277;"Dukat (Dickabschlag als Doppendukaten) 1681, Ratzeburg?; Vs. Kopf mit Allongeperücke nach rechts/CHRIST LVD D G DVX MEGAP PRINC VAND/Rs.Gekrönter mecklenburgischer Wappenschild, von Ordensketten umgeben/IEHOVA 81 - 16 SORSMEA; 7 g";;2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/221648;
Fundmeldung;Einzelobjekt;434524;"Velden, Friedrich [Autor:in]
Laupp [Verlag]";"Die Ausübung der Heilkunde durch die Frauen, geschichtlich betrachtet : Inaugural-Dissertation zur Erlangung der Doktorwürde in der Medizin, Chirurgie und Geburtshilfe...";"1892 [Erscheinungsdatum]";Buch;"8° XV : 1205 [1]";"Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Velden, Adolf von den | Einband | Signatur E. 16.Vorbesitz: Familienarchiv Adolf von den Velden | Stempel | ProvenienzmerkmalVorbesitz: Velden, Else von den | Exemplar: DonatorinZugang: Thüringische Landesbibliothek, Weimar | Stempel | Zugangsnummer 1939.30 | NS-Raubgut | Datum 1939-04-06 | Erläuterung: Erwerbungsart: D. - Herkunft laut Zugangsbuch [Loc A : 200. 1938]: Frau v. d. Velden - W. - Zusätzliche Quellen: Akten des Thüringischen Hauptstaatsarchivs Weimar, Der Oberfinanzpräsident Thüringen 693 und 720 [ThHStAW, OFP, 693 u. 720]: Sicherungsanordnung gegen Else von den VeldenAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2013 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2013 | Erläuterung: Ankauf nach RestitutionSammlung: Sammlung Adolf von den Velden
Status
restituiert";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/434524;
Suchmeldung;Einzelobjekt;148396;"Büchner, Andreas Elias [Autor:in]
Hendel [Verlag]";"Dissertatio Inauguralis Medica De Valetudinariorum Vita Robustiorum Diuturniore";"1765 [Erscheinungsdatum]";Buch;"Nb 8: 8020";;"Beschlagnahme am Auslagerungsort Georgi Schacht Wansleben bei Eisleben Mai 1945; Abtransport März 1946 (Zuständigkeitsbereich Sowjetische Militäradministration Sachsen-Anhalt).
Auslagerung (Wansleben, Bergwerk (Georgi Schacht))
Kali-Bergwerk mit den Schächten Georgi und Neu-Mansfeld. 1926 stillgelegt.1944-45 Außenlager des KZ Buchenwald, Herstellung von Waffen und Kriegsgerät.";2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/148396;
Fundmeldung;Einzelobjekt;480856;"Bernstein, Max [Autor:in]
Rubin / Mahlau & Waldschmidt [Drucker] [Verlag]";"Unbefangen : Lustspiel in einem Aufzuge";"1878 [Erscheinungsdatum]";Buch;"Yp 5005-575";"Auf der Titels. ""Lustspiel"" hs. gestrichen und hs. ersetzt durch ""Schwank"", hs. ergänzt ""(nach einer französischen Idee), beim Verf.-Namen ""Ernst"" hs. gestrichenEtikett der Preußischen Staatsbibliothek: Bibliothek deutscher Privat- und Manuskriptdrucke - D 1939.1, [hs. erg.] 575Weitere Informationen im Online-Katalog der Staatsbibliothek zu Berlin: Externer Link";"NS-Raubgut. Quelle: Akzessionsjournal der Preußischen Staatsbibliothek D 1939.1 ""Gesellschaft f. deutsche Literatur Bln."", inventarisiert als Donum 1939-04-01Provenienz: Gesellschaft für Deutsche LiteraturProvenienz: Gesellschaft für Deutsche Literatur, Bibliothek Deutscher Privat- und ManuskriptdruckeProvenienz: Preußische Staatsbibliothek <Berlin> / Zugang / Datum 1939-04-01 / Zugangsnummer D 1939.1 / NS-RaubgutProvenienz: Preußische Staatsbibliothek <Berlin> / Etikett / Zugangsnummer D 1939.1,575Gesellschaft für Deutsche Literatur Preußische Staatsbibliothek <Berlin> NS-Raubgut";2014-02-19;"Unter den Linden 8
10117 Berlin
+49 (0) 30 266 - 0
+49 (0) 30 266 331301 
https://staatsbibliothek-berlin.de/
Dr. Petra-Regine Dehnel (Wiss. Mitarbeiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436659
petra-regine.dehnel@sbb.spk-berlin.de
Heike Pudler (Referatsleiterin in der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436650
heike.pudler@sbb.spk-berlin.de
Michaela Scheibe (Stellv. Leiterin der Abteilung Handschriften und Historische Drucke)
+49 (0) 30 266 - 436551
michaela.scheibe@sbb.spk-berlin.de";https://www.lostart.de/de/Fund/480856;
Suchmeldung;Einzelobjekt;586623;"Unbekannt [Künstler:in]";"Beschreibung des Einzug Kardinal Albrechts in Brüssel";"1596 [Datierung]";Grafik;"III 2774b";;"Erworben durch Kauf von Hugo Helbing am 04.05.1937 in München, gilt seit dem Zweiten Weltkrieg als verschollen.";2020-03-23;"Deutsches Theatermuseum
München
Galeriestraße 4a
80539 München
(089) 2106910
(089) 21069191
info@deutschestheatermuseum.de
http://www.deutschestheatermuseum.de
Dr. Susanne de Ponte (Oberkonservatorin für Graphik, Modelle, Gemälde und Skulptur)
089-210691-27
susanne.de.ponte@deutschestheatermuseum.de";https://www.lostart.de/de/Verlust/586623;
Suchmeldung;Einzelobjekt;109206;"Hondekoeter, Melchior de (Kopie) [Künstler:in]";"Hahn, Henne mit Küken, Schwalbe, Pfau und Truthahn in einem Park";;Malerei;"Ahv 196";"Kopie; ein Hahn und eine weiße Henne mit ihren Küken, links eine Schwalbe, rechts im Hintergrund Pfau und Truthahn in einem Park";"Aus der Sammlung von Herzog Ernst II. von Sachsen-Gotha und Altenburg (vgl. Inventar 1826).. 1943 bzw. 1944 noch im Museum vorhanden (Katalog 1943, Bl. 152 und Akte 3514: Vermerk vom 12.5.1944); seitdem Verbleib unbekannt.";2001-08-08;"Stiftung Schloss Friedenstein 
Gotha
Schlossplatz 1
99867 Gotha
0049 (0) 03621 8234-0
0049 (0) 03621 8234-290
http://www.stiftungfriedenstein.de
Dr. Tobias Pfeifer-Helke (Stiftungsdirektor)
+49 (0) 621-8234 100
vorstand@stiftung-friedenstein.de
Dr. Timo Trümper (Kustode für Gemälde und Plastik)
+49 (0) 3621 8234 553
truemper@stiftung-friedenstein.de
Ronny Licht (Provenienzforscher)
+49 (0) 3621-82 34 329
ronny.licht@friedenstein-stiftung.de";https://www.lostart.de/de/Verlust/109206;"Inventar 1826 (Verzeichnis), Abt. I, Nr. 81; Inventar 1854 Schneider, Abt. I, Nr. 4; Katalog 1943, Bl. 152; SSFG, SM, Archiv, Akte 3514: Vermerk vom 12.5.1944; Verlustdokumentation Neumeister"
Suchmeldung;Einzelobjekt;96419;;"General-Feldmarschall Graf Hellmuth v. Moltke";;"Plastik / Skulptur";486;;;2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/96419;
