Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;183693;"Schwender, Johann Gottlieb [Künstler:in]";"Querfüllung mit blauem Grund im Empire-Stil";;Zeichnung;"C 1901-18";;"Von Zahn & Jaensch, Dresden, 1901.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/183693;
Fundmeldung;Einzelobjekt;580123;"Hamburger, Ernest [Autor:in]
Verl. d. Staatszionist. Organisation (Vereinigte Revisionisten Deutschlands) [Verlag]";"Staatszionismus: sein Weg und sein Ziel";"1935 [Erscheinungsdatum]";Buch;"1939 A 1423";"Weitere Informationen im Katalog der Deutschen Nationalbibliothek: Externer Link";"Erwerbung: Datum 1939-01-24 | Reichspropagandaamt Wien";2019-03-04;"Deutscher Platz 1
04103 Leipzig
http://www.dnb.de
Cornelia Ranft (Projekt Provenienzrecherchen)
0049 (0)341-2271-527
provenienz@dnb.de";https://www.lostart.de/de/Fund/580123;
Fundmeldung;Einzelobjekt;525619;"Kacha [Verlag]";"Weltgericht über den Judenhaß : eine internationale Rundfrage über das Wesen des Antisemitismus";"1933 [Erscheinungsdatum]";Buch;42.c.2807;"Eintrag: ""N.v.""Eintrag: GiftzimmerWeitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion o.D.Zugang: 1943 März 31";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/525619;
Suchmeldung;Einzelobjekt;83749;"Bloch, Marius Eliesar [Autor:in]";"Allgemeine Naturgeschichte der Fische. Berlin 1782-1795.";;Buch;10766;"ohne Jahr";;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/83749;
Suchmeldung;Einzelobjekt;166998;"Unbekannt (Sächsisch) [Künstler:in]";"Morion, blank";"1551/1600 [Datierung]";"Waffen / Zubehör";"W.-G.-I. Nr. 4344";;"Die Exponate wurden am 8.2.1946 auf Veranlassung des sowjetischen Stadtkommandanten von Eisenach in die Gastwirtschaft 'Clemda' in der Clemdastraße gebracht und dort in Kisten verpackt. Die Kisten wurden am 24.2.1947 auf Anweisung eines Gardegenerals von der Sowjetischen Militäradministration in Weimar in Waggons der Reichsbahn verladen. Bestimmungsort war Merseburg.";2001-08-08;"Auf der Wartburg 1
99817 Eisenach
+49 (0) 36 91 25 00
+49 (0) 36 91 20 33 42
info@wartburg.de
http://www.wartburg-eisenach.de/frame_st.htm
Günter Schuchardt (Direktor / Burghauptmann)
+49 (0) 36 91 25 00
info@wartburg.de";https://www.lostart.de/de/Verlust/166998;"Domagala, Rosemarie: Die Rüstkammer der Wartburg; Kleine Schriftenreihe der Wartburgstiftung, Bd. 3, hg. von der Wartburg-Stiftung; Druckhaus Dierichs; Kassel; 1990Diener-Schönberg, Alfons: Die Waffen der Wartburg. Beschreibendes Verzeichnis der Waffensammlung S.K.H. des Grossherzogs Wilhelm Ernst von Sachsen-Weimar-Eisenach; Mit ... Abb. ... nach photographischen Aufnahmen von Hans Lucas von Cranach; Berlin; 1912 Nr. 197"
Fundmeldung;Einzelobjekt;476536;"Loge zur Akazie <Meißen> [Autor:in]
Meissen : Klinkicht [Verlag]";"Festgruß der vollk. u. ger. St. Johannis-Loge zum treuen Bruderherzen in Annaberg am Tage ihrer feierlichen Eröffnung den 18. März 5855";"58551855 [Erscheinungsdatum]";Buch;8.4.1197,57;"Zum Katalog der SLUB";"NS-Raubgut. Quelle: Zugangsbuch der Sächsischen Landesbibliothek ""ehemalige Freimaurerloge Meißen"", inventarisiert als Geschenk";2013-08-07;"Zellescher Weg 18
01054 Dresden
+49 (0) 351 4677 390
+49 (0) 351 4677 111
http://www.slub-dresden.de/startseite/
Jana Kocourek (Abteilungsleiterin Handschriften, Alte Drucke und Landeskunde)
+49 (0)351 4677 520
Jana.Kocourek@slub-dresden.de";https://www.lostart.de/de/Fund/476536;
Suchmeldung;Einzelobjekt;424655;"Unbekannt [Künstler:in]";"Frauenhaube «Feska»";;"Kunsthandwerk / -gewerbe";1122-БМ;"Objekt-Nr. 775; Kleine Frauenkappe aus grünem Samt und einem Futter aus einfachem pinkfarbenem Stoff.";;2010-11-30;"Richna Str. 133  C
98405 Bakhchisaray Crimea
+38 06554 42881 
hansaray@ukr.net ";https://www.lostart.de/de/Verlust/424655;
Suchmeldung;Einzelobjekt;262549;"Amand-Durand [Autor:in]";"Oeuvre de Albert Dürer.";;Buch;"D 100,3";o.J.;;2002-06-26;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/262549;
Suchmeldung;Einzelobjekt;205732;;"Vita omnium, philosophorum et poetarum cum auctoritatibus et ... aureis. Venales habentur in edibus Dionysi";;Buch;"B 902";;;2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/205732;
Fundmeldung;Einzelobjekt;474795;"Kon [Verlag]";"Zakon o isplati ratne štete";"1923 [Erscheinungsdatum]";Buch;55-8-3481;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474795;
