Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;446751;"Unbekannt (Französisch) [Künstler:in]";Holzkasette;;"Kunsthandwerk / -gewerbe";"4 (Simonis - Limoges)";"Limoges Email - mit fünf Emaille-Plaketten, mythologische Darstellung in grau und Gold auf schwarzem Grund; Quelle: Rudolf Simonis: Inventory of the Art Collection of Hermine Feist-Wollheim, undated. In: Leo Baeck Institute, New York. AR 7019 / MF 551. Series XIV: Varia, undated, 1700s-1922. Box 9 Folder 10. Limoges Email.";"Sammlung Feist";2011-09-27;"Rosbach & Fremy (Rechtsanwälte)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/446751;
Suchmeldung;Einzelobjekt;442465;;"Die Vermählung des Herzogs Wilhelm von Sachsen-Weimar mit Fräulein Eleonore Dorothea, fünfte Tochter Fürst Johann Georgs I. und was dem anhängig, dabei Kartell der Treffen bei dem zu Weimar 1625 veranstalteten Ringelrennen";"1623-1633 [Dokumentdatum]";Archivgut;"Z 44, A 4a Nr. 70";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/442465;
Suchmeldung;Einzelobjekt;81892;;"Bismarck-Gedächnissnummer der Illustrierten Zeitung Nr. 2875 4. August 1898";"1898 [Erscheinungsdatum]";Buch;10911;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/81892;
Suchmeldung;Einzelobjekt;248097;;"Die Lehnsverwaltung im allgemeinen.";"1687-1809 [Dokumentdatum]
1411-1885 [Zeitraum]";Archivgut;"Rep.15 II a  6";"a Allgemein Akten";;2002-03-13;"Mittagstraße 16
39124 Magdeburg
+49 (0) 391 540 2515
+49 (0) 391 540 2141
archiv@magdeburg.de
http://www.magdeburg.de/stadtarchiv
Dr. Maren Ballerstedt (Fachdienstleiterin)
+49 (0) 391 5 40 25 15
archiv@magdeburg.de";https://www.lostart.de/de/Verlust/248097;
Fundmeldung;Einzelobjekt;474810;"Kon [Verlag]";"Zakon o ličnim imenima";"1929 [Erscheinungsdatum]";Buch;55-8-3411;;"Knjižara Gece Kona <Beograd>
Status
restituiert";2013-05-06;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Fund/474810;
Suchmeldung;Einzelobjekt;227809;"Arons, Leo [Autor:in]
Sozialist. Monatsh. [Verlag]";"Die preussische Volksschule und die Sozialdemokratie. Mit e. Einl. von Max Quarck.";"1905 [Erscheinungsdatum]";Buch;"Bas 29";"36 S.";"Die Sammlung Basner, die bei Kriegsausbruch 3910 Bände umfaßte, wurde 1944 vollständig nach Mähren ausgelagert. Ebenfalls nach Mähren wurde 1943 verlagert die Sammlung Büchsenschütz. 1945 Verlust am Auslagerungsort.
Auslagerung (Mähren)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227809;
Suchmeldung;Einzelobjekt;226535;"Erasmus Roterodamus, Desiderius [Autor:in]
(Schürer) [Verlag]";"[Desiderii] Erasmi Roterodami parabolarum, sive similium liber.";"-1516 [Erscheinungsdatum]";Buch;"Jac 32";"64 Bl.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/226535;
Fundmeldung;Einzelobjekt;579670;"K. u. k. Hof- u. Staatsdr. [Verlag]";"Die österreichisch-ungarische Monarchie in Wort und Bild, Teil: [15]., Ungarn. - Bd. 1";"1888 [Erscheinungsdatum]";Buch;"1939 B 197 - 15";"Weitere Informationen im Katalog der Deutschen Nationalbibliothek: Externer Link";"Erwerbung: Datum 1939-01-16 | Bücherverwertungsstelle WienEinband : Provenienz vermutet | Bermann Fischer";2019-03-04;"Deutscher Platz 1
04103 Leipzig
http://www.dnb.de
Cornelia Ranft (Projekt Provenienzrecherchen)
0049 (0)341-2271-527
provenienz@dnb.de";https://www.lostart.de/de/Fund/579670;
Suchmeldung;Einzelobjekt;87510;"Siegerist, Georg [Autor:in]";"Märkische Wanderfahrten";"1908 [Erscheinungsdatum]";Buch;8687;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87510;
Fundmeldung;Einzelobjekt;273430;"Selomo Ben-Yishaq [Autor:in]
Kramer [Verlag]";"Raschis Pentateuchkommentar";"1922 [Erscheinungsdatum]";Buch;"IKG 2. 7b";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.Als Zeichen unserer Freundschaft schenke ich (dieses Buch) meinem guten Freund Naftali bar Schlomo Pfeiffer zu seinem 21. Geburtstag ¿ möge es ein glücklicher Tag sein - am 9. Schwat / Mit den besten Grüßen Naftali bar Abraham Holzinger (hebr. Schriftzug)";2003-01-20;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/273430;
