Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;567503;"Smith, Edwin W. [Autor:in]
Edinburgh House Press [Verlag]";"Hartley lecture ; 26. The golden stool : some aspects of the conflict of cultures in modern Africa";"1926 [Erscheinungsdatum]";Buch;A2/3044;"Weitere Informationen im Katalog der Württembergischen Landesbibliothek Stuttgart: Externer Link";"Institut für Biologie und Rassenlehre. Bücherei. NS-Raubgut-Verdacht";2017-05-12;"Württembergische Landesbibliothek Stuttgart
Konrad-Adenauer-Str. 8  
70173 Stuttgart
+49 (0) 711 212 - 4454
+49 (0) 711 212 - 4422
http://www.wlb-stuttgart.de
Dr. Hans-Christian Pust (Leiter NS-Raubgutforschung)
+49 (0) 711/13798-560
pust@wlb-stuttgart.de";https://www.lostart.de/de/Fund/567503;
Fundmeldung;Einzelobjekt;571043;"Plutarchus / ÜbersetzerIn: Kaltwasser, Johann Friedrich Salomon [Autor:in]
Floerke, Hanns [Herausgeber]
Müller [Verlag]";"Lebensbeschreibungen ; 6. Band";"1913 [Erscheinungsdatum]";Bibliotheksgut;"NSR A/584599";"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Provenienz: Jüdischer Religionsverband <Hamburg> / Bibliothek / StempelVorbesitz: Lippmann, Leo | Exlibris | ProvenienzmerkmalZugang: Hamburg, Gerichtsvollzieheramt | NS-Raubgut | Erläuterung: LieferantZugang: Bibliothek der Hansestadt Hamburg | Zugangsnummer K 1943.5962 | NS-RaubgutZugang: Staats- und Universitätsbibliothek Hamburg | NS-Raubgut | Erläuterung: Verdacht auf NS-Raubgut, Kennung: entschädigt";2017-10-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/571043;
Suchmeldung;Einzelobjekt;444803;;"Das Reskript (Verfügung) wegen Ausschreibens von Gerichtsgeldern";"1831 [Dokumentdatum]";Archivgut;"Z 70, C 11b Nr. 148";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/444803;
Suchmeldung;Einzelobjekt;308472;;Türklopfer;"1600(um) [Datierung]";"Kunsthandwerk / -gewerbe";"Auktionskatalog Graupe Teil 1/419";"Gewundener Ring, oben und unten durchbrochen von profilierten, eckigen Scheiben. Bologna";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308472;
Suchmeldung;Einzelobjekt;227330;"Robinson, Michel [Herausgeber]
von der Linden [Verlag]";"Curieuse Sammlung von Tausend in Schlesien gewöhnlichen Sprüchwörtern und Redensarten,";"1726 [Erscheinungsdatum]";Buch;"Jac 579";"38 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/227330;
Suchmeldung;Einzelobjekt;86446;"Neberker, Ottfried [Autor:in]";"Welt, Die, in Bildern. Album 8: Historische Fahnen.";"1932 [Erscheinungsdatum]";Buch;12918;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/86446;
Fundmeldung;Einzelobjekt;434362;"Buchh. Vorwärts [Verlag]";"Wilhelm Liebknecht : sein Leben und Wirken ; unter Benutzung ungedruckter Briefe und Aufzeichnungen";"1906 [Erscheinungsdatum]";Buch;"Soz 92 [h] [1]";"Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Quelle: Zugangsbuch, Jg. 1934.1, Nr. 341: ""Überweisung aus Thüringischen Bibliotheken früherer sozialdemokratischer Ortsgruppen u.ä."" an die Thüringische Landesbibliothek <Weimar>, als Geschenk deklariertErwerbung: 1934 April 04 / Zugangsnummer / sogenannte Überweisung als Geschenk / NS-RaubgutForschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Sammlung: Sammlung Überweisungen sozialdemokratischer OrtsgruppenVorbesitz: Ortskartell <Wünschendorf, Elster> | Stempel | TilgungVorbesitz: Sozialdemokratische Partei | Stempel | Tilgung | Erläuterung: Kreis-Organisation; III. Weimarischer WahlkreisVorbesitz: Thüringische Landesbibliothek Weimar | Signatur | Stempel | Tilgung";2011-03-15;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/434362;
Suchmeldung;Einzelobjekt;303039;;"Graf Ruprecht von Virneburg, Graf Rudolf von Wertheim und andere urteilen über verschiedene Streitigkeiten Kaiser Ludwigs IV. und Markgraf Friedrichs II. von Meißen mit Erzbischof Heinrich von Mainz, den Grafen von Honstein vor dem Wald, Graf Günther von";"1342-12-14 [Dokumentdatum]";"Urkunde / Faksimile";"10001 Ältere Urkunden, Nr. 2939";"Sprache: Deutsch";"Markgrafen von Meißen; in Auslagerungsstelle Schloss Rochlitz verschollen
Auslagerung (Rochlitz  Rochlitz, Schloss Rochlitz)";2004-05-13;"Sächsisches Staatsarchiv - 
Hauptstaatsarchiv Dresden
Archivstraße 14
01097 Dresden
01074 Dresden
Dr. Ute Essegern (Stellvertretende Abteilungsleiterin)
+49(0)351 89219-710
ute.essegern@sta.smi.sachsen.de
Prof. Dr. Peter Wiegand (Abteilungsleiter)
+49(0)351 89219-710
peter.wiegand@sta.smi.sachsen.de";https://www.lostart.de/de/Verlust/303039;
Suchmeldung;Einzelobjekt;411815;"Veruda, Umberto [Künstler:in]";"Portrait eines Mannes (Emanuel Ehrentheil)";"1900 (um) [Datierung]";Malerei;;"Portrait des Großvaters des Anspruchstellers, damals Direktor der Assicurazioni Generali in Triest.";"Bevor die Großeltern des Anspruchstellers 1938 aus Wien in die USA flüchteten, verpackten sie ihr Hab und Gut in Kisten, welche im Lagerhaus Schenker & Co., Wien deponiert wurden. Die Kisten, von denen sie meinten, dass sie dieses Bild beinhalteten, wurden am 16. November 1940 von der Gestapo beschlagnahmt und zum Dorotheum transportiert, wo sie in der Zeit nach dem 22. Oktober 1941 verkauft worden sein könnten. Alternativ dazu besteht die Möglichkeit, dass das Bild bei dem Verkauf ""Vienna Rotunda"" dabei war, welchem nur ranghohe Nationalsozialisten beiwohnen durften. Vienna (Wien). Austria.";2009-03-16;"HCPO (Holocaust Claims Processing Office)
claimsques@dfs.ny.gov";https://www.lostart.de/de/Verlust/411815;
Suchmeldung;Einzelobjekt;319823;"Reinhard, Joh. Chr. [Autor:in]";Kupfer-Kabinet;"1828 [Erscheinungsdatum]";Buch;12;"Kupfermünzen 1-3";;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/319823;
Fundmeldung;Einzelobjekt;525243;"Eliot, George [Autor:in]
Blackwood [Verlag]";"Daniel Deronda";"1890 [Erscheinungsdatum]";Buch;"a ang 594.3/315";"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"Provenienz: Juden-Auktion 13Zugang: 1942 August 25";2015-03-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/525243;
Suchmeldung;Einzelobjekt;421133;"Unbekannt [Künstler:in]";"Wilhelm von Oranien (1533-1584)";;Gemälde;3811;"gen. der Schweiger";"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/421133;
Suchmeldung;Einzelobjekt;441839;;"Auszug aus den fürstl. vormundschaftlichen Akten der Prinzessin Johanne Charlotte zu Sachsen-Weimar";"1708 [Dokumentdatum]";Archivgut;"Z 88, F 108 Nr. 14";;"ehemaliges Staatsarchiv Zerbst";2011-09-13;"Landeshauptarchiv
Sachsen-Anhalt
Brückstraße 2
39114 Magdeburg
+49 (0) 391 59806-0
+49 (0) 391 59806-600
poststelle@lha.mi.sachsen-anhalt.de
http://www.lha.sachsen-anhalt.de
Volkmar, Dr. Christoph (Koordinator Lost Art)
+49 (0) 391 59806 230
volkmar@lha.mi.sachsen-anhalt.de";https://www.lostart.de/de/Verlust/441839;
Suchmeldung;Einzelobjekt;170179;"Bega, Cornelis Pietersz [Künstler:in]";Tischgebet;"1620/1664 [Datierung]";Malerei;"Kap. XI 20";;;2001-08-08;"Kunstsammlungen der Veste
Coburg
96450 Coburg
(09561) 8790
(09561) 87966
Dr. Sven Hauschke (Direktor)
(09561) 879-0
Knöll, Stefanie PD Dr. (Kupferstichkabinett, Autographen)
(09561) 87917
s.knoell@kunstsammlungen-coburg.de";https://www.lostart.de/de/Verlust/170179;
Suchmeldung;Einzelobjekt;322473;"Dahn, F. [Autor:in]";Gelimer;"1885 [Erscheinungsdatum]";Buch;4031;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/322473;
