Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Fundmeldung;Einzelobjekt;275086;;"Konzert von Mozart (2. Ex.)";"1700-1900 [Zeitraum]";Notenblätter;"Mü. No. 42196/11 (Nr. d. Packliste)";;"Kein Auslieferungsstempel einer Musikalienhandlung; vermutlich nach 1945 Zuweisung vom Offenbach Archival Depot";2003-02-27;"Universitätsbibliothek Johann Christian Senckenberg
Team Provenienzforschung
Bockenheimer Landstr. 134-138
60325 Frankfurt am Main
+49 (0) 69 798 39 223
+49 (0) 69 798 39 062
http://www.ub.uni-frankfurt.de
Bernhard Wirth (Projektleitung, Stabsabteilung Öffentlichkeitsarbeit)
+49 (0) 69 798 39 223
provenienzforschung@ub.uni-frankfurt.de";https://www.lostart.de/de/Fund/275086;
Suchmeldung;Einzelobjekt;294213;"Wassilkowski, S.I. [Künstler:in]";"Straße im Dorf";;Malerei;"698 kleines russisches sh, kleines russisches r, k";"Gemälde; Studie";;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/294213;
Suchmeldung;Einzelobjekt;566662;"Unbekannt [Künstler:in]";Nachttisch;;Möbel;"7 (Bernel Liste, S.15)";"Eine Schublade. Quelle: Charles Bernel: Inventaire & estimation du Mobilier, Objects d'art, Tapis, Tableaux, Argenterie, Verrerie, Vaisselle, en L'Hotel de Monsieur E. Kalman, 51, Avenue Foch, Paris (XVIème). In: US - NARA, RG 260, M1946. Administrative records, correspondence, denazification orders, custody receipts, property cards, Jewish restitution claim records, property declarations, and other records from the Munich CCP. Roll 51. Restitution Claim Records. Jewish Claims, Numbered: 0186-0192. Blatt 185 - 212.";"Sammlung Emmerich Kálmán, Wien - Paris, - 1942 (um) Beschlagnahme durch Einsatzstab Reichsleiter Rosenberg (ERR), Paris";2017-02-15;"Mondex Corporation
info@mondexcorp.com";https://www.lostart.de/de/Verlust/566662;
Suchmeldung;Einzelobjekt;27029;"Unbekannt [Künstler:in]";"Kurfürst Friedrich Wilhelm der Große";;Malerei;"41456 / 0";"oval; unbezeichnet";"vom königlichen Museum 1903; Hohenzollern-Museum (II 320), Schloß Monbijou (B-MON)";2001-08-08;"Stiftung Preußische Schlösser
und Gärten Berlin-Brandenburg
Gemäldesammlung
14469 Potsdam
14414 Potsdam
(0331) 96940
(0331) 9694307
schloesserdirektion@spsg.de
http://www.spsg.de
Dr. Samuel Wittwer (Direktor der Schlösser und Sammlungen)
+49 (0) 331 96 94 307
schloesserdirektion(at)spsg.de
Dr. Ulrike Schmiegelt-Rietig (Provenienzforschung)
+49 (0) 331 96 94 874
u.schmiegelt@spsg.de";https://www.lostart.de/de/Verlust/27029;
Suchmeldung;Einzelobjekt;529553;"Unbekannt [Künstler:in]";Skarabäus;;"Kunsthandwerk / -gewerbe";"Aeg 77";"Skarabäus. Unterseite: ´Königlicher Verwandter´. Hellgrün glasiert.";"1831 aus der Sammlung Alessandro Ricci, Florenz, erworben. Inventar Aegyptiaca. Inventar des ägyptischen Originalbestandes (1999), 8.";2015-09-22;"Staatliche Kunstsammlungen Dresden
Skulpturensammlung
Tzschirnerplatz 2
01067 Dresden
+49 (0)351 4914 9740
sks@skd.museum
http://www.skd.museum
Direktion
+49 (0)351 4914 9740
sks@skd.museum";https://www.lostart.de/de/Verlust/529553;
Suchmeldung;Einzelobjekt;295132;;"Alter Mönch mit Buch";;Malerei;"139-kleines russisches sh, kleines russisches s";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295132;
Suchmeldung;Einzelobjekt;182533;"Richter, Ludwig (1803) [Künstler:in]";"Landschaft bei Meißen";;Zeichnung;"C 1908 - 116";;"Aus der Sammlung Eduard Cichorius, Dresden, 1908.";2001-08-08;"Staatliche Kunstsammlungen Dresden
Kupferstich-Kabinett 
Taschenberg 2
01067 Dresden
(0351) 4914 3210
kk@skd.museum
https://www.skd.museum
Direktion
(0351) 4914 3210
kk@skd.museum";https://www.lostart.de/de/Verlust/182533;
Suchmeldung;Einzelobjekt;572301;"Scorel, Jan van (?) [Künstler:in]";"Madonna und Kind mit wilden Rosen/ La Vierge aux églantines";;Gemälde;;"Halbfigurenmadonna; Maria sitzend, in der linken Hand wilde Rosen, der Knabe auf ihrem rechten Bein stehend. Links im Hintergrund ein Baumstamm, rechts in der Ferne Joseph mit dem Esel.Beschluss der Niederländischen Restitutionskommission (25. April 2013): Externer LinkBinding Opinion wurde vom Gericht annulliert, siehe: Externer Link";"1921 Kunsthandel New York; 1925 Kunsthandel New York, The Erich Collections (auch: The Erich Galleries); 1925 Sammlung Dr. Hans Wendland, Lugano; 1926/1927 Kunsthandel de Boer, Amsterdam; 1926/1927-1933 Sammlung Semmel, Berlin, Berlin; 1929 ausgestellt im Rijksmuseum Amsterdam, Nr. 130; 1930 erwähnt im Pantheon-Artikel, S. 275; verkauft auf der Auktion Muller, Amsterdam 21.11.1933, Nr. 57, mit Abb. verkauft für 3.100 hfl (lt. Weltkunst, Jg. VII, Nr. 52/53 v. 24.12.1933); 1937-1938 Schaeffer Galleries, New York; 1937 ausgestellt im Brooks Memorial, Memphis Tennessee; 1938 ausgestellt im Museum of Art, San Francisco, Nr. 11 und in Los Angeles (Kat. Nr. 11); 1944-1955 Sammlung Dr. Ernst Schwartz, New York; 1944 ausgestellt in Detroit (Kat. Nr. 21) und in Montreal (Kat. Nr. 15); 1955 ausgestellt in Utrecht, Kat. S. 44, Nr. 26; 1958 Kunsthandel Newhouse, New York; 1958 Kunsthandel de Boer, Amsterdam; 1958 vom Centraal Museum Utrecht erworben, hier unter Inv. Nr. 12432a";2017-11-22;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/572301;
Suchmeldung;Einzelobjekt;14739;"Unbekannt [Künstler:in]";"Porträt Andreas Schlüter";"1601/1700 [Datierung]";Malerei;"GK 28";;;2001-08-08;"Kulturhistorisches Museum
Magdeburg
Otto-von-Guericke-Str. 68-73
39104 Magdeburg
+49 (0) 391 540 3501
+ 49 (0) 391 540 3510
museen@magdeburg.de
http://www.khm-magdeburg.de/Home.html
Dr. Gabriele Köster (Direktorin der Magdeburger Museen)
+ 49 (0)391 540 35 01
Gabriele.Koester@museen.magdeburg.de
Dr. Karin Kanter (Graphische Sammlung)
Karin.Kanter@museen.magdeburg.de";https://www.lostart.de/de/Verlust/14739;
Fundmeldung;Einzelobjekt;574421;"Rumer, Willy [Autor:in]
Selbstverl. [Verlag]";"Die Agrarreformen der Donau-Staaten : eine agrarpolitische Untersuchung der Bodenreformen Oesterreichs, Ungarn, der Tschechoslovakei, Bulgariens, Rumäniens und Südslaviens in den Jahren 1917-1926";"1927 [Erscheinungsdatum]";Buch;37.c.1041-10;"Weitere Informationen im Online-Katalog der Staats- und Universitätsbibliothek Bremen";"restituiert / Als Dauerleihgabe von den Erben erhaltenRückgabe erfolgtProvenienz: Angestelltenkammer BremenZugang: 1937.07.21
Status
restituiert";2018-01-16;"Staats- und Universitätsbibliothek Bremen
Bibliothekstraße
28359 Bremen
+49 (0)421 218 59610
suub@suub.uni-bremen.de
http://www.suub.uni-bremen.de
Müller, Maria-Elisabeth (Direktorin)
+49 (0)421 218 59400";https://www.lostart.de/de/Fund/574421;
