Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;260448;"Koenig, Theophil [Autor:in]";"Weltkarte in Mercator´s Projection mit Angabe der";;"Karte / Grundrisse";"Cart. II. 44";"1 Bl.";;2002-06-27;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260448;
Suchmeldung;Einzelobjekt;286041;"Kischinewskij, Ssolomon Jakowlewitsch [Künstler:in]";"Beim Polizisten (Urjadnik)";;Zeichnung;1612;;;2003-07-02;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/286041;
Fundmeldung;Einzelobjekt;465211;"Jacobi, Friedrich Heinrich [Autor:in]
Bibliographisches Institut Gotha [Drucker:in]
Bibliographisches Institut [Verlag]";"Neue Miniatur-Bibliothek der Deutschen Classiker : Eine Anthologie in 200 Bändchen ; 145. Geist aus den philosophischen Werken F. H. Jacobi's";"1842 [Dokumentdatum]";Buch;"Mi 49350 - 145";"Weitere Informationen im Online-Katalog der Bibliothek der Berlin-Brandenburgischen Akademie der Wissenschaften: Externer Link";"Bd. 145, 132, 152, 140 zusammengebundenMit hs. Eintrag: F. H. Bröschen Dr. med. 1842Stempel: Deutsche Akademie der Wissenschaften zu Berlin, BibliothekQuelle: Zugangsbuch Alle Erwerbungsarten 1950-1953 der Deutschen Akademie der Wissenschaften zu Berlin 1953/501, ""Ant. Straub"", inventarisiert als Kauf 1953-06-08Verdacht auf NS-Raubgut";2013-02-11;"Bibliothek der Berlin-Brandenburgischen Akademie 
der Wissenschaften
Unter den Linden 8
10117 Berlin
(030) 20370487
(030) 20370476
http://bibliothek.bbaw.de
Dr. Marianne Seidig (Leiterin der Akademiebibliothek)
(030) 20370487
seidig@bbaw.de";https://www.lostart.de/de/Fund/465211;
Suchmeldung;Einzelobjekt;320488;"Müller, Sophus [Autor:in]";"Die nordische Bronzezeit";"1878 [Erscheinungsdatum]";Buch;741;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/320488;
Suchmeldung;Einzelobjekt;295180;;"Stilleben mit Obst";"1851/1900 [Datierung]";Malerei;"197-kleines russisches sh, kleines russisches s";Gemälde;;2003-10-13;"Zhon Myronosyts Str. 11 (Жон Мироносиць 11)
61002 Kharkiv Oblast
+38 (256) 706-33-95 
artmuseum_kharkiv@i.ua
http://artmuseum.kh.ua/
Valentina V. Mizgina (Валентина Василівна Мизгіна)  (Direktorin (Директор))
+38 (057) 706 33 95
artmuseum_kharkiv@i.ua";https://www.lostart.de/de/Verlust/295180;
Suchmeldung;Einzelobjekt;577559;"Steen, Jan (1626) [Künstler:in]";"Gartenfest / L'Enfant prodigue";"1677 [Datierung]";Gemälde;;"voll bezeichnet und datiertAusstellungen: 1925 Gemälde Alter Meister aus Berliner Privatbesitz, Berlin, Katalog S. 57, Nr. 369 (Besitzer: R.S.); 1926 Leiden (lt. Pantheon); 1935 Brüssel";"Provenienz laut Sumowski (ab 1877): 06.08.1877 Auktion Graf Fürstenberg et. al., Köln; 1920 Kunsthändler Gottschewski, Hamburg; 1921 De Burlett, Berlin; 1924 Haberstock, Berlin, von diesem erworben durch Richard Semmel; [...] - NS-verfolgungsbedingter Entzug kann nicht ausgeschlossen werden; 1933 verkauft durch den Amsterdamer Kunsthändler Duits, von diesem 1933 erworben für 12.000 Gulden durch den Kunsthändler L. Rozelaar, Amsterdam [wahrscheinlich andersherum, laut HdG RKD]; 1935 Galerie W. E. Duits, Amsterdam; um 1954 Privatbesitz USA; dann French and Company Inc., New York; 1997 Privatsammlung Belgien";2018-05-09;"Olaf S. Ossmann (Rechtsanwalt)
office@ossmann.ch";https://www.lostart.de/de/Verlust/577559;
Suchmeldung;Einzelobjekt;5000008151;"Deinhardstein, Johann Ludwig Franz [Autor:in]
Duncker & Humblot [Verlag]";Gedichte;"1844 [Erscheinungsdatum]";Buch;"Lh 876";;"Verlustgeschichte: Ausgelagert nach Michaelstein, Harz). Durch Bombardierung oder Kriegseinwirkung zerstört beziehungsweise nach 1945 nicht mehr auffindbar. Rückführung im Juni/Juli 1945 nur teilweise erfolgreich. Die angeführten Bände fehlen bis heute. 1948 Verlust durch die Sowjetische Militäradministration Sachsen-Anhalt. Vermutlich (!) heute in der Russischen Nationalbibliothek, St. Petersburg.
Auslagerung (Bad Wildungen, Kurverwaltung (Luftschutzkeller))
Auf Anordnung Görings errichtet.";2008-10-27;"Gottfried Wilhelm Leibniz 
Bibliothek - Niedersächsische
Landesbibliothek
Waterloostraße 8
30169 Hannover
+49 511 1267-0
+49 511 1267-202
information@gwlb.de 
http://www.gwlb.de
Anne May (Bibliotheksdirektorin)
+49 (0) 511 1267-303/304
direktion@gwlb.de";https://www.lostart.de/de/Verlust/5000008151;
Fundmeldung;Einzelobjekt;469588;"Hoffmann, Jakob Daniel [Autor:in]
Lauffer [Verlag]";"Faust : Eine Tragödie von Goethe";"1833 [Erscheinungsdatum]";Buch;"Goe 1065 [i] [4]";"Wasserschaden nach Brand 2004Stempel: Thüringische Landesbibliothek <Weimar>Weitere Informationen im Online-Katalog NS-Raubgut der Herzogin Anna Amalia Bibliothek";"Sammlung Dr. Hermann Türck <Weimar, Herzogin-Anna-Amalia-Bibliothek>Forschungssammlung NS-Raubgut <Weimar, Herzogin-Anna-Amalia-Bibliothek>Vorbesitz: Türck, Hermann *1856-1933* | Exlibris | Datum 1903 | ProvenienzmerkmalVorbesitz: Türck, Susanne *1905-1976*Sammlung: Sammlung Hermann und Susanne TürckVorbesitz: NN | Signatur 5993 TVorbesitz: NN | Nummer | Tilgung | Erläuterung: Buchblock bzw. Blatt beschnittenVorbesitz: L. Thelemann's Buchhandlung <Weimar> | Erläuterung: LieferantZugang: Thüringische Landesbibliothek Weimar | NS-Raubgut | Stempel | Zugangsnummer 1933.734 | Datum 1933-11-09 | Erläuterung: Erwerbungsart: AAbgang: Herzogin Anna Amalia Bibliothek | Restitution | Datum 2020 | Erläuterung: Restitution an RechtsnachfolgerZugang: Herzogin Anna Amalia Bibliothek | Restitutionsexemplar | Datum 2020 | Erläuterung: Ankauf nach Restitution
Status
restituiert";2013-02-18;"Klassik Stiftung Weimar / Herzogin Anna Amalia Bibliothek
Platz der Demokratie 1
99423 Weimar
+49 (0) 3643 545 200  
+49 (0) 3643 545 220 
haab@klassik-stiftung.de
http://www.klassik-stiftung.de/einrichtungen/herzogin-anna-amalia-bibliothek/";https://www.lostart.de/de/Fund/469588;
Suchmeldung;Einzelobjekt;287384;"Dantan, Jean Pierre [Künstler:in]";Frauenkopf;"1847 [Datierung]";"Plastik / Skulptur";483;Büste;;2003-07-08;"Nahimov Prospekt 9 (проспект Нахімова 9)
99011 Sewastopol
+ 38 (0692) 540367
info@sevartmuseum.info
http://www.sevartmuseum.info
Natalia Bendyukova (Direktorin)
+38 (0692) 540367
bendyukova@yahoo.com";https://www.lostart.de/de/Verlust/287384;
Suchmeldung;Einzelobjekt;260913;"Goethe [Autor:in]
J. G. Cotta´schen Buchhandlung [Verlag]";"Zur Naturwissenschaft überhaupt, besonders zur Morphologie. Erfahrung, Betrachtung, Folgerung, Durch Lebensereignisse verbunden.";"1817-1824 [Erscheinungsdatum]";Bibliotheksgut;"Hirzel A 337";"Ersten Bandes erstes Heft - Zweyten Bandes zweytes Heft.; Bd. 1, H. 1: 2, XXXII, 96, 64, 2 S., 1 Kupfer. H. 2: 2 S., S. 97-256, 65-96, 2 S. H. 3: 2 S., S. 257-304, 97-240, 2 Kupfer. H. 4: 2 S., S. 305-368, 241-384, 2 S., 1 Tabelle. Bd. 2, H. 1: 6, 64, 124";;2002-06-28;"Universitätsbibliothek
'Bibliotheca Albertina'
Leipzig
Beethovenstr. 6
04107 Leipzig
+49 (0)341 97 30500
(0341) 9730596
http://www.ub.uni-leipzig.de
Dr. Anne Lipp (Direktorin)
+49 (0)341 9730501
lipp@ub.uni-leipzig.de";https://www.lostart.de/de/Verlust/260913;
