Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;308357;;"Kleine Verdürentapisserie";"1651/1700 [Datierung]";"Gebrauchs- / Raumtextilie";"Auktionskatalog Graupe Teil 1/526";"Wolle und Seide gewirkt, mit Verdumnus und Diana auf der Jagt. Brüssel";"Am 25. und 26. Januar 1935 (Teil 1) bzw. am 26. und 27. April 1935 (Teil 2) bei Paul Graupe, Berlin, versteigert.";2005-05-23;"Pierre-Yves Samson (Nachtragsliquidator)
liquidator@oppenheimer.legal";https://www.lostart.de/de/Verlust/308357;
Suchmeldung;Einzelobjekt;107255;"Unbekannt [Künstler:in]";"Ruinenlandschaft an einer Meeresbucht";"1700 (um) [Datierung]";Malerei;1068;;"vor 1919 erworben";2001-08-08;"Alter Garten 3
19055 Schwerin
+49 (0) 385 588 47 222
+49 (0) 385 588 47 009
info@museum-schwerin.de
http://www.museum-schwerin.de
Dr. Pirko Zinnow (Direktorin)
pirko.zinnow@ssgk-mv.de
Dr. Torsten Fried (Leiter Münzkabinett)
+49 (0) 385 588 47217
Torsten.Fried@ssgk-mv.de";https://www.lostart.de/de/Verlust/107255;"Staatliches Museum Schwerin (Hg.): Dokumentation der kriegsbedingt vermißten Kunstwerke des mecklenburgischen Landesmuseums; Bd. I: Gemälde und Miniaturen. Plastische Arbeiten; Schwerin; 1998; S. 135/Nr. 626"
Suchmeldung;Einzelobjekt;149186;"Hoffmann, Friedrich [Autor:in]
Hilliger [Verlag]";"De Metastasi sive sede morborum mutata, Oder: Wie sich öffters eine Krankheit in die andere verwandele";"1731 [Erscheinungsdatum]";Buch;"Nb 8: 2305";;"Beschlagnahme am Auslagerungsort Georgi Schacht Wansleben bei Eisleben Mai 1945; Abtransport März 1946 (Zuständigkeitsbereich Sowjetische Militäradministration Sachsen-Anhalt).
Auslagerung (Wansleben, Bergwerk (Georgi Schacht))
Kali-Bergwerk mit den Schächten Georgi und Neu-Mansfeld. 1926 stillgelegt.1944-45 Außenlager des KZ Buchenwald, Herstellung von Waffen und Kriegsgerät.";2001-08-08;"August-Bebel-Str. 50a
06108 Halle (Saale)
+49 (0) 345 47 239 147
+49 (0) 345 47 239 149
bibliothek@leopoldina.org
http://www.leopoldina.org
Deutsche Akademie der Naturforscher Leopoldina e. V.
+49 (0) 345 47 239 147
bibliothek@leopoldina.org";https://www.lostart.de/de/Verlust/149186;
Suchmeldung;Einzelobjekt;206237;;"Catalogus Bibliothecae E. F. Badenhaupt.";"1774 [Erscheinungsdatum]";Buch;"C 4138";;"Status
restituiert";2001-08-08;"Gleimhaus
Literaturmuseum
Domplatz 31
38820 Halberstadt
(03941) 68710
(03941) 687140
gleimhaus@halberstadt.de
http://www.gleimhaus.de
Lacher, Dr. Reimar (Kunstsammlung)
+49 (0)39 41.68 710
gleimhaus@halberstadt.de
Loose, Annegret (Bibliothekarin)
+49 (0)3941.68710
gleimhaus@halberstadt.de
Pott, Dr. Ute (Direktorin)
+49 (0)3941.68710
gleimhaus@halberstadt.de";https://www.lostart.de/de/Verlust/206237;
Suchmeldung;Einzelobjekt;445844;"Unbekannt (Deutsch (Preußen)) [Künstler:in]";"Fangschnüre des Generals der Kavallerie Alfred von Rauch";"1893/1900 [Datierung]";Bekleidung;01.779;"Goldene dreifach zusammengeflochtene Schnüre. Daran einfache goldene Schnur mit vergoldeten Stiften und kleiner beweglicher Krone. Oben rote Tuchöse zum Anknöpfen. Darauf goldene Doppelschnur. Schnur: 55 cm; Dreifachschnur: 66 cm; Doppelschnur: 56 cm; Doppelschnur: 48 cm";"Dieses Objekt wurde 1901 erworben";2011-09-19;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/445844;
Fundmeldung;Einzelobjekt;273746;"Hirsch, Samson Raphael [Autor:in]
Welt-Verlag [Verlag]";"Neunzehn Briefe über Judentum";"1919 [Erscheinungsdatum]";Buch;"IKG 6. 20";;"Bei Kriegsende wurden ca. 8 000 Bände in den Redaktionsräumen des NS-Blattes ""Der Stürmer"" und auf dem Landgut Pleikershof von Julius Streicher vorgefunden. Diese Bestände wurden im Juni/Juli 1945 von der US-Militärregierung beschlagnahmt und sollten der sich neu konstituierenden jüdischen Gemeinde übergeben werden. Da diese für die Bücher zu dieser Zeit keine Verwendung hatte, verfügte sie, dass die Bücher als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt Nürnberg überlassen werden sollten. Die Bestände wurden noch im Sommer 1945 der Stadtbibliothek Nürnberg übergeben.Die Bestände stammen größtenteils aus ehemaligem jüdischen Besitz und sind den Vorbesitzern verfolgungsbedingt in der Zeit von 1933 bis 1945 von nationalsozialistischen Gruppierungen entzogen worden. Sie lagerten bei Kriegsende in den Redaktionsräumen des antisemitischen Hetzblattes ""Der Stürmer"" (Pfannenschmiedsgasse 18) bzw. dem Landgut ""Pleikershof"" von Julius Streicher. Die Bestände wurden 1945 von der US-Armee beschlagnahmt und der sich neu konstituierenden jüdischen Gemeinde übergeben. Letztere verfügte, dass die Bücher in ihrem Besitz verbleiben, aber als Dauerleihgabe der Israelitischen Kultusgemeinde der Stadt überlassen und in der Stadtbibliothek aufbewahrt werden sollen.Spielmann (Schriftzug) ; Zur Bar-Mitzwo Familie Lehr (Schriftzug)";2003-01-20;"Stadtbibliothek im Bildungscampus Nürnberg
Gewerbemuseumsplatz 4
90403 Nürnberg
90317 Nürnberg
+49 (0) 911 231 7565
+49 (0) 911 231 5476
http://www.stadtbibliothek.nuernberg.de
Dr. Christine Sauer (Leiterin der Historisch-Wissenschaftlichen Stadtbibliothek)
+49 (0) 911 231 2832
Christine.Sauer@stadt.nuernberg.de
Leibl Rosenberg (Sachgebiet Handschriften und Alte Drucke)
+49 (0) 911 231 2721
Leibl.Rosenberg@stadt.nuernberg.de";https://www.lostart.de/de/Fund/273746;
Suchmeldung;Einzelobjekt;429140;"Haueisen, Albert [Künstler:in]";"Pont Neuf, Paris";;Malerei;;;"Sammlung Arthur Nahm, Mannheim; Beschlagnahme und Verwertung des Umzugsgutes, Umzugsgut von Rotterdam nach Mannheim zurückverbracht und dort verwertet";2011-01-12;"von Trott zu Solz Lammek (Rechtsanwälte Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/429140;
Suchmeldung;Einzelobjekt;286378;"Schleich, ? [Künstler:in]";Kartenlegerin;;Druckgrafik;2132;"nach einem Gemälde von Kirner (?)";;2003-07-07;"Nahimov Prospekt 9 (проспект Нахімова 9)
99011 Sewastopol
+ 38 (0692) 540367
info@sevartmuseum.info
http://www.sevartmuseum.info
Natalia Bendyukova (Direktorin)
+38 (0692) 540367
bendyukova@yahoo.com";https://www.lostart.de/de/Verlust/286378;
Suchmeldung;Einzelobjekt;438920;"Unbekannt (Russisch) [Künstler:in]";"Alexander-Newski-Orden, Großkreuz mit Band und Bruststern; getragen vom französischen Kaiser Napoleon I. Bonaparte";"1804/1814 [Datierung]";"Orden / Ehrenzeichen";"AB 11632";;"Alter Bestand, für zwischen 1885 und 1894 erworbene Objekte";2011-08-12;"Stiftung Deutsches Historisches Museum
Unter den Linden 2
10117 Berlin
+49 (0) 30 203 040 
+49 (0) 30 20304543
info@dhm.de
http://www.dhm.de/
Dr. Brigitte Reineke (Leiterin Zentrale Dokumentation und Provenienzforschung)
+49 (0) 30 203 04406
reineke@dhm.de
Fritz Backhaus (Direktor Sammlungen)
+49 (0) 30 203 04200
backhaus@dhm.de
Prof. Dr. Raphael Gross (Präsident)
+49 (0) 30 203 04101
praesident@dhm.de";https://www.lostart.de/de/Verlust/438920;
Suchmeldung;Einzelobjekt;82319;;"Gesetze, Die, und Instruktionen über die evangelische Kirchenverfassung in den acht älteren Provinzen der Monarchie";"1876 [Erscheinungsdatum]";Buch;8094;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/82319;
