Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;420837;"Unbekannt [Künstler:in]";"Johann Casimir Fürst zu Anhalt-Dessau (1596-1660)";"1658 [Datierung]";Gemälde;3223;"In schwarzem Gewande";"Herzog Joachim Ernst von Anhalt, Dessauer Schloss";2010-08-31;"Wolf von Trotha (Bevollmächtigter)
+49 (0) 69 710 35 554
office@trotha.de";https://www.lostart.de/de/Verlust/420837;
Suchmeldung;Einzelobjekt;437327;"Amsdorf, Nikolaus von [Autor:in]";"Das D. Pfeffinger seine Missethat bößlich und felschlich leugnet";"1559 [Erscheinungsdatum]";"Wiegendruck / Frühdruck";"Th 3062";;"Stadtbibliothek Magdeburg";2011-06-08;"Stadtbibliothek Magdeburg
Magdeburg
39015 Magdeburg
(0391) 5404880
(0391) 5404803
stadtbibliothek@magdeburg.de
http://stadtbibliothek.magdeburg.de
Lesesaal
(0391) 5404836
Petsch, Peter (Direktor)
(0391) 5404801
Sekretariat
(0391) 5404800";https://www.lostart.de/de/Verlust/437327;
Suchmeldung;Einzelobjekt;577687;"Oudot, Roland [Künstler:in]";"Obststillleben im Walde (Stillleben in Landschaft)";;Gemälde;"Littmann: neu 253";"Bez. unten links: Roland Oudot; bei großer Form ganz auf Tonwerte gestellte Korb und Tonkrug, Tomaten neben Pfirsischen auch eine Traube, Laubbüschel. Neben dem Korb rechts Steinpilz, der aus dem Waldboden wächst und dem undeutliche eine Gruppe von dünnstieligen Pilzen gesellt ist, hinter denen eine kahle dickstämmige Baumgruppe vor dunklem Gebüsch aufstrebt. Der Mittelgrund gibt den Blick frei auf Dorfhäuser und Kirche, links taucht zwischen belaubten Bäumen ein einzelnes Haus auf, lichtblauer Himmel zu der gedämpft farbigen in Graugrün und Braun gebundenen Stimmung.";"Sammlung Dr. Ismar Littmann (gest. 1934); Einlieferung Käthe Littman bei Perl, Berlin, Auktion 188, Februar 1935, Lot 2558 (lt. Besitzer-Verzeichnis Nr. [32] J. S., in B. = Josef Sachs); Verbleib unbekannt";2018-06-04;;https://www.lostart.de/de/Verlust/577687;"Max Perl, Buch- und Kunstantiquariat, Berlin: Bücher des 15. - 20. Jahrh.: darunter Bücher aus der Bibliothek Robert Steinberg, Bielefeld ; Gemälde, Aquarelle, Handzeichnungen, Graphik, Kunstgewerbe, Plastik ; 26. und 27. Februar [und] 28. Februar 1935 (Katalog Nr. 188) — Berlin, 1935"
Suchmeldung;Einzelobjekt;580254;"Nolde, Emil [Künstler:in]";Jüngling;;Aquarell;;;"Regine Freudenberg, Berlin (1927 durch Erbschaft - Dez. 1932), Dr. Karl Bamberg, Berlin (Dez. 1932 Erwerb von Voreigentümerin); […] - aufgrund des Schicksals des Geschädigten kann der NS-verfolgungsbedingte Entzug nicht ausgeschlossen werden; die genauen Verlustumstände sind unklar; Verbleib unbekannt";2018-12-06;"Cornelia Muggenthaler (Muggenthaler Research)
cmuggenthaler@gmx.net
Dor R. Levi (Joel Levi & Co. Advocates)
+972 3 5754255
joellevi@013.net";https://www.lostart.de/de/Verlust/580254;
Suchmeldung;Einzelobjekt;322370;"Vilmar [Autor:in]";"Vorlesungen über die Geschichte der Deutschen National Literatur";"1845 [Erscheinungsdatum]";Buch;3888;;;2007-02-05;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/322370;
Fundmeldung;Einzelobjekt;458527;"Pröhle, Heinrich [Autor:in]
Mayer [Verlag]";"Gottfried August Bürger : sein Leben und seine Dichtungen";"1856 [Erscheinungsdatum]";Buch;"A 54/644";"Weitere Informationen im Online-Katalog des Bibliothekssystems der Justus-Liebig-Universität Gießen: Externer Link";"Deutschland (Gebiet unter Alliierter Besatzung, Amerikanische Zone). Amt der Militärregierung für Hessen. Offenbach Archival DepotStempelNS-Raubgut";2012-08-21;"Universitätsbibliothek Gießen
Otto-Behagel-Str. 8
35394 Gießen
+49 (0)641 99-14032
+49 (0)641 99-14039
auskunft@bibsys.uni-giessen.de
http://www.ub.uni-giessen.de
Dr. Olaf Schneider (Bibliotheksoberrat)
+49 (0)641/99-14052
Olaf.Schneider@bibsys.uni-giessen.de";https://www.lostart.de/de/Fund/458527;
Fundmeldung;Einzelobjekt;425496;"Bonnal de Ganges, Edmond [Autor:in]
Dentu [u.a.] [Verlag]";"Le Royaume de Prusse";"1883 [Erscheinungsdatum]";Buch;;"Weitere Informationen im Campus-Katalog Bibliothekssystem der Universität Hamburg: Externer Link";"Provenienz: Finck, Rudolf Carl von / Exlibris / MonogrammVorbesitz: Petschek, Helene | Exlibris | ProvenienzmerkmalVorbesitz: Petschek, Ignaz | Exlibris | ProvenienzmerkmalVorbesitz: Reichstauschstelle | NS-Raubgut | Erläuterung: LieferantVorbesitz: Reichstauschstelle | Notiz | Nummer 2830/23Zugang: Bibliothek der Hansestadt Hamburg | Datum 1944Abgang: Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky | Restitution | Datum 2013-07-17
Status
restituiert";2010-11-25;"Staats- und Universitätsbibliothek Hamburg Carl von Ossietzky
Von-Melle-Park 3
20146 Hamburg
(040) 040 42838 3352
http://www.sub.uni-hamburg.de
Blödorn-Meyer, Dr. Petra (Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste)
040 42838 5858
Hauptabteilung Collectionen, Bestandsaufbau, Catalogdienste
nsraubgut@sub.uni-hamburg.de";https://www.lostart.de/de/Fund/425496;
Suchmeldung;Einzelobjekt;277261;"Unbekannt [Künstler:in]";Bacchusfest;;Malerei;"Handschriftliches Verzeichnis Nr. 394";"Kopie nach Gerard Hoet (1)Die in den Suchmeldungen angegebene Inventarnummer (Handschriftliches Verzeichnis) könnte sich rückseitig auf den Gemälden/Grafiken befinden.";"Henry Stollsche Kunstsammlung";2003-04-04;"Kunstsammlung Neubrandenburg
17033 Neubrandenburg
(0395) 5551290
(0395) 5551299
kunstsammlung@neubrandenburg.de
http://www.kunstsammlung-neubrandenburg.de
Frau Dr. Elke Pretzel (wiss. Mitarbeiterin)
(0395) 5551292
Frau Dr. Merete Cobarg (Direktorin)";https://www.lostart.de/de/Verlust/277261;
Suchmeldung;Einzelobjekt;295964;"Dürer, Albrecht [Künstler:in]";"Ulrich Varnbüler";;Druckgrafik;"A 03740";;;2003-10-28;"Staatsgalerie Stuttgart
Konrad-Adenauer-Str. 30 - 32
70173 Stuttgart
+49 (0) 711 470 40 0
+49 (0) 711 236 99 83
info@staatsgalerie.de
http://www.staatsgalerie.de/
Johanna Poltermann (Provenienzforscherin)
+49 (0) 711 470 40-462 (-250)
johanna.poltermann@staatsgalerie.bwl.de";https://www.lostart.de/de/Verlust/295964;
Suchmeldung;Einzelobjekt;226208;"Fritsch [Verlag]";"Das Buch der Weisen Narren, oder kluge und einfältige reden und antworten, welche von leuten aus allerhand nationen bey verschiedenen begebenheiten, entweder im ernst oder aus schertz vorgebracht worden.";"1705 [Erscheinungsdatum]";Buch;"Jac 537";"248 S.";"In das Schloss Kynau (die Angaben über diesen Ort sind widersprüchlich, zunächst heißt es Künau bei Grünberg, dann Schloss Kuhnau, gemeint ist aber wohl doch Kynau im Kreis Waldenburg, heute Zagorze Slaskie) wurden im Juni 1943 60 Kisten mit ca. 7.500 Bänden verlagert, die den wertvollsten Teil der Göritz-Lübeck-Stiftung, die Sammlung Friedlaender (12 Kisten), die Sammlung Jacobsen, die Werther-Sammlung (1 Kiste) enthielten. Nach einem Bericht vom 2.5.1945 soll das Bergungsgut abtransportiert worden sein.
Auslagerung (Kynau (Waldenburg), Schloss Kynau)";2001-08-08;"Zentral- und Landesbibliothek Berlin 
Abteilung 4 | Landesbibliothek
Breite Straße 30-36
10178 Berlin
http://www.zlb.de 
Zentral- und Landesbibliothek Berlin (Abteilung 4 | Landesbibliothek)
+49 30 90226-466
landesbibliothek@zlb.de";https://www.lostart.de/de/Verlust/226208;
