Meldungsart;Datensatzart;"Lost Art ID";Hersteller/Künstler/Autor:in;Titel;Datierung;Objektart;Inventarnummer/Signatur;Beschreibung;Provenienz;"Veröffentlicht seit";Kontakt;Link;"Literatur / Quelle"
Suchmeldung;Einzelobjekt;414967;"Neer, Aert van der (der Ältere) [Künstler:in]";Winterlandschaft;;Malerei;;"Ein Fluss teilt sich in der Bildmitte in einen nach rechts und einen nach links fließenden Arm: Auf der keilförmigen Landzunge zwischen diesen Armen vorne drei Golfspieler sowie verschiedene andere Gruppen von Menschen, Fischerreusen. Auf dem linken jenseitigen Ufer ein Tor mit Treppengiebel über einer bastionsartigen Uferbefestigung, dahinter Giebel einige Häuser. Auf dem rechten Ufer Wohnhäuser unter schlanken, kahlen Bäumen. Am Anfang des linken Flussarmes eine geschlossene Schleuse, hinter der Flussgabelung eine steinerne Brücke von einem Bogen, unter dem man Eisläufer sieht. Hinter der Brücke weiter Blick auf zwei Mühlen; bez.: AN";"Sammlung Maximilian Freiherr von Goldschmidt-Rothschild, Frankfurt/M.; Stadt Frankfurt am Main (Kaufvertrag vom 11.11.1938) - Städtische Galerie, Inv.-Nr. SG 895; Franz Koenigs (Tausch Februar 1941 zusammen mit SG 861); Verbleib unbekannt";2009-10-05;"Dr. Sabine Rudolph (Rechtsanwältin)
+49 (0)351 / 448 333-0
s.rudolph@steinmeier.eu";https://www.lostart.de/de/Verlust/414967;"Inventar der Sammlung ""Goldschmidt-Rothschild"", Institut für Stadtgeschichte Frankfurt a.M., Museum für Kunsthandwerk; Wolfgang Schulz, Aert van der Neer, 2002, Nr. 212 (mit Abb.)"
Suchmeldung;Einzelobjekt;478952;;Harlekin;;"Kunsthandwerk / -gewerbe";"39 (Union 1938)";"Literatur: Auktionshaus 'Union', Inh. Leo Spik, Auktion vom 26.4.1938, Auftrags-Nr. 2068 (Ellen Spiro). In: LAB, A Rep. 243-04 Nr. 61;Auktionshaus Union: Villen-Einrichtung und Kunstbesitz S[piro]: kompl. Zimmer, Einzelmöbel, Orient-Teppiche, Gemälde, Kunstgewerbe, Porzellan, Steinway & Sons-Flügel. Auktion vom 26.04.1938 in der Villa Berlin-Charlottenburg, An der Heerstraße 85. Berlin 1938. Kat. Nr.39.";"Sammlung Bruno und Ellen Spiro, Hamburg; Auktion Union, Berlin 26.04.1938, Kat.Nr.39";2014-02-03;"Lothar Fremy (Rechtsanwalt)
+49 (0) 30 280 70 71/72
office@ra-rff.de";https://www.lostart.de/de/Verlust/478952;
Fundmeldung;Einzelobjekt;588970;;"Das A-B-C für das Abstimmungsgebiet Masuren und Ermland";"1921 [Erscheinungsdatum]";Buch;"an 32 VII J 158 : 13";"Stempel: Bücherei der Geschäftsstelle Berlin des Deutschen Ostmarken-Vereins; Stempel auf der dem Konvolut beiliegenden Liste: Bücherei der Publikationsstelle; Auf der beiliegenden Liste: Zugangsnummer: Publikationsstelle Berlin-Dahlem: O.V.-Acc. 1066;NS-Raubgut";"Vorbesitzer: Deutscher Ostmarkenverein; Publikationsstelle Berlin-Dahlem";2020-05-15;"Herder-Institut für historische Ostmitteleuropaforschung - Institut der Leibniz-Gemeinschaft 
Forschungsbibliothek
Gisonenweg 5-7
35037 Marburg
+49 6421 184-202
+49 6421 184-139
mail@herder-institut.de
http://www.herder-institut.de";https://www.lostart.de/de/Fund/588970;
Fundmeldung;Einzelobjekt;531344;"Assoc. [Verlag]";"The field artillery journal";"1911-1950 [Erscheinungsdatum]";Buch;;"Wojskowy Instytut Przeciwgazowy#Halbgewebeband: Rücken und Ecken schwarz, schwarz-weiß-gewölktes Papier, goldene Prägeschrift auf dem Rücken […]; Wojskowy Instytut Przeciwgazowy#Besitz-/Zugangsstempel >Wojskowy Instytut Przeciwgazowy / L. [Zahl] / dk. [Datum] / Bibljoteka<, oval, violett";"Wojskowy Instytut Przeciwgazowy~Heeres-Gasschutzlaboratorien Spandau [?]";2015-12-18;"TU Berlin
Universitätsbibliothek
(im VOLKSWAGEN-Haus)
Fasanenstr. 88 
10623 Berlin
+49 (0) 30 314 21962
http://www.ub.tu-berlin.de/
Angelika von Knobelsdorff M.A. (Referentin für Alte Drucke und Bestandserhaltung)
+49 (0)30 314-76117
angelika.vonknobelsdorff@tu-berlin.de";https://www.lostart.de/de/Fund/531344;
Suchmeldung;Einzelobjekt;310919;"Eichler, Gustav [Künstler:in]";"Büste Goethe in der Jugend";;"Plastik / Skulptur";;"Büste Goethe in der Jugend (Abguß nach A. Trippel oder M.G. Klauer ?); Elfenbeinmasse; Alte Inv.Nr. B 251";;2005-10-27;"Akademie der Künste
Kunstsammlung
Luisenstraße 60
10117 Berlin
(030) 200 57 4030 
(030) 200 57 4033
kunstsammlung@adk.de
http://www.adk.de
Doris Kachel (Provenienzforschung)
+49(0)30 200 57- 40 36
kachel@adk.de";https://www.lostart.de/de/Verlust/310919;
Suchmeldung;Einzelobjekt;449017;"Unbekannt (Deutsch (Norddeutschland)) [Künstler:in]";Tisch;"1700 (um) [Datierung]";Möbel;;"Auf kugeligen Balusterfüssen. Hohe, profilierte Zarge mit Blattwerk und Köpfen.";"Auktion Ottmar Strauss bei Helbing Frankfurt (Main), Nr. 42, 6. November 1934, Lot 270";2011-11-15;"von Trott zu Solz Lammek (Rechtsanwälte • Notar)
+49 (0) 30 59 00 33 0-0
kanzlei@vontrott-lammek.de";https://www.lostart.de/de/Verlust/449017;
Suchmeldung;Einzelobjekt;313300;"Unbekannt (Persisch / Raghes) [Künstler:in]";"Weiß glasierter SCHALENBODEN mit blauer Bemalung";"1201/1300 [Datierung]";Gefäß;"Auktionskatalog 89";;"Berlin / Internationales Kunst- und Auktions-Haus GmbH, 1933.5.9";2006-03-17;;https://www.lostart.de/de/Verlust/313300;
Suchmeldung;Einzelobjekt;87392;"Schulz, Karl [Autor:in]";"Beiträge zur Kenntnis der Mineralien von Rüdersdorf bei Berlin";"1928 [Erscheinungsdatum]";Buch;12646;;;2001-08-08;"Stiftung Stadtmuseum Berlin
10178 Berlin
(030) 24002150
(030) 24002187
info@stadtmuseum.de
http://www.stadtmuseum.de
Lukas Seidel
+49 (0) 353 059-820
fotothek@stadtmusuem.de";https://www.lostart.de/de/Verlust/87392;
Suchmeldung;Einzelobjekt;284826;;"Peter I. auf dem Friedhof";;Druckgrafik;1373;;;2003-06-25;"Kunstmuseum Simferopol
Natalja Danilivna
Autonome Krimrepublik
Ul. Karl Liebknecht 35
95006 Simferopol
+ 38 (0652) 275404
simhm@mail.ru
https://simhm.ru/index.php";https://www.lostart.de/de/Verlust/284826;
Suchmeldung;Einzelobjekt;307920;"Unbekannt (Österreichisch / Salzburg) [Künstler:in]";Madonna;"1945 [Zeitraum]
1580/1770 [Datierung]";"Plastik / Skulptur";;"Metallkunst; , Barock";"Verlustgeschichte: Safe der Dresdner Bank, Dresden 1945; bei Verlust verpackt in Ledertasche ""Bellevue""";2005-05-12;;https://www.lostart.de/de/Verlust/307920;
